,Value 1,0,1,Value 2,female-male,tuple
50,-4.5492907,rich,poor,-4.974093,-0.4248023,"('rich', 'poor')"
30,-3.202175,smart,stupid,-3.4330626,-0.23088765,"('smart', 'stupid')"
3,3.1573749,liked,disliked,3.337859,0.18048406,"('liked', 'disliked')"
26,2.4440522,reliable,unreliable,2.0916326,-0.3524196,"('reliable', 'unreliable')"
49,2.2100832,motivated,unmotivated,2.1359863,-0.07409692,"('motivated', 'unmotivated')"
41,2.1562512,confident,shy,1.6517447,-0.50450647,"('confident', 'shy')"
44,2.1019025,active,inactive,1.9267395,-0.17516303,"('active', 'inactive')"
6,1.8021983,supportive,unsupportive,1.3442005,-0.4579978,"('supportive', 'unsupportive')"
16,1.5190185,fair,unfair,1.8556995,0.336681,"('fair', 'unfair')"
24,1.4782863,generous,stingy,1.5613644,0.083078146,"('generous', 'stingy')"
5,-1.4290967,helpful,unhelpful,-1.9901862,-0.5610895,"('helpful', 'unhelpful')"
20,1.3479775,right,wrong,1.362832,0.014854431,"('right', 'wrong')"
43,1.3360355,active,inactive,0.82465726,-0.5113782,"('active', 'inactive')"
47,1.3273982,ambitious,unambitious,0.9529285,-0.3744697,"('ambitious', 'unambitious')"
33,-1.2203705,educated,uneducated,-1.3210249,-0.10065436,"('educated', 'uneducated')"
38,-1.1435568,discriminating,undiscriminating,-1.3183912,-0.17483437,"('discriminating', 'undiscriminating')"
45,1.1233612,independent,dependent,1.1864282,0.06306696,"('independent', 'dependent')"
12,0.97237736,trustworthy,untrustworthy,0.7646506,-0.20772678,"('trustworthy', 'untrustworthy')"
9,0.8041441,nice,nasty,1.0375686,0.23342448,"('nice', 'nasty')"
4,0.7675269,sensitive,insensitive,0.39337638,-0.37415054,"('sensitive', 'insensitive')"
56,-0.73893636,conventional,unconventional,-0.5124898,0.22644657,"('conventional', 'unconventional')"
39,0.73799264,wise,foolish,0.82636434,0.088371694,"('wise', 'foolish')"
31,0.68775755,intelligent,unintelligent,0.6224513,-0.06530625,"('intelligent', 'unintelligent')"
15,-0.66912836,loyal,disloyal,-0.5636992,0.10542917,"('loyal', 'disloyal')"
52,0.663455,superior,inferior,0.6287364,-0.034718633,"('superior', 'inferior')"
17,-0.6495443,tolerant,intolerant,-1.0146796,-0.36513525,"('tolerant', 'intolerant')"
28,0.6222372,unprejudiced,prejudiced,0.8966845,0.27444732,"('unprejudiced', 'prejudiced')"
54,-0.5722858,successful,unsuccessful,-0.7736467,-0.20136094,"('successful', 'unsuccessful')"
40,-0.5406234,logical,illogical,-0.9594098,-0.41878635,"('logical', 'illogical')"
7,0.5366952,polite,impolite,0.28680283,-0.24989235,"('polite', 'impolite')"
10,0.53639644,hospitable,inhospitable,0.7247476,0.18835115,"('hospitable', 'inhospitable')"
53,0.4909512,influential,uninfluential,0.08058363,-0.41036758,"('influential', 'uninfluential')"
18,0.4820033,good,evil,0.9676549,0.48565158,"('good', 'evil')"
13,0.47960103,sincere,insincere,0.19319966,-0.28640136,"('sincere', 'insincere')"
29,-0.4539109,competent,incompetent,-0.8111671,-0.35725623,"('competent', 'incompetent')"
55,-0.41439462,conventional,unconventional,0.011619896,0.4260145,"('conventional', 'unconventional')"
21,0.37330782,incorrupt,corrupt,0.6924916,0.31918377,"('incorrupt', 'corrupt')"
22,-0.36225647,amicable,hostile,0.1453194,0.50757587,"('amicable', 'hostile')"
51,0.36043113,powerful,powerless,0.13045862,-0.22997251,"('powerful', 'powerless')"
57,0.35787392,conservative,liberal,0.46848607,0.110612154,"('conservative', 'liberal')"
2,-0.33859253,likable,unlikable,-0.68468004,-0.34608752,"('likable', 'unlikable')"
34,0.33256677,rational,irrational,0.61217046,0.2796037,"('rational', 'irrational')"
23,0.32788736,truthful,untruthful,0.13067171,-0.19721565,"('truthful', 'untruthful')"
14,-0.31926772,honest,dishonest,-0.81117433,-0.4919066,"('honest', 'dishonest')"
48,-0.27526268,dedicated,undedicated,-0.7316703,-0.45640764,"('dedicated', 'undedicated')"
35,0.20761526,creative,uncreative,-0.04402452,-0.25163978,"('creative', 'uncreative')"
37,0.1863863,practical,impractical,-0.32717016,-0.5135565,"('practical', 'impractical')"
32,0.16588025,able,unable,-0.028784126,-0.19466437,"('able', 'unable')"
46,-0.1416612,energetic,lethargic,-0.7853538,-0.6436926,"('energetic', 'lethargic')"
8,0.112104386,popular,unpopular,0.07984567,-0.03225872,"('popular', 'unpopular')"
11,0.107732505,moral,immoral,-0.31797528,-0.4257078,"('moral', 'immoral')"
42,0.09960282,secure,insecure,0.22078487,0.121182054,"('secure', 'insecure')"
19,-0.098551005,kind,unkind,-0.40252447,-0.30397347,"('kind', 'unkind')"
25,0.059834093,forgiving,unforgiving,-0.21447414,-0.27430823,"('forgiving', 'unforgiving')"
0,-0.04932934,sociable,unsociable,-0.2322455,-0.18291616,"('sociable', 'unsociable')"
36,0.038563967,capable,incapable,0.027273335,-0.011290632,"('capable', 'incapable')"
1,-0.024303213,friendly,unfriendly,-0.321891,-0.2975878,"('friendly', 'unfriendly')"
27,-0.016189039,responsible,irresponsible,-0.6447713,-0.62858224,"('responsible', 'irresponsible')"
