,average_male,0,1,average_female,female-male,tuple
27,-5.3950377,sincere,insincere,-5.361545,0.033492565,"('sincere', 'insincere')"
37,4.8321342,good,evil,4.7021203,-0.13001394,"('good', 'evil')"
75,4.8073034,confident,shy,5.013323,0.2060194,"('confident', 'shy')"
6,4.724141,liked,disliked,4.899538,0.17539692,"('liked', 'disliked')"
95,-4.3647623,rich,poor,-4.2613487,0.10341358,"('rich', 'poor')"
41,4.2852488,incorrupt,corrupt,4.0775576,-0.2076912,"('incorrupt', 'corrupt')"
86,3.5732584,self-reliant,helpless,3.4384582,-0.1348002,"('self-reliant', 'helpless')"
40,-3.5668263,honorable,mean,-3.9668374,-0.40001106,"('honorable', 'mean')"
13,-3.4755073,helpful,unhelpful,-3.449274,0.026233196,"('helpful', 'unhelpful')"
81,3.4396484,industrious,lazy,3.1690247,-0.27062368,"('industrious', 'lazy')"
78,3.3155246,active,inactive,3.0810926,-0.23443198,"('active', 'inactive')"
71,-3.2480316,efficient,inefficient,-3.320548,-0.07251644,"('efficient', 'inefficient')"
61,2.9005327,rational,irrational,2.9261837,0.025650978,"('rational', 'irrational')"
42,2.849344,amicable,hostile,2.8053646,-0.043979406,"('amicable', 'hostile')"
53,-2.8396378,smart,stupid,-2.8979635,-0.058325768,"('smart', 'stupid')"
94,-2.5557575,aggressive,submissive,-2.0967903,0.4589672,"('aggressive', 'submissive')"
65,-2.4856339,practical,impractical,-2.511274,-0.02564025,"('practical', 'impractical')"
69,2.467364,wise,foolish,2.488951,0.021586895,"('wise', 'foolish')"
7,2.39159,outgoing,distant,1.9099066,-0.4816835,"('outgoing', 'distant')"
0,-2.3472886,sociable,unsociable,-1.9043373,0.44295132,"('sociable', 'unsociable')"
46,2.2963662,generous,stingy,2.4274735,0.13110733,"('generous', 'stingy')"
77,2.2841282,active,inactive,2.575635,0.29150677,"('active', 'inactive')"
38,-2.237201,kind,unkind,-1.9053164,0.33188462,"('kind', 'unkind')"
8,2.187475,open,distant,1.7101741,-0.47730088,"('open', 'distant')"
70,2.1675882,wise,unwise,2.0683775,-0.09921074,"('wise', 'unwise')"
88,2.138958,impulsive,meek,2.1080425,-0.030915499,"('impulsive', 'meek')"
