,Value 1,0,1,Value 2,female-male,tuple
2,2.36073,friendly,unfriendly,2.6318948,0.2711649,"('friendly', 'unfriendly')"
12,2.2429402,sympathetic,unsympathetic,2.2614775,0.018537283,"('sympathetic', 'unsympathetic')"
5,2.1876874,pleasant,repellent,2.0975165,-0.09017086,"('pleasant', 'repellent')"
16,2.1630425,social,antisocial,2.329133,0.16609049,"('social', 'antisocial')"
41,-2.0691736,incorrupt,corrupt,-2.2289584,-0.1597848,"('incorrupt', 'corrupt')"
52,2.01922,competitive,uncompetitive,2.0965333,0.077313185,"('competitive', 'uncompetitive')"
94,2.0139635,aggressive,submissive,2.2213235,0.20736003,"('aggressive', 'submissive')"
75,1.9674474,confident,shy,1.9914781,0.024030685,"('confident', 'shy')"
66,1.8661921,imaginative,unimaginative,1.9055547,0.03936255,"('imaginative', 'unimaginative')"
76,1.8433769,secure,insecure,2.0816426,0.23826575,"('secure', 'insecure')"
55,1.8242598,intelligent,unintelligent,1.8392463,0.014986515,"('intelligent', 'unintelligent')"
90,1.8091754,motivated,unmotivated,1.5729382,-0.23623717,"('motivated', 'unmotivated')"
64,1.699685,clever,incompetent,1.6590265,-0.040658474,"('clever', 'incompetent')"
85,1.5776086,ambitious,unambitious,1.8961165,0.3185079,"('ambitious', 'unambitious')"
103,1.5258483,traditional,modern,1.5692246,0.043376327,"('traditional', 'modern')"
58,1.4781446,able,clumsy,1.6246805,0.14653587,"('able', 'clumsy')"
46,1.4735639,generous,stingy,1.5582457,0.08468175,"('generous', 'stingy')"
100,1.4534379,influential,uninfluential,1.582055,0.12861705,"('influential', 'uninfluential')"
73,1.4370439,brilliant,incompetent,1.3500996,-0.08694434,"('brilliant', 'incompetent')"
82,-1.3763839,industrious,meek,-1.4250904,-0.04870653,"('industrious', 'meek')"
71,1.3368368,efficient,inefficient,1.2562666,-0.08057022,"('efficient', 'inefficient')"
19,-1.3341861,funny,boring,-1.2953445,0.038841605,"('funny', 'boring')"
60,1.3185581,educated,uneducated,1.4843004,0.16574228,"('educated', 'uneducated')"
9,1.3177831,sensitive,insensitive,1.3674195,0.049636364,"('sensitive', 'insensitive')"
104,-1.3124756,conventional,unconventional,-1.2389302,0.07354534,"('conventional', 'unconventional')"
14,1.175951,supportive,unsupportive,1.1854336,0.009482622,"('supportive', 'unsupportive')"
81,-1.1739519,industrious,lazy,-1.46655,-0.29259813,"('industrious', 'lazy')"
31,-1.141297,altruistic,egoistic,-1.2810235,-0.13972652,"('altruistic', 'egoistic')"
0,1.1350017,sociable,unsociable,1.2712104,0.13620877,"('sociable', 'unsociable')"
36,1.1329951,tolerant,intolerant,1.1711235,0.038128376,"('tolerant', 'intolerant')"
62,1.0819093,creative,uncreative,0.9659911,-0.11591822,"('creative', 'uncreative')"
89,1.0557027,daring,anxious,1.1168635,0.061160803,"('daring', 'anxious')"
86,-1.0397052,self-reliant,helpless,-1.0717983,-0.032093167,"('self-reliant', 'helpless')"
22,1.0280211,welcoming,disagreeable,0.8827629,-0.14525819,"('welcoming', 'disagreeable')"
51,1.01843,competent,incompetent,1.0008175,-0.017612457,"('competent', 'incompetent')"
83,1.011934,energetic,lethargic,1.1023395,0.090405464,"('energetic', 'lethargic')"
107,0.9664793,conventional,modern,1.0633425,0.09686315,"('conventional', 'modern')"
25,0.96300995,moral,immoral,0.93463475,-0.028375208,"('moral', 'immoral')"
8,-0.9460848,open,distant,-1.2931051,-0.34702033,"('open', 'distant')"
49,0.91840214,responsible,irresponsible,0.96224207,0.04383993,"('responsible', 'irresponsible')"
57,0.8943378,able,unable,0.6102003,-0.2841375,"('able', 'unable')"
15,0.8823741,polite,impolite,1.1453458,0.2629717,"('polite', 'impolite')"
7,-0.86242366,outgoing,distant,-1.1611245,-0.2987008,"('outgoing', 'distant')"
109,0.8460423,conservative,liberal,1.0406619,0.19461966,"('conservative', 'liberal')"
108,0.8460423,conservative,liberal,1.0406619,0.19461966,"('conservative', 'liberal')"
24,0.8419066,thoughtful,rough,0.7426179,-0.0992887,"('thoughtful', 'rough')"
28,0.83825505,honest,dishonest,0.9624381,0.12418306,"('honest', 'dishonest')"
39,-0.8260817,right,wrong,-0.87261343,-0.046531737,"('right', 'wrong')"
33,-0.811984,softhearted,hardhearted,-0.88702327,-0.07503927,"('softhearted', 'hardhearted')"
74,0.80490714,insightful,unperceptive,0.79990166,-0.005005479,"('insightful', 'unperceptive')"
21,0.7952133,nice,nasty,0.67620254,-0.11901075,"('nice', 'nasty')"
102,0.7707051,eminent,low,0.7035395,-0.06716561,"('eminent', 'low')"
47,0.7697027,forgiving,unforgiving,0.8307795,0.06107682,"('forgiving', 'unforgiving')"
29,0.7594892,honest,immoral,0.6985885,-0.06090069,"('honest', 'immoral')"
72,0.7536448,logical,illogical,0.77581656,0.022171736,"('logical', 'illogical')"
84,-0.7351861,self-confident,diffident,-0.8555329,-0.120346785,"('self-confident', 'diffident')"
3,0.7308567,likable,unlikable,0.76592094,0.03506422,"('likable', 'unlikable')"
99,-0.72501326,prestigious,insignificant,-0.9679826,-0.24296933,"('prestigious', 'insignificant')"
26,0.7112706,trustworthy,untrustworthy,0.9573294,0.24605882,"('trustworthy', 'untrustworthy')"
105,-0.65725946,conventional,modern,-0.58278793,0.07447153,"('conventional', 'modern')"
98,-0.6539021,prestigious,insignificant,-0.7281244,-0.07422227,"('prestigious', 'insignificant')"
70,0.646431,wise,unwise,0.45523867,-0.19119236,"('wise', 'unwise')"
13,0.6001174,helpful,unhelpful,0.67447335,0.07435596,"('helpful', 'unhelpful')"
27,0.5930424,sincere,insincere,0.7086724,0.11563003,"('sincere', 'insincere')"
30,0.5868934,honest,dishonest,0.49941266,-0.087480724,"('honest', 'dishonest')"
34,0.56546986,loyal,disloyal,0.68985426,0.1243844,"('loyal', 'disloyal')"
54,0.5592971,smart,stupid,0.26406333,-0.29523376,"('smart', 'stupid')"
96,0.54640615,powerful,powerless,0.62353575,0.0771296,"('powerful', 'powerless')"
69,-0.5311464,wise,foolish,-0.4295931,0.10155332,"('wise', 'foolish')"
80,0.51909393,independent,dependent,0.39488947,-0.12420446,"('independent', 'dependent')"
67,0.517697,discriminating,undiscriminating,0.53022915,0.012532175,"('discriminating', 'undiscriminating')"
50,-0.501458,unprejudiced,prejudiced,-0.6494594,-0.14800143,"('unprejudiced', 'prejudiced')"
88,-0.4911506,impulsive,meek,-0.5307491,-0.039598495,"('impulsive', 'meek')"
18,0.4722073,social,asocial,0.5970805,0.12487322,"('social', 'asocial')"
4,0.4367395,likable,unlikable,0.37383246,-0.06290704,"('likable', 'unlikable')"
56,0.4350928,intelligent,dumb,0.35207784,-0.083014965,"('intelligent', 'dumb')"
10,-0.41843626,affectionate,unaffectionate,-0.39650893,0.021927327,"('affectionate', 'unaffectionate')"
37,-0.41369992,good,evil,-0.5951613,-0.1814614,"('good', 'evil')"
92,-0.40418768,unwavering,wavering,-0.62420595,-0.22001827,"('unwavering', 'wavering')"
87,-0.3928445,dedicated,undedicated,-0.3944475,-0.0016030073,"('dedicated', 'undedicated')"
65,0.37328196,practical,impractical,0.3074559,-0.06582606,"('practical', 'impractical')"
1,0.3709566,friendly,unfriendly,0.30681318,-0.06414342,"('friendly', 'unfriendly')"
42,-0.35060322,amicable,hostile,-0.50500476,-0.15440154,"('amicable', 'hostile')"
101,-0.30448523,successful,unsuccessful,-0.1986435,0.105841726,"('successful', 'unsuccessful')"
40,-0.2688536,honorable,mean,-0.581795,-0.31294137,"('honorable', 'mean')"
45,-0.26825738,cooperative,exploitative,-0.26623797,0.0020194054,"('cooperative', 'exploitative')"
97,-0.26045066,superior,inferior,-0.18375987,0.07669079,"('superior', 'inferior')"
32,-0.25884253,benevolent,hardhearted,-0.04015073,0.2186918,"('benevolent', 'hardhearted')"
35,-0.2446687,fair,unfair,-0.18091026,0.06375845,"('fair', 'unfair')"
110,-0.23412493,narrow-minded,open-minded,-0.18276918,0.05135575,"('narrow-minded', 'open-minded')"
79,0.2183735,determined,doubtful,0.23651458,0.018141076,"('determined', 'doubtful')"
77,0.20384562,active,inactive,0.14816993,-0.055675685,"('active', 'inactive')"
20,0.18822294,popular,unpopular,0.08247861,-0.10574433,"('popular', 'unpopular')"
23,-0.17687343,hospitable,inhospitable,-0.5554316,-0.37855816,"('hospitable', 'inhospitable')"
38,0.15642522,kind,unkind,0.39596757,0.23954235,"('kind', 'unkind')"
53,-0.15578559,smart,stupid,-0.1555138,0.00027179718,"('smart', 'stupid')"
6,-0.15195909,liked,disliked,-0.15574706,-0.0037879646,"('liked', 'disliked')"
43,0.14331302,genuine,fake,0.04994238,-0.09337064,"('genuine', 'fake')"
61,-0.13003436,rational,irrational,-0.12379873,0.0062356293,"('rational', 'irrational')"
68,0.11592239,clever,inept,-0.2595274,-0.37544978,"('clever', 'inept')"
91,0.09719846,resilient,nonresilient,-0.048254997,-0.14545345,"('resilient', 'nonresilient')"
59,-0.07675552,skillful,clumsy,-0.16556104,-0.08880551,"('skillful', 'clumsy')"
78,-0.06443906,active,inactive,-0.33124864,-0.26680958,"('active', 'inactive')"
95,0.06169051,rich,poor,-0.06941193,-0.13110244,"('rich', 'poor')"
48,-0.058243647,reliable,unreliable,-0.14949858,-0.091254935,"('reliable', 'unreliable')"
11,-0.057344854,caring,unaffectionate,-0.036295563,0.02104929,"('caring', 'unaffectionate')"
44,-0.024571039,truthful,untruthful,-0.03134471,-0.006773673,"('truthful', 'untruthful')"
17,0.018342648,social,antisocial,0.24006745,0.22172481,"('social', 'antisocial')"
93,-0.010521114,dominating,dominated,0.16404086,0.17456198,"('dominating', 'dominated')"
63,-0.008625135,capable,incapable,-0.16588208,-0.15725695,"('capable', 'incapable')"
106,-0.0045323223,conventional,unconventional,-0.019778907,-0.015246585,"('conventional', 'unconventional')"
