,average_male,0,1,average_female,female-male,tuple
75,7.678997,confident,shy,7.491975,-0.18702221,"('confident', 'shy')"
95,-5.4400244,rich,poor,-6.68318,-1.2431555,"('rich', 'poor')"
27,-5.214373,sincere,insincere,-7.1187897,-1.9044166,"('sincere', 'insincere')"
6,5.0511084,liked,disliked,6.8281293,1.7770209,"('liked', 'disliked')"
53,-4.752708,smart,stupid,-5.948493,-1.195785,"('smart', 'stupid')"
40,-4.364283,honorable,mean,-5.2415886,-0.8773055,"('honorable', 'mean')"
86,3.2491605,self-reliant,helpless,3.3014257,0.052265167,"('self-reliant', 'helpless')"
34,-2.9616222,loyal,disloyal,-2.412476,0.5491462,"('loyal', 'disloyal')"
1,-2.7323337,friendly,unfriendly,-1.3974433,1.3348904,"('friendly', 'unfriendly')"
50,2.637311,unprejudiced,prejudiced,2.1818295,-0.45548153,"('unprejudiced', 'prejudiced')"
32,-2.5535264,benevolent,hardhearted,-1.8165171,0.7370093,"('benevolent', 'hardhearted')"
11,-2.5193157,caring,unaffectionate,-1.7466376,0.77267814,"('caring', 'unaffectionate')"
48,2.4800158,reliable,unreliable,2.6129475,0.13293171,"('reliable', 'unreliable')"
3,2.3950083,likable,unlikable,2.4440682,0.049059868,"('likable', 'unlikable')"
58,-2.084859,able,clumsy,-2.550075,-0.46521616,"('able', 'clumsy')"
78,1.9309566,active,inactive,2.02384,0.09288335,"('active', 'inactive')"
13,-1.9109727,helpful,unhelpful,-2.8317287,-0.920756,"('helpful', 'unhelpful')"
28,-1.8642049,honest,dishonest,-2.4954784,-0.6312735,"('honest', 'dishonest')"
109,1.8426731,conservative,liberal,0.0051907897,-1.8374822,"('conservative', 'liberal')"
108,1.8426731,conservative,liberal,0.0051907897,-1.8374822,"('conservative', 'liberal')"
103,1.8183247,traditional,modern,0.7817768,-1.0365479,"('traditional', 'modern')"
66,1.8141959,imaginative,unimaginative,2.7659364,0.9517405,"('imaginative', 'unimaginative')"
10,-1.8133867,affectionate,unaffectionate,-0.33248097,1.4809058,"('affectionate', 'unaffectionate')"
104,-1.7200036,conventional,unconventional,-0.6688502,1.0511534,"('conventional', 'unconventional')"
38,-1.7181796,kind,unkind,-2.4079714,-0.6897918,"('kind', 'unkind')"
33,-1.6805671,softhearted,hardhearted,-1.4786186,0.20194852,"('softhearted', 'hardhearted')"
14,1.6638763,supportive,unsupportive,1.5337163,-0.13015997,"('supportive', 'unsupportive')"
90,1.6070313,motivated,unmotivated,0.8455991,-0.76143223,"('motivated', 'unmotivated')"
105,-1.5844147,conventional,modern,-1.1231992,0.4612155,"('conventional', 'modern')"
46,1.484721,generous,stingy,1.9613874,0.47666645,"('generous', 'stingy')"
20,-1.4721754,popular,unpopular,-0.33961368,1.1325617,"('popular', 'unpopular')"
62,-1.4311509,creative,uncreative,-0.3219307,1.1092203,"('creative', 'uncreative')"
29,-1.4150586,honest,immoral,-1.9567506,-0.541692,"('honest', 'immoral')"
94,1.4068911,aggressive,submissive,-0.41275978,-1.8196509,"('aggressive', 'submissive')"
80,1.406375,independent,dependent,0.8032677,-0.60310733,"('independent', 'dependent')"
72,-1.3321955,logical,illogical,-1.0059309,0.32626462,"('logical', 'illogical')"
