,Value 1,0,1,Value 2,female-male,tuple
27,-5.723342,sincere,insincere,-5.443022,0.28032017,"('sincere', 'insincere')"
6,5.464204,liked,disliked,4.9179726,-0.54623127,"('liked', 'disliked')"
75,3.9281788,confident,shy,3.4012277,-0.5269511,"('confident', 'shy')"
40,-3.6354485,honorable,mean,-3.512761,0.12268734,"('honorable', 'mean')"
37,3.5499322,good,evil,3.4689386,-0.08099365,"('good', 'evil')"
95,-3.26573,rich,poor,-3.2865946,-0.020864725,"('rich', 'poor')"
65,-2.9402804,practical,impractical,-2.9615488,-0.021268368,"('practical', 'impractical')"
50,2.8475785,unprejudiced,prejudiced,2.7259364,-0.12164211,"('unprejudiced', 'prejudiced')"
86,2.82813,self-reliant,helpless,2.1518114,-0.67631865,"('self-reliant', 'helpless')"
13,-2.7968218,helpful,unhelpful,-2.7913685,0.005453348,"('helpful', 'unhelpful')"
49,-2.598663,responsible,irresponsible,-2.6536803,-0.055017233,"('responsible', 'irresponsible')"
53,-2.5210977,smart,stupid,-1.8267485,0.69434917,"('smart', 'stupid')"
12,-2.436049,sympathetic,unsympathetic,-1.9977255,0.4383235,"('sympathetic', 'unsympathetic')"
81,2.4281526,industrious,lazy,1.9984239,-0.42972863,"('industrious', 'lazy')"
71,-2.387427,efficient,inefficient,-2.8541865,-0.46675944,"('efficient', 'inefficient')"
36,-2.3132372,tolerant,intolerant,-2.322618,-0.009380817,"('tolerant', 'intolerant')"
20,2.2336042,popular,unpopular,2.071255,-0.16234922,"('popular', 'unpopular')"
97,-2.21649,superior,inferior,-2.2468877,-0.030397654,"('superior', 'inferior')"
21,2.0915546,nice,nasty,2.0758245,-0.015730143,"('nice', 'nasty')"
46,2.0818777,generous,stingy,2.2187457,0.136868,"('generous', 'stingy')"
78,1.9907101,active,inactive,1.5434223,-0.4472878,"('active', 'inactive')"
38,-1.9787495,kind,unkind,-1.90099,0.077759504,"('kind', 'unkind')"
79,-1.9548825,determined,doubtful,-1.6533059,0.3015766,"('determined', 'doubtful')"
82,1.9341146,industrious,meek,1.7988412,-0.13527334,"('industrious', 'meek')"
34,-1.926456,loyal,disloyal,-1.4800975,0.44635844,"('loyal', 'disloyal')"
25,-1.8999565,moral,immoral,-1.5760434,0.3239131,"('moral', 'immoral')"
28,-1.8037429,honest,dishonest,-1.5931771,0.2105658,"('honest', 'dishonest')"
88,1.7999563,impulsive,meek,1.6016403,-0.19831598,"('impulsive', 'meek')"
100,-1.7848196,influential,uninfluential,-1.4957777,0.28904188,"('influential', 'uninfluential')"
74,-1.7397094,insightful,unperceptive,-1.5781766,0.16153276,"('insightful', 'unperceptive')"
11,-1.6794738,caring,unaffectionate,-2.1224544,-0.44298065,"('caring', 'unaffectionate')"
18,-1.6660521,social,asocial,-1.5181432,0.14790893,"('social', 'asocial')"
58,-1.6164012,able,clumsy,-1.2351643,0.3812369,"('able', 'clumsy')"
66,1.5666269,imaginative,unimaginative,1.3697152,-0.1969117,"('imaginative', 'unimaginative')"
87,-1.5464429,dedicated,undedicated,-1.3356942,0.21074867,"('dedicated', 'undedicated')"
67,-1.5278642,discriminating,undiscriminating,-1.257939,0.26992524,"('discriminating', 'undiscriminating')"
42,1.5275753,amicable,hostile,1.4161698,-0.11140549,"('amicable', 'hostile')"
89,-1.5144768,daring,anxious,-1.2715639,0.24291289,"('daring', 'anxious')"
61,1.4986932,rational,irrational,1.6867628,0.18806958,"('rational', 'irrational')"
85,-1.4239371,ambitious,unambitious,-1.6152114,-0.19127429,"('ambitious', 'unambitious')"
43,-1.4077408,genuine,fake,-1.2037611,0.20397973,"('genuine', 'fake')"
48,1.354837,reliable,unreliable,1.0889177,-0.2659192,"('reliable', 'unreliable')"
94,-1.3372787,aggressive,submissive,-1.1034589,0.23381984,"('aggressive', 'submissive')"
41,1.3203515,incorrupt,corrupt,1.4370935,0.116742015,"('incorrupt', 'corrupt')"
54,1.3201362,smart,stupid,1.2626599,-0.057476282,"('smart', 'stupid')"
68,-1.3067987,clever,inept,-1.3251365,-0.018337846,"('clever', 'inept')"
76,-1.2899113,secure,insecure,-1.0782843,0.211627,"('secure', 'insecure')"
64,-1.2564688,clever,incompetent,-1.2256471,0.030821681,"('clever', 'incompetent')"
0,-1.2417808,sociable,unsociable,-0.9096593,0.33212143,"('sociable', 'unsociable')"
77,1.2330126,active,inactive,1.4910743,0.25806177,"('active', 'inactive')"
105,-1.1390262,conventional,modern,-1.2033727,-0.06434655,"('conventional', 'modern')"
44,-1.0939369,truthful,untruthful,-1.3327746,-0.23883772,"('truthful', 'untruthful')"
63,-1.0190021,capable,incapable,-1.1314373,-0.11243522,"('capable', 'incapable')"
99,0.98813874,prestigious,insignificant,0.88387513,-0.1042636,"('prestigious', 'insignificant')"
22,0.98627776,welcoming,disagreeable,0.90680254,-0.079475224,"('welcoming', 'disagreeable')"
73,-0.96209985,brilliant,incompetent,-1.1902561,-0.22815627,"('brilliant', 'incompetent')"
7,0.9481919,outgoing,distant,0.5225649,-0.425627,"('outgoing', 'distant')"
60,-0.9035833,educated,uneducated,-0.579612,0.32397127,"('educated', 'uneducated')"
35,0.84046453,fair,unfair,0.7935822,-0.04688233,"('fair', 'unfair')"
59,0.8362784,skillful,clumsy,0.70174015,-0.13453823,"('skillful', 'clumsy')"
5,0.80087614,pleasant,repellent,0.76211554,-0.038760602,"('pleasant', 'repellent')"
2,-0.7962374,friendly,unfriendly,-0.4859747,0.3102627,"('friendly', 'unfriendly')"
56,0.7650894,intelligent,dumb,0.9604403,0.19535089,"('intelligent', 'dumb')"
31,0.7631295,altruistic,egoistic,0.701343,-0.061786473,"('altruistic', 'egoistic')"
3,0.74354434,likable,unlikable,0.48354453,-0.2599998,"('likable', 'unlikable')"
8,0.709113,open,distant,0.38838542,-0.3207276,"('open', 'distant')"
104,-0.6820487,conventional,unconventional,-0.21786472,0.46418396,"('conventional', 'unconventional')"
55,-0.666431,intelligent,unintelligent,-0.498877,0.16755402,"('intelligent', 'unintelligent')"
47,-0.6484087,forgiving,unforgiving,-0.32089135,0.32751736,"('forgiving', 'unforgiving')"
110,0.64833665,narrow-minded,open-minded,0.52166945,-0.1266672,"('narrow-minded', 'open-minded')"
102,-0.6464622,eminent,low,-0.6567437,-0.010281503,"('eminent', 'low')"
57,-0.6413302,able,unable,-0.8465161,-0.20518589,"('able', 'unable')"
92,-0.6374493,unwavering,wavering,-0.34921646,0.28823286,"('unwavering', 'wavering')"
29,-0.6002468,honest,immoral,-0.74594116,-0.14569438,"('honest', 'immoral')"
23,0.5917548,hospitable,inhospitable,0.39073318,-0.20102161,"('hospitable', 'inhospitable')"
17,0.5850083,social,antisocial,0.74547553,0.1604672,"('social', 'antisocial')"
98,0.58360696,prestigious,insignificant,0.55387473,-0.029732227,"('prestigious', 'insignificant')"
83,-0.5768081,energetic,lethargic,-0.48508298,0.09172511,"('energetic', 'lethargic')"
9,-0.5723641,sensitive,insensitive,-0.74016356,-0.16779947,"('sensitive', 'insensitive')"
14,0.5491501,supportive,unsupportive,0.25047725,-0.29867285,"('supportive', 'unsupportive')"
15,-0.529027,polite,impolite,-0.271644,0.257383,"('polite', 'impolite')"
103,0.50307196,traditional,modern,0.24530484,-0.25776714,"('traditional', 'modern')"
30,-0.46202105,honest,dishonest,-0.56498337,-0.102962315,"('honest', 'dishonest')"
