,Value 1,0,1,Value 2,female-male,tuple
50,-6.890467,rich,poor,-7.203283,-0.31281567,"('rich', 'poor')"
3,6.0550795,liked,disliked,5.972704,-0.08237553,"('liked', 'disliked')"
30,-5.632223,smart,stupid,-5.7931824,-0.16095924,"('smart', 'stupid')"
26,2.7922664,reliable,unreliable,2.3273413,-0.46492505,"('reliable', 'unreliable')"
15,-2.7571347,loyal,disloyal,-2.5200145,0.23712015,"('loyal', 'disloyal')"
24,2.6478302,generous,stingy,2.8401713,0.19234109,"('generous', 'stingy')"
5,-2.5274506,helpful,unhelpful,-2.9066133,-0.3791628,"('helpful', 'unhelpful')"
41,2.3719637,confident,shy,1.6042132,-0.7677505,"('confident', 'shy')"
19,-2.3060293,kind,unkind,-2.4389973,-0.13296795,"('kind', 'unkind')"
44,2.210166,active,inactive,1.8427414,-0.3674246,"('active', 'inactive')"
28,1.9008381,unprejudiced,prejudiced,2.0121746,0.11133647,"('unprejudiced', 'prejudiced')"
49,1.896877,motivated,unmotivated,1.0028301,-0.8940469,"('motivated', 'unmotivated')"
14,-1.8883846,honest,dishonest,-2.1577213,-0.2693367,"('honest', 'dishonest')"
18,1.8764529,good,evil,2.501849,0.625396,"('good', 'evil')"
27,-1.8015403,responsible,irresponsible,-2.5095367,-0.7079965,"('responsible', 'irresponsible')"
17,-1.5211916,tolerant,intolerant,-2.255074,-0.7338824,"('tolerant', 'intolerant')"
21,1.5206503,incorrupt,corrupt,2.3239622,0.80331194,"('incorrupt', 'corrupt')"
23,1.4041096,truthful,untruthful,0.7562485,-0.6478611,"('truthful', 'untruthful')"
6,1.3274176,supportive,unsupportive,1.0848274,-0.24259019,"('supportive', 'unsupportive')"
36,-1.2753947,capable,incapable,-1.1605923,0.11480236,"('capable', 'incapable')"
45,1.2255893,independent,dependent,0.9734689,-0.25212038,"('independent', 'dependent')"
1,-1.2065058,friendly,unfriendly,-0.89318204,0.31332374,"('friendly', 'unfriendly')"
33,-1.1096123,educated,uneducated,-1.3468053,-0.23719299,"('educated', 'uneducated')"
37,-1.0897171,practical,impractical,-1.988208,-0.8984909,"('practical', 'impractical')"
40,-1.0673969,logical,illogical,-0.9114047,0.15599215,"('logical', 'illogical')"
56,-1.0381441,conventional,unconventional,-0.5009655,0.53717864,"('conventional', 'unconventional')"
22,1.0227454,amicable,hostile,1.9935994,0.97085404,"('amicable', 'hostile')"
55,-0.99348944,conventional,unconventional,-0.40581173,0.5876777,"('conventional', 'unconventional')"
25,-0.9501626,forgiving,unforgiving,-0.93061817,0.019544423,"('forgiving', 'unforgiving')"
0,-0.92429674,sociable,unsociable,-1.0737705,-0.14947379,"('sociable', 'unsociable')"
53,-0.8314651,influential,uninfluential,-1.023838,-0.19237292,"('influential', 'uninfluential')"
31,-0.77225584,intelligent,unintelligent,-1.1192262,-0.34697038,"('intelligent', 'unintelligent')"
52,-0.76722974,superior,inferior,-0.7772598,-0.010030091,"('superior', 'inferior')"
42,-0.67341024,secure,insecure,-1.168231,-0.49482077,"('secure', 'insecure')"
29,-0.6273058,competent,incompetent,-1.1488466,-0.5215408,"('competent', 'incompetent')"
43,-0.5942792,active,inactive,-0.14714885,0.44713038,"('active', 'inactive')"
16,0.5845249,fair,unfair,0.9092534,0.3247285,"('fair', 'unfair')"
9,0.5727946,nice,nasty,0.67320824,0.10041362,"('nice', 'nasty')"
4,-0.57194763,sensitive,insensitive,-1.275929,-0.70398134,"('sensitive', 'insensitive')"
34,0.56967205,rational,irrational,1.2788287,0.7091567,"('rational', 'irrational')"
10,0.5585074,hospitable,inhospitable,0.8970313,0.33852392,"('hospitable', 'inhospitable')"
47,0.53405046,ambitious,unambitious,-0.21825078,-0.7523012,"('ambitious', 'unambitious')"
46,-0.52774394,energetic,lethargic,-0.9866185,-0.45887458,"('energetic', 'lethargic')"
13,-0.52109593,sincere,insincere,-1.1665926,-0.64549667,"('sincere', 'insincere')"
2,-0.49991602,likable,unlikable,-0.36404932,0.1358667,"('likable', 'unlikable')"
12,0.46209228,trustworthy,untrustworthy,0.3191734,-0.14291888,"('trustworthy', 'untrustworthy')"
32,0.3793348,able,unable,-0.04135616,-0.42069095,"('able', 'unable')"
39,-0.33373985,wise,foolish,-0.028043874,0.30569598,"('wise', 'foolish')"
48,-0.31655174,dedicated,undedicated,-0.6143364,-0.29778463,"('dedicated', 'undedicated')"
8,-0.31262842,popular,unpopular,0.16158444,0.47421286,"('popular', 'unpopular')"
57,0.2643074,conservative,liberal,-0.08882868,-0.3531361,"('conservative', 'liberal')"
35,-0.24590585,creative,uncreative,-0.16389003,0.08201581,"('creative', 'uncreative')"
51,0.22353885,powerful,powerless,-0.063424006,-0.28696287,"('powerful', 'powerless')"
20,-0.1793722,right,wrong,0.40925077,0.588623,"('right', 'wrong')"
38,-0.14638281,discriminating,undiscriminating,-0.059894532,0.08648828,"('discriminating', 'undiscriminating')"
54,-0.13917972,successful,unsuccessful,-0.46869346,-0.32951373,"('successful', 'unsuccessful')"
7,-0.13826817,polite,impolite,-0.44084352,-0.30257535,"('polite', 'impolite')"
11,-0.13641775,moral,immoral,-1.038529,-0.9021113,"('moral', 'immoral')"
