,Value 1,0,1,Value 2,female-male,tuple
50,-5.4132295,rich,poor,-5.261114,0.15211535,"('rich', 'poor')"
3,4.198559,liked,disliked,4.0762796,-0.12227917,"('liked', 'disliked')"
30,-3.9989452,smart,stupid,-4.1465464,-0.14760113,"('smart', 'stupid')"
5,-3.0263193,helpful,unhelpful,-3.0434098,-0.017090559,"('helpful', 'unhelpful')"
41,2.777218,confident,shy,1.9579201,-0.819298,"('confident', 'shy')"
19,-2.3577666,kind,unkind,-2.2564077,0.10135889,"('kind', 'unkind')"
11,-2.3088765,moral,immoral,-2.6159554,-0.30707884,"('moral', 'immoral')"
28,2.269764,unprejudiced,prejudiced,2.0628462,-0.20691776,"('unprejudiced', 'prejudiced')"
15,-2.252477,loyal,disloyal,-1.7472684,0.5052085,"('loyal', 'disloyal')"
55,-2.1056323,conventional,unconventional,-1.4743763,0.631256,"('conventional', 'unconventional')"
57,1.9724097,conservative,liberal,1.7748909,-0.19751883,"('conservative', 'liberal')"
44,1.8716223,active,inactive,1.6649337,-0.20668864,"('active', 'inactive')"
18,1.864177,good,evil,2.2633214,0.3991444,"('good', 'evil')"
26,1.8581864,reliable,unreliable,1.6047919,-0.25339448,"('reliable', 'unreliable')"
24,1.682635,generous,stingy,2.0500798,0.36744487,"('generous', 'stingy')"
21,1.6057465,incorrupt,corrupt,1.9293921,0.3236456,"('incorrupt', 'corrupt')"
37,-1.4989347,practical,impractical,-2.0870996,-0.5881648,"('practical', 'impractical')"
33,-1.428994,educated,uneducated,-1.1364928,0.2925012,"('educated', 'uneducated')"
10,-1.3862348,hospitable,inhospitable,-1.1201154,0.26611936,"('hospitable', 'inhospitable')"
31,-1.2097253,intelligent,unintelligent,-0.9657518,0.24397343,"('intelligent', 'unintelligent')"
53,-1.1480428,influential,uninfluential,-1.0896578,0.058385015,"('influential', 'uninfluential')"
38,-1.1315207,discriminating,undiscriminating,-1.043709,0.08781171,"('discriminating', 'undiscriminating')"
1,-1.1217856,friendly,unfriendly,-0.9884485,0.13333714,"('friendly', 'unfriendly')"
36,-1.0277822,capable,incapable,-0.9818275,0.045954704,"('capable', 'incapable')"
27,-1.0135833,responsible,irresponsible,-1.5025392,-0.48895586,"('responsible', 'irresponsible')"
39,-1.0116816,wise,foolish,-0.9055933,0.10608828,"('wise', 'foolish')"
23,0.9657556,truthful,untruthful,0.8956897,-0.070065856,"('truthful', 'untruthful')"
45,0.9389838,independent,dependent,0.99561083,0.056627035,"('independent', 'dependent')"
14,-0.8950888,honest,dishonest,-1.0793959,-0.1843071,"('honest', 'dishonest')"
25,-0.89405996,forgiving,unforgiving,-0.8078608,0.086199164,"('forgiving', 'unforgiving')"
0,-0.8673982,sociable,unsociable,-0.7089367,0.15846151,"('sociable', 'unsociable')"
29,-0.73410773,competent,incompetent,-0.55091995,0.18318778,"('competent', 'incompetent')"
32,-0.70328677,able,unable,-0.83883214,-0.13554537,"('able', 'unable')"
22,-0.7002286,amicable,hostile,0.04263729,0.74286586,"('amicable', 'hostile')"
54,-0.6910847,successful,unsuccessful,-0.4073962,0.2836885,"('successful', 'unsuccessful')"
8,-0.6877866,popular,unpopular,-0.18521658,0.50257003,"('popular', 'unpopular')"
4,-0.6862562,sensitive,insensitive,-0.6820968,0.004159391,"('sensitive', 'insensitive')"
20,-0.65096104,right,wrong,-0.418463,0.23249805,"('right', 'wrong')"
47,0.62184036,ambitious,unambitious,0.58980143,-0.032038927,"('ambitious', 'unambitious')"
16,0.56306344,fair,unfair,0.6459875,0.08292407,"('fair', 'unfair')"
2,-0.55930537,likable,unlikable,-0.19192164,0.36738372,"('likable', 'unlikable')"
51,-0.54730684,powerful,powerless,-0.5187932,0.02851361,"('powerful', 'powerless')"
6,0.4851776,supportive,unsupportive,0.226394,-0.2587836,"('supportive', 'unsupportive')"
46,-0.47941142,energetic,lethargic,-0.5029724,-0.023561,"('energetic', 'lethargic')"
40,-0.46131244,logical,illogical,-0.27569127,0.18562117,"('logical', 'illogical')"
17,-0.42169458,tolerant,intolerant,-0.8952002,-0.47350562,"('tolerant', 'intolerant')"
42,-0.40766546,secure,insecure,-0.4005684,0.0070970654,"('secure', 'insecure')"
49,0.33307612,motivated,unmotivated,0.10959363,-0.22348249,"('motivated', 'unmotivated')"
7,0.33065188,polite,impolite,0.16422331,-0.16642857,"('polite', 'impolite')"
52,-0.2617196,superior,inferior,-0.18046184,0.081257775,"('superior', 'inferior')"
34,0.22131932,rational,irrational,0.56914455,0.34782523,"('rational', 'irrational')"
13,0.15900594,sincere,insincere,-0.07835209,-0.23735803,"('sincere', 'insincere')"
56,-0.1293689,conventional,unconventional,0.16001303,0.28938192,"('conventional', 'unconventional')"
43,0.12829435,active,inactive,0.19918993,0.07089558,"('active', 'inactive')"
35,-0.12449661,creative,uncreative,-0.18925935,-0.06476274,"('creative', 'uncreative')"
12,0.11933364,trustworthy,untrustworthy,-0.08610353,-0.20543717,"('trustworthy', 'untrustworthy')"
48,-0.106936425,dedicated,undedicated,-0.30622822,-0.1992918,"('dedicated', 'undedicated')"
9,0.080412805,nice,nasty,0.10964131,0.029228508,"('nice', 'nasty')"
