,Value 1,0,1,Value 2,female-male,tuple
50,-5.3234377,rich,poor,-5.4448385,-0.12140083,"('rich', 'poor')"
3,5.175113,liked,disliked,5.1610155,-0.014097691,"('liked', 'disliked')"
30,-3.8024898,smart,stupid,-3.9711325,-0.16864276,"('smart', 'stupid')"
26,2.6163754,reliable,unreliable,2.4939003,-0.12247515,"('reliable', 'unreliable')"
28,2.4942713,unprejudiced,prejudiced,2.5290096,0.034738302,"('unprejudiced', 'prejudiced')"
41,2.2714014,confident,shy,2.0557292,-0.21567225,"('confident', 'shy')"
1,-2.2689734,friendly,unfriendly,-2.0072532,0.26172018,"('friendly', 'unfriendly')"
5,-2.0629652,helpful,unhelpful,-2.2337928,-0.17082763,"('helpful', 'unhelpful')"
24,1.9754949,generous,stingy,1.8886968,-0.08679807,"('generous', 'stingy')"
15,-1.9489591,loyal,disloyal,-1.3425671,0.606392,"('loyal', 'disloyal')"
44,1.8134112,active,inactive,1.4199996,-0.39341164,"('active', 'inactive')"
19,-1.6920955,kind,unkind,-1.339663,0.3524325,"('kind', 'unkind')"
21,1.4603832,incorrupt,corrupt,1.8477255,0.38734233,"('incorrupt', 'corrupt')"
36,-1.4512339,capable,incapable,-1.364208,0.08702588,"('capable', 'incapable')"
33,-1.3869952,educated,uneducated,-1.357171,0.029824138,"('educated', 'uneducated')"
14,-1.3791324,honest,dishonest,-1.4247557,-0.045623302,"('honest', 'dishonest')"
6,1.2520212,supportive,unsupportive,0.8193635,-0.43265772,"('supportive', 'unsupportive')"
45,1.2363801,independent,dependent,0.9686552,-0.26772487,"('independent', 'dependent')"
49,1.2095003,motivated,unmotivated,0.67122126,-0.53827906,"('motivated', 'unmotivated')"
55,-1.1776998,conventional,unconventional,-1.0747241,0.102975726,"('conventional', 'unconventional')"
23,1.1660177,truthful,untruthful,1.2018183,0.035800695,"('truthful', 'untruthful')"
52,-1.0469286,superior,inferior,-0.9242601,0.122668564,"('superior', 'inferior')"
53,-1.0386442,influential,uninfluential,-1.0951059,-0.05646169,"('influential', 'uninfluential')"
57,1.0260171,conservative,liberal,0.76535356,-0.2606635,"('conservative', 'liberal')"
48,-0.96833754,dedicated,undedicated,-0.8155155,0.15282202,"('dedicated', 'undedicated')"
12,0.94321084,trustworthy,untrustworthy,1.0019634,0.058752537,"('trustworthy', 'untrustworthy')"
7,0.82444644,polite,impolite,0.6754807,-0.14896572,"('polite', 'impolite')"
16,0.8059319,fair,unfair,1.0961871,0.2902552,"('fair', 'unfair')"
47,0.76829576,ambitious,unambitious,0.642518,-0.12577778,"('ambitious', 'unambitious')"
18,0.75796103,good,evil,0.9090793,0.15111828,"('good', 'evil')"
42,0.70816916,secure,insecure,0.5258149,-0.18235427,"('secure', 'insecure')"
35,-0.7080288,creative,uncreative,-0.77188873,-0.06385994,"('creative', 'uncreative')"
31,-0.6620429,intelligent,unintelligent,-0.8553799,-0.19333696,"('intelligent', 'unintelligent')"
22,0.6454638,amicable,hostile,0.6562314,0.010767579,"('amicable', 'hostile')"
25,-0.6419506,forgiving,unforgiving,-0.5204149,0.12153572,"('forgiving', 'unforgiving')"
9,0.6042162,nice,nasty,0.65976346,0.055547237,"('nice', 'nasty')"
4,-0.593159,sensitive,insensitive,-0.88886636,-0.29570735,"('sensitive', 'insensitive')"
34,0.59122354,rational,irrational,0.8685833,0.27735978,"('rational', 'irrational')"
8,0.5551915,popular,unpopular,0.757017,0.2018255,"('popular', 'unpopular')"
29,0.55464005,competent,incompetent,0.017653137,-0.53698695,"('competent', 'incompetent')"
13,0.48227006,sincere,insincere,0.24492349,-0.23734657,"('sincere', 'insincere')"
54,-0.47312456,successful,unsuccessful,-0.56995726,-0.09683269,"('successful', 'unsuccessful')"
37,-0.4704188,practical,impractical,-0.6737946,-0.20337582,"('practical', 'impractical')"
56,0.45132267,conventional,unconventional,0.60274875,0.15142608,"('conventional', 'unconventional')"
43,0.4017888,active,inactive,1.002299,0.6005101,"('active', 'inactive')"
17,-0.39334056,tolerant,intolerant,-0.6516959,-0.25835535,"('tolerant', 'intolerant')"
38,-0.34169495,discriminating,undiscriminating,-0.38840798,-0.046713024,"('discriminating', 'undiscriminating')"
11,-0.30987158,moral,immoral,-0.66608727,-0.3562157,"('moral', 'immoral')"
10,-0.30323404,hospitable,inhospitable,-0.36039007,-0.057156026,"('hospitable', 'inhospitable')"
40,-0.28628796,logical,illogical,-0.42461437,-0.1383264,"('logical', 'illogical')"
20,-0.28491074,right,wrong,-0.114463575,0.17044717,"('right', 'wrong')"
51,0.20755821,powerful,powerless,0.3888997,0.1813415,"('powerful', 'powerless')"
32,-0.19757815,able,unable,-0.30510288,-0.10752474,"('able', 'unable')"
2,0.13186109,likable,unlikable,0.42117023,0.28930914,"('likable', 'unlikable')"
27,-0.10716444,responsible,irresponsible,-0.36547208,-0.25830764,"('responsible', 'irresponsible')"
39,0.03209281,wise,foolish,0.25401866,0.22192585,"('wise', 'foolish')"
0,0.02290678,sociable,unsociable,0.004086077,-0.018820703,"('sociable', 'unsociable')"
46,-0.0048913658,energetic,lethargic,-0.17810121,-0.17320985,"('energetic', 'lethargic')"
