,average_male,0,1,average_female,female-male,tuple
27,-6.7891107,sincere,insincere,-7.1101313,-0.3210206,"('sincere', 'insincere')"
75,6.211233,confident,shy,6.5564823,0.34524918,"('confident', 'shy')"
6,5.7550793,liked,disliked,6.298512,0.5434327,"('liked', 'disliked')"
95,-5.324769,rich,poor,-5.5322957,-0.20752668,"('rich', 'poor')"
40,-4.9919677,honorable,mean,-5.6141367,-0.622169,"('honorable', 'mean')"
53,-4.877655,smart,stupid,-5.064545,-0.18689013,"('smart', 'stupid')"
13,-3.5567477,helpful,unhelpful,-3.8486505,-0.29190278,"('helpful', 'unhelpful')"
86,3.0171554,self-reliant,helpless,2.9938602,-0.023295164,"('self-reliant', 'helpless')"
37,2.8673227,good,evil,3.0528646,0.18554187,"('good', 'evil')"
38,-2.5869384,kind,unkind,-2.4095554,0.17738295,"('kind', 'unkind')"
66,2.4616005,imaginative,unimaginative,2.7649713,0.3033707,"('imaginative', 'unimaginative')"
48,2.4211235,reliable,unreliable,2.41495,-0.0061736107,"('reliable', 'unreliable')"
46,2.3710566,generous,stingy,2.6461713,0.27511477,"('generous', 'stingy')"
78,2.263814,active,inactive,2.2299454,-0.03386855,"('active', 'inactive')"
34,-2.2537465,loyal,disloyal,-2.0623157,0.1914308,"('loyal', 'disloyal')"
58,-2.2491102,able,clumsy,-2.3029609,-0.05385065,"('able', 'clumsy')"
49,-2.0847175,responsible,irresponsible,-2.2118108,-0.12709332,"('responsible', 'irresponsible')"
41,2.0545163,incorrupt,corrupt,2.1327515,0.07823515,"('incorrupt', 'corrupt')"
65,-1.7946506,practical,impractical,-1.856056,-0.06140542,"('practical', 'impractical')"
50,1.7439265,unprejudiced,prejudiced,1.5670667,-0.17685986,"('unprejudiced', 'prejudiced')"
36,-1.732753,tolerant,intolerant,-1.9626095,-0.22985649,"('tolerant', 'intolerant')"
56,1.7290301,intelligent,dumb,1.6897342,-0.03929591,"('intelligent', 'dumb')"
9,-1.698576,sensitive,insensitive,-1.7805614,-0.08198547,"('sensitive', 'insensitive')"
44,-1.6702101,truthful,untruthful,-1.6750555,-0.004845381,"('truthful', 'untruthful')"
11,-1.6503011,caring,unaffectionate,-1.7148943,-0.064593196,"('caring', 'unaffectionate')"
7,1.6314588,outgoing,distant,1.6345031,0.0030443668,"('outgoing', 'distant')"
32,-1.6011816,benevolent,hardhearted,-1.3480808,0.25310087,"('benevolent', 'hardhearted')"
