,Value 1,0,1,Value 2,female-male,tuple
49,2.1447186,motivated,unmotivated,2.0090303,-0.1356883,"('motivated', 'unmotivated')"
11,2.0033429,moral,immoral,1.7614684,-0.24187446,"('moral', 'immoral')"
31,1.9187322,intelligent,unintelligent,2.2022905,0.28355837,"('intelligent', 'unintelligent')"
21,-1.7194929,incorrupt,corrupt,-1.7344832,-0.01499033,"('incorrupt', 'corrupt')"
57,1.6740406,conservative,liberal,1.5979087,-0.07613182,"('conservative', 'liberal')"
24,1.6078746,generous,stingy,1.912507,0.30463243,"('generous', 'stingy')"
46,1.601598,energetic,lethargic,1.5940231,-0.007574916,"('energetic', 'lethargic')"
13,1.3627617,sincere,insincere,1.4035529,0.040791154,"('sincere', 'insincere')"
33,1.3348286,educated,uneducated,1.364629,0.029800415,"('educated', 'uneducated')"
27,1.276224,responsible,irresponsible,1.2231191,-0.053104877,"('responsible', 'irresponsible')"
23,1.2653122,truthful,untruthful,1.2073951,-0.057917118,"('truthful', 'untruthful')"
45,1.2086279,independent,dependent,1.1040642,-0.10456371,"('independent', 'dependent')"
6,1.1941695,supportive,unsupportive,1.3418484,0.14767885,"('supportive', 'unsupportive')"
53,1.1545815,influential,uninfluential,1.5204059,0.36582434,"('influential', 'uninfluential')"
56,1.131686,conventional,unconventional,1.2651981,0.13351214,"('conventional', 'unconventional')"
54,-1.0442076,successful,unsuccessful,-0.90511644,0.13909113,"('successful', 'unsuccessful')"
14,0.9398511,honest,dishonest,1.0612929,0.12144178,"('honest', 'dishonest')"
17,0.9108711,tolerant,intolerant,0.6999075,-0.2109636,"('tolerant', 'intolerant')"
20,-0.9052013,right,wrong,-0.95614225,-0.05094093,"('right', 'wrong')"
7,0.86119366,polite,impolite,0.9505696,0.08937597,"('polite', 'impolite')"
39,-0.85084236,wise,foolish,-0.8820697,-0.03122735,"('wise', 'foolish')"
42,0.827286,secure,insecure,0.7266098,-0.10067618,"('secure', 'insecure')"
43,-0.8117252,active,inactive,-0.55751616,0.25420904,"('active', 'inactive')"
12,0.8060713,trustworthy,untrustworthy,0.9215931,0.11552185,"('trustworthy', 'untrustworthy')"
0,0.8031831,sociable,unsociable,1.0956539,0.2924708,"('sociable', 'unsociable')"
47,0.77910477,ambitious,unambitious,0.9194684,0.14036363,"('ambitious', 'unambitious')"
4,0.74633765,sensitive,insensitive,0.698217,-0.048120677,"('sensitive', 'insensitive')"
2,-0.6943109,likable,unlikable,-0.4240533,0.2702576,"('likable', 'unlikable')"
34,-0.67980254,rational,irrational,-0.49522585,0.18457669,"('rational', 'irrational')"
41,0.6714494,confident,shy,0.4534043,-0.21804512,"('confident', 'shy')"
22,-0.63424927,amicable,hostile,-0.4878602,0.14638907,"('amicable', 'hostile')"
18,-0.63207877,good,evil,-0.75906765,-0.12698889,"('good', 'evil')"
35,0.621721,creative,uncreative,0.7853686,0.16364759,"('creative', 'uncreative')"
8,-0.62135017,popular,unpopular,-0.4896562,0.13169396,"('popular', 'unpopular')"
25,0.5992444,forgiving,unforgiving,0.7346543,0.13540989,"('forgiving', 'unforgiving')"
5,0.5823511,helpful,unhelpful,0.65885454,0.076503456,"('helpful', 'unhelpful')"
32,0.55325174,able,unable,0.47899455,-0.074257195,"('able', 'unable')"
44,0.5343085,active,inactive,0.40340596,-0.13090253,"('active', 'inactive')"
40,0.51120937,logical,illogical,0.7176955,0.2064861,"('logical', 'illogical')"
55,-0.51054263,conventional,unconventional,-0.12524605,0.38529658,"('conventional', 'unconventional')"
48,0.5057447,dedicated,undedicated,0.34262687,-0.16311783,"('dedicated', 'undedicated')"
52,-0.39919645,superior,inferior,-0.3195355,0.07966095,"('superior', 'inferior')"
3,0.26866055,liked,disliked,0.33328095,0.064620405,"('liked', 'disliked')"
10,-0.24529886,hospitable,inhospitable,-0.34544545,-0.10014659,"('hospitable', 'inhospitable')"
30,-0.23468575,smart,stupid,-0.40894297,-0.17425722,"('smart', 'stupid')"
51,0.23325783,powerful,powerless,0.41309226,0.17983443,"('powerful', 'powerless')"
38,-0.20581022,discriminating,undiscriminating,0.08993726,0.2957475,"('discriminating', 'undiscriminating')"
26,-0.17645393,reliable,unreliable,-0.27395496,-0.097501025,"('reliable', 'unreliable')"
16,0.17240995,fair,unfair,0.3026913,0.13028136,"('fair', 'unfair')"
28,0.17177337,unprejudiced,prejudiced,-0.08873734,-0.2605107,"('unprejudiced', 'prejudiced')"
1,-0.16644791,friendly,unfriendly,0.0031675696,0.16961548,"('friendly', 'unfriendly')"
36,-0.15306953,capable,incapable,-0.08977911,0.06329042,"('capable', 'incapable')"
15,0.110245034,loyal,disloyal,0.46962714,0.3593821,"('loyal', 'disloyal')"
29,-0.10600236,competent,incompetent,0.09308484,0.1990872,"('competent', 'incompetent')"
50,0.06961882,rich,poor,-0.012380451,-0.08199927,"('rich', 'poor')"
9,-0.04839021,nice,nasty,-0.16666794,-0.11827773,"('nice', 'nasty')"
19,0.02087769,kind,unkind,0.04355383,0.02267614,"('kind', 'unkind')"
37,0.006267965,practical,impractical,-0.15525149,-0.16151945,"('practical', 'impractical')"
