,Value 1,0,1,Value 2,female-male,tuple
50,-5.629117,rich,poor,-6.2120056,-0.5828886,"('rich', 'poor')"
3,5.084858,liked,disliked,5.1270604,0.042202473,"('liked', 'disliked')"
30,-4.0381575,smart,stupid,-4.253916,-0.21575832,"('smart', 'stupid')"
26,2.6737125,reliable,unreliable,2.6520324,-0.021680117,"('reliable', 'unreliable')"
5,-2.473105,helpful,unhelpful,-2.4401634,0.03294158,"('helpful', 'unhelpful')"
24,2.4442234,generous,stingy,2.7301826,0.28595924,"('generous', 'stingy')"
44,2.147431,active,inactive,1.891269,-0.25616193,"('active', 'inactive')"
28,1.745298,unprejudiced,prejudiced,1.7406251,-0.004672885,"('unprejudiced', 'prejudiced')"
15,-1.6682124,loyal,disloyal,-1.5068405,0.16137195,"('loyal', 'disloyal')"
19,-1.5411158,kind,unkind,-1.2878835,0.25323224,"('kind', 'unkind')"
18,1.4917779,good,evil,1.4345559,-0.05722201,"('good', 'evil')"
36,-1.4550276,capable,incapable,-1.6172899,-0.16226232,"('capable', 'incapable')"
37,-1.4395075,practical,impractical,-1.3146702,0.12483728,"('practical', 'impractical')"
41,1.3942305,confident,shy,1.2719665,-0.12226403,"('confident', 'shy')"
21,1.2516251,incorrupt,corrupt,1.2868286,0.035203576,"('incorrupt', 'corrupt')"
1,-1.1541772,friendly,unfriendly,-1.1246295,0.029547691,"('friendly', 'unfriendly')"
14,-1.1423516,honest,dishonest,-1.1451124,-0.002760768,"('honest', 'dishonest')"
40,-1.1308475,logical,illogical,-1.1132109,0.017636538,"('logical', 'illogical')"
33,-1.1119666,educated,uneducated,-1.108263,0.0037035942,"('educated', 'uneducated')"
31,-1.0768595,intelligent,unintelligent,-1.083787,-0.0069274902,"('intelligent', 'unintelligent')"
6,1.0655482,supportive,unsupportive,1.0977008,0.032152653,"('supportive', 'unsupportive')"
23,1.0636864,truthful,untruthful,1.2433242,0.17963779,"('truthful', 'untruthful')"
12,1.0454426,trustworthy,untrustworthy,1.200346,0.15490341,"('trustworthy', 'untrustworthy')"
16,0.99127996,fair,unfair,1.1813159,0.19003594,"('fair', 'unfair')"
32,-0.983763,able,unable,-1.0686301,-0.08486712,"('able', 'unable')"
52,-0.9827801,superior,inferior,-0.9108949,0.07188523,"('superior', 'inferior')"
27,-0.9801371,responsible,irresponsible,-0.9677439,0.012393236,"('responsible', 'irresponsible')"
17,-0.94240844,tolerant,intolerant,-0.7659033,0.17650515,"('tolerant', 'intolerant')"
9,0.9206321,nice,nasty,0.88816804,-0.032464087,"('nice', 'nasty')"
11,-0.8044394,moral,immoral,-0.73273325,0.071706176,"('moral', 'immoral')"
48,-0.80062866,dedicated,undedicated,-0.59491587,0.2057128,"('dedicated', 'undedicated')"
4,-0.7599898,sensitive,insensitive,-0.90210503,-0.14211524,"('sensitive', 'insensitive')"
10,0.7091709,hospitable,inhospitable,0.44590643,-0.26326445,"('hospitable', 'inhospitable')"
22,0.66069746,amicable,hostile,0.63320047,-0.027496994,"('amicable', 'hostile')"
53,-0.6280906,influential,uninfluential,-0.4070021,0.22108853,"('influential', 'uninfluential')"
35,-0.5350449,creative,uncreative,-0.54756916,-0.012524247,"('creative', 'uncreative')"
54,-0.49228513,successful,unsuccessful,-0.5424249,-0.050139785,"('successful', 'unsuccessful')"
55,-0.48113635,conventional,unconventional,-0.3648065,0.11632985,"('conventional', 'unconventional')"
39,-0.46718472,wise,foolish,-0.61478114,-0.14759642,"('wise', 'foolish')"
49,0.45292246,motivated,unmotivated,0.28672186,-0.16620061,"('motivated', 'unmotivated')"
25,-0.4128275,forgiving,unforgiving,-0.11028147,0.30254602,"('forgiving', 'unforgiving')"
43,-0.38602406,active,inactive,-0.08226043,0.30376363,"('active', 'inactive')"
57,0.32670647,conservative,liberal,0.51077276,0.1840663,"('conservative', 'liberal')"
34,0.28508365,rational,irrational,0.28117162,-0.0039120317,"('rational', 'irrational')"
29,-0.2359845,competent,incompetent,-0.16084617,0.07513833,"('competent', 'incompetent')"
2,0.23437828,likable,unlikable,0.33967528,0.105297,"('likable', 'unlikable')"
51,-0.22626044,powerful,powerless,0.07305214,0.2993126,"('powerful', 'powerless')"
46,-0.1918172,energetic,lethargic,-0.27061427,-0.07879707,"('energetic', 'lethargic')"
42,-0.18405735,secure,insecure,-0.1425441,0.04151325,"('secure', 'insecure')"
0,-0.14722571,sociable,unsociable,0.17567217,0.32289788,"('sociable', 'unsociable')"
7,-0.12417266,polite,impolite,0.025482707,0.14965537,"('polite', 'impolite')"
8,-0.11927408,popular,unpopular,-0.26160342,-0.14232934,"('popular', 'unpopular')"
47,0.090060264,ambitious,unambitious,0.20960167,0.11954141,"('ambitious', 'unambitious')"
38,0.073130876,discriminating,undiscriminating,0.15865615,0.085525274,"('discriminating', 'undiscriminating')"
20,0.06707199,right,wrong,0.13473862,0.067666635,"('right', 'wrong')"
56,-0.045610547,conventional,unconventional,0.0850525,0.13066304,"('conventional', 'unconventional')"
13,-0.024070203,sincere,insincere,0.06974858,0.093818784,"('sincere', 'insincere')"
45,-0.005862996,independent,dependent,-0.07831833,-0.07245533,"('independent', 'dependent')"
