,average_male,0,1,average_female,female-male,tuple
6,7.1589656,liked,disliked,7.3120975,0.15313196,"('liked', 'disliked')"
27,-6.6744747,sincere,insincere,-7.1840935,-0.50961876,"('sincere', 'insincere')"
95,-4.9530096,rich,poor,-5.675233,-0.7222233,"('rich', 'poor')"
75,4.7858014,confident,shy,5.1181335,0.33233213,"('confident', 'shy')"
53,-4.63144,smart,stupid,-4.880079,-0.24863863,"('smart', 'stupid')"
40,-4.4687843,honorable,mean,-5.070179,-0.60139465,"('honorable', 'mean')"
13,-3.570354,helpful,unhelpful,-3.9295344,-0.35918045,"('helpful', 'unhelpful')"
37,3.355341,good,evil,3.2803278,-0.07501316,"('good', 'evil')"
71,-3.3486295,efficient,inefficient,-3.728998,-0.38036847,"('efficient', 'inefficient')"
86,3.1866,self-reliant,helpless,3.214255,0.027655125,"('self-reliant', 'helpless')"
49,-3.0587978,responsible,irresponsible,-3.3679752,-0.3091774,"('responsible', 'irresponsible')"
81,2.9243555,industrious,lazy,2.976564,0.052208424,"('industrious', 'lazy')"
41,2.828545,incorrupt,corrupt,2.9521806,0.12363553,"('incorrupt', 'corrupt')"
65,-2.827767,practical,impractical,-2.9472861,-0.11951923,"('practical', 'impractical')"
36,-2.6422071,tolerant,intolerant,-2.3631055,0.2791016,"('tolerant', 'intolerant')"
42,2.6064892,amicable,hostile,2.935242,0.32875276,"('amicable', 'hostile')"
34,-2.5399146,loyal,disloyal,-2.4527373,0.08717728,"('loyal', 'disloyal')"
88,2.443066,impulsive,meek,2.174725,-0.26834083,"('impulsive', 'meek')"
58,-2.4186502,able,clumsy,-2.4642506,-0.045600414,"('able', 'clumsy')"
46,2.3722644,generous,stingy,2.5528517,0.18058729,"('generous', 'stingy')"
38,-2.3544767,kind,unkind,-2.224539,0.12993765,"('kind', 'unkind')"
12,-2.3369405,sympathetic,unsympathetic,-2.52329,-0.18634939,"('sympathetic', 'unsympathetic')"
82,2.296646,industrious,meek,2.6630206,0.3663745,"('industrious', 'meek')"
99,2.2450478,prestigious,insignificant,2.29208,0.047032118,"('prestigious', 'insignificant')"
64,-2.2422998,clever,incompetent,-2.3508892,-0.10858941,"('clever', 'incompetent')"
78,2.2310443,active,inactive,1.754656,-0.47638834,"('active', 'inactive')"
16,-2.1553252,social,antisocial,-1.730349,0.42497623,"('social', 'antisocial')"
77,2.076236,active,inactive,2.1689203,0.09268427,"('active', 'inactive')"
73,-2.0731688,brilliant,incompetent,-2.7043147,-0.63114595,"('brilliant', 'incompetent')"
9,-1.9463353,sensitive,insensitive,-2.2050724,-0.2587371,"('sensitive', 'insensitive')"
76,-1.9228221,secure,insecure,-1.7416548,0.18116736,"('secure', 'insecure')"
72,-1.9091741,logical,illogical,-1.7795355,0.12963855,"('logical', 'illogical')"
28,-1.8537261,honest,dishonest,-2.280485,-0.42675877,"('honest', 'dishonest')"
18,-1.8493781,social,asocial,-1.8533043,-0.003926158,"('social', 'asocial')"
67,-1.8464863,discriminating,undiscriminating,-1.40642,0.44006634,"('discriminating', 'undiscriminating')"
52,-1.8463895,competitive,uncompetitive,-1.9353037,-0.088914156,"('competitive', 'uncompetitive')"
11,-1.8458816,caring,unaffectionate,-2.0790894,-0.23320782,"('caring', 'unaffectionate')"
25,-1.842722,moral,immoral,-2.0143394,-0.17161739,"('moral', 'immoral')"
50,1.834452,unprejudiced,prejudiced,1.908796,0.07434392,"('unprejudiced', 'prejudiced')"
32,-1.8301836,benevolent,hardhearted,-1.1952238,0.6349598,"('benevolent', 'hardhearted')"
29,-1.7750565,honest,immoral,-2.2341068,-0.4590503,"('honest', 'immoral')"
8,1.7623881,open,distant,1.4928178,-0.26957035,"('open', 'distant')"
74,-1.7275523,insightful,unperceptive,-2.0185757,-0.29102337,"('insightful', 'unperceptive')"
0,-1.6848226,sociable,unsociable,-1.483202,0.20162058,"('sociable', 'unsociable')"
48,1.6762174,reliable,unreliable,1.7797581,0.10354066,"('reliable', 'unreliable')"
47,-1.6624484,forgiving,unforgiving,-1.1848695,0.47757888,"('forgiving', 'unforgiving')"
87,-1.6382297,dedicated,undedicated,-1.6707802,-0.032550454,"('dedicated', 'undedicated')"
7,1.6161137,outgoing,distant,1.426081,-0.19003272,"('outgoing', 'distant')"
66,1.608767,imaginative,unimaginative,1.6760852,0.0673182,"('imaginative', 'unimaginative')"
68,-1.5598923,clever,inept,-1.7446454,-0.18475306,"('clever', 'inept')"
109,-1.5539064,conservative,liberal,-1.5762757,-0.022369266,"('conservative', 'liberal')"
108,-1.5539064,conservative,liberal,-1.5762757,-0.022369266,"('conservative', 'liberal')"
83,-1.5355965,energetic,lethargic,-1.9724963,-0.43689978,"('energetic', 'lethargic')"
2,-1.5255722,friendly,unfriendly,-1.8598143,-0.3342421,"('friendly', 'unfriendly')"
51,-1.5175763,competent,incompetent,-1.7286372,-0.21106088,"('competent', 'incompetent')"
94,-1.4750028,aggressive,submissive,-1.4960333,-0.021030545,"('aggressive', 'submissive')"
100,-1.4710877,influential,uninfluential,-1.449888,0.021199703,"('influential', 'uninfluential')"
92,1.4634963,unwavering,wavering,1.146672,-0.31682432,"('unwavering', 'wavering')"
21,1.4024982,nice,nasty,1.2725271,-0.12997115,"('nice', 'nasty')"
20,1.3617115,popular,unpopular,1.2579141,-0.103797436,"('popular', 'unpopular')"
44,-1.3563993,truthful,untruthful,-1.4979203,-0.14152098,"('truthful', 'untruthful')"
24,-1.3259032,thoughtful,rough,-1.3897046,-0.06380141,"('thoughtful', 'rough')"
45,-1.3164756,cooperative,exploitative,-1.4827975,-0.16632187,"('cooperative', 'exploitative')"
3,1.3086953,likable,unlikable,1.4398702,0.13117492,"('likable', 'unlikable')"
23,1.278738,hospitable,inhospitable,1.1353483,-0.1433897,"('hospitable', 'inhospitable')"
85,-1.1637118,ambitious,unambitious,-0.9628694,0.20084238,"('ambitious', 'unambitious')"
56,1.1595409,intelligent,dumb,0.98678434,-0.17275655,"('intelligent', 'dumb')"
61,1.1564457,rational,irrational,1.6127297,0.45628393,"('rational', 'irrational')"
107,-1.15413,conventional,modern,-1.0932294,0.06090057,"('conventional', 'modern')"
55,-1.1335554,intelligent,unintelligent,-1.0475359,0.086019516,"('intelligent', 'unintelligent')"
98,1.1215727,prestigious,insignificant,1.1279608,0.006388068,"('prestigious', 'insignificant')"
63,-1.1063969,capable,incapable,-1.1602925,-0.053895593,"('capable', 'incapable')"
15,-1.0903523,polite,impolite,-0.9292003,0.161152,"('polite', 'impolite')"
97,-1.0802321,superior,inferior,-0.7156311,0.36460102,"('superior', 'inferior')"
17,-0.96072805,social,antisocial,-0.53238416,0.4283439,"('social', 'antisocial')"
110,0.9505775,narrow-minded,open-minded,1.1486546,0.19807708,"('narrow-minded', 'open-minded')"
79,-0.94512165,determined,doubtful,-0.5662991,0.37882257,"('determined', 'doubtful')"
30,-0.90914464,honest,dishonest,-1.2618504,-0.35270572,"('honest', 'dishonest')"
43,-0.90495265,genuine,fake,-0.9415667,-0.03661406,"('genuine', 'fake')"
60,-0.86822706,educated,uneducated,-0.78250587,0.085721195,"('educated', 'uneducated')"
105,-0.80029285,conventional,modern,-0.70314837,0.097144485,"('conventional', 'modern')"
57,-0.7862173,able,unable,-0.9868171,-0.20059985,"('able', 'unable')"
4,-0.775638,likable,unlikable,-0.67218244,0.10345554,"('likable', 'unlikable')"
89,-0.73536694,daring,anxious,-0.8809721,-0.14560515,"('daring', 'anxious')"
33,-0.6686371,softhearted,hardhearted,-0.91687405,-0.24823695,"('softhearted', 'hardhearted')"
70,0.6648699,wise,unwise,0.5400473,-0.12482262,"('wise', 'unwise')"
84,-0.65549743,self-confident,diffident,-0.47043714,0.18506029,"('self-confident', 'diffident')"
19,0.63469076,funny,boring,0.96248806,0.3277973,"('funny', 'boring')"
35,0.621138,fair,unfair,0.7386811,0.1175431,"('fair', 'unfair')"
101,-0.5928277,successful,unsuccessful,-0.77102363,-0.17819595,"('successful', 'unsuccessful')"
1,-0.58633137,friendly,unfriendly,-0.62113136,-0.034799993,"('friendly', 'unfriendly')"
14,0.574334,supportive,unsupportive,0.36995903,-0.204375,"('supportive', 'unsupportive')"
22,0.5557244,welcoming,disagreeable,0.62444365,0.06871927,"('welcoming', 'disagreeable')"
69,0.49914697,wise,foolish,0.6602231,0.16107616,"('wise', 'foolish')"
39,0.48767006,right,wrong,0.7595043,0.27183425,"('right', 'wrong')"
93,-0.44923365,dominating,dominated,-0.5588245,-0.10959083,"('dominating', 'dominated')"
26,-0.4105108,trustworthy,untrustworthy,-0.45209503,-0.041584224,"('trustworthy', 'untrustworthy')"
103,0.3948854,traditional,modern,0.25412878,-0.1407566,"('traditional', 'modern')"
96,-0.353268,powerful,powerless,0.14972374,0.50299174,"('powerful', 'powerless')"
10,-0.27323806,affectionate,unaffectionate,-0.054683983,0.21855408,"('affectionate', 'unaffectionate')"
5,-0.2662623,pleasant,repellent,-0.47076988,-0.20450759,"('pleasant', 'repellent')"
91,0.24068537,resilient,nonresilient,0.16069627,-0.079989105,"('resilient', 'nonresilient')"
59,0.20266595,skillful,clumsy,0.25041503,0.047749072,"('skillful', 'clumsy')"
80,-0.19023773,independent,dependent,-0.37398258,-0.18374485,"('independent', 'dependent')"
54,-0.1575856,smart,stupid,-0.15448858,0.0030970275,"('smart', 'stupid')"
104,-0.15554598,conventional,unconventional,0.11949423,0.2750402,"('conventional', 'unconventional')"
106,-0.14949045,conventional,unconventional,0.1291323,0.27862275,"('conventional', 'unconventional')"
31,-0.11314434,altruistic,egoistic,0.20294952,0.31609386,"('altruistic', 'egoistic')"
62,0.11060545,creative,uncreative,-0.024349034,-0.13495448,"('creative', 'uncreative')"
90,0.096245736,motivated,unmotivated,-0.21218812,-0.30843386,"('motivated', 'unmotivated')"
102,-0.030421898,eminent,low,-0.26975912,-0.23933722,"('eminent', 'low')"
