,average_male,0,1,average_female,female-male,tuple
75,1.7538207,confident,shy,1.502837,-0.25098372,"('confident', 'shy')"
70,1.4530976,wise,unwise,1.52633,0.07323241,"('wise', 'unwise')"
90,1.4195383,motivated,unmotivated,1.1435807,-0.27595758,"('motivated', 'unmotivated')"
14,1.3374276,supportive,unsupportive,1.4989758,0.16154814,"('supportive', 'unsupportive')"
4,-1.2393758,likable,unlikable,-1.2555859,-0.01621008,"('likable', 'unlikable')"
37,1.2178315,good,evil,0.8424059,-0.37542558,"('good', 'evil')"
78,1.164597,active,inactive,0.6923616,-0.47223544,"('active', 'inactive')"
77,1.1548133,active,inactive,1.1444764,-0.010336876,"('active', 'inactive')"
95,-1.1253297,rich,poor,-0.89507097,0.23025876,"('rich', 'poor')"
8,1.0089024,open,distant,0.54695535,-0.46194708,"('open', 'distant')"
58,-0.9853258,able,clumsy,-0.42022693,0.5650989,"('able', 'clumsy')"
7,0.9699805,outgoing,distant,0.3938744,-0.5761061,"('outgoing', 'distant')"
82,0.95917,industrious,meek,0.58848566,-0.37068433,"('industrious', 'meek')"
53,-0.9573774,smart,stupid,-1.0930623,-0.1356849,"('smart', 'stupid')"
91,0.95633954,resilient,nonresilient,1.1848155,0.22847599,"('resilient', 'nonresilient')"
6,0.9559403,liked,disliked,0.8764223,-0.07951802,"('liked', 'disliked')"
36,-0.90769804,tolerant,intolerant,-0.666585,0.241113,"('tolerant', 'intolerant')"
42,0.89039725,amicable,hostile,0.9983804,0.10798317,"('amicable', 'hostile')"
103,0.8648995,traditional,modern,0.7854563,-0.07944322,"('traditional', 'modern')"
89,-0.8565,daring,anxious,-0.9069497,-0.05044967,"('daring', 'anxious')"
84,0.84146136,self-confident,diffident,0.92713827,0.08567691,"('self-confident', 'diffident')"
80,0.80659986,independent,dependent,0.82916075,0.022560894,"('independent', 'dependent')"
26,-0.8002007,trustworthy,untrustworthy,-0.56243646,0.23776424,"('trustworthy', 'untrustworthy')"
