,Value 1,0,1,Value 2,female-male,tuple
44,2.4336586,active,inactive,2.1871195,-0.24653912,"('active', 'inactive')"
3,2.3862865,liked,disliked,2.5437818,0.15749526,"('liked', 'disliked')"
50,-1.8859904,rich,poor,-1.9829334,-0.09694302,"('rich', 'poor')"
19,-1.5672327,kind,unkind,-1.360817,0.20641577,"('kind', 'unkind')"
30,-1.5161028,smart,stupid,-1.5594438,-0.04334104,"('smart', 'stupid')"
37,-1.4949749,practical,impractical,-1.5706718,-0.075696945,"('practical', 'impractical')"
18,1.4671733,good,evil,1.6492579,0.18208456,"('good', 'evil')"
24,1.4610256,generous,stingy,1.6712662,0.2102406,"('generous', 'stingy')"
35,1.339699,creative,uncreative,1.4555987,0.11589968,"('creative', 'uncreative')"
23,1.2273036,truthful,untruthful,1.3115165,0.0842129,"('truthful', 'untruthful')"
41,1.1844213,confident,shy,0.70146537,-0.48295593,"('confident', 'shy')"
6,1.1639951,supportive,unsupportive,1.0261489,-0.13784623,"('supportive', 'unsupportive')"
5,-1.1312661,helpful,unhelpful,-1.1847379,-0.053471804,"('helpful', 'unhelpful')"
22,1.089234,amicable,hostile,1.375991,0.286757,"('amicable', 'hostile')"
11,-0.96426815,moral,immoral,-0.92653334,0.037734807,"('moral', 'immoral')"
34,0.9575947,rational,irrational,1.155405,0.19781035,"('rational', 'irrational')"
15,-0.9081691,loyal,disloyal,-0.5542605,0.3539086,"('loyal', 'disloyal')"
21,0.88498855,incorrupt,corrupt,1.0353278,0.15033925,"('incorrupt', 'corrupt')"
47,0.83760756,ambitious,unambitious,0.77870846,-0.058899105,"('ambitious', 'unambitious')"
57,-0.82558817,conservative,liberal,-0.7575094,0.06807876,"('conservative', 'liberal')"
2,-0.81943154,likable,unlikable,-0.4224035,0.39702803,"('likable', 'unlikable')"
28,0.81599855,unprejudiced,prejudiced,0.44121584,-0.3747827,"('unprejudiced', 'prejudiced')"
17,-0.7678169,tolerant,intolerant,-0.75970644,0.008110464,"('tolerant', 'intolerant')"
54,-0.7536499,successful,unsuccessful,-0.57993805,0.17371184,"('successful', 'unsuccessful')"
53,0.6446804,influential,uninfluential,0.9653466,0.3206662,"('influential', 'uninfluential')"
46,-0.59379447,energetic,lethargic,-0.5333471,0.060447395,"('energetic', 'lethargic')"
9,0.57492316,nice,nasty,0.47443482,-0.100488335,"('nice', 'nasty')"
51,-0.564239,powerful,powerless,-0.3977371,0.16650194,"('powerful', 'powerless')"
29,-0.51715046,competent,incompetent,-0.3848675,0.13228297,"('competent', 'incompetent')"
10,0.48838115,hospitable,inhospitable,0.74337846,0.2549973,"('hospitable', 'inhospitable')"
49,0.46724933,motivated,unmotivated,0.44729173,-0.019957602,"('motivated', 'unmotivated')"
1,0.45257372,friendly,unfriendly,0.62717175,0.17459804,"('friendly', 'unfriendly')"
45,0.413094,independent,dependent,0.6418445,0.2287505,"('independent', 'dependent')"
48,-0.38445494,dedicated,undedicated,-0.57339764,-0.1889427,"('dedicated', 'undedicated')"
27,-0.3583473,responsible,irresponsible,-0.4746174,-0.116270095,"('responsible', 'irresponsible')"
55,-0.34422535,conventional,unconventional,0.04151038,0.38573572,"('conventional', 'unconventional')"
33,-0.3422771,educated,uneducated,0.037578672,0.37985578,"('educated', 'uneducated')"
0,-0.3312079,sociable,unsociable,-0.03248912,0.29871878,"('sociable', 'unsociable')"
14,-0.31999946,honest,dishonest,-0.107911706,0.21208775,"('honest', 'dishonest')"
16,0.31258866,fair,unfair,0.6068113,0.29422262,"('fair', 'unfair')"
31,0.2888887,intelligent,unintelligent,0.29004043,0.0011517406,"('intelligent', 'unintelligent')"
40,-0.27346873,logical,illogical,-0.044478744,0.22898999,"('logical', 'illogical')"
52,-0.24944326,superior,inferior,-0.16506839,0.084374875,"('superior', 'inferior')"
13,0.23609576,sincere,insincere,0.26492527,0.028829515,"('sincere', 'insincere')"
12,-0.22776142,trustworthy,untrustworthy,-0.054899633,0.17286178,"('trustworthy', 'untrustworthy')"
36,-0.22250675,capable,incapable,-0.07940367,0.14310308,"('capable', 'incapable')"
43,-0.19500335,active,inactive,-0.081785545,0.1132178,"('active', 'inactive')"
4,-0.19319291,sensitive,insensitive,-0.11913796,0.07405496,"('sensitive', 'insensitive')"
42,-0.18457818,secure,insecure,-0.16454802,0.020030156,"('secure', 'insecure')"
56,-0.09283316,conventional,unconventional,-0.23091769,-0.13808453,"('conventional', 'unconventional')"
8,0.09006798,popular,unpopular,0.3476113,0.25754333,"('popular', 'unpopular')"
39,-0.076817125,wise,foolish,0.012341559,0.089158684,"('wise', 'foolish')"
32,0.07275034,able,unable,-0.120205134,-0.19295546,"('able', 'unable')"
38,0.072410755,discriminating,undiscriminating,0.15807374,0.08566298,"('discriminating', 'undiscriminating')"
20,-0.07022834,right,wrong,0.2801547,0.35038304,"('right', 'wrong')"
25,-0.04573463,forgiving,unforgiving,0.053079486,0.098814115,"('forgiving', 'unforgiving')"
7,0.044909686,polite,impolite,0.3428853,0.2979756,"('polite', 'impolite')"
26,-0.039389253,reliable,unreliable,-0.020658731,0.018730521,"('reliable', 'unreliable')"
