,average_male,0,1,average_female,female-male,tuple
75,7.8423576,confident,shy,7.7688,-0.07355785,"('confident', 'shy')"
27,-6.650008,sincere,insincere,-6.8008785,-0.15087032,"('sincere', 'insincere')"
6,6.453142,liked,disliked,6.278293,-0.17484903,"('liked', 'disliked')"
95,-6.015501,rich,poor,-6.019375,-0.003873825,"('rich', 'poor')"
53,-5.2201653,smart,stupid,-5.0215564,0.19860888,"('smart', 'stupid')"
40,-5.1473126,honorable,mean,-6.071814,-0.9245014,"('honorable', 'mean')"
86,3.2916687,self-reliant,helpless,3.333952,0.042283297,"('self-reliant', 'helpless')"
13,-2.8005779,helpful,unhelpful,-3.1786199,-0.37804198,"('helpful', 'unhelpful')"
37,2.7642229,good,evil,2.952646,0.18842316,"('good', 'evil')"
66,2.7424974,imaginative,unimaginative,2.8587356,0.11623812,"('imaginative', 'unimaginative')"
48,2.639847,reliable,unreliable,2.4207234,-0.2191236,"('reliable', 'unreliable')"
46,2.6233368,generous,stingy,2.8902957,0.26695895,"('generous', 'stingy')"
38,-2.5706344,kind,unkind,-2.6774697,-0.106835365,"('kind', 'unkind')"
34,-2.369629,loyal,disloyal,-2.1608033,0.20882559,"('loyal', 'disloyal')"
78,2.2087817,active,inactive,1.8764703,-0.3323114,"('active', 'inactive')"
58,-2.1514354,able,clumsy,-1.973598,0.17783737,"('able', 'clumsy')"
50,2.1353867,unprejudiced,prejudiced,2.4017937,0.266407,"('unprejudiced', 'prejudiced')"
3,2.1138294,likable,unlikable,1.7743735,-0.33945584,"('likable', 'unlikable')"
81,2.0655637,industrious,lazy,2.143917,0.078353405,"('industrious', 'lazy')"
88,1.9380176,impulsive,meek,2.0232728,0.085255146,"('impulsive', 'meek')"
33,-1.9213346,softhearted,hardhearted,-1.502053,0.4192816,"('softhearted', 'hardhearted')"
90,1.8711705,motivated,unmotivated,1.4985025,-0.37266803,"('motivated', 'unmotivated')"
11,-1.8108509,caring,unaffectionate,-1.902463,-0.0916121,"('caring', 'unaffectionate')"
28,-1.6530223,honest,dishonest,-1.6107498,0.04227245,"('honest', 'dishonest')"
29,-1.6419281,honest,immoral,-2.052412,-0.41048396,"('honest', 'immoral')"
36,-1.5821364,tolerant,intolerant,-1.6969757,-0.114839315,"('tolerant', 'intolerant')"
12,-1.5670301,sympathetic,unsympathetic,-1.9775307,-0.41050065,"('sympathetic', 'unsympathetic')"
32,-1.4615762,benevolent,hardhearted,-0.96428394,0.49729228,"('benevolent', 'hardhearted')"
1,-1.4487648,friendly,unfriendly,-1.321343,0.12742186,"('friendly', 'unfriendly')"
9,-1.4161003,sensitive,insensitive,-1.5995004,-0.18340015,"('sensitive', 'insensitive')"
7,1.3814108,outgoing,distant,1.2674174,-0.11399341,"('outgoing', 'distant')"
49,-1.3736354,responsible,irresponsible,-1.5899985,-0.21636307,"('responsible', 'irresponsible')"
2,-1.3265693,friendly,unfriendly,-1.2595567,0.06701267,"('friendly', 'unfriendly')"
63,-1.3143564,capable,incapable,-1.0584902,0.2558663,"('capable', 'incapable')"
103,1.2446553,traditional,modern,0.78468215,-0.4599731,"('traditional', 'modern')"
65,-1.2035234,practical,impractical,-1.8358154,-0.63229203,"('practical', 'impractical')"
47,-1.1958636,forgiving,unforgiving,-1.15728,0.038583636,"('forgiving', 'unforgiving')"
43,-1.1657338,genuine,fake,-0.9706378,0.19509602,"('genuine', 'fake')"
0,-1.1293588,sociable,unsociable,-1.1864254,-0.05706668,"('sociable', 'unsociable')"
35,1.1175848,fair,unfair,1.4540253,0.33644044,"('fair', 'unfair')"
44,-1.0895547,truthful,untruthful,-1.6121131,-0.52255845,"('truthful', 'untruthful')"
82,1.0879791,industrious,meek,1.2908443,0.20286524,"('industrious', 'meek')"
80,1.065879,independent,dependent,1.1753011,0.10942209,"('independent', 'dependent')"
10,-1.0432298,affectionate,unaffectionate,-0.810404,0.23282582,"('affectionate', 'unaffectionate')"
87,-1.0291426,dedicated,undedicated,-1.1350257,-0.10588312,"('dedicated', 'undedicated')"
56,0.9801328,intelligent,dumb,1.3984108,0.41827798,"('intelligent', 'dumb')"
60,-0.974331,educated,uneducated,-0.69196665,0.28236437,"('educated', 'uneducated')"
14,0.95101976,supportive,unsupportive,0.5183889,-0.43263084,"('supportive', 'unsupportive')"
15,-0.94690263,polite,impolite,-0.8548716,0.09203106,"('polite', 'impolite')"
77,0.93273914,active,inactive,1.1540899,0.22135079,"('active', 'inactive')"
22,0.9129848,welcoming,disagreeable,1.2373523,0.32436746,"('welcoming', 'disagreeable')"
102,-0.89522326,eminent,low,-0.6072355,0.28798777,"('eminent', 'low')"
61,0.88986474,rational,irrational,1.4242723,0.53440756,"('rational', 'irrational')"
30,-0.8882197,honest,dishonest,-1.0165337,-0.12831402,"('honest', 'dishonest')"
64,-0.87444675,clever,incompetent,-1.1861647,-0.311718,"('clever', 'incompetent')"
101,-0.8525519,successful,unsuccessful,-0.9196142,-0.06706232,"('successful', 'unsuccessful')"
100,-0.84075487,influential,uninfluential,-0.65526485,0.18549001,"('influential', 'uninfluential')"
8,0.838047,open,distant,0.878883,0.040835977,"('open', 'distant')"
73,-0.83719623,brilliant,incompetent,-1.1463557,-0.30915952,"('brilliant', 'incompetent')"
26,0.8177904,trustworthy,untrustworthy,1.1022874,0.28449702,"('trustworthy', 'untrustworthy')"
