,average_male,0,1,average_female,female-male,tuple
27,-6.639393,sincere,insincere,-6.8811884,-0.24179554,"('sincere', 'insincere')"
75,6.620986,confident,shy,6.2348595,-0.38612652,"('confident', 'shy')"
6,5.9299183,liked,disliked,6.0815907,0.15167236,"('liked', 'disliked')"
95,-5.4920044,rich,poor,-5.7576165,-0.26561213,"('rich', 'poor')"
40,-4.8085346,honorable,mean,-4.7934737,0.015060902,"('honorable', 'mean')"
53,-4.703292,smart,stupid,-4.9652767,-0.26198483,"('smart', 'stupid')"
86,3.270813,self-reliant,helpless,3.1642783,-0.10653472,"('self-reliant', 'helpless')"
13,-3.1762886,helpful,unhelpful,-3.442256,-0.26596737,"('helpful', 'unhelpful')"
38,-3.1341434,kind,unkind,-2.906415,0.22772837,"('kind', 'unkind')"
78,2.7069576,active,inactive,2.3911843,-0.31577325,"('active', 'inactive')"
46,2.5265784,generous,stingy,2.7742772,0.24769878,"('generous', 'stingy')"
66,2.4059124,imaginative,unimaginative,2.4367232,0.030810833,"('imaginative', 'unimaginative')"
32,-2.3996797,benevolent,hardhearted,-1.8978271,0.5018525,"('benevolent', 'hardhearted')"
81,2.386845,industrious,lazy,2.5530145,0.1661694,"('industrious', 'lazy')"
48,2.3824782,reliable,unreliable,2.1252842,-0.25719404,"('reliable', 'unreliable')"
1,-2.374351,friendly,unfriendly,-1.9888089,0.38554215,"('friendly', 'unfriendly')"
34,-2.0853248,loyal,disloyal,-1.596719,0.48860574,"('loyal', 'disloyal')"
37,2.0778337,good,evil,2.615768,0.5379343,"('good', 'evil')"
50,2.07019,unprejudiced,prejudiced,1.835356,-0.23483396,"('unprejudiced', 'prejudiced')"
58,-1.9820557,able,clumsy,-1.6931026,0.28895307,"('able', 'clumsy')"
28,-1.8824885,honest,dishonest,-1.926506,-0.044017553,"('honest', 'dishonest')"
103,1.7942586,traditional,modern,1.4698522,-0.3244064,"('traditional', 'modern')"
3,1.7287457,likable,unlikable,1.8579865,0.12924075,"('likable', 'unlikable')"
11,-1.6746933,caring,unaffectionate,-1.6426402,0.032053113,"('caring', 'unaffectionate')"
102,-1.4496651,eminent,low,-1.2699687,0.17969632,"('eminent', 'low')"
90,1.4391803,motivated,unmotivated,0.9403524,-0.49882787,"('motivated', 'unmotivated')"
63,-1.322561,capable,incapable,-1.3466046,-0.02404356,"('capable', 'incapable')"
44,-1.3188944,truthful,untruthful,-1.3573841,-0.0384897,"('truthful', 'untruthful')"
56,1.2865044,intelligent,dumb,1.3890601,0.10255575,"('intelligent', 'dumb')"
88,1.2560868,impulsive,meek,1.397621,0.14153421,"('impulsive', 'meek')"
65,-1.2539328,practical,impractical,-1.8822398,-0.628307,"('practical', 'impractical')"
29,-1.2264371,honest,immoral,-1.3652661,-0.138829,"('honest', 'immoral')"
101,-1.2204823,successful,unsuccessful,-1.47181,-0.25132763,"('successful', 'unsuccessful')"
12,-1.2166648,sympathetic,unsympathetic,-1.4073839,-0.19071913,"('sympathetic', 'unsympathetic')"
10,-1.2112525,affectionate,unaffectionate,-0.753278,0.45797443,"('affectionate', 'unaffectionate')"
49,-1.1937342,responsible,irresponsible,-1.6570425,-0.46330833,"('responsible', 'irresponsible')"
60,-1.1852218,educated,uneducated,-1.0780523,0.10716951,"('educated', 'uneducated')"
87,-1.1845406,dedicated,undedicated,-1.4308789,-0.24633825,"('dedicated', 'undedicated')"
