,Value 1,0,1,Value 2,female-male,tuple
27,-5.1387134,sincere,insincere,-5.3541956,-0.21548223,"('sincere', 'insincere')"
6,3.8684082,liked,disliked,4.1368656,0.2684574,"('liked', 'disliked')"
75,3.3528247,confident,shy,3.7705002,0.4176755,"('confident', 'shy')"
13,-3.227054,helpful,unhelpful,-3.2260795,0.00097465515,"('helpful', 'unhelpful')"
40,-2.995151,honorable,mean,-3.4881837,-0.4930327,"('honorable', 'mean')"
95,-2.979496,rich,poor,-3.1385047,-0.15900874,"('rich', 'poor')"
53,-2.9269881,smart,stupid,-2.8357167,0.0912714,"('smart', 'stupid')"
65,-2.9055176,practical,impractical,-2.7956557,0.10986185,"('practical', 'impractical')"
49,-2.5748355,responsible,irresponsible,-2.9873328,-0.41249728,"('responsible', 'irresponsible')"
28,-2.574469,honest,dishonest,-2.4295497,0.1449194,"('honest', 'dishonest')"
37,2.4426184,good,evil,1.9415908,-0.5010276,"('good', 'evil')"
74,-2.258018,insightful,unperceptive,-2.440615,-0.18259692,"('insightful', 'unperceptive')"
25,-2.1693082,moral,immoral,-1.9366987,0.23260951,"('moral', 'immoral')"
34,-2.1497538,loyal,disloyal,-1.4680834,0.6816704,"('loyal', 'disloyal')"
42,1.9917592,amicable,hostile,1.9339969,-0.057762265,"('amicable', 'hostile')"
58,-1.9643071,able,clumsy,-1.6183078,0.34599924,"('able', 'clumsy')"
11,-1.8895864,caring,unaffectionate,-2.235226,-0.34563947,"('caring', 'unaffectionate')"
61,1.8405608,rational,irrational,1.8806167,0.04005587,"('rational', 'irrational')"
12,-1.824714,sympathetic,unsympathetic,-2.0088153,-0.18410134,"('sympathetic', 'unsympathetic')"
86,1.8091403,self-reliant,helpless,1.870197,0.061056733,"('self-reliant', 'helpless')"
94,-1.7652457,aggressive,submissive,-1.2300656,0.5351801,"('aggressive', 'submissive')"
21,1.7549608,nice,nasty,1.4789696,-0.2759912,"('nice', 'nasty')"
46,1.7215738,generous,stingy,1.6389464,-0.082627416,"('generous', 'stingy')"
50,1.6613963,unprejudiced,prejudiced,1.4555322,-0.20586407,"('unprejudiced', 'prejudiced')"
71,-1.6587772,efficient,inefficient,-1.7165008,-0.057723522,"('efficient', 'inefficient')"
79,-1.6203156,determined,doubtful,-1.3354889,0.28482664,"('determined', 'doubtful')"
87,-1.6164008,dedicated,undedicated,-1.5765373,0.039863586,"('dedicated', 'undedicated')"
83,-1.6047187,energetic,lethargic,-1.9718685,-0.36714983,"('energetic', 'lethargic')"
100,-1.6011952,influential,uninfluential,-1.3775096,0.22368562,"('influential', 'uninfluential')"
38,-1.580761,kind,unkind,-1.0830276,0.49773335,"('kind', 'unkind')"
43,-1.5642514,genuine,fake,-1.6488101,-0.084558725,"('genuine', 'fake')"
73,-1.5357955,brilliant,incompetent,-1.7508934,-0.2150979,"('brilliant', 'incompetent')"
18,-1.5336858,social,asocial,-1.3035884,0.23009741,"('social', 'asocial')"
72,-1.5248952,logical,illogical,-1.1476185,0.37727666,"('logical', 'illogical')"
9,-1.521121,sensitive,insensitive,-1.8532555,-0.3321345,"('sensitive', 'insensitive')"
29,-1.4922361,honest,immoral,-1.6210493,-0.12881315,"('honest', 'immoral')"
20,1.4835835,popular,unpopular,1.455745,-0.027838469,"('popular', 'unpopular')"
78,1.4474795,active,inactive,0.64022243,-0.80725706,"('active', 'inactive')"
41,1.4005475,incorrupt,corrupt,1.252166,-0.14838147,"('incorrupt', 'corrupt')"
30,-1.3434651,honest,dishonest,-1.3297472,0.01371789,"('honest', 'dishonest')"
57,-1.3286967,able,unable,-1.4002771,-0.07158041,"('able', 'unable')"
77,1.3101788,active,inactive,0.98855937,-0.3216194,"('active', 'inactive')"
54,1.2675244,smart,stupid,1.035374,-0.23215032,"('smart', 'stupid')"
44,-1.2558857,truthful,untruthful,-1.148065,0.10782075,"('truthful', 'untruthful')"
81,1.2169123,industrious,lazy,0.8620767,-0.35483557,"('industrious', 'lazy')"
99,1.187693,prestigious,insignificant,0.92917633,-0.25851667,"('prestigious', 'insignificant')"
82,1.1752126,industrious,meek,1.1577857,-0.017426968,"('industrious', 'meek')"
2,-1.1666249,friendly,unfriendly,-0.9340818,0.23254311,"('friendly', 'unfriendly')"
102,-1.1460627,eminent,low,-1.1889756,-0.04291284,"('eminent', 'low')"
97,-1.1322112,superior,inferior,-0.8720765,0.2601347,"('superior', 'inferior')"
63,-1.1304832,capable,incapable,-1.2232308,-0.09274769,"('capable', 'incapable')"
88,1.0708666,impulsive,meek,1.065387,-0.005479574,"('impulsive', 'meek')"
103,1.0580087,traditional,modern,1.1121993,0.054190636,"('traditional', 'modern')"
26,-1.0123945,trustworthy,untrustworthy,-0.5658103,0.44658422,"('trustworthy', 'untrustworthy')"
64,-0.9751456,clever,incompetent,-0.690781,0.28436458,"('clever', 'incompetent')"
4,-0.9565323,likable,unlikable,-0.80181783,0.15471447,"('likable', 'unlikable')"
110,0.9506082,narrow-minded,open-minded,1.2509774,0.3003692,"('narrow-minded', 'open-minded')"
85,-0.907761,ambitious,unambitious,-0.887174,0.020586967,"('ambitious', 'unambitious')"
