,Value 1,0,1,Value 2,female-male,tuple
3,1.8373833,liked,disliked,1.8816204,0.044237137,"('liked', 'disliked')"
18,1.7765048,good,evil,1.9282787,0.15177393,"('good', 'evil')"
44,1.6584642,active,inactive,1.4995964,-0.15886784,"('active', 'inactive')"
35,1.5779908,creative,uncreative,1.7108363,0.13284552,"('creative', 'uncreative')"
24,1.5678623,generous,stingy,1.8299963,0.26213408,"('generous', 'stingy')"
34,1.5643635,rational,irrational,1.6421494,0.07778597,"('rational', 'irrational')"
6,1.555614,supportive,unsupportive,1.4600809,-0.09553313,"('supportive', 'unsupportive')"
50,-1.5465456,rich,poor,-1.6137184,-0.067172766,"('rich', 'poor')"
1,1.5372106,friendly,unfriendly,1.6169283,0.079717755,"('friendly', 'unfriendly')"
23,1.52547,truthful,untruthful,1.4518107,-0.0736593,"('truthful', 'untruthful')"
10,1.5108399,hospitable,inhospitable,1.5230256,0.012185693,"('hospitable', 'inhospitable')"
41,1.2432075,confident,shy,0.73965824,-0.5035492,"('confident', 'shy')"
9,1.1788013,nice,nasty,0.8798901,-0.2989112,"('nice', 'nasty')"
22,1.1529984,amicable,hostile,1.1959476,0.0429492,"('amicable', 'hostile')"
31,1.0638267,intelligent,unintelligent,1.0949414,0.031114697,"('intelligent', 'unintelligent')"
30,-1.0240539,smart,stupid,-1.2129842,-0.18893027,"('smart', 'stupid')"
16,0.9763575,fair,unfair,0.8684644,-0.10789311,"('fair', 'unfair')"
49,0.9122142,motivated,unmotivated,1.0101473,0.09793311,"('motivated', 'unmotivated')"
25,0.88100636,forgiving,unforgiving,0.8415799,-0.039426446,"('forgiving', 'unforgiving')"
29,0.87878096,competent,incompetent,0.7116344,-0.16714656,"('competent', 'incompetent')"
32,0.8441184,able,unable,0.526442,-0.31767642,"('able', 'unable')"
37,-0.8109306,practical,impractical,-0.94933546,-0.13840485,"('practical', 'impractical')"
28,0.810186,unprejudiced,prejudiced,0.6625363,-0.1476497,"('unprejudiced', 'prejudiced')"
36,0.7976929,capable,incapable,0.92513686,0.12744397,"('capable', 'incapable')"
14,0.78135264,honest,dishonest,0.76871467,-0.012637973,"('honest', 'dishonest')"
53,0.7499231,influential,uninfluential,1.0742972,0.32437408,"('influential', 'uninfluential')"
54,0.73900545,successful,unsuccessful,0.7720009,0.032995462,"('successful', 'unsuccessful')"
57,-0.7229409,conservative,liberal,-0.64877677,0.07416415,"('conservative', 'liberal')"
15,-0.6813209,loyal,disloyal,-0.46517566,0.21614525,"('loyal', 'disloyal')"
48,0.67409486,dedicated,undedicated,0.51976454,-0.15433031,"('dedicated', 'undedicated')"
4,0.62463236,sensitive,insensitive,0.58964384,-0.034988523,"('sensitive', 'insensitive')"
52,-0.61573875,superior,inferior,-0.5450351,0.070703626,"('superior', 'inferior')"
40,0.6098967,logical,illogical,0.63472354,0.024826825,"('logical', 'illogical')"
27,0.5688364,responsible,irresponsible,0.44500303,-0.12383336,"('responsible', 'irresponsible')"
39,0.5331472,wise,foolish,0.41826138,-0.11488584,"('wise', 'foolish')"
43,-0.5165494,active,inactive,-0.5108467,0.005702734,"('active', 'inactive')"
13,0.5122249,sincere,insincere,0.538707,0.026482105,"('sincere', 'insincere')"
17,0.45344505,tolerant,intolerant,0.32069063,-0.13275442,"('tolerant', 'intolerant')"
19,-0.4313897,kind,unkind,-0.43939173,-0.008002043,"('kind', 'unkind')"
7,0.42157042,polite,impolite,0.5099101,0.08833969,"('polite', 'impolite')"
56,0.36833912,conventional,unconventional,0.6213505,0.2530114,"('conventional', 'unconventional')"
8,-0.31964937,popular,unpopular,0.11738896,0.43703833,"('popular', 'unpopular')"
45,0.21030709,independent,dependent,0.25280973,0.04250264,"('independent', 'dependent')"
26,-0.20280486,reliable,unreliable,-0.39101446,-0.1882096,"('reliable', 'unreliable')"
0,0.18947804,sociable,unsociable,0.35771754,0.1682395,"('sociable', 'unsociable')"
2,-0.1854917,likable,unlikable,-0.16562696,0.019864738,"('likable', 'unlikable')"
55,0.18517584,conventional,unconventional,0.45968008,0.27450424,"('conventional', 'unconventional')"
12,-0.17949362,trustworthy,untrustworthy,-0.08859211,0.09090151,"('trustworthy', 'untrustworthy')"
21,-0.15781233,incorrupt,corrupt,-0.19450721,-0.036694884,"('incorrupt', 'corrupt')"
51,0.15442502,powerful,powerless,0.18782043,0.03339541,"('powerful', 'powerless')"
11,-0.14683026,moral,immoral,-0.0664348,0.08039546,"('moral', 'immoral')"
38,0.13556665,discriminating,undiscriminating,0.19797812,0.062411472,"('discriminating', 'undiscriminating')"
42,0.12534839,secure,insecure,0.15315828,0.027809888,"('secure', 'insecure')"
5,-0.10753408,helpful,unhelpful,-0.22062314,-0.113089055,"('helpful', 'unhelpful')"
46,-0.06334835,energetic,lethargic,0.013952851,0.077301204,"('energetic', 'lethargic')"
20,0.06304687,right,wrong,0.043192983,-0.01985389,"('right', 'wrong')"
33,-0.06061709,educated,uneducated,0.18605825,0.24667534,"('educated', 'uneducated')"
47,0.057582766,ambitious,unambitious,0.10899472,0.051411957,"('ambitious', 'unambitious')"
