,Value 1,0,1,Value 2,female-male,tuple
27,-6.0619907,sincere,insincere,-5.2300873,0.83190346,"('sincere', 'insincere')"
75,5.330016,confident,shy,4.4783573,-0.8516588,"('confident', 'shy')"
6,4.9965286,liked,disliked,3.8930774,-1.1034513,"('liked', 'disliked')"
95,-4.5000215,rich,poor,-3.9218209,0.5782006,"('rich', 'poor')"
40,-4.0980906,honorable,mean,-3.6591096,0.43898106,"('honorable', 'mean')"
53,-4.0793056,smart,stupid,-3.719574,0.35973167,"('smart', 'stupid')"
13,-3.3610423,helpful,unhelpful,-3.011775,0.34926724,"('helpful', 'unhelpful')"
86,3.2730188,self-reliant,helpless,2.4266517,-0.8463671,"('self-reliant', 'helpless')"
81,3.04009,industrious,lazy,2.6991694,-0.3409207,"('industrious', 'lazy')"
37,2.9204617,good,evil,2.6204283,-0.30003333,"('good', 'evil')"
78,2.8430705,active,inactive,2.2169614,-0.6261091,"('active', 'inactive')"
65,-2.6318412,practical,impractical,-2.649825,-0.017983913,"('practical', 'impractical')"
46,2.5920105,generous,stingy,2.446621,-0.14538956,"('generous', 'stingy')"
48,2.2980788,reliable,unreliable,1.8914299,-0.40664887,"('reliable', 'unreliable')"
77,2.26799,active,inactive,2.6057038,0.33771372,"('active', 'inactive')"
38,-2.1875248,kind,unkind,-1.7745106,0.41301417,"('kind', 'unkind')"
7,2.0455515,outgoing,distant,1.3902273,-0.6553242,"('outgoing', 'distant')"
49,-2.0445766,responsible,irresponsible,-1.8925791,0.15199757,"('responsible', 'irresponsible')"
88,1.9736478,impulsive,meek,1.7928817,-0.1807661,"('impulsive', 'meek')"
34,-1.9673231,loyal,disloyal,-1.3916883,0.5756347,"('loyal', 'disloyal')"
0,-1.9079815,sociable,unsociable,-1.4608325,0.44714904,"('sociable', 'unsociable')"
25,-1.8644824,moral,immoral,-1.6682891,0.19619334,"('moral', 'immoral')"
50,1.7653376,unprejudiced,prejudiced,1.6304822,-0.13485539,"('unprejudiced', 'prejudiced')"
8,1.760081,open,distant,1.1780714,-0.5820097,"('open', 'distant')"
58,-1.713512,able,clumsy,-1.2809918,0.43252015,"('able', 'clumsy')"
29,-1.6673026,honest,immoral,-1.6605589,0.0067436695,"('honest', 'immoral')"
66,1.6017467,imaginative,unimaginative,1.254323,-0.34742367,"('imaginative', 'unimaginative')"
44,-1.5977054,truthful,untruthful,-1.7188494,-0.12114406,"('truthful', 'untruthful')"
36,-1.5520394,tolerant,intolerant,-1.470201,0.08183837,"('tolerant', 'intolerant')"
41,1.537892,incorrupt,corrupt,1.4535288,-0.08436322,"('incorrupt', 'corrupt')"
28,-1.5002874,honest,dishonest,-1.6030385,-0.102751136,"('honest', 'dishonest')"
71,-1.4608715,efficient,inefficient,-1.6702349,-0.20936346,"('efficient', 'inefficient')"
72,-1.4147335,logical,illogical,-1.4811661,-0.066432595,"('logical', 'illogical')"
11,-1.4125597,caring,unaffectionate,-1.5671934,-0.15463364,"('caring', 'unaffectionate')"
105,-1.3982024,conventional,modern,-1.3549626,0.043239832,"('conventional', 'modern')"
55,-1.3793347,intelligent,unintelligent,-1.1421493,0.23718536,"('intelligent', 'unintelligent')"
64,-1.3664539,clever,incompetent,-1.081414,0.2850399,"('clever', 'incompetent')"
16,-1.3221267,social,antisocial,-1.1288037,0.19332302,"('social', 'antisocial')"
42,1.3167272,amicable,hostile,1.2461008,-0.07062638,"('amicable', 'hostile')"
43,-1.2562757,genuine,fake,-1.11436,0.14191568,"('genuine', 'fake')"
74,-1.2538314,insightful,unperceptive,-1.1372881,0.11654329,"('insightful', 'unperceptive')"
12,-1.201949,sympathetic,unsympathetic,-0.73750603,0.46444297,"('sympathetic', 'unsympathetic')"
56,1.1693366,intelligent,dumb,1.1783156,0.008979082,"('intelligent', 'dumb')"
17,-1.1659062,social,antisocial,-1.1155925,0.05031371,"('social', 'antisocial')"
90,1.1411085,motivated,unmotivated,0.9722956,-0.16881293,"('motivated', 'unmotivated')"
76,-1.1293242,secure,insecure,-0.7438405,0.38548368,"('secure', 'insecure')"
82,1.1254295,industrious,meek,1.0107801,-0.114649415,"('industrious', 'meek')"
87,-1.104906,dedicated,undedicated,-0.8217112,0.28319478,"('dedicated', 'undedicated')"
51,-1.0836109,competent,incompetent,-0.790485,0.29312587,"('competent', 'incompetent')"
61,1.0748558,rational,irrational,0.9513993,-0.12345648,"('rational', 'irrational')"
15,-1.0608145,polite,impolite,-0.8512517,0.20956278,"('polite', 'impolite')"
99,1.0460193,prestigious,insignificant,0.8176511,-0.22836822,"('prestigious', 'insignificant')"
3,1.0375725,likable,unlikable,0.7885947,-0.24897778,"('likable', 'unlikable')"
32,-1.026892,benevolent,hardhearted,-0.756636,0.27025592,"('benevolent', 'hardhearted')"
47,-1.0035872,forgiving,unforgiving,-0.53599787,0.46758938,"('forgiving', 'unforgiving')"
73,-0.9920332,brilliant,incompetent,-1.091377,-0.09934384,"('brilliant', 'incompetent')"
30,-0.96722317,honest,dishonest,-1.0748601,-0.10763693,"('honest', 'dishonest')"
2,-0.95401573,friendly,unfriendly,-0.42144877,0.53256696,"('friendly', 'unfriendly')"
98,0.94980776,prestigious,insignificant,0.9601917,0.010383964,"('prestigious', 'insignificant')"
89,0.8969145,daring,anxious,1.5006967,0.6037822,"('daring', 'anxious')"
