,JPMorgan_male,JPMorgan_female,tuple,Chase_male,Chase_female,average_male,average_female,female-male
57,2.4452004,2.2417526,"('conservative', 'liberal')",1.2478456,0.90355426,1.8465230464935303,1.5726534128189087,-0.2738696336746216
11,2.2705271,2.105146,"('moral', 'immoral')",-0.42461497,-0.6946293,0.922956109046936,0.705258309841156,-0.21769779920578003
3,2.0549502,1.9706738,"('liked', 'disliked')",4.770644,4.777704,3.412797212600708,3.3741888999938965,-0.03860831260681152
23,2.0466628,2.0369902,"('truthful', 'untruthful')",0.6732183,0.64821994,1.359940528869629,1.3426051139831543,-0.01733541488647461
21,-2.0364544,-1.8859969,"('incorrupt', 'corrupt')",0.8520882,1.0608444,-0.5921831130981445,-0.41257625818252563,0.1796068549156189
0,2.0166383,2.2239344,"('sociable', 'unsociable')",-0.16641054,0.28334326,0.92511385679245,1.2536388635635376,0.32852500677108765
7,1.9192367,1.9797683,"('polite', 'impolite')",0.16527481,0.44338655,1.0422557592391968,1.2115774154663086,0.16932165622711182
18,-1.7179387,-1.7246763,"('good', 'evil')",1.1645446,1.062568,-0.276697039604187,-0.331054151058197,-0.05435711145401001
6,1.591363,1.4951115,"('supportive', 'unsupportive')",0.87064373,0.61627734,1.2310032844543457,1.055694341659546,-0.1753089427947998
55,-1.5777403,-1.3702357,"('conventional', 'unconventional')",-0.631006,-0.3853709,-1.1043732166290283,-0.8778033256530762,0.22656989097595215
22,-1.5706949,-1.3276911,"('amicable', 'hostile')",0.24787962,0.39304125,-0.6614076495170593,-0.4673249125480652,0.19408273696899414
46,1.5647686,1.5820067,"('energetic', 'lethargic')",-0.6717584,-0.41633326,0.446505069732666,0.5828367471694946,0.1363316774368286
50,-1.5519617,-1.4233235,"('rich', 'poor')",-5.4759436,-5.629786,-3.5139527320861816,-3.526554822921753,-0.012602090835571289
1,-1.5489434,-1.3444414,"('friendly', 'unfriendly')",-1.9814717,-1.8236282,-1.7652075290679932,-1.58403480052948,0.18117272853851318
47,1.5159825,1.3962321,"('ambitious', 'unambitious')",0.006044358,0.029448524,0.7610134482383728,0.7128403186798096,-0.04817312955856323
13,1.4993345,1.6706917,"('sincere', 'insincere')",0.08755213,0.15426582,0.7934433221817017,0.9124788045883179,0.11903548240661621
43,-1.4932001,-1.3941276,"('active', 'inactive')",-0.32574916,0.07061857,-0.9094746112823486,-0.6617544889450073,0.2477201223373413
33,1.4149973,1.3274071,"('educated', 'uneducated')",-1.4487948,-1.5267055,-0.016898751258850098,-0.09964919090270996,-0.08275043964385986
27,1.3745174,1.3369387,"('responsible', 'irresponsible')",-1.4275669,-1.3604286,-0.026524722576141357,-0.011744916439056396,0.014779806137084961
29,1.3719022,1.6013004,"('competent', 'incompetent')",-0.3247997,-0.07392657,0.5235512852668762,0.7636868953704834,0.24013561010360718
17,1.2625601,1.23474,"('tolerant', 'intolerant')",-0.676509,-0.70849854,0.29302555322647095,0.26312074065208435,-0.029904812574386597
49,1.1485562,1.0196959,"('motivated', 'unmotivated')",0.6587967,-0.009443343,0.9036765098571777,0.5051262378692627,-0.39855027198791504
42,1.1291231,1.2701762,"('secure', 'insecure')",0.1573939,0.528711,0.6432585120201111,0.8994436264038086,0.2561851143836975
5,1.122084,1.0872906,"('helpful', 'unhelpful')",-2.2681901,-2.1284013,-0.5730530619621277,-0.520555317401886,0.0524977445602417
24,1.115999,1.2041306,"('generous', 'stingy')",2.4573157,2.6960108,1.7866573333740234,1.9500707387924194,0.163413405418396
36,-1.0916106,-1.1423473,"('capable', 'incapable')",-1.7142209,-1.9116948,-1.4029157161712646,-1.527021050453186,-0.12410533428192139
37,1.0725039,1.0894234,"('practical', 'impractical')",-0.5714043,-0.66361463,0.2505498230457306,0.21290439367294312,-0.037645429372787476
31,1.0561749,1.0387024,"('intelligent', 'unintelligent')",-0.40200144,-0.4598922,0.3270867168903351,0.28940507769584656,-0.037681639194488525
25,1.0487293,1.2093583,"('forgiving', 'unforgiving')",-1.0968497,-0.77419734,-0.024060189723968506,0.21758049726486206,0.24164068698883057
35,-1.0376825,-0.81076664,"('creative', 'uncreative')",-0.98301077,-0.7273169,-1.0103466510772705,-0.7690417766571045,0.24130487442016602
39,-1.0285512,-0.99860406,"('wise', 'foolish')",-0.55863774,-0.3578037,-0.793594479560852,-0.6782038807868958,0.1153905987739563
26,1.0021343,0.88578683,"('reliable', 'unreliable')",2.2523851,2.2215738,1.6272597312927246,1.5536803007125854,-0.07357943058013916
53,0.9709704,1.1537774,"('influential', 'uninfluential')",-0.81857103,-0.52638954,0.07619968056678772,0.31369391083717346,0.23749423027038574
4,0.8913226,0.9149321,"('sensitive', 'insensitive')",-1.0753726,-0.96133494,-0.09202498197555542,-0.023201435804367065,0.06882354617118835
20,-0.8601842,-0.85634375,"('right', 'wrong')",-0.3287275,-0.3236962,-0.5944558382034302,-0.590019941329956,0.004435896873474121
30,-0.8309182,-0.66398036,"('smart', 'stupid')",-4.5184383,-4.0141077,-2.674678325653076,-2.3390440940856934,0.3356342315673828
8,-0.7538693,-0.799794,"('popular', 'unpopular')",-0.05456321,-0.14759704,-0.4042162597179413,-0.4736955165863037,-0.06947925686836243
54,-0.651965,-0.6983214,"('successful', 'unsuccessful')",-0.6239591,-0.43740386,-0.6379621028900146,-0.5678626298904419,0.07009947299957275
34,-0.61532557,-0.5582835,"('rational', 'irrational')",0.3220487,0.4329008,-0.1466384381055832,-0.06269136071205139,0.0839470773935318
12,0.60612035,0.75609773,"('trustworthy', 'untrustworthy')",-0.09762937,0.2113059,0.25424548983573914,0.48370182514190674,0.2294563353061676
52,-0.5844182,-0.54013234,"('superior', 'inferior')",-1.0510924,-0.97225404,-0.8177552819252014,-0.7561931610107422,0.06156212091445923
38,-0.58175033,-0.39160037,"('discriminating', 'undiscriminating')",-0.61976355,-0.3804859,-0.6007569432258606,-0.38604313135147095,0.21471381187438965
51,0.46871823,0.46375236,"('powerful', 'powerless')",-0.35597366,-0.21559222,0.05637228488922119,0.12408006936311722,0.06770778447389603
45,0.44172108,0.43653002,"('independent', 'dependent')",1.0321875,0.80892783,0.7369542717933655,0.6227289438247681,-0.11422532796859741
