,average_male,0,1,average_female,female-male,tuple
75,6.4560823,confident,shy,6.787214,0.33113146,"('confident', 'shy')"
27,-5.837097,sincere,insincere,-6.36204,-0.5249429,"('sincere', 'insincere')"
6,5.597928,liked,disliked,6.0194874,0.42155933,"('liked', 'disliked')"
95,-5.247468,rich,poor,-5.995043,-0.7475748,"('rich', 'poor')"
53,-4.7284145,smart,stupid,-4.6614294,0.06698513,"('smart', 'stupid')"
40,-4.1608515,honorable,mean,-4.8059726,-0.6451211,"('honorable', 'mean')"
86,2.9931254,self-reliant,helpless,3.04146,0.0483346,"('self-reliant', 'helpless')"
48,2.7643785,reliable,unreliable,2.45384,-0.31053853,"('reliable', 'unreliable')"
3,2.4330232,likable,unlikable,2.2223299,-0.21069336,"('likable', 'unlikable')"
78,2.3282566,active,inactive,2.062158,-0.2660985,"('active', 'inactive')"
13,-2.3160744,helpful,unhelpful,-3.0133708,-0.6972964,"('helpful', 'unhelpful')"
66,2.1697109,imaginative,unimaginative,2.1630435,-0.0066673756,"('imaginative', 'unimaginative')"
50,2.036603,unprejudiced,prejudiced,1.8662124,-0.1703906,"('unprejudiced', 'prejudiced')"
32,-1.963733,benevolent,hardhearted,-1.1492293,0.81450367,"('benevolent', 'hardhearted')"
46,1.9610537,generous,stingy,2.169393,0.20833933,"('generous', 'stingy')"
38,-1.8896768,kind,unkind,-2.014678,-0.12500119,"('kind', 'unkind')"
28,-1.858181,honest,dishonest,-1.9244025,-0.066221476,"('honest', 'dishonest')"
11,-1.8447866,caring,unaffectionate,-1.4312637,0.41352296,"('caring', 'unaffectionate')"
34,-1.8438659,loyal,disloyal,-1.7382855,0.10558033,"('loyal', 'disloyal')"
58,-1.7682805,able,clumsy,-1.8390206,-0.0707401,"('able', 'clumsy')"
37,1.648582,good,evil,2.4413466,0.79276466,"('good', 'evil')"
33,-1.4726987,softhearted,hardhearted,-1.4345499,0.03814876,"('softhearted', 'hardhearted')"
1,-1.4447435,friendly,unfriendly,-0.54562706,0.89911646,"('friendly', 'unfriendly')"
81,1.4184806,industrious,lazy,2.031059,0.6125784,"('industrious', 'lazy')"
29,-1.3275526,honest,immoral,-1.9409369,-0.61338437,"('honest', 'immoral')"
73,-1.294647,brilliant,incompetent,-2.5176117,-1.2229648,"('brilliant', 'incompetent')"
14,1.1804516,supportive,unsupportive,0.96185106,-0.21860057,"('supportive', 'unsupportive')"
72,-1.1777685,logical,illogical,-1.0651871,0.11258137,"('logical', 'illogical')"
90,1.1773782,motivated,unmotivated,0.453615,-0.72376317,"('motivated', 'unmotivated')"
105,-1.1482999,conventional,modern,-0.8971577,0.2511422,"('conventional', 'modern')"
63,-1.1037683,capable,incapable,-0.91274846,0.1910199,"('capable', 'incapable')"
101,-1.1032598,successful,unsuccessful,-1.564244,-0.46098423,"('successful', 'unsuccessful')"
88,1.0872195,impulsive,meek,1.4427322,0.35551274,"('impulsive', 'meek')"
45,-1.0689033,cooperative,exploitative,-1.3294013,-0.26049793,"('cooperative', 'exploitative')"
68,-1.0461735,clever,inept,-1.5877647,-0.5415913,"('clever', 'inept')"
104,-1.0323298,conventional,unconventional,-0.431529,0.6008008,"('conventional', 'unconventional')"
87,-1.0282518,dedicated,undedicated,-0.975639,0.05261278,"('dedicated', 'undedicated')"
49,-1.009259,responsible,irresponsible,-1.5154085,-0.50614953,"('responsible', 'irresponsible')"
100,-0.9490145,influential,uninfluential,-0.9787004,-0.029685915,"('influential', 'uninfluential')"
18,-0.9333842,social,asocial,-0.7613144,0.17206979,"('social', 'asocial')"
84,-0.9041383,self-confident,diffident,-0.4542375,0.44990084,"('self-confident', 'diffident')"
55,-0.87777716,intelligent,unintelligent,-1.1517485,-0.27397138,"('intelligent', 'unintelligent')"
41,0.8662777,incorrupt,corrupt,1.7176208,0.85134315,"('incorrupt', 'corrupt')"
56,0.8621366,intelligent,dumb,0.9901236,0.12798703,"('intelligent', 'dumb')"
30,-0.83501565,honest,dishonest,-1.209671,-0.37465537,"('honest', 'dishonest')"
64,-0.82912505,clever,incompetent,-1.7897406,-0.9606155,"('clever', 'incompetent')"
22,0.8138274,welcoming,disagreeable,1.0277891,0.21396172,"('welcoming', 'disagreeable')"
65,-0.7990648,practical,impractical,-1.4537745,-0.65470964,"('practical', 'impractical')"
103,0.7955085,traditional,modern,0.25276494,-0.54274356,"('traditional', 'modern')"
10,-0.777635,affectionate,unaffectionate,0.23495802,1.012593,"('affectionate', 'unaffectionate')"
24,-0.77525914,thoughtful,rough,-1.0590773,-0.28381813,"('thoughtful', 'rough')"
77,0.7694952,active,inactive,1.2548316,0.48533636,"('active', 'inactive')"
85,-0.75669557,ambitious,unambitious,-0.33020508,0.4264905,"('ambitious', 'unambitious')"
109,0.7396408,conservative,liberal,-0.34073535,-1.0803761,"('conservative', 'liberal')"
108,0.7396408,conservative,liberal,-0.34073535,-1.0803761,"('conservative', 'liberal')"
51,-0.73162085,competent,incompetent,-1.3912652,-0.6596443,"('competent', 'incompetent')"
60,-0.73079604,educated,uneducated,-1.0751122,-0.34431618,"('educated', 'uneducated')"
82,0.72464806,industrious,meek,1.3112178,0.5865697,"('industrious', 'meek')"
35,0.6981791,fair,unfair,1.2372886,0.53910947,"('fair', 'unfair')"
102,-0.6884011,eminent,low,-0.6658059,0.022595227,"('eminent', 'low')"
7,0.6862115,outgoing,distant,1.2401567,0.5539451,"('outgoing', 'distant')"
36,-0.6795802,tolerant,intolerant,-1.197451,-0.5178708,"('tolerant', 'intolerant')"
42,0.67392176,amicable,hostile,1.746448,1.0725262,"('amicable', 'hostile')"
70,0.6688651,wise,unwise,1.2122996,0.5434345,"('wise', 'unwise')"
21,0.6516453,nice,nasty,0.7175472,0.065901875,"('nice', 'nasty')"
9,-0.6151904,sensitive,insensitive,-1.2777812,-0.66259086,"('sensitive', 'insensitive')"
57,-0.568372,able,unable,-0.9390371,-0.37066507,"('able', 'unable')"
74,-0.56105494,insightful,unperceptive,-1.3185987,-0.7575438,"('insightful', 'unperceptive')"
23,0.51871264,hospitable,inhospitable,0.60491765,0.086205006,"('hospitable', 'inhospitable')"
47,-0.5145532,forgiving,unforgiving,-0.51357925,0.0009739399,"('forgiving', 'unforgiving')"
12,-0.508289,sympathetic,unsympathetic,-1.4673569,-0.95906794,"('sympathetic', 'unsympathetic')"
62,-0.47888276,creative,uncreative,-0.11649954,0.36238322,"('creative', 'uncreative')"
44,-0.47851735,truthful,untruthful,-0.6063357,-0.12781835,"('truthful', 'untruthful')"
26,0.47547293,trustworthy,untrustworthy,0.5121472,0.03667426,"('trustworthy', 'untrustworthy')"
91,0.46840525,resilient,nonresilient,0.06694755,-0.4014577,"('resilient', 'nonresilient')"
54,0.45206362,smart,stupid,0.1495384,-0.30252522,"('smart', 'stupid')"
79,0.4340105,determined,doubtful,0.6480568,0.2140463,"('determined', 'doubtful')"
31,-0.43321705,altruistic,egoistic,0.13229048,0.56550753,"('altruistic', 'egoistic')"
94,0.4306214,aggressive,submissive,-0.34966302,-0.7802844,"('aggressive', 'submissive')"
80,0.4259926,independent,dependent,0.15619904,-0.26979357,"('independent', 'dependent')"
52,0.4103698,competitive,uncompetitive,-0.54330724,-0.95367706,"('competitive', 'uncompetitive')"
97,-0.39997566,superior,inferior,-0.18415773,0.21581793,"('superior', 'inferior')"
19,-0.3998642,funny,boring,0.21715629,0.6170205,"('funny', 'boring')"
16,0.38547298,social,antisocial,-0.014078438,-0.39955142,"('social', 'antisocial')"
39,-0.3772385,right,wrong,0.2776727,0.6549112,"('right', 'wrong')"
107,0.35271347,conventional,modern,-0.19804046,-0.55075395,"('conventional', 'modern')"
5,0.33516955,pleasant,repellent,-0.08608793,-0.4212575,"('pleasant', 'repellent')"
89,0.3027138,daring,anxious,-0.61910164,-0.92181545,"('daring', 'anxious')"
43,-0.2870339,genuine,fake,-0.43665916,-0.14962527,"('genuine', 'fake')"
59,0.27997318,skillful,clumsy,0.43811047,0.15813729,"('skillful', 'clumsy')"
0,-0.27015048,sociable,unsociable,-0.46488845,-0.19473797,"('sociable', 'unsociable')"
2,-0.2531507,friendly,unfriendly,-1.2555461,-1.0023954,"('friendly', 'unfriendly')"
76,0.22640745,secure,insecure,-0.3170774,-0.54348487,"('secure', 'insecure')"
93,-0.18633579,dominating,dominated,-0.8649839,-0.6786481,"('dominating', 'dominated')"
92,0.16699842,unwavering,wavering,0.23644489,0.069446474,"('unwavering', 'wavering')"
71,-0.1340853,efficient,inefficient,-1.3520867,-1.2180014,"('efficient', 'inefficient')"
25,-0.117275685,moral,immoral,-1.2956096,-1.1783339,"('moral', 'immoral')"
99,-0.11649838,prestigious,insignificant,0.6060486,0.72254694,"('prestigious', 'insignificant')"
67,-0.10780884,discriminating,undiscriminating,-0.14467706,-0.036868215,"('discriminating', 'undiscriminating')"
98,-0.09751251,prestigious,insignificant,-0.0031722486,0.094340265,"('prestigious', 'insignificant')"
15,-0.09517425,polite,impolite,-0.54761463,-0.45244038,"('polite', 'impolite')"
110,-0.06530668,narrow-minded,open-minded,0.16509064,0.23039731,"('narrow-minded', 'open-minded')"
96,-0.06059608,powerful,powerless,0.010543227,0.071139306,"('powerful', 'powerless')"
106,-0.0484249,conventional,unconventional,0.009981751,0.05840665,"('conventional', 'unconventional')"
69,-0.04255539,wise,foolish,0.6425309,0.6850863,"('wise', 'foolish')"
83,-0.040340014,energetic,lethargic,-0.8712801,-0.83094007,"('energetic', 'lethargic')"
8,0.019557148,open,distant,0.6345346,0.6149775,"('open', 'distant')"
17,0.016904742,social,antisocial,0.4342769,0.41737217,"('social', 'antisocial')"
61,0.01014661,rational,irrational,1.1562107,1.146064,"('rational', 'irrational')"
4,-0.004310075,likable,unlikable,0.1485867,0.15289678,"('likable', 'unlikable')"
20,0.0015087575,popular,unpopular,-0.040228724,-0.041737482,"('popular', 'unpopular')"
