,average_male,0,1,average_female,female-male,tuple
2,3.0991225,friendly,unfriendly,3.2429724,0.14384985,"('friendly', 'unfriendly')"
52,2.5710077,competitive,uncompetitive,2.675423,0.10441518,"('competitive', 'uncompetitive')"
12,2.5364454,sympathetic,unsympathetic,2.7018683,0.16542292,"('sympathetic', 'unsympathetic')"
16,2.4225206,social,antisocial,2.5811224,0.15860176,"('social', 'antisocial')"
94,2.209488,aggressive,submissive,2.1058662,-0.10362172,"('aggressive', 'submissive')"
71,2.1588938,efficient,inefficient,2.0905094,-0.06838441,"('efficient', 'inefficient')"
5,2.0456262,pleasant,repellent,2.1829534,0.1373272,"('pleasant', 'repellent')"
15,1.9737284,polite,impolite,2.0608778,0.08714938,"('polite', 'impolite')"
41,-1.9634528,incorrupt,corrupt,-1.9732411,-0.009788275,"('incorrupt', 'corrupt')"
0,1.952298,sociable,unsociable,2.0205708,0.06827271,"('sociable', 'unsociable')"
60,1.882402,educated,uneducated,1.763953,-0.11844897,"('educated', 'uneducated')"
100,1.850786,influential,uninfluential,1.9879051,0.13711917,"('influential', 'uninfluential')"
83,1.8478243,energetic,lethargic,1.91521,0.06738567,"('energetic', 'lethargic')"
25,1.7532848,moral,immoral,1.6564322,-0.09685266,"('moral', 'immoral')"
75,1.7384763,confident,shy,1.6191714,-0.119304895,"('confident', 'shy')"
90,1.7171621,motivated,unmotivated,1.6256231,-0.091539025,"('motivated', 'unmotivated')"
64,1.673729,clever,incompetent,1.669687,-0.00404191,"('clever', 'incompetent')"
109,1.6531528,conservative,liberal,1.5890218,-0.06413102,"('conservative', 'liberal')"
108,1.6531528,conservative,liberal,1.5890218,-0.06413102,"('conservative', 'liberal')"
36,1.639292,tolerant,intolerant,1.6535401,0.014248133,"('tolerant', 'intolerant')"
58,1.6350956,able,clumsy,1.8268163,0.19172072,"('able', 'clumsy')"
76,1.6225562,secure,insecure,1.7910069,0.16845071,"('secure', 'insecure')"
74,1.5952307,insightful,unperceptive,1.5838225,-0.01140821,"('insightful', 'unperceptive')"
82,-1.529683,industrious,meek,-1.6457188,-0.11603582,"('industrious', 'meek')"
103,1.5101507,traditional,modern,1.6198137,0.10966301,"('traditional', 'modern')"
73,1.4749639,brilliant,incompetent,1.3763697,-0.09859419,"('brilliant', 'incompetent')"
19,-1.447908,funny,boring,-1.5166721,-0.06876409,"('funny', 'boring')"
107,1.4279358,conventional,modern,1.3380649,-0.08987093,"('conventional', 'modern')"
18,1.4275223,social,asocial,1.4329497,0.0054273605,"('social', 'asocial')"
55,1.3745999,intelligent,unintelligent,1.4082146,0.033614635,"('intelligent', 'unintelligent')"
8,-1.3272222,open,distant,-1.4819429,-0.15472066,"('open', 'distant')"
9,1.3155441,sensitive,insensitive,1.4759275,0.16038334,"('sensitive', 'insensitive')"
51,1.2860347,competent,incompetent,1.3871487,0.101114035,"('competent', 'incompetent')"
88,-1.2486115,impulsive,meek,-1.3187447,-0.07013321,"('impulsive', 'meek')"
14,1.2404256,supportive,unsupportive,1.251958,0.011532426,"('supportive', 'unsupportive')"
13,1.2195394,helpful,unhelpful,1.2169026,-0.0026367903,"('helpful', 'unhelpful')"
27,1.2069546,sincere,insincere,1.4686491,0.26169455,"('sincere', 'insincere')"
49,1.1671134,responsible,irresponsible,1.2950153,0.12790191,"('responsible', 'irresponsible')"
85,1.1480496,ambitious,unambitious,1.2549133,0.10686374,"('ambitious', 'unambitious')"
47,1.1396782,forgiving,unforgiving,1.2581074,0.118429184,"('forgiving', 'unforgiving')"
99,-1.1299975,prestigious,insignificant,-1.2181646,-0.08816707,"('prestigious', 'insignificant')"
98,-1.1188662,prestigious,insignificant,-1.1638606,-0.044994354,"('prestigious', 'insignificant')"
104,-1.106936,conventional,unconventional,-0.87755954,0.22937644,"('conventional', 'unconventional')"
66,1.0886976,imaginative,unimaginative,1.2524369,0.16373932,"('imaginative', 'unimaginative')"
7,-1.0883193,outgoing,distant,-1.271715,-0.18339574,"('outgoing', 'distant')"
102,1.0584302,eminent,low,1.0178316,-0.04059863,"('eminent', 'low')"
38,1.0581048,kind,unkind,1.1567564,0.09865165,"('kind', 'unkind')"
29,1.0411375,honest,immoral,1.0167024,-0.024435043,"('honest', 'immoral')"
37,-1.0374697,good,evil,-1.1666429,-0.12917316,"('good', 'evil')"
72,1.017791,logical,illogical,1.1528515,0.13506043,"('logical', 'illogical')"
30,1.0065744,honest,dishonest,1.1602603,0.15368593,"('honest', 'dishonest')"
26,1.0039073,trustworthy,untrustworthy,1.208621,0.2047137,"('trustworthy', 'untrustworthy')"
3,0.99771273,likable,unlikable,1.0564394,0.05872667,"('likable', 'unlikable')"
54,0.9928724,smart,stupid,0.70796454,-0.28490788,"('smart', 'stupid')"
81,-0.9676032,industrious,lazy,-1.1895509,-0.22194767,"('industrious', 'lazy')"
39,-0.96752495,right,wrong,-1.0376053,-0.07008034,"('right', 'wrong')"
31,-0.955932,altruistic,egoistic,-0.951365,0.004567027,"('altruistic', 'egoistic')"
24,0.9248326,thoughtful,rough,0.86436725,-0.060465336,"('thoughtful', 'rough')"
61,-0.9153828,rational,irrational,-0.995622,-0.08023918,"('rational', 'irrational')"
86,-0.8626832,self-reliant,helpless,-0.9380183,-0.075335145,"('self-reliant', 'helpless')"
105,-0.8610313,conventional,modern,-0.70161146,0.15941983,"('conventional', 'modern')"
46,0.83694494,generous,stingy,0.9860109,0.14906597,"('generous', 'stingy')"
65,0.820485,practical,impractical,0.70180523,-0.11867976,"('practical', 'impractical')"
91,0.78261006,resilient,nonresilient,0.798116,0.0155059695,"('resilient', 'nonresilient')"
79,0.7656303,determined,doubtful,0.5347054,-0.2309249,"('determined', 'doubtful')"
69,-0.7615192,wise,foolish,-0.88214093,-0.12062174,"('wise', 'foolish')"
96,0.7554712,powerful,powerless,0.8026055,0.04713428,"('powerful', 'powerless')"
20,-0.7507322,popular,unpopular,-0.8039534,-0.053221226,"('popular', 'unpopular')"
87,0.7414071,dedicated,undedicated,0.76012564,0.01871854,"('dedicated', 'undedicated')"
89,0.73444366,daring,anxious,0.896651,0.16220737,"('daring', 'anxious')"
22,0.7223684,welcoming,disagreeable,0.71468514,-0.007683277,"('welcoming', 'disagreeable')"
92,-0.71427464,unwavering,wavering,-0.71656346,-0.0022888184,"('unwavering', 'wavering')"
43,0.71261275,genuine,fake,0.71339077,0.0007780194,"('genuine', 'fake')"
80,0.7094006,independent,dependent,0.67653203,-0.032868564,"('independent', 'dependent')"
56,0.7006003,intelligent,dumb,0.67181826,-0.02878207,"('intelligent', 'dumb')"
67,0.69207466,discriminating,undiscriminating,0.8854144,0.19333977,"('discriminating', 'undiscriminating')"
33,-0.6774126,softhearted,hardhearted,-0.6709568,0.0064558387,"('softhearted', 'hardhearted')"
106,0.66590273,conventional,unconventional,0.71940887,0.053506136,"('conventional', 'unconventional')"
28,0.66262674,honest,dishonest,0.7953453,0.13271856,"('honest', 'dishonest')"
10,-0.6509235,affectionate,unaffectionate,-0.57571685,0.07520664,"('affectionate', 'unaffectionate')"
57,0.645677,able,unable,0.54376775,-0.10190922,"('able', 'unable')"
110,-0.5780602,narrow-minded,open-minded,-0.50015795,0.07790226,"('narrow-minded', 'open-minded')"
4,0.54314923,likable,unlikable,0.5158843,-0.027264953,"('likable', 'unlikable')"
23,0.5416589,hospitable,inhospitable,0.13708884,-0.40457004,"('hospitable', 'inhospitable')"
93,0.52669,dominating,dominated,0.7012913,0.17460132,"('dominating', 'dominated')"
34,0.51530296,loyal,disloyal,0.76201725,0.2467143,"('loyal', 'disloyal')"
21,0.4702196,nice,nasty,0.38944864,-0.08077097,"('nice', 'nasty')"
35,-0.43876266,fair,unfair,-0.35323358,0.08552909,"('fair', 'unfair')"
77,0.42390096,active,inactive,0.45854005,0.03463909,"('active', 'inactive')"
11,-0.41964132,caring,unaffectionate,-0.26358464,0.15605667,"('caring', 'unaffectionate')"
42,-0.4189515,amicable,hostile,-0.41454542,0.0044060946,"('amicable', 'hostile')"
70,0.41479647,wise,unwise,0.35507774,-0.059718728,"('wise', 'unwise')"
45,-0.41263598,cooperative,exploitative,-0.51013565,-0.09749967,"('cooperative', 'exploitative')"
101,0.3284764,successful,unsuccessful,0.37617615,0.04769975,"('successful', 'unsuccessful')"
53,0.29516774,smart,stupid,0.2994097,0.0042419434,"('smart', 'stupid')"
40,0.27317917,honorable,mean,0.18534547,-0.0878337,"('honorable', 'mean')"
59,-0.25698557,skillful,clumsy,-0.24915618,0.007829398,"('skillful', 'clumsy')"
84,-0.2531943,self-confident,diffident,-0.2810502,-0.027855903,"('self-confident', 'diffident')"
17,0.21561226,social,antisocial,0.34324622,0.12763396,"('social', 'antisocial')"
50,-0.20702565,unprejudiced,prejudiced,-0.30216393,-0.09513828,"('unprejudiced', 'prejudiced')"
44,0.197468,truthful,untruthful,0.21098897,0.013520971,"('truthful', 'untruthful')"
95,-0.19267076,rich,poor,-0.21748763,-0.02481687,"('rich', 'poor')"
78,0.17677,active,inactive,-0.12514782,-0.30191782,"('active', 'inactive')"
48,0.13392815,reliable,unreliable,0.07093771,-0.06299044,"('reliable', 'unreliable')"
63,0.12958871,capable,incapable,0.07863049,-0.050958216,"('capable', 'incapable')"
97,0.12603772,superior,inferior,0.17769563,0.051657915,"('superior', 'inferior')"
6,-0.08487922,liked,disliked,-0.19905019,-0.11417097,"('liked', 'disliked')"
68,0.0731632,clever,inept,-0.014804944,-0.08796814,"('clever', 'inept')"
1,0.045078725,friendly,unfriendly,0.18126616,0.13618743,"('friendly', 'unfriendly')"
62,-0.04408759,creative,uncreative,0.26040515,0.30449274,"('creative', 'uncreative')"
32,-0.028136432,benevolent,hardhearted,0.1867269,0.21486333,"('benevolent', 'hardhearted')"
