,average_male,0,1,average_female,female-male,tuple
75,2.316506,confident,shy,2.0794692,-0.2370367,"('confident', 'shy')"
37,2.0763607,good,evil,2.214276,0.13791537,"('good', 'evil')"
13,-1.8817571,helpful,unhelpful,-1.8797275,0.0020296574,"('helpful', 'unhelpful')"
46,1.7830112,generous,stingy,1.8408697,0.057858467,"('generous', 'stingy')"
59,-1.7581215,skillful,clumsy,-1.4762454,0.2818761,"('skillful', 'clumsy')"
40,-1.7177539,honorable,mean,-1.8455405,-0.12778664,"('honorable', 'mean')"
38,-1.6618614,kind,unkind,-1.1658401,0.49602127,"('kind', 'unkind')"
27,-1.6144907,sincere,insincere,-1.3435154,0.27097535,"('sincere', 'insincere')"
58,-1.5806093,able,clumsy,-1.3719478,0.20866156,"('able', 'clumsy')"
95,-1.5649794,rich,poor,-1.2441542,0.32082522,"('rich', 'poor')"
32,-1.4986032,benevolent,hardhearted,-1.312458,0.18614519,"('benevolent', 'hardhearted')"
8,1.4751849,open,distant,1.3562112,-0.11897373,"('open', 'distant')"
78,1.3348278,active,inactive,1.0749407,-0.2598871,"('active', 'inactive')"
53,-1.308088,smart,stupid,-1.2688127,0.03927529,"('smart', 'stupid')"
80,1.2430885,independent,dependent,1.1108544,-0.1322341,"('independent', 'dependent')"
7,1.2137612,outgoing,distant,1.0857286,-0.12803257,"('outgoing', 'distant')"
6,1.1973251,liked,disliked,1.3179535,0.12062836,"('liked', 'disliked')"
44,-1.0215042,truthful,untruthful,-0.9095503,0.111953855,"('truthful', 'untruthful')"
77,0.968911,active,inactive,1.2466192,0.27770823,"('active', 'inactive')"
65,-0.9617094,practical,impractical,-1.197345,-0.23563564,"('practical', 'impractical')"
35,0.9542053,fair,unfair,0.9690172,0.014811933,"('fair', 'unfair')"
106,0.92202044,conventional,unconventional,0.8521366,-0.06988382,"('conventional', 'unconventional')"
31,-0.9147793,altruistic,egoistic,-0.5323523,0.38242698,"('altruistic', 'egoistic')"
99,-0.9066957,prestigious,insignificant,-0.4797411,0.42695463,"('prestigious', 'insignificant')"
22,0.90238833,welcoming,disagreeable,0.87450355,-0.027884781,"('welcoming', 'disagreeable')"
70,0.89413315,wise,unwise,1.0043132,0.11018008,"('wise', 'unwise')"
103,0.8882352,traditional,modern,1.0285276,0.1402924,"('traditional', 'modern')"
101,-0.88122416,successful,unsuccessful,-0.59559155,0.2856326,"('successful', 'unsuccessful')"
20,-0.8672451,popular,unpopular,-0.25194728,0.6152978,"('popular', 'unpopular')"
5,0.8447556,pleasant,repellent,0.89408666,0.04933107,"('pleasant', 'repellent')"
30,0.8045056,honest,dishonest,0.7212615,-0.083244085,"('honest', 'dishonest')"
42,0.7976097,amicable,hostile,1.5023484,0.70473874,"('amicable', 'hostile')"
74,-0.7942876,insightful,unperceptive,-0.824697,-0.030409396,"('insightful', 'unperceptive')"
34,-0.7921897,loyal,disloyal,-0.38316727,0.40902245,"('loyal', 'disloyal')"
25,-0.78864646,moral,immoral,-0.7557131,0.032933354,"('moral', 'immoral')"
66,0.74732137,imaginative,unimaginative,0.79235256,0.04503119,"('imaginative', 'unimaginative')"
62,0.7314162,creative,uncreative,1.0825582,0.35114193,"('creative', 'uncreative')"
29,0.73125696,honest,immoral,0.85012347,0.1188665,"('honest', 'immoral')"
14,0.7049818,supportive,unsupportive,0.6448034,-0.0601784,"('supportive', 'unsupportive')"
18,0.70240694,social,asocial,0.49189472,-0.21051222,"('social', 'asocial')"
72,0.6957859,logical,illogical,0.8137825,0.11799663,"('logical', 'illogical')"
39,-0.6805242,right,wrong,-0.26409957,0.4164246,"('right', 'wrong')"
19,-0.6698502,funny,boring,-0.7754307,-0.10558051,"('funny', 'boring')"
102,-0.6603795,eminent,low,-0.47042796,0.18995157,"('eminent', 'low')"
90,0.6528631,motivated,unmotivated,0.5003663,-0.15249681,"('motivated', 'unmotivated')"
96,-0.6380503,powerful,powerless,-0.56938183,0.068668485,"('powerful', 'powerless')"
21,0.6362436,nice,nasty,0.5679667,-0.06827688,"('nice', 'nasty')"
84,-0.62025636,self-confident,diffident,-0.4053631,0.21489325,"('self-confident', 'diffident')"
23,0.61456555,hospitable,inhospitable,0.7224733,0.10790777,"('hospitable', 'inhospitable')"
45,0.60295266,cooperative,exploitative,0.3233919,-0.27956074,"('cooperative', 'exploitative')"
98,-0.5744541,prestigious,insignificant,-0.24017143,0.3342827,"('prestigious', 'insignificant')"
61,0.57210326,rational,irrational,0.99685705,0.4247538,"('rational', 'irrational')"
17,-0.5605469,social,antisocial,-0.36255202,0.19799486,"('social', 'antisocial')"
55,-0.55930567,intelligent,unintelligent,-0.5489599,0.010345757,"('intelligent', 'unintelligent')"
54,0.55247116,smart,stupid,0.35737923,-0.19509193,"('smart', 'stupid')"
28,0.53657186,honest,dishonest,0.6294534,0.09288156,"('honest', 'dishonest')"
63,-0.52547926,capable,incapable,-0.25296474,0.27251452,"('capable', 'incapable')"
97,-0.5247478,superior,inferior,-0.44743368,0.07731411,"('superior', 'inferior')"
93,-0.5053811,dominating,dominated,-0.78252214,-0.27714103,"('dominating', 'dominated')"
24,-0.49421287,thoughtful,rough,-0.5437045,-0.049491644,"('thoughtful', 'rough')"
91,-0.49264148,resilient,nonresilient,-0.40598974,0.08665174,"('resilient', 'nonresilient')"
41,0.4799065,incorrupt,corrupt,0.71243846,0.23253196,"('incorrupt', 'corrupt')"
64,-0.4657747,clever,incompetent,-0.6496345,-0.1838598,"('clever', 'incompetent')"
