,Value 1,0,1,Value 2,female-male,tuple
75,2.432268,confident,shy,2.5429678,0.11069989,"('confident', 'shy')"
102,-1.9179467,eminent,low,-1.4947636,0.42318308,"('eminent', 'low')"
76,1.5842822,secure,insecure,1.05954,-0.5247421,"('secure', 'insecure')"
80,1.5432893,independent,dependent,1.3433852,-0.19990408,"('independent', 'dependent')"
27,-1.4746661,sincere,insincere,-2.0030327,-0.52836657,"('sincere', 'insincere')"
95,-1.4416683,rich,poor,-1.7435602,-0.30189192,"('rich', 'poor')"
103,1.3732009,traditional,modern,1.0404798,-0.3327211,"('traditional', 'modern')"
53,-1.3323143,smart,stupid,-1.7532251,-0.42091084,"('smart', 'stupid')"
109,1.2597256,conservative,liberal,0.78428566,-0.4754399,"('conservative', 'liberal')"
108,1.2597256,conservative,liberal,0.78428566,-0.4754399,"('conservative', 'liberal')"
5,1.2490321,pleasant,repellent,0.8963672,-0.35266495,"('pleasant', 'repellent')"
25,1.2132776,moral,immoral,0.5527249,-0.6605527,"('moral', 'immoral')"
32,-1.143939,benevolent,hardhearted,-0.914901,0.229038,"('benevolent', 'hardhearted')"
61,-1.12346,rational,irrational,-0.5919717,0.53148836,"('rational', 'irrational')"
15,1.1197966,polite,impolite,0.73362553,-0.3861711,"('polite', 'impolite')"
47,-1.0933237,forgiving,unforgiving,-0.97307307,0.12025064,"('forgiving', 'unforgiving')"
1,-1.0780063,friendly,unfriendly,-0.68069273,0.39731354,"('friendly', 'unfriendly')"
50,1.0541899,unprejudiced,prejudiced,0.8773678,-0.17682213,"('unprejudiced', 'prejudiced')"
63,-1.0071898,capable,incapable,-0.895432,0.111757755,"('capable', 'incapable')"
64,0.9944082,clever,incompetent,0.434357,-0.5600512,"('clever', 'incompetent')"
40,-0.9712173,honorable,mean,-1.4573023,-0.48608506,"('honorable', 'mean')"
91,0.96085256,resilient,nonresilient,0.98941886,0.0285663,"('resilient', 'nonresilient')"
26,0.9553571,trustworthy,untrustworthy,0.51722944,-0.43812764,"('trustworthy', 'untrustworthy')"
4,-0.9245023,likable,unlikable,-0.9797574,-0.055255115,"('likable', 'unlikable')"
104,-0.8950478,conventional,unconventional,-0.46949857,0.4255492,"('conventional', 'unconventional')"
19,-0.867796,funny,boring,-0.5036398,0.3641562,"('funny', 'boring')"
57,0.8507155,able,unable,0.33673573,-0.5139798,"('able', 'unable')"
37,0.84291214,good,evil,1.3192133,0.47630113,"('good', 'evil')"
34,-0.82999575,loyal,disloyal,-0.6476685,0.18232727,"('loyal', 'disloyal')"
3,0.79714835,likable,unlikable,0.7063507,-0.09079766,"('likable', 'unlikable')"
90,0.7943105,motivated,unmotivated,0.56025565,-0.23405486,"('motivated', 'unmotivated')"
78,0.7877861,active,inactive,0.8588779,0.07109177,"('active', 'inactive')"
13,-0.7635114,helpful,unhelpful,-1.234969,-0.4714576,"('helpful', 'unhelpful')"
70,0.72970414,wise,unwise,0.9895989,0.25989473,"('wise', 'unwise')"
31,-0.7170246,altruistic,egoistic,-0.34711903,0.3699056,"('altruistic', 'egoistic')"
58,-0.7014308,able,clumsy,-1.0399284,-0.33849764,"('able', 'clumsy')"
55,0.6977326,intelligent,unintelligent,0.6661977,-0.03153491,"('intelligent', 'unintelligent')"
87,-0.6681329,dedicated,undedicated,-0.75631106,-0.08817816,"('dedicated', 'undedicated')"
48,-0.6410347,reliable,unreliable,-0.45540142,0.1856333,"('reliable', 'unreliable')"
43,-0.63209903,genuine,fake,-0.5365453,0.095553756,"('genuine', 'fake')"
42,-0.5928501,amicable,hostile,0.06075245,0.65360254,"('amicable', 'hostile')"
11,-0.5899843,caring,unaffectionate,-0.49706402,0.09292027,"('caring', 'unaffectionate')"
67,-0.58614063,discriminating,undiscriminating,-0.57223237,0.013908267,"('discriminating', 'undiscriminating')"
99,-0.57637125,prestigious,insignificant,-0.23781694,0.33855432,"('prestigious', 'insignificant')"
36,-0.5749136,tolerant,intolerant,-0.99557835,-0.42066473,"('tolerant', 'intolerant')"
97,-0.56058514,superior,inferior,-0.2852011,0.27538404,"('superior', 'inferior')"
21,0.55988055,nice,nasty,0.39784583,-0.16203472,"('nice', 'nasty')"
33,-0.5576374,softhearted,hardhearted,-0.5355303,0.022107065,"('softhearted', 'hardhearted')"
52,0.54844016,competitive,uncompetitive,0.096160844,-0.45227933,"('competitive', 'uncompetitive')"
28,-0.54305255,honest,dishonest,-0.5156499,0.02740264,"('honest', 'dishonest')"
30,-0.5366061,honest,dishonest,-0.49751982,0.039086252,"('honest', 'dishonest')"
6,0.53182375,liked,disliked,1.0321869,0.5003631,"('liked', 'disliked')"
17,-0.52857196,social,antisocial,-0.27669716,0.2518748,"('social', 'antisocial')"
107,0.5251217,conventional,modern,0.26108247,-0.26403922,"('conventional', 'modern')"
38,-0.5130763,kind,unkind,-0.6152719,-0.10219562,"('kind', 'unkind')"
2,0.5000948,friendly,unfriendly,0.104978815,-0.39511597,"('friendly', 'unfriendly')"
45,0.49990314,cooperative,exploitative,-0.016864173,-0.5167673,"('cooperative', 'exploitative')"
14,0.48222628,supportive,unsupportive,0.4584041,-0.023822188,"('supportive', 'unsupportive')"
35,0.47473446,fair,unfair,0.6301265,0.15539202,"('fair', 'unfair')"
46,0.46568704,generous,stingy,1.0059873,0.54030025,"('generous', 'stingy')"
62,0.45607978,creative,uncreative,0.7734452,0.3173654,"('creative', 'uncreative')"
10,-0.45167074,affectionate,unaffectionate,-0.0760078,0.37566292,"('affectionate', 'unaffectionate')"
24,0.4485642,thoughtful,rough,0.24160413,-0.20696007,"('thoughtful', 'rough')"
86,0.4392742,self-reliant,helpless,0.4922634,0.052989215,"('self-reliant', 'helpless')"
65,-0.43495047,practical,impractical,-0.89671844,-0.46176797,"('practical', 'impractical')"
22,0.42597663,welcoming,disagreeable,0.51978284,0.09380621,"('welcoming', 'disagreeable')"
94,0.4015403,aggressive,submissive,0.12163335,-0.27990696,"('aggressive', 'submissive')"
0,-0.39598984,sociable,unsociable,-0.44155422,-0.045564383,"('sociable', 'unsociable')"
