,Value 1,0,1,Value 2,female-male,tuple
50,-5.357482,rich,poor,-4.871027,0.48645496,"('rich', 'poor')"
3,4.6266327,liked,disliked,4.598166,-0.028466702,"('liked', 'disliked')"
30,-4.3513446,smart,stupid,-4.3856215,-0.034276962,"('smart', 'stupid')"
44,2.826335,active,inactive,2.400764,-0.42557096,"('active', 'inactive')"
41,2.7294557,confident,shy,1.4859467,-1.243509,"('confident', 'shy')"
15,-2.4021716,loyal,disloyal,-1.9462069,0.45596468,"('loyal', 'disloyal')"
24,2.3946705,generous,stingy,2.4696827,0.07501221,"('generous', 'stingy')"
26,2.3679557,reliable,unreliable,2.0194602,-0.34849548,"('reliable', 'unreliable')"
28,2.21949,unprejudiced,prejudiced,1.9273436,-0.29214644,"('unprejudiced', 'prejudiced')"
5,-2.1877904,helpful,unhelpful,-2.5792663,-0.39147592,"('helpful', 'unhelpful')"
19,-2.1566734,kind,unkind,-1.6910738,0.46559966,"('kind', 'unkind')"
36,-1.6448659,capable,incapable,-1.1166022,0.5282637,"('capable', 'incapable')"
33,-1.621146,educated,uneducated,-1.2153602,0.4057858,"('educated', 'uneducated')"
1,-1.6184626,friendly,unfriendly,-1.2436128,0.3748498,"('friendly', 'unfriendly')"
49,1.5683928,motivated,unmotivated,0.93972147,-0.6286713,"('motivated', 'unmotivated')"
23,1.4570477,truthful,untruthful,1.2424073,-0.21464038,"('truthful', 'untruthful')"
6,1.4297462,supportive,unsupportive,1.104626,-0.3251201,"('supportive', 'unsupportive')"
14,-1.4146038,honest,dishonest,-1.786309,-0.37170517,"('honest', 'dishonest')"
21,1.1394664,incorrupt,corrupt,1.7069595,0.5674931,"('incorrupt', 'corrupt')"
4,-1.1375203,sensitive,insensitive,-1.4096661,-0.27214575,"('sensitive', 'insensitive')"
37,-1.046922,practical,impractical,-1.6142371,-0.5673151,"('practical', 'impractical')"
54,-1.0309263,successful,unsuccessful,-0.48237053,0.54855585,"('successful', 'unsuccessful')"
18,0.9960935,good,evil,1.3711643,0.3750708,"('good', 'evil')"
27,-0.9941993,responsible,irresponsible,-1.5711888,-0.57698953,"('responsible', 'irresponsible')"
16,0.95325154,fair,unfair,1.1819853,0.22873372,"('fair', 'unfair')"
31,-0.84757644,intelligent,unintelligent,-1.0355235,-0.1879471,"('intelligent', 'unintelligent')"
52,-0.8172691,superior,inferior,-0.8591913,-0.04192221,"('superior', 'inferior')"
48,-0.81681895,dedicated,undedicated,-0.9183511,-0.10153216,"('dedicated', 'undedicated')"
11,-0.7818254,moral,immoral,-1.316719,-0.53489363,"('moral', 'immoral')"
0,-0.77425766,sociable,unsociable,-0.5792486,0.19500905,"('sociable', 'unsociable')"
53,-0.74171513,influential,uninfluential,-0.68924326,0.052471876,"('influential', 'uninfluential')"
12,0.69658595,trustworthy,untrustworthy,0.63460344,-0.061982512,"('trustworthy', 'untrustworthy')"
39,-0.6706976,wise,foolish,-0.37830418,0.29239345,"('wise', 'foolish')"
32,-0.66507846,able,unable,-0.99358284,-0.32850438,"('able', 'unable')"
17,-0.6623507,tolerant,intolerant,-1.5959591,-0.93360835,"('tolerant', 'intolerant')"
25,-0.6621993,forgiving,unforgiving,-0.60926545,0.05293387,"('forgiving', 'unforgiving')"
42,-0.62459236,secure,insecure,-0.7976167,-0.17302436,"('secure', 'insecure')"
2,-0.6193305,likable,unlikable,-0.27193338,0.34739715,"('likable', 'unlikable')"
38,-0.61514837,discriminating,undiscriminating,-0.6720286,-0.056880236,"('discriminating', 'undiscriminating')"
40,-0.61482143,logical,illogical,-0.25164258,0.36317885,"('logical', 'illogical')"
43,-0.52914715,active,inactive,-0.09452787,0.43461928,"('active', 'inactive')"
8,-0.52493197,popular,unpopular,0.31195337,0.83688533,"('popular', 'unpopular')"
46,-0.5176779,energetic,lethargic,-1.007529,-0.48985112,"('energetic', 'lethargic')"
57,0.5159831,conservative,liberal,0.29905084,-0.21693227,"('conservative', 'liberal')"
55,-0.5107316,conventional,unconventional,-0.08276947,0.42796212,"('conventional', 'unconventional')"
22,-0.5013366,amicable,hostile,0.37797484,0.87931144,"('amicable', 'hostile')"
56,-0.48670515,conventional,unconventional,-0.033120655,0.4535845,"('conventional', 'unconventional')"
29,-0.4703177,competent,incompetent,-0.6244439,-0.1541262,"('competent', 'incompetent')"
35,-0.37665573,creative,uncreative,-0.12684476,0.24981096,"('creative', 'uncreative')"
20,-0.3693884,right,wrong,0.2115761,0.5809645,"('right', 'wrong')"
51,-0.31129897,powerful,powerless,-0.39633477,-0.0850358,"('powerful', 'powerless')"
9,0.2941745,nice,nasty,0.12155676,-0.17261773,"('nice', 'nasty')"
45,0.16026628,independent,dependent,0.07763669,-0.08262959,"('independent', 'dependent')"
10,0.13490319,hospitable,inhospitable,0.46458805,0.32968485,"('hospitable', 'inhospitable')"
47,-0.112274945,ambitious,unambitious,-0.22574693,-0.113471985,"('ambitious', 'unambitious')"
13,0.04896635,sincere,insincere,-0.30561033,-0.35457668,"('sincere', 'insincere')"
34,0.013635427,rational,irrational,0.65975195,0.6461165,"('rational', 'irrational')"
7,0.007430993,polite,impolite,0.23803698,0.23060599,"('polite', 'impolite')"
