,average_male,0,1,average_female,female-male,tuple
75,3.5826232,confident,shy,3.4086902,-0.17393303,"('confident', 'shy')"
95,-3.1627858,rich,poor,-3.1262307,0.03655505,"('rich', 'poor')"
27,-2.8728554,sincere,insincere,-2.8032463,0.069609165,"('sincere', 'insincere')"
40,-2.779502,honorable,mean,-2.840254,-0.060752153,"('honorable', 'mean')"
53,-2.535312,smart,stupid,-2.5833974,-0.04808545,"('smart', 'stupid')"
6,2.436047,liked,disliked,2.4251547,-0.010892391,"('liked', 'disliked')"
66,1.8294187,imaginative,unimaginative,1.8595688,0.030150175,"('imaginative', 'unimaginative')"
50,1.8173188,unprejudiced,prejudiced,1.7055238,-0.11179495,"('unprejudiced', 'prejudiced')"
32,-1.7781383,benevolent,hardhearted,-1.674588,0.103550315,"('benevolent', 'hardhearted')"
46,1.7198275,generous,stingy,1.7898586,0.07003105,"('generous', 'stingy')"
65,-1.5521702,practical,impractical,-1.6363307,-0.08416057,"('practical', 'impractical')"
76,1.3104229,secure,insecure,1.2872884,-0.02313447,"('secure', 'insecure')"
103,1.3034239,traditional,modern,1.5047613,0.20133746,"('traditional', 'modern')"
30,1.2239754,honest,dishonest,0.9806745,-0.24330091,"('honest', 'dishonest')"
99,-1.2140269,prestigious,insignificant,-1.0631952,0.1508317,"('prestigious', 'insignificant')"
8,1.2039831,open,distant,0.96241933,-0.24156374,"('open', 'distant')"
67,-1.1971797,discriminating,undiscriminating,-1.1340287,0.063151,"('discriminating', 'undiscriminating')"
31,-1.1918743,altruistic,egoistic,-1.1233629,0.06851137,"('altruistic', 'egoistic')"
13,-1.1912977,helpful,unhelpful,-1.1422838,0.049013853,"('helpful', 'unhelpful')"
78,1.1877645,active,inactive,0.9599433,-0.22782123,"('active', 'inactive')"
37,1.1398458,good,evil,0.979405,-0.16044086,"('good', 'evil')"
83,1.136375,energetic,lethargic,1.0609409,-0.07543409,"('energetic', 'lethargic')"
48,1.1199808,reliable,unreliable,0.9913119,-0.1286689,"('reliable', 'unreliable')"
38,-1.0975381,kind,unkind,-0.8486203,0.24891782,"('kind', 'unkind')"
44,-1.0885386,truthful,untruthful,-1.1476587,-0.05912006,"('truthful', 'untruthful')"
2,1.0664295,friendly,unfriendly,1.1648924,0.09846294,"('friendly', 'unfriendly')"
21,1.0568365,nice,nasty,1.0108091,-0.046027422,"('nice', 'nasty')"
109,0.9722029,conservative,liberal,1.0073925,0.03518963,"('conservative', 'liberal')"
108,0.9722029,conservative,liberal,1.0073925,0.03518963,"('conservative', 'liberal')"
90,0.96791136,motivated,unmotivated,0.8956182,-0.07229316,"('motivated', 'unmotivated')"
1,-0.9490775,friendly,unfriendly,-0.86984944,0.07922804,"('friendly', 'unfriendly')"
5,0.93017614,pleasant,repellent,1.0186915,0.0885154,"('pleasant', 'repellent')"
10,-0.92816365,affectionate,unaffectionate,-0.7294624,0.19870126,"('affectionate', 'unaffectionate')"
23,0.91936743,hospitable,inhospitable,0.9038347,-0.015532732,"('hospitable', 'inhospitable')"
86,0.9122498,self-reliant,helpless,0.88330483,-0.02894497,"('self-reliant', 'helpless')"
96,-0.9060719,powerful,powerless,-0.7200964,0.18597549,"('powerful', 'powerless')"
