,Value 1,0,1,Value 2,female-male,tuple
50,-6.1846676,rich,poor,-6.6912947,-0.5066271,"('rich', 'poor')"
30,-5.1083694,smart,stupid,-5.0081015,0.10026789,"('smart', 'stupid')"
3,5.1005344,liked,disliked,5.163322,0.06278753,"('liked', 'disliked')"
26,3.1055424,reliable,unreliable,2.993346,-0.112196445,"('reliable', 'unreliable')"
21,2.7482004,incorrupt,corrupt,2.8582048,0.110004425,"('incorrupt', 'corrupt')"
5,-2.6315053,helpful,unhelpful,-2.7035666,-0.0720613,"('helpful', 'unhelpful')"
33,-2.467082,educated,uneducated,-2.3380222,0.12905979,"('educated', 'uneducated')"
27,-2.1936965,responsible,irresponsible,-2.2279754,-0.03427887,"('responsible', 'irresponsible')"
24,2.1920035,generous,stingy,2.3379633,0.14595985,"('generous', 'stingy')"
14,-2.0697155,honest,dishonest,-2.1346822,-0.06496668,"('honest', 'dishonest')"
44,1.9389012,active,inactive,1.629663,-0.3092382,"('active', 'inactive')"
28,1.8820319,unprejudiced,prejudiced,1.979471,0.09743905,"('unprejudiced', 'prejudiced')"
18,1.7929902,good,evil,1.8385499,0.045559645,"('good', 'evil')"
15,-1.768056,loyal,disloyal,-1.6314039,0.13665211,"('loyal', 'disloyal')"
19,-1.7624156,kind,unkind,-1.7397876,0.022628069,"('kind', 'unkind')"
37,-1.6624684,practical,impractical,-1.5884119,0.074056506,"('practical', 'impractical')"
40,-1.6336002,logical,illogical,-1.3383534,0.29524684,"('logical', 'illogical')"
17,-1.6043358,tolerant,intolerant,-1.4474244,0.15691137,"('tolerant', 'intolerant')"
1,-1.5298418,friendly,unfriendly,-1.5252421,0.0045996904,"('friendly', 'unfriendly')"
6,1.4766616,supportive,unsupportive,1.2071476,-0.26951396,"('supportive', 'unsupportive')"
41,1.463686,confident,shy,1.2258492,-0.23783684,"('confident', 'shy')"
11,-1.3982488,moral,immoral,-1.3694502,0.02879858,"('moral', 'immoral')"
9,1.3799328,nice,nasty,1.2451966,-0.13473618,"('nice', 'nasty')"
22,1.3587555,amicable,hostile,1.6166896,0.2579341,"('amicable', 'hostile')"
55,-1.154968,conventional,unconventional,-0.9825241,0.17244393,"('conventional', 'unconventional')"
4,-1.1173595,sensitive,insensitive,-1.3536483,-0.23628879,"('sensitive', 'insensitive')"
38,-1.108021,discriminating,undiscriminating,-0.83156383,0.2764572,"('discriminating', 'undiscriminating')"
10,1.0190561,hospitable,inhospitable,0.9727948,-0.04626131,"('hospitable', 'inhospitable')"
48,-0.9883798,dedicated,undedicated,-0.89746535,0.09091443,"('dedicated', 'undedicated')"
31,-0.98066044,intelligent,unintelligent,-1.0066125,-0.0259521,"('intelligent', 'unintelligent')"
8,0.96136713,popular,unpopular,0.6234608,-0.3379063,"('popular', 'unpopular')"
0,-0.91328967,sociable,unsociable,-0.6393496,0.2739401,"('sociable', 'unsociable')"
53,-0.869693,influential,uninfluential,-0.8845136,-0.014820635,"('influential', 'uninfluential')"
36,-0.8010912,capable,incapable,-0.968945,-0.16785383,"('capable', 'incapable')"
35,-0.7886673,creative,uncreative,-0.8661907,-0.07752335,"('creative', 'uncreative')"
39,0.7756378,wise,foolish,0.8747472,0.09910941,"('wise', 'foolish')"
42,-0.77008116,secure,insecure,-0.70821905,0.06186211,"('secure', 'insecure')"
13,-0.75973654,sincere,insincere,-0.7020584,0.057678163,"('sincere', 'insincere')"
49,0.7499031,motivated,unmotivated,0.4852971,-0.26460597,"('motivated', 'unmotivated')"
43,0.7329262,active,inactive,0.8081211,0.075194895,"('active', 'inactive')"
46,-0.7074213,energetic,lethargic,-0.889338,-0.18191671,"('energetic', 'lethargic')"
29,-0.6082721,competent,incompetent,-0.7248794,-0.11660731,"('competent', 'incompetent')"
20,0.60099065,right,wrong,0.7855252,0.18453455,"('right', 'wrong')"
52,-0.56799436,superior,inferior,-0.43142593,0.13656843,"('superior', 'inferior')"
16,0.5356318,fair,unfair,0.82953244,0.29390067,"('fair', 'unfair')"
25,-0.5043375,forgiving,unforgiving,-0.29424697,0.21009052,"('forgiving', 'unforgiving')"
34,0.50322837,rational,irrational,0.9318995,0.42867112,"('rational', 'irrational')"
54,-0.48925662,successful,unsuccessful,-0.78174883,-0.2924922,"('successful', 'unsuccessful')"
56,-0.4559412,conventional,unconventional,-0.2816091,0.17433211,"('conventional', 'unconventional')"
7,-0.4179213,polite,impolite,-0.0956409,0.3222804,"('polite', 'impolite')"
32,-0.38403893,able,unable,-0.6659763,-0.28193736,"('able', 'unable')"
2,-0.30775183,likable,unlikable,-0.19326645,0.11448538,"('likable', 'unlikable')"
57,-0.13624527,conservative,liberal,-0.0004530549,0.13579221,"('conservative', 'liberal')"
12,0.12556687,trustworthy,untrustworthy,0.26305634,0.13748947,"('trustworthy', 'untrustworthy')"
23,0.12164974,truthful,untruthful,0.37741846,0.25576872,"('truthful', 'untruthful')"
51,0.1131157,powerful,powerless,0.20964482,0.096529126,"('powerful', 'powerless')"
47,-0.11252794,ambitious,unambitious,-0.14221486,-0.029686928,"('ambitious', 'unambitious')"
45,0.05141452,independent,dependent,0.01520827,-0.03620625,"('independent', 'dependent')"
