,Value 1,0,1,Value 2,female-male,tuple
75,7.4768443,confident,shy,7.736878,0.2600336,"('confident', 'shy')"
6,6.4421225,liked,disliked,6.563722,0.121599674,"('liked', 'disliked')"
27,-6.426959,sincere,insincere,-6.7090063,-0.28204727,"('sincere', 'insincere')"
95,-5.6160173,rich,poor,-6.0926743,-0.4766569,"('rich', 'poor')"
53,-5.1645384,smart,stupid,-5.164002,0.0005364418,"('smart', 'stupid')"
40,-4.964819,honorable,mean,-5.5903254,-0.6255064,"('honorable', 'mean')"
86,3.395669,self-reliant,helpless,3.373931,-0.021738052,"('self-reliant', 'helpless')"
13,-3.1077561,helpful,unhelpful,-3.3883536,-0.28059745,"('helpful', 'unhelpful')"
48,2.9485424,reliable,unreliable,2.846775,-0.1017673,"('reliable', 'unreliable')"
46,2.8473697,generous,stingy,3.0074193,0.16004968,"('generous', 'stingy')"
66,2.569547,imaginative,unimaginative,2.7431033,0.17355633,"('imaginative', 'unimaginative')"
3,2.241293,likable,unlikable,2.230166,-0.011126995,"('likable', 'unlikable')"
37,2.1870403,good,evil,2.4898357,0.3027954,"('good', 'evil')"
38,-2.1089153,kind,unkind,-1.9845562,0.12435913,"('kind', 'unkind')"
78,2.0509906,active,inactive,1.7299905,-0.3210001,"('active', 'inactive')"
34,-2.0456378,loyal,disloyal,-1.9279046,0.11773324,"('loyal', 'disloyal')"
50,1.9946501,unprejudiced,prejudiced,1.9167411,-0.07790899,"('unprejudiced', 'prejudiced')"
81,1.9889214,industrious,lazy,2.1454673,0.15654588,"('industrious', 'lazy')"
11,-1.8604904,caring,unaffectionate,-1.7277004,0.13279009,"('caring', 'unaffectionate')"
1,-1.8210678,friendly,unfriendly,-1.4787886,0.3422792,"('friendly', 'unfriendly')"
58,-1.7433665,able,clumsy,-1.7454078,-0.0020413399,"('able', 'clumsy')"
33,-1.6929592,softhearted,hardhearted,-1.7376422,-0.04468298,"('softhearted', 'hardhearted')"
32,-1.5694451,benevolent,hardhearted,-1.151448,0.41799712,"('benevolent', 'hardhearted')"
63,-1.4356692,capable,incapable,-1.3663487,0.06932044,"('capable', 'incapable')"
14,1.3727317,supportive,unsupportive,1.2631042,-0.109627485,"('supportive', 'unsupportive')"
56,1.3467916,intelligent,dumb,1.4855812,0.13878953,"('intelligent', 'dumb')"
22,1.2899202,welcoming,disagreeable,1.33999,0.05006981,"('welcoming', 'disagreeable')"
28,-1.2785401,honest,dishonest,-1.272938,0.0056021214,"('honest', 'dishonest')"
88,1.2439243,impulsive,meek,1.40312,0.15919578,"('impulsive', 'meek')"
80,1.209204,independent,dependent,1.1702181,-0.03898585,"('independent', 'dependent')"
49,-1.1191028,responsible,irresponsible,-1.3255297,-0.20642686,"('responsible', 'irresponsible')"
101,-1.0979989,successful,unsuccessful,-1.4181427,-0.32014382,"('successful', 'unsuccessful')"
103,1.0892506,traditional,modern,0.6841632,-0.40508735,"('traditional', 'modern')"
44,-1.0806895,truthful,untruthful,-1.1460967,-0.06540716,"('truthful', 'untruthful')"
73,-1.079188,brilliant,incompetent,-1.6216571,-0.54246914,"('brilliant', 'incompetent')"
35,1.0765629,fair,unfair,1.4211334,0.34457052,"('fair', 'unfair')"
36,-1.0249771,tolerant,intolerant,-1.1745545,-0.14957738,"('tolerant', 'intolerant')"
102,-1.0233752,eminent,low,-0.862718,0.16065717,"('eminent', 'low')"
109,0.998262,conservative,liberal,0.64967895,-0.34858304,"('conservative', 'liberal')"
108,0.998262,conservative,liberal,0.64967895,-0.34858304,"('conservative', 'liberal')"
41,0.9670906,incorrupt,corrupt,1.2328656,0.26577497,"('incorrupt', 'corrupt')"
65,-0.9014884,practical,impractical,-1.1245975,-0.22310913,"('practical', 'impractical')"
7,0.89430547,outgoing,distant,0.9244838,0.030178308,"('outgoing', 'distant')"
26,0.86120796,trustworthy,untrustworthy,0.94469565,0.08348769,"('trustworthy', 'untrustworthy')"
10,-0.8489461,affectionate,unaffectionate,-0.3970582,0.4518879,"('affectionate', 'unaffectionate')"
82,0.8440918,industrious,meek,1.0822296,0.23813784,"('industrious', 'meek')"
90,0.840065,motivated,unmotivated,0.43909392,-0.40097108,"('motivated', 'unmotivated')"
104,-0.8353658,conventional,unconventional,-0.5263817,0.3089841,"('conventional', 'unconventional')"
60,-0.8312961,educated,uneducated,-0.77374357,0.057552516,"('educated', 'uneducated')"
24,-0.8097443,thoughtful,rough,-1.0709034,-0.26115912,"('thoughtful', 'rough')"
105,-0.8067857,conventional,modern,-0.80951905,-0.0027333498,"('conventional', 'modern')"
12,-0.78665876,sympathetic,unsympathetic,-1.1632509,-0.37659216,"('sympathetic', 'unsympathetic')"
29,-0.762873,honest,immoral,-1.1883786,-0.42550558,"('honest', 'immoral')"
