,Value 1,0,1,Value 2,female-male,tuple
27,-5.2801857,sincere,insincere,-4.3933206,0.88686514,"('sincere', 'insincere')"
6,4.6420584,liked,disliked,3.5324695,-1.1095889,"('liked', 'disliked')"
75,4.51558,confident,shy,3.1847878,-1.3307924,"('confident', 'shy')"
40,-4.357379,honorable,mean,-3.8863263,0.47105265,"('honorable', 'mean')"
95,-4.18538,rich,poor,-3.614046,0.5713339,"('rich', 'poor')"
53,-3.7560909,smart,stupid,-3.1940036,0.5620873,"('smart', 'stupid')"
48,2.3474977,reliable,unreliable,1.4793918,-0.8681059,"('reliable', 'unreliable')"
86,2.2173965,self-reliant,helpless,1.5902911,-0.62710536,"('self-reliant', 'helpless')"
37,2.1997395,good,evil,1.7921567,-0.40758276,"('good', 'evil')"
32,-1.8518703,benevolent,hardhearted,-2.0402672,-0.18839693,"('benevolent', 'hardhearted')"
13,-1.7911794,helpful,unhelpful,-1.7023175,0.08886194,"('helpful', 'unhelpful')"
58,-1.7526563,able,clumsy,-1.6935749,0.059081435,"('able', 'clumsy')"
3,1.7130752,likable,unlikable,1.0755093,-0.63756585,"('likable', 'unlikable')"
81,1.6966923,industrious,lazy,1.4427937,-0.25389862,"('industrious', 'lazy')"
50,1.652107,unprejudiced,prejudiced,1.6212499,-0.030857086,"('unprejudiced', 'prejudiced')"
28,-1.6414694,honest,dishonest,-1.7115161,-0.07004678,"('honest', 'dishonest')"
36,-1.6301605,tolerant,intolerant,-1.5849376,0.04522288,"('tolerant', 'intolerant')"
38,-1.6130618,kind,unkind,-1.6991526,-0.0860908,"('kind', 'unkind')"
1,-1.5593137,friendly,unfriendly,-1.799468,-0.24015439,"('friendly', 'unfriendly')"
49,-1.543563,responsible,irresponsible,-1.6140467,-0.070483685,"('responsible', 'irresponsible')"
66,1.517442,imaginative,unimaginative,0.78970194,-0.72774005,"('imaginative', 'unimaginative')"
11,-1.5131433,caring,unaffectionate,-1.6514722,-0.13832891,"('caring', 'unaffectionate')"
56,1.4349642,intelligent,dumb,1.24858,-0.1863842,"('intelligent', 'dumb')"
45,-1.4051856,cooperative,exploitative,-1.7708614,-0.3656758,"('cooperative', 'exploitative')"
87,-1.395863,dedicated,undedicated,-1.3079563,0.08790672,"('dedicated', 'undedicated')"
12,-1.378357,sympathetic,unsympathetic,-1.6261666,-0.24780953,"('sympathetic', 'unsympathetic')"
78,1.3321815,active,inactive,1.0922769,-0.23990452,"('active', 'inactive')"
33,-1.2821757,softhearted,hardhearted,-1.0096152,0.27256048,"('softhearted', 'hardhearted')"
73,-1.2814014,brilliant,incompetent,-1.4673203,-0.18591893,"('brilliant', 'incompetent')"
29,-1.2469499,honest,immoral,-1.0866892,0.16026068,"('honest', 'immoral')"
61,1.2448103,rational,irrational,1.0991863,-0.14562404,"('rational', 'irrational')"
89,-1.18174,daring,anxious,-0.99442124,0.1873188,"('daring', 'anxious')"
9,-1.1627607,sensitive,insensitive,-1.1761849,-0.013424158,"('sensitive', 'insensitive')"
18,-1.1377798,social,asocial,-1.2706608,-0.13288093,"('social', 'asocial')"
35,1.1367767,fair,unfair,1.3061042,0.1693275,"('fair', 'unfair')"
71,-1.108143,efficient,inefficient,-1.1784662,-0.07032323,"('efficient', 'inefficient')"
24,-1.0880437,thoughtful,rough,-0.838164,0.24987972,"('thoughtful', 'rough')"
65,-1.0793372,practical,impractical,-1.4574308,-0.3780936,"('practical', 'impractical')"
83,-1.0786395,energetic,lethargic,-1.095357,-0.016717434,"('energetic', 'lethargic')"
64,-1.0616986,clever,incompetent,-1.2418737,-0.18017519,"('clever', 'incompetent')"
2,-1.0246353,friendly,unfriendly,-0.8388058,0.18582952,"('friendly', 'unfriendly')"
74,-1.0045716,insightful,unperceptive,-1.0627882,-0.05821669,"('insightful', 'unperceptive')"
82,0.9807973,industrious,meek,0.9739853,-0.0068119764,"('industrious', 'meek')"
88,0.96150273,impulsive,meek,0.7683122,-0.19319052,"('impulsive', 'meek')"
68,-0.9510404,clever,inept,-1.441249,-0.49020863,"('clever', 'inept')"
107,0.9193228,conventional,modern,0.9799076,0.060584784,"('conventional', 'modern')"
15,-0.8903734,polite,impolite,-0.93193257,-0.04155916,"('polite', 'impolite')"
54,0.88622034,smart,stupid,0.6639961,-0.22222424,"('smart', 'stupid')"
100,-0.87654203,influential,uninfluential,-0.71662736,0.15991467,"('influential', 'uninfluential')"
102,-0.8579029,eminent,low,-1.0952482,-0.23734534,"('eminent', 'low')"
70,0.8295225,wise,unwise,0.7530551,-0.076467395,"('wise', 'unwise')"
46,0.81934285,generous,stingy,0.5319557,-0.28738713,"('generous', 'stingy')"
55,-0.8069667,intelligent,unintelligent,-0.9301878,-0.1232211,"('intelligent', 'unintelligent')"
97,-0.8047333,superior,inferior,-0.78370637,0.02102691,"('superior', 'inferior')"
30,-0.78318155,honest,dishonest,-0.7932877,-0.010106146,"('honest', 'dishonest')"
42,0.7777263,amicable,hostile,0.51377857,-0.26394773,"('amicable', 'hostile')"
0,-0.7748275,sociable,unsociable,-0.79832405,-0.023496568,"('sociable', 'unsociable')"
20,0.7598703,popular,unpopular,0.83492017,0.07504988,"('popular', 'unpopular')"
103,0.7431168,traditional,modern,0.9072908,0.16417402,"('traditional', 'modern')"
59,0.7394246,skillful,clumsy,0.7458612,0.0064365864,"('skillful', 'clumsy')"
94,0.7371557,aggressive,submissive,0.6609534,-0.07620227,"('aggressive', 'submissive')"
76,-0.7237184,secure,insecure,-0.6647248,0.058993578,"('secure', 'insecure')"
60,-0.6872185,educated,uneducated,-0.68439424,0.0028242469,"('educated', 'uneducated')"
109,0.67958355,conservative,liberal,0.8803327,0.20074916,"('conservative', 'liberal')"
108,0.67958355,conservative,liberal,0.8803327,0.20074916,"('conservative', 'liberal')"
63,-0.65356827,capable,incapable,-0.8988234,-0.24525511,"('capable', 'incapable')"
25,-0.64889413,moral,immoral,-0.8709734,-0.22207928,"('moral', 'immoral')"
34,-0.643355,loyal,disloyal,-0.63184017,0.0115148425,"('loyal', 'disloyal')"
80,0.62389576,independent,dependent,0.4978929,-0.12600288,"('independent', 'dependent')"
