,Value 1,0,1,Value 2,female-male,tuple
75,3.085691,confident,shy,2.9327593,-0.15293169,"('confident', 'shy')"
53,-2.026278,smart,stupid,-2.1262054,-0.099927425,"('smart', 'stupid')"
95,-1.9997903,rich,poor,-2.1585577,-0.15876734,"('rich', 'poor')"
27,-1.9309127,sincere,insincere,-2.0526383,-0.12172556,"('sincere', 'insincere')"
50,1.7569909,unprejudiced,prejudiced,1.4666206,-0.29037035,"('unprejudiced', 'prejudiced')"
34,-1.5581435,loyal,disloyal,-1.2351788,0.32296467,"('loyal', 'disloyal')"
40,-1.5430796,honorable,mean,-1.7631664,-0.22008681,"('honorable', 'mean')"
6,1.4547498,liked,disliked,1.4876153,0.032865524,"('liked', 'disliked')"
38,-1.2916176,kind,unkind,-1.0096682,0.2819494,"('kind', 'unkind')"
87,-1.2845817,dedicated,undedicated,-1.0961103,0.18847132,"('dedicated', 'undedicated')"
48,1.2824721,reliable,unreliable,1.1105579,-0.17191422,"('reliable', 'unreliable')"
3,1.2772712,likable,unlikable,1.1946648,-0.082606316,"('likable', 'unlikable')"
90,1.2031473,motivated,unmotivated,0.9953214,-0.2078259,"('motivated', 'unmotivated')"
61,1.2014351,rational,irrational,1.146765,-0.054670095,"('rational', 'irrational')"
65,-1.1212815,practical,impractical,-1.102134,0.019147515,"('practical', 'impractical')"
105,-1.1053562,conventional,modern,-0.99483395,0.11052227,"('conventional', 'modern')"
32,-1.0928655,benevolent,hardhearted,-0.79565656,0.2972089,"('benevolent', 'hardhearted')"
94,1.0290625,aggressive,submissive,0.96895665,-0.06010586,"('aggressive', 'submissive')"
19,-0.9891407,funny,boring,-0.7375351,0.25160557,"('funny', 'boring')"
66,0.9812804,imaginative,unimaginative,1.2171257,0.23584527,"('imaginative', 'unimaginative')"
70,0.9006122,wise,unwise,0.8092636,-0.09134859,"('wise', 'unwise')"
5,0.85088867,pleasant,repellent,0.6827719,-0.16811675,"('pleasant', 'repellent')"
43,-0.8431941,genuine,fake,-0.8599905,-0.01679635,"('genuine', 'fake')"
2,0.8422914,friendly,unfriendly,0.8692192,0.02692777,"('friendly', 'unfriendly')"
67,-0.84225595,discriminating,undiscriminating,-0.60977554,0.2324804,"('discriminating', 'undiscriminating')"
80,0.8181525,independent,dependent,0.8120771,-0.006075382,"('independent', 'dependent')"
54,0.8088717,smart,stupid,0.6998086,-0.10906309,"('smart', 'stupid')"
103,0.8083923,traditional,modern,0.82203054,0.013638258,"('traditional', 'modern')"
68,-0.8075629,clever,inept,-0.8923455,-0.0847826,"('clever', 'inept')"
110,-0.80038774,narrow-minded,open-minded,-0.90131813,-0.10093039,"('narrow-minded', 'open-minded')"
102,0.76917136,eminent,low,0.7120469,-0.057124436,"('eminent', 'low')"
10,-0.7655729,affectionate,unaffectionate,-0.58226687,0.18330604,"('affectionate', 'unaffectionate')"
22,0.75433636,welcoming,disagreeable,0.78435796,0.030021608,"('welcoming', 'disagreeable')"
62,-0.738172,creative,uncreative,-0.46265486,0.27551714,"('creative', 'uncreative')"
91,0.7310108,resilient,nonresilient,0.68210495,-0.04890585,"('resilient', 'nonresilient')"
21,0.7124616,nice,nasty,0.5684935,-0.1439681,"('nice', 'nasty')"
86,0.70766354,self-reliant,helpless,0.71141064,0.0037471056,"('self-reliant', 'helpless')"
84,-0.6948148,self-confident,diffident,-0.6802361,0.0145787,"('self-confident', 'diffident')"
33,-0.6885999,softhearted,hardhearted,-0.43851477,0.25008512,"('softhearted', 'hardhearted')"
14,0.675183,supportive,unsupportive,0.5653324,-0.109850585,"('supportive', 'unsupportive')"
64,-0.6749102,clever,incompetent,-0.6129279,0.061982274,"('clever', 'incompetent')"
11,-0.65791154,caring,unaffectionate,-0.6101323,0.047779262,"('caring', 'unaffectionate')"
77,0.63179076,active,inactive,0.6703449,0.038554132,"('active', 'inactive')"
28,-0.6317799,honest,dishonest,-0.66888845,-0.03710854,"('honest', 'dishonest')"
55,0.6278728,intelligent,unintelligent,0.6725679,0.04469508,"('intelligent', 'unintelligent')"
104,-0.6084235,conventional,unconventional,-0.4237799,0.18464357,"('conventional', 'unconventional')"
56,0.5955142,intelligent,dumb,0.45155478,-0.1439594,"('intelligent', 'dumb')"
31,-0.59425384,altruistic,egoistic,-0.47473446,0.11951938,"('altruistic', 'egoistic')"
73,0.5790485,brilliant,incompetent,0.33678198,-0.24226654,"('brilliant', 'incompetent')"
37,0.52809256,good,evil,0.31643176,-0.2116608,"('good', 'evil')"
81,0.525296,industrious,lazy,0.32550305,-0.19979292,"('industrious', 'lazy')"
58,-0.5222174,able,clumsy,-0.38349655,0.13872084,"('able', 'clumsy')"
109,0.47856772,conservative,liberal,0.5475203,0.06895256,"('conservative', 'liberal')"
108,0.47856772,conservative,liberal,0.5475203,0.06895256,"('conservative', 'liberal')"
46,0.4634204,generous,stingy,0.56604284,0.10262245,"('generous', 'stingy')"
9,-0.44565648,sensitive,insensitive,-0.43358865,0.012067825,"('sensitive', 'insensitive')"
59,0.4430206,skillful,clumsy,0.44617677,0.0031561553,"('skillful', 'clumsy')"
41,-0.44117856,incorrupt,corrupt,-0.4333285,0.007850051,"('incorrupt', 'corrupt')"
88,0.41708204,impulsive,meek,0.28072253,-0.13635951,"('impulsive', 'meek')"
47,-0.41633236,forgiving,unforgiving,-0.29292452,0.12340784,"('forgiving', 'unforgiving')"
96,0.36721456,powerful,powerless,0.38990116,0.0226866,"('powerful', 'powerless')"
51,-0.36551106,competent,incompetent,-0.43198514,-0.06647408,"('competent', 'incompetent')"
85,0.3644662,ambitious,unambitious,0.367623,0.003156811,"('ambitious', 'unambitious')"
78,0.36332926,active,inactive,0.087851286,-0.27547798,"('active', 'inactive')"
29,-0.32468927,honest,immoral,-0.3556319,-0.030942619,"('honest', 'immoral')"
101,-0.31958944,successful,unsuccessful,-0.22508216,0.09450728,"('successful', 'unsuccessful')"
52,0.30532977,competitive,uncompetitive,0.36395878,0.058629006,"('competitive', 'uncompetitive')"
12,0.29687113,sympathetic,unsympathetic,0.34099078,0.044119656,"('sympathetic', 'unsympathetic')"
76,0.25526607,secure,insecure,0.26625934,0.010993272,"('secure', 'insecure')"
36,-0.24576047,tolerant,intolerant,-0.22000706,0.025753409,"('tolerant', 'intolerant')"
23,0.23171371,hospitable,inhospitable,0.23433304,0.002619326,"('hospitable', 'inhospitable')"
97,-0.22965308,superior,inferior,-0.07423803,0.15541504,"('superior', 'inferior')"
71,0.22079006,efficient,inefficient,0.10409576,-0.1166943,"('efficient', 'inefficient')"
30,-0.21874368,honest,dishonest,-0.3719956,-0.15325192,"('honest', 'dishonest')"
35,0.2167378,fair,unfair,0.22354016,0.0068023503,"('fair', 'unfair')"
72,-0.21556583,logical,illogical,0.010059983,0.22562581,"('logical', 'illogical')"
63,0.20006338,capable,incapable,0.25685406,0.05679068,"('capable', 'incapable')"
