,average_male,0,1,average_female,female-male,tuple
6,6.8714356,liked,disliked,6.563076,-0.30835962,"('liked', 'disliked')"
27,-6.2459545,sincere,insincere,-6.2910876,-0.045133114,"('sincere', 'insincere')"
75,6.169337,confident,shy,5.9192924,-0.25004435,"('confident', 'shy')"
95,-5.8829,rich,poor,-6.043145,-0.16024494,"('rich', 'poor')"
40,-4.692729,honorable,mean,-4.899017,-0.20628786,"('honorable', 'mean')"
53,-4.6104436,smart,stupid,-4.639724,-0.029280186,"('smart', 'stupid')"
86,3.1860921,self-reliant,helpless,2.9002001,-0.285892,"('self-reliant', 'helpless')"
46,2.9837496,generous,stingy,3.074133,0.09038329,"('generous', 'stingy')"
48,2.8816555,reliable,unreliable,2.5990684,-0.28258705,"('reliable', 'unreliable')"
37,2.6635711,good,evil,2.7055597,0.04198861,"('good', 'evil')"
81,2.4334705,industrious,lazy,2.4222798,-0.011190653,"('industrious', 'lazy')"
13,-2.4235008,helpful,unhelpful,-2.6753306,-0.25182986,"('helpful', 'unhelpful')"
34,-2.355371,loyal,disloyal,-2.2357025,0.119668484,"('loyal', 'disloyal')"
66,2.305967,imaginative,unimaginative,2.0233629,-0.28260422,"('imaginative', 'unimaginative')"
56,2.0309126,intelligent,dumb,1.9421916,-0.08872104,"('intelligent', 'dumb')"
50,1.9767456,unprejudiced,prejudiced,1.8867204,-0.09002519,"('unprejudiced', 'prejudiced')"
14,1.9410951,supportive,unsupportive,1.6143582,-0.32673693,"('supportive', 'unsupportive')"
3,1.9350556,likable,unlikable,1.626818,-0.30823767,"('likable', 'unlikable')"
105,-1.8506199,conventional,modern,-1.8164458,0.034174085,"('conventional', 'modern')"
88,1.8038757,impulsive,meek,1.6064543,-0.19742143,"('impulsive', 'meek')"
41,1.7554915,incorrupt,corrupt,2.0326233,0.2771318,"('incorrupt', 'corrupt')"
36,-1.7332461,tolerant,intolerant,-1.8529613,-0.119715214,"('tolerant', 'intolerant')"
11,-1.7002373,caring,unaffectionate,-1.9746941,-0.27445686,"('caring', 'unaffectionate')"
21,1.688209,nice,nasty,1.6458992,-0.04230988,"('nice', 'nasty')"
65,-1.6221733,practical,impractical,-1.8336692,-0.21149588,"('practical', 'impractical')"
38,-1.5922303,kind,unkind,-1.5995378,-0.0073075294,"('kind', 'unkind')"
58,-1.5327412,able,clumsy,-1.5337356,-0.0009944439,"('able', 'clumsy')"
82,1.4372541,industrious,meek,1.6021773,0.16492319,"('industrious', 'meek')"
49,-1.4329076,responsible,irresponsible,-1.721251,-0.28834343,"('responsible', 'irresponsible')"
26,1.4254467,trustworthy,untrustworthy,1.1722107,-0.25323606,"('trustworthy', 'untrustworthy')"
35,1.4143444,fair,unfair,1.6586123,0.24426782,"('fair', 'unfair')"
78,1.3764634,active,inactive,1.0666304,-0.30983305,"('active', 'inactive')"
67,-1.3645079,discriminating,undiscriminating,-1.3049629,0.05954504,"('discriminating', 'undiscriminating')"
28,-1.334482,honest,dishonest,-1.4826791,-0.14819717,"('honest', 'dishonest')"
71,-1.2926342,efficient,inefficient,-1.7213211,-0.42868686,"('efficient', 'inefficient')"
22,1.2635456,welcoming,disagreeable,1.1664279,-0.09711778,"('welcoming', 'disagreeable')"
10,-1.2195851,affectionate,unaffectionate,-1.2417604,-0.022175312,"('affectionate', 'unaffectionate')"
72,-1.1241748,logical,illogical,-1.0518577,0.07231712,"('logical', 'illogical')"
64,-1.0708125,clever,incompetent,-1.0726526,-0.0018401146,"('clever', 'incompetent')"
45,1.0663621,cooperative,exploitative,0.7513578,-0.31500435,"('cooperative', 'exploitative')"
1,-1.0400481,friendly,unfriendly,-1.3831418,-0.34309363,"('friendly', 'unfriendly')"
32,-1.0314883,benevolent,hardhearted,-0.87645155,0.15503675,"('benevolent', 'hardhearted')"
99,1.0297418,prestigious,insignificant,1.159159,0.12941718,"('prestigious', 'insignificant')"
90,0.99654984,motivated,unmotivated,0.7153373,-0.28121257,"('motivated', 'unmotivated')"
69,0.9645759,wise,foolish,1.120976,0.15640008,"('wise', 'foolish')"
93,0.95857096,dominating,dominated,1.0512495,0.09267855,"('dominating', 'dominated')"
12,-0.9229347,sympathetic,unsympathetic,-1.0166669,-0.09373218,"('sympathetic', 'unsympathetic')"
42,0.91379887,amicable,hostile,1.0764738,0.16267496,"('amicable', 'hostile')"
80,0.8897164,independent,dependent,0.85471433,-0.035002053,"('independent', 'dependent')"
61,0.8631286,rational,irrational,1.0942805,0.23115188,"('rational', 'irrational')"
104,-0.80527645,conventional,unconventional,-0.40883824,0.3964382,"('conventional', 'unconventional')"
0,-0.8007762,sociable,unsociable,-0.6099554,0.19082081,"('sociable', 'unsociable')"
59,0.7920332,skillful,clumsy,0.725183,-0.066850185,"('skillful', 'clumsy')"
91,0.733407,resilient,nonresilient,0.5581507,-0.17525631,"('resilient', 'nonresilient')"
107,-0.73199064,conventional,modern,-0.7422966,-0.010305941,"('conventional', 'modern')"
33,-0.7312711,softhearted,hardhearted,-0.75638765,-0.025116563,"('softhearted', 'hardhearted')"
44,-0.72889155,truthful,untruthful,-0.9910171,-0.26212555,"('truthful', 'untruthful')"
87,-0.6985232,dedicated,undedicated,-0.89977574,-0.20125252,"('dedicated', 'undedicated')"
77,0.6855185,active,inactive,0.94823635,0.26271784,"('active', 'inactive')"
7,0.6576574,outgoing,distant,0.3785032,-0.27915418,"('outgoing', 'distant')"
110,0.6404568,narrow-minded,open-minded,0.8165895,0.17613268,"('narrow-minded', 'open-minded')"
29,-0.6022372,honest,immoral,-0.847708,-0.24547076,"('honest', 'immoral')"
20,0.5698904,popular,unpopular,0.5477196,-0.022170782,"('popular', 'unpopular')"
94,-0.5512014,aggressive,submissive,-0.5917773,-0.04057592,"('aggressive', 'submissive')"
18,-0.53674436,social,asocial,-0.60574937,-0.06900501,"('social', 'asocial')"
63,-0.53197217,capable,incapable,-0.74235934,-0.21038717,"('capable', 'incapable')"
4,-0.49868175,likable,unlikable,-0.8207638,-0.32208207,"('likable', 'unlikable')"
5,0.49717435,pleasant,repellent,0.4390003,-0.058174044,"('pleasant', 'repellent')"
39,0.49469066,right,wrong,0.5360856,0.04139495,"('right', 'wrong')"
98,0.48690262,prestigious,insignificant,0.6974653,0.21056268,"('prestigious', 'insignificant')"
8,0.48371908,open,distant,0.25936514,-0.22435394,"('open', 'distant')"
70,0.48303568,wise,unwise,0.45386714,-0.029168546,"('wise', 'unwise')"
73,-0.4793952,brilliant,incompetent,-0.9649321,-0.48553687,"('brilliant', 'incompetent')"
97,-0.47383356,superior,inferior,-0.3527642,0.12106937,"('superior', 'inferior')"
100,-0.461696,influential,uninfluential,-0.5523471,-0.090651125,"('influential', 'uninfluential')"
103,0.44729862,traditional,modern,0.44956988,0.0022712648,"('traditional', 'modern')"
92,0.3989786,unwavering,wavering,0.46054,0.061561406,"('unwavering', 'wavering')"
23,0.3872872,hospitable,inhospitable,0.15728015,-0.23000705,"('hospitable', 'inhospitable')"
84,0.33405238,self-confident,diffident,0.19075257,-0.14329982,"('self-confident', 'diffident')"
85,-0.32973516,ambitious,unambitious,-0.22412986,0.105605304,"('ambitious', 'unambitious')"
15,-0.303536,polite,impolite,-0.3515455,-0.048009515,"('polite', 'impolite')"
106,-0.27958986,conventional,unconventional,0.02964966,0.3092395,"('conventional', 'unconventional')"
109,0.26734862,conservative,liberal,0.3801729,0.11282429,"('conservative', 'liberal')"
108,0.26734862,conservative,liberal,0.3801729,0.11282429,"('conservative', 'liberal')"
62,-0.2633659,creative,uncreative,-0.501485,-0.2381191,"('creative', 'uncreative')"
24,-0.2628583,thoughtful,rough,-0.2217553,0.041103005,"('thoughtful', 'rough')"
57,0.26049083,able,unable,-0.0361512,-0.29664204,"('able', 'unable')"
55,-0.25778037,intelligent,unintelligent,-0.1737858,0.08399457,"('intelligent', 'unintelligent')"
31,-0.22470722,altruistic,egoistic,-0.08919567,0.13551155,"('altruistic', 'egoistic')"
30,0.21701893,honest,dishonest,-0.09092119,-0.30794013,"('honest', 'dishonest')"
101,-0.19827141,successful,unsuccessful,-0.34485513,-0.14658372,"('successful', 'unsuccessful')"
89,-0.19727828,daring,anxious,-0.029254824,0.16802345,"('daring', 'anxious')"
76,-0.19443291,secure,insecure,-0.08246749,0.111965425,"('secure', 'insecure')"
68,-0.16778979,clever,inept,-0.38613522,-0.21834543,"('clever', 'inept')"
79,0.124161415,determined,doubtful,0.24387117,0.11970975,"('determined', 'doubtful')"
83,-0.12032035,energetic,lethargic,-0.41140532,-0.29108498,"('energetic', 'lethargic')"
60,-0.11979035,educated,uneducated,-0.090510264,0.029280089,"('educated', 'uneducated')"
9,-0.095902726,sensitive,insensitive,-0.37004292,-0.27414018,"('sensitive', 'insensitive')"
96,0.084387854,powerful,powerless,0.22203168,0.13764383,"('powerful', 'powerless')"
19,-0.08374882,funny,boring,0.010727763,0.09447658,"('funny', 'boring')"
47,0.08101153,forgiving,unforgiving,0.16450647,0.08349494,"('forgiving', 'unforgiving')"
17,-0.07660496,social,antisocial,0.02872324,0.1053282,"('social', 'antisocial')"
25,-0.07333966,moral,immoral,-0.30649263,-0.23315296,"('moral', 'immoral')"
51,-0.072828874,competent,incompetent,-0.20247239,-0.12964351,"('competent', 'incompetent')"
16,-0.0703609,social,antisocial,-0.01262936,0.05773154,"('social', 'antisocial')"
52,0.06673849,competitive,uncompetitive,-0.28133512,-0.3480736,"('competitive', 'uncompetitive')"
2,0.061922148,friendly,unfriendly,0.008221015,-0.053701133,"('friendly', 'unfriendly')"
54,-0.057845414,smart,stupid,-0.35597792,-0.2981325,"('smart', 'stupid')"
43,-0.04789771,genuine,fake,-0.17169902,-0.123801306,"('genuine', 'fake')"
102,-0.016412854,eminent,low,-0.17566513,-0.15925227,"('eminent', 'low')"
74,0.0004556477,insightful,unperceptive,-0.25869042,-0.25914606,"('insightful', 'unperceptive')"
