,Value 1,0,1,Value 2,female-male,tuple
50,-6.8778615,rich,poor,-7.1322856,-0.2544241,"('rich', 'poor')"
3,5.6382065,liked,disliked,5.4707036,-0.16750288,"('liked', 'disliked')"
30,-4.927471,smart,stupid,-4.645346,0.282125,"('smart', 'stupid')"
33,-2.825066,educated,uneducated,-2.6023192,0.22274685,"('educated', 'uneducated')"
5,-2.8141484,helpful,unhelpful,-3.0597026,-0.24555421,"('helpful', 'unhelpful')"
26,2.6514955,reliable,unreliable,2.4826305,-0.16886497,"('reliable', 'unreliable')"
19,-2.6187296,kind,unkind,-2.2440658,0.37466383,"('kind', 'unkind')"
24,2.6125703,generous,stingy,2.7458863,0.13331604,"('generous', 'stingy')"
15,-2.2881637,loyal,disloyal,-1.975368,0.31279564,"('loyal', 'disloyal')"
44,2.2191117,active,inactive,1.679243,-0.5398687,"('active', 'inactive')"
18,2.133932,good,evil,2.3231387,0.1892066,"('good', 'evil')"
41,1.9866521,confident,shy,1.3474388,-0.6392133,"('confident', 'shy')"
28,1.8256227,unprejudiced,prejudiced,1.8419985,0.01637578,"('unprejudiced', 'prejudiced')"
6,1.7383617,supportive,unsupportive,1.4630029,-0.2753588,"('supportive', 'unsupportive')"
27,-1.6647602,responsible,irresponsible,-1.9493041,-0.28454387,"('responsible', 'irresponsible')"
1,-1.5777016,friendly,unfriendly,-1.341975,0.2357266,"('friendly', 'unfriendly')"
21,1.575329,incorrupt,corrupt,1.7109445,0.13561559,"('incorrupt', 'corrupt')"
36,-1.5715561,capable,incapable,-1.3480761,0.22347999,"('capable', 'incapable')"
48,-1.4973485,dedicated,undedicated,-1.5414197,-0.044071198,"('dedicated', 'undedicated')"
14,-1.4716661,honest,dishonest,-1.4643009,0.0073652267,"('honest', 'dishonest')"
54,-1.3570642,successful,unsuccessful,-1.4428844,-0.0858202,"('successful', 'unsuccessful')"
9,1.3320305,nice,nasty,1.2613218,-0.07070875,"('nice', 'nasty')"
4,-1.328865,sensitive,insensitive,-1.5756115,-0.24674642,"('sensitive', 'insensitive')"
17,-1.3271636,tolerant,intolerant,-1.5461321,-0.21896851,"('tolerant', 'intolerant')"
37,-1.3257637,practical,impractical,-1.3634133,-0.03764963,"('practical', 'impractical')"
38,-1.1514384,discriminating,undiscriminating,-1.1526744,-0.0012360811,"('discriminating', 'undiscriminating')"
0,-1.138605,sociable,unsociable,-0.97182715,0.16677785,"('sociable', 'unsociable')"
22,1.136425,amicable,hostile,1.5005985,0.36417353,"('amicable', 'hostile')"
16,1.092371,fair,unfair,1.1274079,0.03503692,"('fair', 'unfair')"
40,-1.0723814,logical,illogical,-1.2266796,-0.15429819,"('logical', 'illogical')"
34,0.9959369,rational,irrational,1.409949,0.41401207,"('rational', 'irrational')"
11,-0.9232081,moral,immoral,-0.9185363,0.004671812,"('moral', 'immoral')"
10,0.92217946,hospitable,inhospitable,0.94471276,0.022533298,"('hospitable', 'inhospitable')"
53,-0.8743846,influential,uninfluential,-0.9101563,-0.035771728,"('influential', 'uninfluential')"
29,-0.8551434,competent,incompetent,-1.1563885,-0.3012451,"('competent', 'incompetent')"
46,-0.85169566,energetic,lethargic,-1.1044505,-0.2527548,"('energetic', 'lethargic')"
39,0.82946426,wise,foolish,1.0178429,0.18837863,"('wise', 'foolish')"
42,-0.79860115,secure,insecure,-0.8431102,-0.044509053,"('secure', 'insecure')"
31,-0.79050946,intelligent,unintelligent,-0.8949212,-0.10441172,"('intelligent', 'unintelligent')"
2,-0.77731633,likable,unlikable,-0.6958754,0.081440926,"('likable', 'unlikable')"
52,-0.7345524,superior,inferior,-0.6525384,0.082013965,"('superior', 'inferior')"
49,0.7213427,motivated,unmotivated,0.28454286,-0.43679982,"('motivated', 'unmotivated')"
25,-0.69580925,forgiving,unforgiving,-0.5053861,0.19042313,"('forgiving', 'unforgiving')"
13,-0.63071096,sincere,insincere,-0.72385424,-0.093143284,"('sincere', 'insincere')"
55,-0.62736154,conventional,unconventional,-0.5016223,0.12573922,"('conventional', 'unconventional')"
12,0.5350066,trustworthy,untrustworthy,0.56444395,0.029437363,"('trustworthy', 'untrustworthy')"
35,-0.51230985,creative,uncreative,-0.5907066,-0.07839674,"('creative', 'uncreative')"
7,-0.50987667,polite,impolite,-0.35335523,0.15652144,"('polite', 'impolite')"
32,-0.41109455,able,unable,-0.63809484,-0.2270003,"('able', 'unable')"
45,0.35004002,independent,dependent,0.19406874,-0.15597127,"('independent', 'dependent')"
56,-0.31858903,conventional,unconventional,-0.11119372,0.20739532,"('conventional', 'unconventional')"
8,-0.29947272,popular,unpopular,-0.3035054,-0.0040326715,"('popular', 'unpopular')"
23,0.24047077,truthful,untruthful,0.263128,0.022657245,"('truthful', 'untruthful')"
20,0.22106841,right,wrong,0.5261563,0.3050879,"('right', 'wrong')"
51,-0.15904579,powerful,powerless,-0.14318043,0.015865356,"('powerful', 'powerless')"
47,0.13323915,ambitious,unambitious,0.2525377,0.11929855,"('ambitious', 'unambitious')"
57,-0.12554505,conservative,liberal,-0.302234,-0.17668894,"('conservative', 'liberal')"
43,0.06269522,active,inactive,0.3156862,0.25299096,"('active', 'inactive')"
