,Value 1,0,1,Value 2,female-male,tuple
27,-6.6693153,sincere,insincere,-6.9332294,-0.2639141,"('sincere', 'insincere')"
75,5.927656,confident,shy,6.0646353,0.1369791,"('confident', 'shy')"
95,-5.6815367,rich,poor,-6.0191183,-0.33758163,"('rich', 'poor')"
6,5.6789184,liked,disliked,6.177039,0.49812078,"('liked', 'disliked')"
53,-4.9194803,smart,stupid,-5.2581444,-0.33866405,"('smart', 'stupid')"
40,-4.396818,honorable,mean,-4.8610487,-0.46423054,"('honorable', 'mean')"
13,-3.8606567,helpful,unhelpful,-3.6813998,0.17925692,"('helpful', 'unhelpful')"
86,2.740766,self-reliant,helpless,2.9111576,0.17039156,"('self-reliant', 'helpless')"
48,2.725802,reliable,unreliable,2.7030888,-0.022713184,"('reliable', 'unreliable')"
37,2.6834836,good,evil,2.6351,-0.048383713,"('good', 'evil')"
34,-2.4739406,loyal,disloyal,-2.1989455,0.2749951,"('loyal', 'disloyal')"
38,-2.3086383,kind,unkind,-2.0222907,0.28634763,"('kind', 'unkind')"
28,-2.2703238,honest,dishonest,-2.383185,-0.11286116,"('honest', 'dishonest')"
46,2.1697276,generous,stingy,2.256157,0.08642936,"('generous', 'stingy')"
41,2.0451584,incorrupt,corrupt,2.2977571,0.25259876,"('incorrupt', 'corrupt')"
44,-2.039921,truthful,untruthful,-1.717173,0.32274806,"('truthful', 'untruthful')"
73,-2.0148077,brilliant,incompetent,-2.2969835,-0.28217578,"('brilliant', 'incompetent')"
66,1.9642124,imaginative,unimaginative,2.138616,0.17440367,"('imaginative', 'unimaginative')"
81,1.9589741,industrious,lazy,2.0340762,0.07510209,"('industrious', 'lazy')"
103,1.8771828,traditional,modern,1.4937618,-0.38342106,"('traditional', 'modern')"
11,-1.8469555,caring,unaffectionate,-1.8857927,-0.038837194,"('caring', 'unaffectionate')"
78,1.7999262,active,inactive,1.3510698,-0.44885635,"('active', 'inactive')"
58,-1.7213558,able,clumsy,-1.6095638,0.11179197,"('able', 'clumsy')"
65,-1.6874559,practical,impractical,-1.634757,0.05269885,"('practical', 'impractical')"
50,1.5978224,unprejudiced,prejudiced,1.6197834,0.021960974,"('unprejudiced', 'prejudiced')"
1,-1.5967584,friendly,unfriendly,-1.5353092,0.06144917,"('friendly', 'unfriendly')"
18,-1.564382,social,asocial,-1.3648748,0.19950712,"('social', 'asocial')"
49,-1.5457813,responsible,irresponsible,-1.650079,-0.10429776,"('responsible', 'irresponsible')"
25,-1.5381925,moral,immoral,-1.6607072,-0.122514725,"('moral', 'immoral')"
71,-1.4753065,efficient,inefficient,-2.034914,-0.5596075,"('efficient', 'inefficient')"
42,1.4678586,amicable,hostile,1.7855289,0.31767035,"('amicable', 'hostile')"
100,-1.4476646,influential,uninfluential,-1.2440544,0.20361018,"('influential', 'uninfluential')"
64,-1.444782,clever,incompetent,-1.6217923,-0.1770103,"('clever', 'incompetent')"
63,-1.4425524,capable,incapable,-1.4529355,-0.01038301,"('capable', 'incapable')"
12,-1.42174,sympathetic,unsympathetic,-1.4277743,-0.006034255,"('sympathetic', 'unsympathetic')"
80,1.4185026,independent,dependent,1.1529187,-0.26558387,"('independent', 'dependent')"
32,-1.4082952,benevolent,hardhearted,-1.2127954,0.19549978,"('benevolent', 'hardhearted')"
101,-1.3809884,successful,unsuccessful,-1.2285991,0.15238929,"('successful', 'unsuccessful')"
30,-1.3725084,honest,dishonest,-1.2201557,0.15235269,"('honest', 'dishonest')"
51,-1.3147277,competent,incompetent,-1.2702153,0.04451239,"('competent', 'incompetent')"
55,-1.3137355,intelligent,unintelligent,-1.4088666,-0.09513116,"('intelligent', 'unintelligent')"
22,1.3025435,welcoming,disagreeable,1.1430888,-0.1594547,"('welcoming', 'disagreeable')"
29,-1.2911546,honest,immoral,-1.5414202,-0.2502656,"('honest', 'immoral')"
74,-1.2713695,insightful,unperceptive,-1.3474497,-0.0760802,"('insightful', 'unperceptive')"
4,-1.1973549,likable,unlikable,-1.1059403,0.09141457,"('likable', 'unlikable')"
96,-1.1923349,powerful,powerless,-0.772056,0.4202789,"('powerful', 'powerless')"
2,-1.129586,friendly,unfriendly,-1.177965,-0.048379064,"('friendly', 'unfriendly')"
8,1.1150235,open,distant,0.94183,-0.17319351,"('open', 'distant')"
52,-1.0924913,competitive,uncompetitive,-0.9688282,0.12366307,"('competitive', 'uncompetitive')"
7,1.0480905,outgoing,distant,0.80840325,-0.2396872,"('outgoing', 'distant')"
3,1.0198232,likable,unlikable,1.3487861,0.32896292,"('likable', 'unlikable')"
35,1.0139034,fair,unfair,1.0679721,0.054068685,"('fair', 'unfair')"
77,0.9842169,active,inactive,1.3705356,0.38631868,"('active', 'inactive')"
72,-0.9650981,logical,illogical,-0.90413547,0.060962617,"('logical', 'illogical')"
16,-0.96309185,social,antisocial,-0.753468,0.20962387,"('social', 'antisocial')"
9,-0.9611065,sensitive,insensitive,-1.3517733,-0.39066678,"('sensitive', 'insensitive')"
36,-0.95889425,tolerant,intolerant,-1.2607946,-0.3019004,"('tolerant', 'intolerant')"
94,-0.9552381,aggressive,submissive,-1.130385,-0.17514694,"('aggressive', 'submissive')"
68,-0.9446356,clever,inept,-1.0937451,-0.14910948,"('clever', 'inept')"
85,-0.9000704,ambitious,unambitious,-0.77115244,0.12891799,"('ambitious', 'unambitious')"
21,0.8982061,nice,nasty,0.85940814,-0.038797975,"('nice', 'nasty')"
97,-0.8737353,superior,inferior,-0.8058946,0.067840695,"('superior', 'inferior')"
23,0.8318683,hospitable,inhospitable,0.87107575,0.03920746,"('hospitable', 'inhospitable')"
43,-0.81449664,genuine,fake,-0.8314149,-0.016918242,"('genuine', 'fake')"
87,-0.8142985,dedicated,undedicated,-0.7215184,0.09278011,"('dedicated', 'undedicated')"
24,-0.7966226,thoughtful,rough,-0.81055045,-0.013927877,"('thoughtful', 'rough')"
14,0.76005036,supportive,unsupportive,0.78217685,0.022126496,"('supportive', 'unsupportive')"
56,0.7562338,intelligent,dumb,0.82129025,0.06505644,"('intelligent', 'dumb')"
10,-0.7383882,affectionate,unaffectionate,-0.48772162,0.25066656,"('affectionate', 'unaffectionate')"
33,-0.7345087,softhearted,hardhearted,-0.9616756,-0.22716689,"('softhearted', 'hardhearted')"
106,-0.72876287,conventional,unconventional,-0.3084829,0.42027998,"('conventional', 'unconventional')"
39,-0.7211236,right,wrong,-0.4164071,0.30471647,"('right', 'wrong')"
0,-0.71604276,sociable,unsociable,-0.5324375,0.18360525,"('sociable', 'unsociable')"
88,0.68378806,impulsive,meek,0.9618967,0.27810866,"('impulsive', 'meek')"
70,0.68140805,wise,unwise,0.9172197,0.23581165,"('wise', 'unwise')"
17,-0.6577032,social,antisocial,-0.38344696,0.27425626,"('social', 'antisocial')"
60,-0.65331423,educated,uneducated,-0.45489514,0.1984191,"('educated', 'uneducated')"
54,0.64534765,smart,stupid,0.32467803,-0.32066962,"('smart', 'stupid')"
83,-0.6391845,energetic,lethargic,-0.8787739,-0.23958945,"('energetic', 'lethargic')"
47,-0.6315901,forgiving,unforgiving,-0.5935839,0.038006246,"('forgiving', 'unforgiving')"
31,-0.62780845,altruistic,egoistic,-0.4892606,0.13854784,"('altruistic', 'egoistic')"
15,-0.5889603,polite,impolite,-0.5194764,0.069483876,"('polite', 'impolite')"
84,-0.5750198,self-confident,diffident,-0.43725055,0.13776922,"('self-confident', 'diffident')"
102,-0.5622065,eminent,low,-0.5349169,0.027289629,"('eminent', 'low')"
61,0.56010914,rational,irrational,0.89828503,0.3381759,"('rational', 'irrational')"
82,0.5564528,industrious,meek,0.7238169,0.16736406,"('industrious', 'meek')"
67,-0.54952496,discriminating,undiscriminating,-0.49874657,0.05077839,"('discriminating', 'undiscriminating')"
89,-0.46791238,daring,anxious,-0.5738539,-0.105941534,"('daring', 'anxious')"
90,0.43867338,motivated,unmotivated,0.19773215,-0.24094123,"('motivated', 'unmotivated')"
104,-0.43759674,conventional,unconventional,-0.21955968,0.21803705,"('conventional', 'unconventional')"
110,0.4361144,narrow-minded,open-minded,0.35212114,-0.083993256,"('narrow-minded', 'open-minded')"
93,-0.40733892,dominating,dominated,-0.29914984,0.108189076,"('dominating', 'dominated')"
76,-0.32261807,secure,insecure,-0.52961916,-0.20700109,"('secure', 'insecure')"
62,-0.32110456,creative,uncreative,-0.3438724,-0.022767842,"('creative', 'uncreative')"
57,-0.28566483,able,unable,-0.6686237,-0.38295886,"('able', 'unable')"
105,-0.2822811,conventional,modern,-0.4235881,-0.141307,"('conventional', 'modern')"
92,0.26697588,unwavering,wavering,0.5022154,0.2352395,"('unwavering', 'wavering')"
20,-0.23710948,popular,unpopular,0.19431886,0.43142834,"('popular', 'unpopular')"
79,-0.22520792,determined,doubtful,-0.1155999,0.109608024,"('determined', 'doubtful')"
19,-0.21181697,funny,boring,-0.08254331,0.12927365,"('funny', 'boring')"
26,0.18863446,trustworthy,untrustworthy,0.26442146,0.07578701,"('trustworthy', 'untrustworthy')"
99,0.17854033,prestigious,insignificant,0.41405392,0.23551358,"('prestigious', 'insignificant')"
107,-0.16061145,conventional,modern,0.013333246,0.1739447,"('conventional', 'modern')"
5,0.11294885,pleasant,repellent,0.04321751,-0.06973134,"('pleasant', 'repellent')"
98,0.098617524,prestigious,insignificant,0.10611105,0.0074935257,"('prestigious', 'insignificant')"
45,-0.09199537,cooperative,exploitative,-0.4617397,-0.3697443,"('cooperative', 'exploitative')"
91,0.091284156,resilient,nonresilient,0.15984139,0.06855723,"('resilient', 'nonresilient')"
59,-0.082396865,skillful,clumsy,0.10634959,0.18874645,"('skillful', 'clumsy')"
109,0.011399433,conservative,liberal,-0.20799097,-0.2193904,"('conservative', 'liberal')"
108,0.011399433,conservative,liberal,-0.20799097,-0.2193904,"('conservative', 'liberal')"
69,0.0056744665,wise,foolish,0.19597143,0.19029696,"('wise', 'foolish')"
