,Value 1,0,1,Value 2,female-male,tuple
50,-5.7692676,rich,poor,-6.3082514,-0.5389838,"('rich', 'poor')"
3,4.8035107,liked,disliked,4.860995,0.05748415,"('liked', 'disliked')"
30,-4.629443,smart,stupid,-5.1760087,-0.54656553,"('smart', 'stupid')"
5,-2.4299026,helpful,unhelpful,-2.8840728,-0.45417023,"('helpful', 'unhelpful')"
19,-2.4106693,kind,unkind,-2.2761257,0.13454366,"('kind', 'unkind')"
15,-2.3289638,loyal,disloyal,-2.1520686,0.17689514,"('loyal', 'disloyal')"
26,2.2438965,reliable,unreliable,2.074478,-0.16941857,"('reliable', 'unreliable')"
28,2.210103,unprejudiced,prejudiced,2.1537466,-0.05635643,"('unprejudiced', 'prejudiced')"
44,2.2094991,active,inactive,1.9058557,-0.30364347,"('active', 'inactive')"
41,2.0723028,confident,shy,1.5274022,-0.54490066,"('confident', 'shy')"
1,-1.9592805,friendly,unfriendly,-1.5779672,0.38131332,"('friendly', 'unfriendly')"
24,1.9353039,generous,stingy,2.1615198,0.22621584,"('generous', 'stingy')"
33,-1.5897582,educated,uneducated,-1.7717456,-0.1819874,"('educated', 'uneducated')"
53,-1.5700138,influential,uninfluential,-1.4895811,0.08043265,"('influential', 'uninfluential')"
21,1.5451591,incorrupt,corrupt,2.2780757,0.7329166,"('incorrupt', 'corrupt')"
17,-1.4798453,tolerant,intolerant,-2.0518863,-0.57204103,"('tolerant', 'intolerant')"
36,-1.4328847,capable,incapable,-1.3307582,0.10212648,"('capable', 'incapable')"
14,-1.4227889,honest,dishonest,-1.5587645,-0.1359756,"('honest', 'dishonest')"
18,1.3135941,good,evil,1.7068272,0.39323306,"('good', 'evil')"
31,-1.3013508,intelligent,unintelligent,-1.5802013,-0.27885044,"('intelligent', 'unintelligent')"
0,-1.2874641,sociable,unsociable,-1.442455,-0.15499091,"('sociable', 'unsociable')"
49,1.2706301,motivated,unmotivated,0.8207349,-0.4498952,"('motivated', 'unmotivated')"
4,-1.2502985,sensitive,insensitive,-1.6575278,-0.4072293,"('sensitive', 'insensitive')"
27,-1.1313753,responsible,irresponsible,-1.6482847,-0.51690936,"('responsible', 'irresponsible')"
29,-1.0648732,competent,incompetent,-1.746978,-0.6821048,"('competent', 'incompetent')"
23,1.0583577,truthful,untruthful,0.7434896,-0.3148681,"('truthful', 'untruthful')"
37,-1.0207397,practical,impractical,-1.7928783,-0.7721386,"('practical', 'impractical')"
25,-1.0003712,forgiving,unforgiving,-1.0309533,-0.03058207,"('forgiving', 'unforgiving')"
45,0.93569493,independent,dependent,0.6429791,-0.29271585,"('independent', 'dependent')"
7,-0.8561455,polite,impolite,-1.0788646,-0.22271907,"('polite', 'impolite')"
34,0.8112426,rational,irrational,1.5168175,0.70557487,"('rational', 'irrational')"
9,0.8065082,nice,nasty,0.6789088,-0.12759936,"('nice', 'nasty')"
16,0.8006396,fair,unfair,1.0408764,0.24023676,"('fair', 'unfair')"
46,-0.7745336,energetic,lethargic,-1.2279335,-0.4533999,"('energetic', 'lethargic')"
48,-0.7253791,dedicated,undedicated,-0.89175403,-0.16637492,"('dedicated', 'undedicated')"
54,-0.6911308,successful,unsuccessful,-1.1368667,-0.44573587,"('successful', 'unsuccessful')"
42,-0.6701188,secure,insecure,-1.1413853,-0.4712665,"('secure', 'insecure')"
22,0.6584326,amicable,hostile,1.3897028,0.7312702,"('amicable', 'hostile')"
55,-0.6479694,conventional,unconventional,-0.14286521,0.5051042,"('conventional', 'unconventional')"
10,0.61557984,hospitable,inhospitable,0.6696949,0.054115057,"('hospitable', 'inhospitable')"
11,-0.58384895,moral,immoral,-1.3690282,-0.78517926,"('moral', 'immoral')"
6,0.57483494,supportive,unsupportive,0.32704473,-0.24779022,"('supportive', 'unsupportive')"
40,-0.5186687,logical,illogical,-0.5967602,-0.0780915,"('logical', 'illogical')"
43,-0.3807107,active,inactive,0.0551672,0.4358779,"('active', 'inactive')"
56,-0.3605637,conventional,unconventional,-0.36935097,-0.008787274,"('conventional', 'unconventional')"
20,-0.35303712,right,wrong,0.2170367,0.57007384,"('right', 'wrong')"
51,-0.34891823,powerful,powerless,-0.2937812,0.05513704,"('powerful', 'powerless')"
52,-0.32268366,superior,inferior,-0.019090652,0.303593,"('superior', 'inferior')"
32,-0.2843672,able,unable,-0.81242406,-0.52805686,"('able', 'unable')"
2,-0.18659863,likable,unlikable,-0.13641272,0.050185904,"('likable', 'unlikable')"
38,0.18214032,discriminating,undiscriminating,0.036936015,-0.1452043,"('discriminating', 'undiscriminating')"
39,0.17104469,wise,foolish,0.5582869,0.3872422,"('wise', 'foolish')"
57,-0.12675646,conservative,liberal,-0.56378967,-0.4370332,"('conservative', 'liberal')"
47,0.052879333,ambitious,unambitious,-0.038889557,-0.09176889,"('ambitious', 'unambitious')"
8,0.032072097,popular,unpopular,0.3867344,0.3546623,"('popular', 'unpopular')"
12,0.0258566,trustworthy,untrustworthy,-0.07307696,-0.09893356,"('trustworthy', 'untrustworthy')"
13,-0.022705078,sincere,insincere,-0.7029729,-0.6802678,"('sincere', 'insincere')"
35,-0.00870958,creative,uncreative,0.06292066,0.07163024,"('creative', 'uncreative')"
