,Value 1,0,1,Value 2,female-male,tuple
75,7.577568,confident,shy,8.048693,0.47112465,"('confident', 'shy')"
6,6.406179,liked,disliked,6.7023163,0.29613733,"('liked', 'disliked')"
27,-6.088952,sincere,insincere,-6.251581,-0.16262913,"('sincere', 'insincere')"
95,-5.60169,rich,poor,-6.0004177,-0.3987279,"('rich', 'poor')"
53,-4.963339,smart,stupid,-5.1354713,-0.17213249,"('smart', 'stupid')"
40,-4.6837454,honorable,mean,-5.266911,-0.58316565,"('honorable', 'mean')"
86,3.728613,self-reliant,helpless,3.8657722,0.13715935,"('self-reliant', 'helpless')"
48,2.8050075,reliable,unreliable,3.0572085,0.25220108,"('reliable', 'unreliable')"
78,2.7047634,active,inactive,2.4128199,-0.29194355,"('active', 'inactive')"
66,2.6552773,imaginative,unimaginative,2.9239943,0.26871705,"('imaginative', 'unimaginative')"
13,-2.6017337,helpful,unhelpful,-2.4138625,0.18787122,"('helpful', 'unhelpful')"
34,-2.528246,loyal,disloyal,-1.9898036,0.5384424,"('loyal', 'disloyal')"
46,2.2826872,generous,stingy,2.4317293,0.14904213,"('generous', 'stingy')"
3,2.2789586,likable,unlikable,2.566628,0.28766942,"('likable', 'unlikable')"
37,2.2181497,good,evil,1.961611,-0.25653863,"('good', 'evil')"
38,-2.152282,kind,unkind,-1.7211176,0.43116438,"('kind', 'unkind')"
81,2.066437,industrious,lazy,2.283562,0.21712494,"('industrious', 'lazy')"
1,-1.9603348,friendly,unfriendly,-1.7179767,0.24235809,"('friendly', 'unfriendly')"
50,1.8941495,unprejudiced,prejudiced,2.0453973,0.15124774,"('unprejudiced', 'prejudiced')"
58,-1.7234869,able,clumsy,-1.3291922,0.39429474,"('able', 'clumsy')"
88,1.6610363,impulsive,meek,1.8301136,0.1690774,"('impulsive', 'meek')"
32,-1.6402237,benevolent,hardhearted,-1.4224114,0.2178123,"('benevolent', 'hardhearted')"
7,1.6170626,outgoing,distant,1.320476,-0.2965865,"('outgoing', 'distant')"
28,-1.5949686,honest,dishonest,-1.6209257,-0.025957108,"('honest', 'dishonest')"
10,-1.5679152,affectionate,unaffectionate,-1.3363836,0.23153162,"('affectionate', 'unaffectionate')"
14,1.5660563,supportive,unsupportive,1.3619378,-0.20411849,"('supportive', 'unsupportive')"
11,-1.5618138,caring,unaffectionate,-1.509675,0.052138805,"('caring', 'unaffectionate')"
33,-1.5196257,softhearted,hardhearted,-1.4582902,0.061335444,"('softhearted', 'hardhearted')"
77,1.3740929,active,inactive,1.6070436,0.23295069,"('active', 'inactive')"
35,1.3650163,fair,unfair,1.3477056,-0.017310739,"('fair', 'unfair')"
29,-1.2334459,honest,immoral,-1.5147126,-0.2812667,"('honest', 'immoral')"
23,1.1780007,hospitable,inhospitable,1.1201048,-0.0578959,"('hospitable', 'inhospitable')"
90,1.15393,motivated,unmotivated,0.78557867,-0.36835128,"('motivated', 'unmotivated')"
47,-1.1221864,forgiving,unforgiving,-0.83315825,0.28902817,"('forgiving', 'unforgiving')"
63,-1.1165997,capable,incapable,-1.1113212,0.005278468,"('capable', 'incapable')"
56,1.0974591,intelligent,dumb,1.7183552,0.6208961,"('intelligent', 'dumb')"
31,-1.0707926,altruistic,egoistic,-0.77449703,0.29629552,"('altruistic', 'egoistic')"
97,-1.0463847,superior,inferior,-0.8716657,0.17471898,"('superior', 'inferior')"
104,-1.0259093,conventional,unconventional,-1.0849866,-0.059077263,"('conventional', 'unconventional')"
107,0.9946985,conventional,modern,0.96667993,-0.028018594,"('conventional', 'modern')"
12,-0.97501194,sympathetic,unsympathetic,-1.0975177,-0.122505784,"('sympathetic', 'unsympathetic')"
87,-0.9694713,dedicated,undedicated,-0.63497615,0.33449513,"('dedicated', 'undedicated')"
105,-0.91990846,conventional,modern,-1.3101943,-0.3902858,"('conventional', 'modern')"
18,-0.88274276,social,asocial,-0.71520835,0.16753441,"('social', 'asocial')"
9,-0.8764516,sensitive,insensitive,-1.3555663,-0.47911465,"('sensitive', 'insensitive')"
82,0.87617505,industrious,meek,1.0718884,0.1957134,"('industrious', 'meek')"
24,-0.8698449,thoughtful,rough,-0.89247733,-0.02263242,"('thoughtful', 'rough')"
2,-0.85279286,friendly,unfriendly,-0.935097,-0.08230412,"('friendly', 'unfriendly')"
70,0.8472443,wise,unwise,0.7117121,-0.1355322,"('wise', 'unwise')"
26,0.84617645,trustworthy,untrustworthy,1.104622,0.25844556,"('trustworthy', 'untrustworthy')"
21,0.8191935,nice,nasty,0.76450133,-0.05469215,"('nice', 'nasty')"
64,-0.8169159,clever,incompetent,-0.8119227,0.0049932003,"('clever', 'incompetent')"
22,0.794967,welcoming,disagreeable,1.0499562,0.2549892,"('welcoming', 'disagreeable')"
98,-0.7903171,prestigious,insignificant,-0.9898038,-0.19948667,"('prestigious', 'insignificant')"
25,-0.7820643,moral,immoral,-0.96554923,-0.18348491,"('moral', 'immoral')"
103,0.78063077,traditional,modern,0.45289376,-0.327737,"('traditional', 'modern')"
55,-0.7622154,intelligent,unintelligent,-1.0190237,-0.25680828,"('intelligent', 'unintelligent')"
80,0.7599474,independent,dependent,0.6801643,-0.07978314,"('independent', 'dependent')"
65,-0.75625575,practical,impractical,-0.7115164,0.044739366,"('practical', 'impractical')"
49,-0.75565,responsible,irresponsible,-0.6621517,0.09349829,"('responsible', 'irresponsible')"
109,0.72859955,conservative,liberal,0.62775904,-0.10084051,"('conservative', 'liberal')"
108,0.72859955,conservative,liberal,0.62775904,-0.10084051,"('conservative', 'liberal')"
102,-0.7165325,eminent,low,-0.5295973,0.18693525,"('eminent', 'low')"
43,-0.70617086,genuine,fake,-0.48493072,0.22124013,"('genuine', 'fake')"
45,-0.692084,cooperative,exploitative,-0.6828111,0.009272933,"('cooperative', 'exploitative')"
101,-0.6919381,successful,unsuccessful,-0.76115704,-0.06921893,"('successful', 'unsuccessful')"
68,-0.6804851,clever,inept,-0.89571893,-0.2152338,"('clever', 'inept')"
99,-0.6508954,prestigious,insignificant,-0.4207905,0.23010492,"('prestigious', 'insignificant')"
100,-0.6492132,influential,uninfluential,-0.4241339,0.2250793,"('influential', 'uninfluential')"
44,-0.648385,truthful,untruthful,-0.64686483,0.0015201569,"('truthful', 'untruthful')"
74,-0.6461698,insightful,unperceptive,-0.9098747,-0.2637049,"('insightful', 'unperceptive')"
54,0.61110854,smart,stupid,0.32355368,-0.28755486,"('smart', 'stupid')"
72,-0.54829514,logical,illogical,-0.5399039,0.008391261,"('logical', 'illogical')"
73,-0.54213965,brilliant,incompetent,-0.88101065,-0.338871,"('brilliant', 'incompetent')"
8,0.53672516,open,distant,0.29842603,-0.23829913,"('open', 'distant')"
89,0.52168727,daring,anxious,0.4085883,-0.11309898,"('daring', 'anxious')"
110,-0.5207542,narrow-minded,open-minded,-0.32994777,0.19080645,"('narrow-minded', 'open-minded')"
15,0.5074242,polite,impolite,0.77393836,0.26651418,"('polite', 'impolite')"
61,0.49825913,rational,irrational,1.0043225,0.5060634,"('rational', 'irrational')"
41,0.47216958,incorrupt,corrupt,0.7565979,0.2844283,"('incorrupt', 'corrupt')"
93,-0.43928054,dominating,dominated,-0.22429585,0.21498469,"('dominating', 'dominated')"
42,0.40100908,amicable,hostile,0.5716909,0.17068183,"('amicable', 'hostile')"
30,-0.3986277,honest,dishonest,-0.2844149,0.11421281,"('honest', 'dishonest')"
36,-0.37861437,tolerant,intolerant,-0.28508866,0.09352571,"('tolerant', 'intolerant')"
