,Value 1,0,1,Value 2,female-male,tuple
50,-6.258466,rich,poor,-6.876973,-0.6185074,"('rich', 'poor')"
3,5.4769297,liked,disliked,5.245985,-0.23094463,"('liked', 'disliked')"
30,-4.4671555,smart,stupid,-5.005287,-0.5381317,"('smart', 'stupid')"
41,3.104281,confident,shy,2.1778889,-0.9263921,"('confident', 'shy')"
24,3.0616536,generous,stingy,3.0025463,-0.059107304,"('generous', 'stingy')"
5,-3.0178695,helpful,unhelpful,-3.5229182,-0.50504875,"('helpful', 'unhelpful')"
26,2.9269915,reliable,unreliable,2.6361055,-0.29088593,"('reliable', 'unreliable')"
44,2.5589838,active,inactive,1.9270191,-0.6319647,"('active', 'inactive')"
19,-2.5403848,kind,unkind,-2.63016,-0.089775324,"('kind', 'unkind')"
15,-2.2905076,loyal,disloyal,-2.2044358,0.08607173,"('loyal', 'disloyal')"
28,2.0521104,unprejudiced,prejudiced,1.8581233,-0.19398713,"('unprejudiced', 'prejudiced')"
21,1.7022343,incorrupt,corrupt,2.182463,0.48022866,"('incorrupt', 'corrupt')"
1,-1.6307678,friendly,unfriendly,-1.7596692,-0.12890136,"('friendly', 'unfriendly')"
33,-1.6256267,educated,uneducated,-1.7627707,-0.13714397,"('educated', 'uneducated')"
6,1.5529289,supportive,unsupportive,1.1925246,-0.36040437,"('supportive', 'unsupportive')"
37,-1.4460614,practical,impractical,-1.8630948,-0.41703343,"('practical', 'impractical')"
49,1.2733855,motivated,unmotivated,0.8678796,-0.4055059,"('motivated', 'unmotivated')"
18,1.2726296,good,evil,1.7821102,0.5094806,"('good', 'evil')"
27,-1.2537649,responsible,irresponsible,-1.8938345,-0.6400696,"('responsible', 'irresponsible')"
36,-1.1627707,capable,incapable,-1.2895441,-0.12677336,"('capable', 'incapable')"
2,-1.1373031,likable,unlikable,-0.626127,0.5111761,"('likable', 'unlikable')"
0,-1.1294391,sociable,unsociable,-1.0337479,0.095691204,"('sociable', 'unsociable')"
52,-1.1111221,superior,inferior,-0.6589557,0.45216644,"('superior', 'inferior')"
54,-1.0728102,successful,unsuccessful,-1.133976,-0.06116581,"('successful', 'unsuccessful')"
4,-1.0354123,sensitive,insensitive,-1.6038035,-0.5683912,"('sensitive', 'insensitive')"
45,1.0335608,independent,dependent,0.9350275,-0.09853327,"('independent', 'dependent')"
25,-0.98339844,forgiving,unforgiving,-0.9284859,0.054912567,"('forgiving', 'unforgiving')"
31,-0.97263384,intelligent,unintelligent,-1.0253582,-0.05272436,"('intelligent', 'unintelligent')"
8,-0.958876,popular,unpopular,-0.47790635,0.48096967,"('popular', 'unpopular')"
57,0.9339669,conservative,liberal,0.38830954,-0.54565734,"('conservative', 'liberal')"
14,-0.8412934,honest,dishonest,-1.46855,-0.6272566,"('honest', 'dishonest')"
16,0.8138084,fair,unfair,1.0761726,0.2623642,"('fair', 'unfair')"
40,-0.7950621,logical,illogical,-1.1259305,-0.33086842,"('logical', 'illogical')"
23,0.77708656,truthful,untruthful,0.47655573,-0.30053082,"('truthful', 'untruthful')"
17,-0.71826303,tolerant,intolerant,-1.2998089,-0.5815458,"('tolerant', 'intolerant')"
39,0.6820811,wise,foolish,0.6832404,0.0011593103,"('wise', 'foolish')"
55,-0.6729984,conventional,unconventional,-0.34622687,0.32677156,"('conventional', 'unconventional')"
12,0.6696833,trustworthy,untrustworthy,0.6412682,-0.028415084,"('trustworthy', 'untrustworthy')"
11,-0.6415125,moral,immoral,-1.1165681,-0.47505558,"('moral', 'immoral')"
56,-0.6391334,conventional,unconventional,-0.47715396,0.16197944,"('conventional', 'unconventional')"
22,0.6317947,amicable,hostile,1.4051841,0.77338946,"('amicable', 'hostile')"
42,-0.5917573,secure,insecure,-0.82701164,-0.23525435,"('secure', 'insecure')"
43,-0.4590731,active,inactive,-0.24679393,0.21227917,"('active', 'inactive')"
9,0.44804806,nice,nasty,0.52713037,0.07908231,"('nice', 'nasty')"
29,-0.4434824,competent,incompetent,-0.6971309,-0.25364852,"('competent', 'incompetent')"
46,-0.43171534,energetic,lethargic,-1.0388418,-0.6071265,"('energetic', 'lethargic')"
7,-0.41353482,polite,impolite,-0.5001407,-0.08660591,"('polite', 'impolite')"
10,0.31931192,hospitable,inhospitable,0.51162374,0.19231182,"('hospitable', 'inhospitable')"
32,-0.23554492,able,unable,-0.39903468,-0.16348976,"('able', 'unable')"
38,-0.22646904,discriminating,undiscriminating,-0.34602374,-0.1195547,"('discriminating', 'undiscriminating')"
35,-0.22493498,creative,uncreative,-0.5192226,-0.29428762,"('creative', 'uncreative')"
47,0.18723208,ambitious,unambitious,0.09976852,-0.08746356,"('ambitious', 'unambitious')"
48,-0.1797636,dedicated,undedicated,-0.4531767,-0.27341312,"('dedicated', 'undedicated')"
34,0.16077235,rational,irrational,0.753261,0.59248865,"('rational', 'irrational')"
53,-0.1581397,influential,uninfluential,-0.27701563,-0.11887592,"('influential', 'uninfluential')"
20,-0.08662498,right,wrong,0.33958003,0.426205,"('right', 'wrong')"
13,-0.033514768,sincere,insincere,-0.53224266,-0.4987279,"('sincere', 'insincere')"
51,-0.020344317,powerful,powerless,0.42266536,0.44300967,"('powerful', 'powerless')"
