,Value 1,0,1,Value 2,female-male,tuple
50,-6.0106053,rich,poor,-6.5207396,-0.5101342,"('rich', 'poor')"
3,5.2006917,liked,disliked,4.9449253,-0.2557664,"('liked', 'disliked')"
30,-5.0144696,smart,stupid,-5.111742,-0.097272396,"('smart', 'stupid')"
26,3.1408157,reliable,unreliable,2.925675,-0.21514082,"('reliable', 'unreliable')"
5,-2.9980156,helpful,unhelpful,-3.155843,-0.15782738,"('helpful', 'unhelpful')"
24,2.9329982,generous,stingy,2.767045,-0.16595316,"('generous', 'stingy')"
44,2.1044009,active,inactive,1.7714682,-0.3329327,"('active', 'inactive')"
21,2.0966973,incorrupt,corrupt,2.5437126,0.4470153,"('incorrupt', 'corrupt')"
19,-1.9073513,kind,unkind,-1.6751399,0.23221135,"('kind', 'unkind')"
41,1.8866961,confident,shy,1.6124415,-0.27425456,"('confident', 'shy')"
28,1.8744774,unprejudiced,prejudiced,2.0065508,0.1320734,"('unprejudiced', 'prejudiced')"
18,1.8118533,good,evil,2.006839,0.19498575,"('good', 'evil')"
15,-1.792118,loyal,disloyal,-1.6233981,0.16871989,"('loyal', 'disloyal')"
14,-1.6576511,honest,dishonest,-1.8202217,-0.1625706,"('honest', 'dishonest')"
1,-1.5598719,friendly,unfriendly,-1.4093603,0.15051162,"('friendly', 'unfriendly')"
17,-1.4804964,tolerant,intolerant,-1.4060419,0.074454546,"('tolerant', 'intolerant')"
37,-1.401072,practical,impractical,-1.6140258,-0.2129538,"('practical', 'impractical')"
27,-1.3439561,responsible,irresponsible,-1.4168674,-0.07291126,"('responsible', 'irresponsible')"
31,-1.3306426,intelligent,unintelligent,-1.5113826,-0.18074,"('intelligent', 'unintelligent')"
33,-1.2621014,educated,uneducated,-1.4738967,-0.21179533,"('educated', 'uneducated')"
22,1.202269,amicable,hostile,1.5142268,0.31195784,"('amicable', 'hostile')"
16,1.1530589,fair,unfair,1.4148176,0.2617587,"('fair', 'unfair')"
49,1.1353238,motivated,unmotivated,0.6332269,-0.5020969,"('motivated', 'unmotivated')"
10,1.1136258,hospitable,inhospitable,1.0349426,-0.07868314,"('hospitable', 'inhospitable')"
53,-1.1071005,influential,uninfluential,-0.9744737,0.13262677,"('influential', 'uninfluential')"
45,1.1017174,independent,dependent,0.9814988,-0.120218575,"('independent', 'dependent')"
6,1.0798159,supportive,unsupportive,0.72870046,-0.3511154,"('supportive', 'unsupportive')"
36,-1.0190032,capable,incapable,-1.1105394,-0.09153628,"('capable', 'incapable')"
23,0.9604415,truthful,untruthful,0.9169498,-0.04349172,"('truthful', 'untruthful')"
48,-0.94239116,dedicated,undedicated,-0.76743144,0.17495972,"('dedicated', 'undedicated')"
0,-0.9347953,sociable,unsociable,-0.81079423,0.124001086,"('sociable', 'unsociable')"
40,-0.8870771,logical,illogical,-0.6977686,0.18930846,"('logical', 'illogical')"
4,-0.8481333,sensitive,insensitive,-1.323132,-0.4749987,"('sensitive', 'insensitive')"
9,0.8415257,nice,nasty,0.93314016,0.091614485,"('nice', 'nasty')"
54,-0.78625965,successful,unsuccessful,-1.0648627,-0.27860308,"('successful', 'unsuccessful')"
25,-0.7390366,forgiving,unforgiving,-0.5567549,0.18228173,"('forgiving', 'unforgiving')"
42,-0.70557773,secure,insecure,-0.9828811,-0.2773034,"('secure', 'insecure')"
13,-0.6141963,sincere,insincere,-0.8313796,-0.21718329,"('sincere', 'insincere')"
11,-0.5802213,moral,immoral,-0.89795786,-0.31773657,"('moral', 'immoral')"
7,-0.54601455,polite,impolite,-0.45954078,0.08647376,"('polite', 'impolite')"
55,-0.53661615,conventional,unconventional,-0.32237622,0.21423993,"('conventional', 'unconventional')"
12,0.5102628,trustworthy,untrustworthy,0.5635421,0.05327934,"('trustworthy', 'untrustworthy')"
34,0.5061827,rational,irrational,0.8985323,0.3923496,"('rational', 'irrational')"
2,-0.4957162,likable,unlikable,-0.37972534,0.11599088,"('likable', 'unlikable')"
39,0.4817419,wise,foolish,0.7368115,0.2550696,"('wise', 'foolish')"
29,-0.47041565,competent,incompetent,-0.74132156,-0.2709059,"('competent', 'incompetent')"
56,-0.4619575,conventional,unconventional,-0.34572285,0.11623466,"('conventional', 'unconventional')"
52,-0.42047983,superior,inferior,-0.28793818,0.13254166,"('superior', 'inferior')"
38,0.38538367,discriminating,undiscriminating,0.30865985,-0.076723814,"('discriminating', 'undiscriminating')"
46,-0.36449867,energetic,lethargic,-0.8292073,-0.46470863,"('energetic', 'lethargic')"
57,0.2837978,conservative,liberal,0.3022493,0.018451512,"('conservative', 'liberal')"
32,-0.23357828,able,unable,-0.31087872,-0.077300444,"('able', 'unable')"
43,-0.22543305,active,inactive,0.32346395,0.548897,"('active', 'inactive')"
8,0.20435488,popular,unpopular,0.35563117,0.15127629,"('popular', 'unpopular')"
35,-0.14447951,creative,uncreative,-0.20211014,-0.05763063,"('creative', 'uncreative')"
20,0.13946354,right,wrong,0.43256176,0.2930982,"('right', 'wrong')"
47,-0.117981285,ambitious,unambitious,-0.17369843,-0.05571714,"('ambitious', 'unambitious')"
51,-0.08201778,powerful,powerless,0.29518872,0.3772065,"('powerful', 'powerless')"
