,Value 1,0,1,Value 2,female-male,tuple
3,1.9856647,liked,disliked,1.8544558,-0.1312089,"('liked', 'disliked')"
41,1.9843061,confident,shy,1.3463721,-0.63793397,"('confident', 'shy')"
24,1.945358,generous,stingy,2.132851,0.18749285,"('generous', 'stingy')"
30,-1.6365995,smart,stupid,-1.5539538,0.082645774,"('smart', 'stupid')"
29,1.353045,competent,incompetent,1.4073945,0.05434954,"('competent', 'incompetent')"
9,1.287898,nice,nasty,1.3213191,0.03342116,"('nice', 'nasty')"
19,-1.2859426,kind,unkind,-1.0716333,0.21430922,"('kind', 'unkind')"
13,1.1897054,sincere,insincere,0.7184874,-0.471218,"('sincere', 'insincere')"
32,1.1706034,able,unable,0.89395773,-0.27664566,"('able', 'unable')"
25,-1.1463333,forgiving,unforgiving,-0.652169,0.49416435,"('forgiving', 'unforgiving')"
44,1.1440985,active,inactive,0.8197853,-0.32431322,"('active', 'inactive')"
31,1.0274367,intelligent,unintelligent,1.1132475,0.08581078,"('intelligent', 'unintelligent')"
40,0.9301681,logical,illogical,1.0576171,0.12744898,"('logical', 'illogical')"
53,0.9086104,influential,uninfluential,1.2138063,0.30519587,"('influential', 'uninfluential')"
15,-0.8735572,loyal,disloyal,-0.36162165,0.5119356,"('loyal', 'disloyal')"
50,-0.86234,rich,poor,-1.1377105,-0.27537048,"('rich', 'poor')"
35,0.8331462,creative,uncreative,0.77169204,-0.061454177,"('creative', 'uncreative')"
42,0.81426567,secure,insecure,0.5925091,-0.22175658,"('secure', 'insecure')"
17,0.80367506,tolerant,intolerant,0.5283567,-0.27531838,"('tolerant', 'intolerant')"
49,0.7451158,motivated,unmotivated,0.6623362,-0.082779646,"('motivated', 'unmotivated')"
23,0.7365324,truthful,untruthful,0.7824482,0.045915782,"('truthful', 'untruthful')"
45,0.7114265,independent,dependent,0.64183927,-0.06958723,"('independent', 'dependent')"
54,0.71073747,successful,unsuccessful,0.5808666,-0.12987089,"('successful', 'unsuccessful')"
18,0.70171905,good,evil,1.0312778,0.32955873,"('good', 'evil')"
6,0.65012014,supportive,unsupportive,0.5273027,-0.12281746,"('supportive', 'unsupportive')"
5,-0.6060741,helpful,unhelpful,-1.0896702,-0.4835961,"('helpful', 'unhelpful')"
22,-0.5629627,amicable,hostile,0.27094597,0.8339087,"('amicable', 'hostile')"
11,-0.538931,moral,immoral,-0.46428323,0.074647784,"('moral', 'immoral')"
37,-0.5223607,practical,impractical,-1.0088224,-0.48646176,"('practical', 'impractical')"
36,-0.5123871,capable,incapable,-0.5290247,-0.016637623,"('capable', 'incapable')"
48,-0.5112487,dedicated,undedicated,-0.6878865,-0.17663777,"('dedicated', 'undedicated')"
8,-0.4990849,popular,unpopular,-0.43944573,0.059639156,"('popular', 'unpopular')"
52,0.45000166,superior,inferior,0.57996655,0.12996489,"('superior', 'inferior')"
14,0.44629192,honest,dishonest,0.24331796,-0.20297396,"('honest', 'dishonest')"
34,0.44504368,rational,irrational,0.9775837,0.53254,"('rational', 'irrational')"
56,0.43975127,conventional,unconventional,0.65975976,0.22000849,"('conventional', 'unconventional')"
38,-0.42564613,discriminating,undiscriminating,-0.31916094,0.10648519,"('discriminating', 'undiscriminating')"
0,-0.42288077,sociable,unsociable,-0.22566222,0.19721855,"('sociable', 'unsociable')"
39,-0.3874378,wise,foolish,-0.15398309,0.2334547,"('wise', 'foolish')"
55,-0.3746075,conventional,unconventional,0.22293817,0.5975457,"('conventional', 'unconventional')"
2,-0.36577463,likable,unlikable,-0.14258854,0.22318609,"('likable', 'unlikable')"
16,0.35927984,fair,unfair,0.3444671,-0.014812738,"('fair', 'unfair')"
57,0.35808596,conservative,liberal,0.20181191,-0.15627405,"('conservative', 'liberal')"
1,-0.31240904,friendly,unfriendly,-0.2653914,0.047017634,"('friendly', 'unfriendly')"
33,0.3057311,educated,uneducated,0.51345146,0.20772037,"('educated', 'uneducated')"
20,-0.2857054,right,wrong,-0.1673635,0.11834189,"('right', 'wrong')"
43,-0.2847685,active,inactive,-0.56438446,-0.27961597,"('active', 'inactive')"
27,0.2833687,responsible,irresponsible,-0.07470474,-0.35807344,"('responsible', 'irresponsible')"
46,0.27863252,energetic,lethargic,-0.06873922,-0.34737176,"('energetic', 'lethargic')"
51,-0.20722619,powerful,powerless,-0.009720221,0.19750597,"('powerful', 'powerless')"
7,0.18586841,polite,impolite,0.15015115,-0.035717264,"('polite', 'impolite')"
28,0.17329946,unprejudiced,prejudiced,-0.22443832,-0.3977378,"('unprejudiced', 'prejudiced')"
4,0.16749224,sensitive,insensitive,0.12776397,-0.03972827,"('sensitive', 'insensitive')"
10,-0.1477378,hospitable,inhospitable,-0.03172434,0.11601346,"('hospitable', 'inhospitable')"
26,0.10966334,reliable,unreliable,-0.07983033,-0.18949367,"('reliable', 'unreliable')"
47,-0.06849839,ambitious,unambitious,-0.11405238,-0.04555399,"('ambitious', 'unambitious')"
21,0.04624118,incorrupt,corrupt,0.38906074,0.34281957,"('incorrupt', 'corrupt')"
12,0.042980373,trustworthy,untrustworthy,0.109960556,0.06698018,"('trustworthy', 'untrustworthy')"
