,Value 1,0,1,Value 2,female-male,tuple
3,2.8977385,liked,disliked,2.695417,-0.20232153,"('liked', 'disliked')"
23,2.0697777,truthful,untruthful,2.0858803,0.016102552,"('truthful', 'untruthful')"
26,1.874562,reliable,unreliable,1.723348,-0.151214,"('reliable', 'unreliable')"
50,-1.6618977,rich,poor,-1.8254597,-0.16356206,"('rich', 'poor')"
24,1.4903908,generous,stingy,1.3927529,-0.09763789,"('generous', 'stingy')"
47,1.3413754,ambitious,unambitious,1.2696564,-0.07171893,"('ambitious', 'unambitious')"
13,1.2279843,sincere,insincere,1.1757963,-0.05218804,"('sincere', 'insincere')"
30,-1.1411138,smart,stupid,-1.4416873,-0.3005736,"('smart', 'stupid')"
5,-1.1404779,helpful,unhelpful,-1.0783466,0.062131286,"('helpful', 'unhelpful')"
12,1.1327714,trustworthy,untrustworthy,1.2553028,0.122531414,"('trustworthy', 'untrustworthy')"
7,1.130773,polite,impolite,1.2563444,0.12557149,"('polite', 'impolite')"
38,-1.0998671,discriminating,undiscriminating,-1.1684325,-0.06856537,"('discriminating', 'undiscriminating')"
14,1.088939,honest,dishonest,1.0053225,-0.083616495,"('honest', 'dishonest')"
51,-0.9881331,powerful,powerless,-0.8756789,0.112454176,"('powerful', 'powerless')"
29,0.9354386,competent,incompetent,0.7576916,-0.17774695,"('competent', 'incompetent')"
6,0.90201193,supportive,unsupportive,1.0400728,0.13806087,"('supportive', 'unsupportive')"
25,0.8931452,forgiving,unforgiving,1.0870309,0.19388568,"('forgiving', 'unforgiving')"
11,0.8852825,moral,immoral,0.94490975,0.059627235,"('moral', 'immoral')"
43,-0.8341214,active,inactive,-0.68454254,0.14957887,"('active', 'inactive')"
46,0.6943946,energetic,lethargic,0.4827627,-0.2116319,"('energetic', 'lethargic')"
28,0.6803446,unprejudiced,prejudiced,0.62246525,-0.05787933,"('unprejudiced', 'prejudiced')"
22,0.6402192,amicable,hostile,0.7023621,0.06214291,"('amicable', 'hostile')"
35,-0.62858105,creative,uncreative,-0.6135138,0.01506722,"('creative', 'uncreative')"
21,-0.5866243,incorrupt,corrupt,-0.55865425,0.027970076,"('incorrupt', 'corrupt')"
42,0.5744224,secure,insecure,0.5641414,-0.010281026,"('secure', 'insecure')"
4,0.56086195,sensitive,insensitive,0.29432094,-0.266541,"('sensitive', 'insensitive')"
33,0.5290225,educated,uneducated,0.42161193,-0.10741058,"('educated', 'uneducated')"
1,-0.49971744,friendly,unfriendly,-0.35749817,0.14221928,"('friendly', 'unfriendly')"
27,0.49886066,responsible,irresponsible,0.65870833,0.15984768,"('responsible', 'irresponsible')"
18,0.48821402,good,evil,0.49284628,0.0046322644,"('good', 'evil')"
8,-0.482982,popular,unpopular,-0.3694419,0.11354011,"('popular', 'unpopular')"
17,-0.46415758,tolerant,intolerant,-0.34383914,0.12031844,"('tolerant', 'intolerant')"
39,0.46065933,wise,foolish,0.5991925,0.13853317,"('wise', 'foolish')"
36,0.45542786,capable,incapable,0.54900545,0.09357759,"('capable', 'incapable')"
32,-0.44411612,able,unable,-0.31810835,0.12600777,"('able', 'unable')"
37,-0.41394767,practical,impractical,-0.4827808,-0.06883314,"('practical', 'impractical')"
52,-0.41240793,superior,inferior,-0.31689578,0.09551215,"('superior', 'inferior')"
16,0.41156682,fair,unfair,0.3553482,-0.056218624,"('fair', 'unfair')"
31,-0.40507817,intelligent,unintelligent,-0.23093355,0.17414463,"('intelligent', 'unintelligent')"
2,0.37453818,likable,unlikable,0.4957258,0.12118763,"('likable', 'unlikable')"
34,0.37125775,rational,irrational,0.54658854,0.17533079,"('rational', 'irrational')"
15,0.35435662,loyal,disloyal,0.42886227,0.07450566,"('loyal', 'disloyal')"
57,-0.34945297,conservative,liberal,-0.2949855,0.05446747,"('conservative', 'liberal')"
56,0.33738118,conventional,unconventional,0.42374876,0.08636758,"('conventional', 'unconventional')"
0,0.33399537,sociable,unsociable,0.5907755,0.25678012,"('sociable', 'unsociable')"
41,-0.2895569,confident,shy,-0.2323491,0.057207793,"('confident', 'shy')"
48,0.20207056,dedicated,undedicated,0.072419405,-0.12965116,"('dedicated', 'undedicated')"
54,0.14572048,successful,unsuccessful,0.2006451,0.054924622,"('successful', 'unsuccessful')"
10,-0.11914453,hospitable,inhospitable,-0.07810931,0.04103522,"('hospitable', 'inhospitable')"
44,0.11339465,active,inactive,0.08880705,-0.024587601,"('active', 'inactive')"
9,0.10797918,nice,nasty,0.23507935,0.12710017,"('nice', 'nasty')"
19,0.06889015,kind,unkind,0.22332293,0.15443277,"('kind', 'unkind')"
45,-0.044849984,independent,dependent,-0.0980079,-0.05315792,"('independent', 'dependent')"
49,0.0250538,motivated,unmotivated,0.040492073,0.015438274,"('motivated', 'unmotivated')"
55,-0.023898985,conventional,unconventional,0.106880665,0.13077965,"('conventional', 'unconventional')"
53,0.022511184,influential,uninfluential,0.34084296,0.31833178,"('influential', 'uninfluential')"
40,0.02172923,logical,illogical,0.2857386,0.26400936,"('logical', 'illogical')"
20,-0.021260083,right,wrong,0.18534681,0.2066069,"('right', 'wrong')"
