,average_male,0,1,average_female,female-male,tuple
75,3.6718526,confident,shy,3.5283122,-0.14354038,"('confident', 'shy')"
6,3.2327251,liked,disliked,3.13339,-0.09933519,"('liked', 'disliked')"
95,-2.979928,rich,poor,-2.8504477,0.12948036,"('rich', 'poor')"
27,-2.9524045,sincere,insincere,-2.8363867,0.11601782,"('sincere', 'insincere')"
53,-2.8889592,smart,stupid,-2.761607,0.12735224,"('smart', 'stupid')"
40,-2.5789652,honorable,mean,-2.623927,-0.04496193,"('honorable', 'mean')"
105,-1.9029555,conventional,modern,-1.8092885,0.09366703,"('conventional', 'modern')"
3,1.7863189,likable,unlikable,1.7481312,-0.038187742,"('likable', 'unlikable')"
86,1.681139,self-reliant,helpless,1.582094,-0.09904504,"('self-reliant', 'helpless')"
66,1.440659,imaginative,unimaginative,1.4854264,0.04476738,"('imaginative', 'unimaginative')"
11,-1.3400867,caring,unaffectionate,-1.2759197,0.06416702,"('caring', 'unaffectionate')"
48,1.270921,reliable,unreliable,1.1923121,-0.07860887,"('reliable', 'unreliable')"
1,-1.248713,friendly,unfriendly,-1.1590989,0.08961415,"('friendly', 'unfriendly')"
15,1.1796834,polite,impolite,1.2538851,0.0742017,"('polite', 'impolite')"
23,1.1637446,hospitable,inhospitable,1.1187845,-0.044960022,"('hospitable', 'inhospitable')"
14,1.0959369,supportive,unsupportive,1.0255139,-0.07042301,"('supportive', 'unsupportive')"
50,1.0799233,unprejudiced,prejudiced,0.98757994,-0.09234333,"('unprejudiced', 'prejudiced')"
34,-1.0544282,loyal,disloyal,-0.92504406,0.12938416,"('loyal', 'disloyal')"
77,0.9700389,active,inactive,1.0415025,0.071463585,"('active', 'inactive')"
78,0.9616219,active,inactive,0.93348753,-0.028134346,"('active', 'inactive')"
31,-0.91923904,altruistic,egoistic,-0.83795166,0.081287384,"('altruistic', 'egoistic')"
38,-0.91567826,kind,unkind,-0.78645146,0.1292268,"('kind', 'unkind')"
29,-0.8941255,honest,immoral,-0.91058344,-0.016457915,"('honest', 'immoral')"
104,-0.8725535,conventional,unconventional,-0.80822504,0.06432849,"('conventional', 'unconventional')"
46,0.807238,generous,stingy,0.86274356,0.055505574,"('generous', 'stingy')"
13,-0.7806887,helpful,unhelpful,-0.7503128,0.030375898,"('helpful', 'unhelpful')"
37,0.7697897,good,evil,0.733442,-0.036347687,"('good', 'evil')"
32,-0.74163127,benevolent,hardhearted,-0.65399003,0.08764124,"('benevolent', 'hardhearted')"
103,0.7347933,traditional,modern,0.7724352,0.037641883,"('traditional', 'modern')"
21,0.7173403,nice,nasty,0.6787443,-0.038595974,"('nice', 'nasty')"
16,0.69492567,social,antisocial,0.7155875,0.02066183,"('social', 'antisocial')"
10,-0.67445004,affectionate,unaffectionate,-0.5731616,0.10128844,"('affectionate', 'unaffectionate')"
72,-0.65302324,logical,illogical,-0.5341702,0.11885303,"('logical', 'illogical')"
62,-0.640181,creative,uncreative,-0.46312082,0.17706019,"('creative', 'uncreative')"
84,-0.6347076,self-confident,diffident,-0.6800147,-0.0453071,"('self-confident', 'diffident')"
52,0.5964758,competitive,uncompetitive,0.6806828,0.084207,"('competitive', 'uncompetitive')"
19,-0.59402406,funny,boring,-0.5220645,0.071959555,"('funny', 'boring')"
12,0.58837074,sympathetic,unsympathetic,0.61498445,0.026613712,"('sympathetic', 'unsympathetic')"
65,-0.580029,practical,impractical,-0.5659123,0.014116704,"('practical', 'impractical')"
94,0.57071096,aggressive,submissive,0.57578397,0.005073011,"('aggressive', 'submissive')"
22,0.56563354,welcoming,disagreeable,0.4898767,-0.07575685,"('welcoming', 'disagreeable')"
71,-0.56486166,efficient,inefficient,-0.57099485,-0.0061331987,"('efficient', 'inefficient')"
99,-0.52852356,prestigious,insignificant,-0.5305461,-0.0020225644,"('prestigious', 'insignificant')"
91,0.5135211,resilient,nonresilient,0.48296613,-0.03055495,"('resilient', 'nonresilient')"
100,-0.51203406,influential,uninfluential,-0.37785578,0.13417828,"('influential', 'uninfluential')"
107,0.50348926,conventional,modern,0.5873887,0.08389944,"('conventional', 'modern')"
