,average_male,0,1,average_female,female-male,tuple
27,-6.0842237,sincere,insincere,-6.325008,-0.24078417,"('sincere', 'insincere')"
75,4.9804945,confident,shy,5.0433493,0.06285477,"('confident', 'shy')"
6,4.513238,liked,disliked,4.9740815,0.46084356,"('liked', 'disliked')"
95,-4.4618244,rich,poor,-4.6893835,-0.22755909,"('rich', 'poor')"
53,-4.159767,smart,stupid,-4.5500355,-0.39026833,"('smart', 'stupid')"
40,-3.9418178,honorable,mean,-4.3402286,-0.3984108,"('honorable', 'mean')"
78,3.6388443,active,inactive,3.3951705,-0.2436738,"('active', 'inactive')"
13,-3.587696,helpful,unhelpful,-3.655856,-0.06815982,"('helpful', 'unhelpful')"
38,-3.44207,kind,unkind,-3.2772768,0.16479325,"('kind', 'unkind')"
58,-3.2420473,able,clumsy,-3.010906,0.23114133,"('able', 'clumsy')"
34,-3.0374153,loyal,disloyal,-2.7595968,0.27781844,"('loyal', 'disloyal')"
37,2.9316506,good,evil,3.0913305,0.15967989,"('good', 'evil')"
86,2.6091118,self-reliant,helpless,2.5506427,-0.058469057,"('self-reliant', 'helpless')"
7,2.3858795,outgoing,distant,1.953656,-0.43222356,"('outgoing', 'distant')"
46,2.158046,generous,stingy,2.2909698,0.13292384,"('generous', 'stingy')"
48,2.1512792,reliable,unreliable,1.884455,-0.26682425,"('reliable', 'unreliable')"
28,-2.1060534,honest,dishonest,-2.3083642,-0.2023108,"('honest', 'dishonest')"
8,2.0580235,open,distant,1.7110876,-0.34693587,"('open', 'distant')"
41,2.0502567,incorrupt,corrupt,2.285822,0.23556519,"('incorrupt', 'corrupt')"
32,-2.0232682,benevolent,hardhearted,-1.8611116,0.16215658,"('benevolent', 'hardhearted')"
65,-2.0097017,practical,impractical,-2.3098364,-0.30013466,"('practical', 'impractical')"
81,2.0029721,industrious,lazy,1.9209847,-0.08198738,"('industrious', 'lazy')"
44,-1.9374888,truthful,untruthful,-1.9958931,-0.058404326,"('truthful', 'untruthful')"
11,-1.8709173,caring,unaffectionate,-1.8867388,-0.015821457,"('caring', 'unaffectionate')"
102,-1.6829596,eminent,low,-1.2373153,0.44564426,"('eminent', 'low')"
12,-1.6086526,sympathetic,unsympathetic,-1.6888728,-0.08022022,"('sympathetic', 'unsympathetic')"
88,1.6008439,impulsive,meek,1.6931214,0.09227753,"('impulsive', 'meek')"
77,1.5672367,active,inactive,1.797795,0.2305584,"('active', 'inactive')"
82,1.5542054,industrious,meek,1.6983614,0.14415598,"('industrious', 'meek')"
9,-1.5338873,sensitive,insensitive,-1.6404567,-0.10656941,"('sensitive', 'insensitive')"
50,1.5023605,unprejudiced,prejudiced,1.4432838,-0.059076667,"('unprejudiced', 'prejudiced')"
