,Value 1,0,1,Value 2,female-male,tuple
3,5.5731235,liked,disliked,5.8913984,0.31827497,"('liked', 'disliked')"
50,-5.5387664,rich,poor,-6.274122,-0.73535585,"('rich', 'poor')"
30,-3.4973164,smart,stupid,-4.0611696,-0.56385326,"('smart', 'stupid')"
26,2.8177881,reliable,unreliable,2.7457597,-0.0720284,"('reliable', 'unreliable')"
5,-2.6062837,helpful,unhelpful,-2.382749,0.22353458,"('helpful', 'unhelpful')"
44,2.2510388,active,inactive,1.7071545,-0.5438843,"('active', 'inactive')"
15,-2.1441913,loyal,disloyal,-1.8667748,0.27741647,"('loyal', 'disloyal')"
19,-2.1266165,kind,unkind,-1.6602395,0.46637702,"('kind', 'unkind')"
28,2.1127932,unprejudiced,prejudiced,1.8370118,-0.2757814,"('unprejudiced', 'prejudiced')"
41,2.0869853,confident,shy,1.4922446,-0.59474075,"('confident', 'shy')"
24,1.9595027,generous,stingy,2.1247053,0.16520262,"('generous', 'stingy')"
12,1.5672824,trustworthy,untrustworthy,1.4941819,-0.07310057,"('trustworthy', 'untrustworthy')"
21,1.553016,incorrupt,corrupt,1.5795395,0.02652359,"('incorrupt', 'corrupt')"
1,-1.4890423,friendly,unfriendly,-1.1326706,0.35637164,"('friendly', 'unfriendly')"
33,-1.3699094,educated,uneducated,-1.1799957,0.18991375,"('educated', 'uneducated')"
14,-1.2845016,honest,dishonest,-1.437648,-0.1531465,"('honest', 'dishonest')"
49,1.2692174,motivated,unmotivated,1.0365855,-0.23263192,"('motivated', 'unmotivated')"
6,1.22248,supportive,unsupportive,1.5308969,0.30841684,"('supportive', 'unsupportive')"
16,1.0965261,fair,unfair,1.2070808,0.110554695,"('fair', 'unfair')"
48,-1.0689918,dedicated,undedicated,-0.9340305,0.1349613,"('dedicated', 'undedicated')"
18,0.98844206,good,evil,1.3006502,0.31220818,"('good', 'evil')"
9,0.9565542,nice,nasty,1.181113,0.22455883,"('nice', 'nasty')"
4,-0.9347707,sensitive,insensitive,-1.0814475,-0.14667678,"('sensitive', 'insensitive')"
23,0.9293616,truthful,untruthful,0.98207664,0.052715063,"('truthful', 'untruthful')"
34,0.9262162,rational,irrational,1.342581,0.41636485,"('rational', 'irrational')"
37,-0.89625335,practical,impractical,-0.84918815,0.0470652,"('practical', 'impractical')"
7,0.8923304,polite,impolite,1.2607865,0.36845613,"('polite', 'impolite')"
45,0.8687438,independent,dependent,0.47346473,-0.39527905,"('independent', 'dependent')"
57,0.8651626,conservative,liberal,0.7750496,-0.090112984,"('conservative', 'liberal')"
36,-0.8609487,capable,incapable,-0.8853239,-0.0243752,"('capable', 'incapable')"
38,-0.85955083,discriminating,undiscriminating,-0.91340923,-0.0538584,"('discriminating', 'undiscriminating')"
39,0.8579037,wise,foolish,0.90777504,0.049871325,"('wise', 'foolish')"
27,-0.8002939,responsible,irresponsible,-1.1930542,-0.39276028,"('responsible', 'irresponsible')"
54,-0.7046913,successful,unsuccessful,-0.603855,0.10083628,"('successful', 'unsuccessful')"
42,0.70053464,secure,insecure,0.08117974,-0.6193549,"('secure', 'insecure')"
22,0.69176114,amicable,hostile,1.0247688,0.3330077,"('amicable', 'hostile')"
10,0.6558591,hospitable,inhospitable,0.7436944,0.08783531,"('hospitable', 'inhospitable')"
35,-0.65222085,creative,uncreative,-0.5412857,0.11093515,"('creative', 'uncreative')"
31,-0.6126218,intelligent,unintelligent,-0.5246821,0.08793968,"('intelligent', 'unintelligent')"
51,-0.5670714,powerful,powerless,-0.15046534,0.41660604,"('powerful', 'powerless')"
43,-0.5629449,active,inactive,-0.048756734,0.5141882,"('active', 'inactive')"
55,-0.40803868,conventional,unconventional,-0.3009315,0.10710716,"('conventional', 'unconventional')"
25,-0.4061957,forgiving,unforgiving,-0.039392754,0.36680293,"('forgiving', 'unforgiving')"
32,-0.31280392,able,unable,-0.62035614,-0.30755222,"('able', 'unable')"
53,-0.2852853,influential,uninfluential,-0.12341976,0.16186553,"('influential', 'uninfluential')"
52,-0.2694633,superior,inferior,-0.42136008,-0.15189677,"('superior', 'inferior')"
13,0.25920978,sincere,insincere,-0.016423076,-0.27563286,"('sincere', 'insincere')"
46,-0.25083047,energetic,lethargic,-0.58339554,-0.33256507,"('energetic', 'lethargic')"
0,0.18037248,sociable,unsociable,0.3385165,0.15814403,"('sociable', 'unsociable')"
29,0.15738343,competent,incompetent,-0.09009206,-0.24747549,"('competent', 'incompetent')"
40,-0.15669397,logical,illogical,-0.08643204,0.070261925,"('logical', 'illogical')"
17,-0.14052945,tolerant,intolerant,-0.2438922,-0.10336274,"('tolerant', 'intolerant')"
2,-0.120947644,likable,unlikable,0.17317694,0.2941246,"('likable', 'unlikable')"
8,0.087240875,popular,unpopular,0.37765336,0.2904125,"('popular', 'unpopular')"
47,-0.08678329,ambitious,unambitious,-0.11775267,-0.030969381,"('ambitious', 'unambitious')"
56,0.03440708,conventional,unconventional,-0.033477306,-0.067884386,"('conventional', 'unconventional')"
20,0.011944413,right,wrong,0.5289983,0.5170539,"('right', 'wrong')"
11,0.0082912,moral,immoral,0.040718064,0.032426864,"('moral', 'immoral')"
