,Tesla_male,Tesla_female,tuple,average_male,average_female,female-male
75,6.6817474,6.4808197,"('confident', 'shy')",6.6817474365234375,6.4808197021484375,-0.200927734375
95,-4.9749165,-4.9686785,"('rich', 'poor')",-4.974916458129883,-4.9686784744262695,0.006237983703613281
27,-4.834621,-4.7128677,"('sincere', 'insincere')",-4.834620952606201,-4.712867736816406,0.12175321578979492
6,4.6491117,4.729595,"('liked', 'disliked')",4.649111747741699,4.729595184326172,0.08048343658447266
40,-4.1273727,-4.29474,"('honorable', 'mean')",-4.127372741699219,-4.294740200042725,-0.16736745834350586
53,-3.8835433,-3.7898202,"('smart', 'stupid')",-3.8835432529449463,-3.7898201942443848,0.09372305870056152
48,3.6027873,3.609193,"('reliable', 'unreliable')",3.6027872562408447,3.6091930866241455,0.006405830383300781
86,2.7243679,2.550704,"('self-reliant', 'helpless')",2.72436785697937,2.550704002380371,-0.17366385459899902
1,-2.6519613,-2.413346,"('friendly', 'unfriendly')",-2.651961326599121,-2.4133460521698,0.2386152744293213
11,-2.5719872,-2.4307742,"('caring', 'unaffectionate')",-2.5719871520996094,-2.430774211883545,0.14121294021606445
50,2.503864,2.2486389,"('unprejudiced', 'prejudiced')",2.503864049911499,2.248638868331909,-0.25522518157958984
10,-2.3154745,-1.8758996,"('affectionate', 'unaffectionate')",-2.315474510192871,-1.8758995532989502,0.4395749568939209
66,2.2544584,2.362903,"('imaginative', 'unimaginative')",2.254458427429199,2.362903118133545,0.1084446907043457
3,2.2199194,2.2541392,"('likable', 'unlikable')",2.219919443130493,2.2541391849517822,0.03421974182128906
99,-2.2054906,-1.8648967,"('prestigious', 'insignificant')",-2.2054905891418457,-1.8648966550827026,0.34059393405914307
34,-2.1524923,-1.8332726,"('loyal', 'disloyal')",-2.1524922847747803,-1.8332725763320923,0.319219708442688
13,-2.0287738,-1.8859869,"('helpful', 'unhelpful')",-2.028773784637451,-1.8859869241714478,0.14278686046600342
32,-1.9606314,-1.4975598,"('benevolent', 'hardhearted')",-1.9606313705444336,-1.4975597858428955,0.4630715847015381
102,-1.6349585,-1.5214221,"('eminent', 'low')",-1.6349585056304932,-1.5214221477508545,0.11353635787963867
103,1.624804,1.5316651,"('traditional', 'modern')",1.6248040199279785,1.5316650867462158,-0.0931389331817627
