,average_male,0,1,average_female,female-male,tuple
6,2.4736934,liked,disliked,2.1155872,-0.35810614,"('liked', 'disliked')"
27,-2.3819919,sincere,insincere,-2.1295152,0.2524767,"('sincere', 'insincere')"
42,2.1043572,amicable,hostile,1.925142,-0.1792152,"('amicable', 'hostile')"
37,1.9984027,good,evil,1.6509352,-0.34746754,"('good', 'evil')"
75,1.95346,confident,shy,1.9604707,0.0070106983,"('confident', 'shy')"
13,-1.8949441,helpful,unhelpful,-1.7546211,0.14032292,"('helpful', 'unhelpful')"
46,1.8179867,generous,stingy,1.5954123,-0.22257447,"('generous', 'stingy')"
22,1.7049935,welcoming,disagreeable,1.753211,0.048217535,"('welcoming', 'disagreeable')"
65,-1.5771315,practical,impractical,-1.3956382,0.18149328,"('practical', 'impractical')"
77,1.5670122,active,inactive,1.347663,-0.21934915,"('active', 'inactive')"
81,1.5501921,industrious,lazy,1.078454,-0.4717381,"('industrious', 'lazy')"
68,-1.3786744,clever,inept,-1.5561585,-0.17748415,"('clever', 'inept')"
56,1.3715965,intelligent,dumb,1.2603168,-0.11127961,"('intelligent', 'dumb')"
71,-1.3703564,efficient,inefficient,-1.1921108,0.17824566,"('efficient', 'inefficient')"
95,-1.3580494,rich,poor,-1.2606324,0.097417,"('rich', 'poor')"
70,1.2512515,wise,unwise,1.2022828,-0.048968673,"('wise', 'unwise')"
109,-1.2150965,conservative,liberal,-1.0388165,0.17628002,"('conservative', 'liberal')"
108,-1.2150965,conservative,liberal,-1.0388165,0.17628002,"('conservative', 'liberal')"
40,-1.1264555,honorable,mean,-1.3320041,-0.20554852,"('honorable', 'mean')"
82,1.1156133,industrious,meek,0.8717189,-0.24389446,"('industrious', 'meek')"
58,-1.0663706,able,clumsy,-0.70446384,0.36190677,"('able', 'clumsy')"
72,-1.0494066,logical,illogical,-0.9610547,0.088351965,"('logical', 'illogical')"
23,1.0407331,hospitable,inhospitable,0.7298813,-0.3108518,"('hospitable', 'inhospitable')"
73,-1.0397329,brilliant,incompetent,-1.2114877,-0.17175472,"('brilliant', 'incompetent')"
20,1.0373199,popular,unpopular,0.9207799,-0.116540015,"('popular', 'unpopular')"
53,-1.0048517,smart,stupid,-0.84575975,0.15909195,"('smart', 'stupid')"
25,-0.9749038,moral,immoral,-0.7514872,0.22341663,"('moral', 'immoral')"
78,0.9719964,active,inactive,0.57745814,-0.39453828,"('active', 'inactive')"
29,-0.963112,honest,immoral,-0.91596764,0.047144353,"('honest', 'immoral')"
61,0.95663035,rational,irrational,1.0211128,0.06448245,"('rational', 'irrational')"
93,-0.95320743,dominating,dominated,-0.80688876,0.14631867,"('dominating', 'dominated')"
28,-0.9327687,honest,dishonest,-0.7878632,0.14490551,"('honest', 'dishonest')"
44,-0.8963127,truthful,untruthful,-0.9390452,-0.042732477,"('truthful', 'untruthful')"
45,-0.8703122,cooperative,exploitative,-0.8579072,0.012405038,"('cooperative', 'exploitative')"
21,0.8570111,nice,nasty,0.70773256,-0.14927852,"('nice', 'nasty')"
47,0.8461394,forgiving,unforgiving,1.0064589,0.1603195,"('forgiving', 'unforgiving')"
97,-0.83492315,superior,inferior,-0.7428139,0.09210926,"('superior', 'inferior')"
41,0.82583904,incorrupt,corrupt,0.5820216,-0.24381745,"('incorrupt', 'corrupt')"
107,0.82119584,conventional,modern,1.0833881,0.26219225,"('conventional', 'modern')"
79,-0.8071332,determined,doubtful,-0.7656044,0.04152882,"('determined', 'doubtful')"
48,0.78884137,reliable,unreliable,0.74668455,-0.042156816,"('reliable', 'unreliable')"
38,-0.72638583,kind,unkind,-0.35111105,0.37527478,"('kind', 'unkind')"
85,0.7207773,ambitious,unambitious,0.78883517,0.068057895,"('ambitious', 'unambitious')"
74,-0.7169712,insightful,unperceptive,-0.72361267,-0.0066414475,"('insightful', 'unperceptive')"
18,-0.71249676,social,asocial,-0.48450136,0.2279954,"('social', 'asocial')"
50,0.7102332,unprejudiced,prejudiced,0.6350671,-0.075166106,"('unprejudiced', 'prejudiced')"
7,0.67209864,outgoing,distant,0.1713291,-0.50076956,"('outgoing', 'distant')"
92,0.6418561,unwavering,wavering,0.38512036,-0.2567357,"('unwavering', 'wavering')"
10,0.63769823,affectionate,unaffectionate,0.6525579,0.014859676,"('affectionate', 'unaffectionate')"
52,-0.62205577,competitive,uncompetitive,-0.3983507,0.22370508,"('competitive', 'uncompetitive')"
49,-0.6180799,responsible,irresponsible,-0.47567865,0.14240125,"('responsible', 'irresponsible')"
34,-0.60938644,loyal,disloyal,-0.3000165,0.30936995,"('loyal', 'disloyal')"
66,0.60122126,imaginative,unimaginative,0.56687057,-0.034350693,"('imaginative', 'unimaginative')"
99,0.5838839,prestigious,insignificant,0.3121323,-0.27175158,"('prestigious', 'insignificant')"
33,0.5821237,softhearted,hardhearted,0.44752795,-0.13459575,"('softhearted', 'hardhearted')"
96,-0.5718199,powerful,powerless,-0.4978458,0.0739741,"('powerful', 'powerless')"
100,-0.56702477,influential,uninfluential,-0.47172108,0.095303684,"('influential', 'uninfluential')"
105,-0.5661468,conventional,modern,-0.55444133,0.011705458,"('conventional', 'modern')"
86,0.56323457,self-reliant,helpless,0.43461025,-0.12862432,"('self-reliant', 'helpless')"
87,-0.55320966,dedicated,undedicated,-0.49605703,0.05715263,"('dedicated', 'undedicated')"
0,0.53441465,sociable,unsociable,0.84718055,0.3127659,"('sociable', 'unsociable')"
101,-0.5173429,successful,unsuccessful,-0.4364982,0.08084473,"('successful', 'unsuccessful')"
84,-0.5148451,self-confident,diffident,-0.6486039,-0.13375884,"('self-confident', 'diffident')"
14,0.5147896,supportive,unsupportive,0.31921217,-0.19557741,"('supportive', 'unsupportive')"
94,-0.48295456,aggressive,submissive,-0.22376105,0.2591935,"('aggressive', 'submissive')"
104,-0.46656185,conventional,unconventional,-0.5037985,-0.03723663,"('conventional', 'unconventional')"
63,-0.46188253,capable,incapable,-0.5366252,-0.074742675,"('capable', 'incapable')"
103,-0.45815378,traditional,modern,-0.39280593,0.06534785,"('traditional', 'modern')"
3,0.44825447,likable,unlikable,0.40788814,-0.04036632,"('likable', 'unlikable')"
98,0.4438648,prestigious,insignificant,0.163975,-0.2798898,"('prestigious', 'insignificant')"
2,-0.41238368,friendly,unfriendly,-0.1803537,0.23202997,"('friendly', 'unfriendly')"
83,-0.4074013,energetic,lethargic,-0.34571677,0.06168452,"('energetic', 'lethargic')"
30,-0.3760451,honest,dishonest,-0.44001368,-0.06396857,"('honest', 'dishonest')"
31,0.37015417,altruistic,egoistic,0.34350002,-0.026654154,"('altruistic', 'egoistic')"
88,0.33915877,impulsive,meek,0.028369546,-0.31078923,"('impulsive', 'meek')"
35,0.32796556,fair,unfair,0.29536688,-0.032598674,"('fair', 'unfair')"
8,0.32353258,open,distant,-0.15230997,-0.47584254,"('open', 'distant')"
64,-0.31963605,clever,incompetent,-0.08731043,0.23232561,"('clever', 'incompetent')"
110,0.295776,narrow-minded,open-minded,0.3548344,0.059058398,"('narrow-minded', 'open-minded')"
90,0.2705126,motivated,unmotivated,0.097058676,-0.17345393,"('motivated', 'unmotivated')"
59,0.25577432,skillful,clumsy,0.30653983,0.050765514,"('skillful', 'clumsy')"
12,-0.25117543,sympathetic,unsympathetic,-0.080388725,0.17078671,"('sympathetic', 'unsympathetic')"
91,0.24601921,resilient,nonresilient,0.08284442,-0.1631748,"('resilient', 'nonresilient')"
9,-0.23973642,sensitive,insensitive,-0.22674018,0.012996241,"('sensitive', 'insensitive')"
11,-0.23062243,caring,unaffectionate,-0.2821365,-0.051514074,"('caring', 'unaffectionate')"
19,0.22317043,funny,boring,0.26150066,0.038330227,"('funny', 'boring')"
55,0.21227643,intelligent,unintelligent,0.28220537,0.069928944,"('intelligent', 'unintelligent')"
16,0.20576963,social,antisocial,0.4708347,0.26506507,"('social', 'antisocial')"
43,0.19432104,genuine,fake,0.23198244,0.037661403,"('genuine', 'fake')"
69,0.17868751,wise,foolish,0.111575425,-0.06711209,"('wise', 'foolish')"
36,-0.17617115,tolerant,intolerant,0.054187685,0.23035884,"('tolerant', 'intolerant')"
54,-0.17323592,smart,stupid,-0.52715164,-0.35391572,"('smart', 'stupid')"
51,0.15709792,competent,incompetent,0.107497126,-0.049600795,"('competent', 'incompetent')"
17,-0.14750302,social,antisocial,-0.015518174,0.13198484,"('social', 'antisocial')"
67,-0.14031559,discriminating,undiscriminating,-0.15232491,-0.012009323,"('discriminating', 'undiscriminating')"
89,0.13749853,daring,anxious,0.44511858,0.30762005,"('daring', 'anxious')"
24,0.12225483,thoughtful,rough,0.072120756,-0.050134078,"('thoughtful', 'rough')"
5,0.11654657,pleasant,repellent,0.040581286,-0.075965285,"('pleasant', 'repellent')"
62,-0.10535361,creative,uncreative,-0.25270373,-0.14735012,"('creative', 'uncreative')"
102,-0.08575842,eminent,low,-0.002616331,0.08314209,"('eminent', 'low')"
106,-0.077212326,conventional,unconventional,-0.12045328,-0.043240957,"('conventional', 'unconventional')"
39,-0.07594946,right,wrong,-0.22111785,-0.1451684,"('right', 'wrong')"
57,-0.07255578,able,unable,-0.19992249,-0.1273667,"('able', 'unable')"
26,-0.057399154,trustworthy,untrustworthy,0.148952,0.20635116,"('trustworthy', 'untrustworthy')"
60,-0.056322232,educated,uneducated,0.16515198,0.22147422,"('educated', 'uneducated')"
1,-0.043404207,friendly,unfriendly,-0.09790055,-0.05449634,"('friendly', 'unfriendly')"
32,-0.01805231,benevolent,hardhearted,0.2004542,0.21850652,"('benevolent', 'hardhearted')"
4,-0.016188204,likable,unlikable,0.029956937,0.04614514,"('likable', 'unlikable')"
76,-0.015941262,secure,insecure,0.3350532,0.35099447,"('secure', 'insecure')"
15,-0.0137758255,polite,impolite,0.31195155,0.32572737,"('polite', 'impolite')"
80,-0.005360253,independent,dependent,0.002619207,0.00797946,"('independent', 'dependent')"
