,average_male,0,1,average_female,female-male,tuple
75,6.892513,confident,shy,6.7262983,-0.16621447,"('confident', 'shy')"
6,6.6025524,liked,disliked,6.9563093,0.3537569,"('liked', 'disliked')"
27,-6.4923973,sincere,insincere,-6.891674,-0.39927673,"('sincere', 'insincere')"
40,-5.3481245,honorable,mean,-5.5361123,-0.1879878,"('honorable', 'mean')"
95,-5.3342233,rich,poor,-6.1464753,-0.81225204,"('rich', 'poor')"
53,-4.4591517,smart,stupid,-5.0991077,-0.639956,"('smart', 'stupid')"
48,3.2699227,reliable,unreliable,2.4395468,-0.8303759,"('reliable', 'unreliable')"
86,3.1890278,self-reliant,helpless,2.933278,-0.2557497,"('self-reliant', 'helpless')"
58,-2.7963057,able,clumsy,-2.5302715,0.26603413,"('able', 'clumsy')"
66,2.7954042,imaginative,unimaginative,2.613903,-0.18150115,"('imaginative', 'unimaginative')"
34,-2.730453,loyal,disloyal,-2.4687495,0.2617035,"('loyal', 'disloyal')"
50,2.570627,unprejudiced,prejudiced,2.5122604,-0.058366537,"('unprejudiced', 'prejudiced')"
78,2.5538423,active,inactive,2.337712,-0.21613026,"('active', 'inactive')"
38,-2.528432,kind,unkind,-2.778245,-0.24981308,"('kind', 'unkind')"
13,-2.5074997,helpful,unhelpful,-3.0253015,-0.51780176,"('helpful', 'unhelpful')"
3,2.3858123,likable,unlikable,2.501451,0.11563873,"('likable', 'unlikable')"
1,-2.3497474,friendly,unfriendly,-1.7086537,0.64109373,"('friendly', 'unfriendly')"
46,2.059572,generous,stingy,2.414953,0.355381,"('generous', 'stingy')"
32,-2.0337553,benevolent,hardhearted,-1.243886,0.7898693,"('benevolent', 'hardhearted')"
28,-1.8336973,honest,dishonest,-2.0582905,-0.22459316,"('honest', 'dishonest')"
81,1.7597723,industrious,lazy,2.2216172,0.46184492,"('industrious', 'lazy')"
29,-1.6630261,honest,immoral,-2.0857606,-0.4227345,"('honest', 'immoral')"
56,1.5563676,intelligent,dumb,1.2540694,-0.3022982,"('intelligent', 'dumb')"
37,1.4973714,good,evil,2.2240515,0.72668004,"('good', 'evil')"
11,-1.4363387,caring,unaffectionate,-1.3065925,0.1297462,"('caring', 'unaffectionate')"
90,1.3279381,motivated,unmotivated,0.7290926,-0.5988455,"('motivated', 'unmotivated')"
14,1.3223422,supportive,unsupportive,1.023588,-0.29875422,"('supportive', 'unsupportive')"
104,-1.2408127,conventional,unconventional,-0.46489447,0.7759182,"('conventional', 'unconventional')"
63,-1.1871803,capable,incapable,-1.329408,-0.14222777,"('capable', 'incapable')"
33,-1.1853306,softhearted,hardhearted,-1.1578747,0.027455926,"('softhearted', 'hardhearted')"
87,-1.1522353,dedicated,undedicated,-1.3900108,-0.23777556,"('dedicated', 'undedicated')"
94,1.1226723,aggressive,submissive,0.12738341,-0.9952889,"('aggressive', 'submissive')"
7,1.103515,outgoing,distant,0.9709543,-0.13256073,"('outgoing', 'distant')"
72,-1.1025937,logical,illogical,-1.0908618,0.011731863,"('logical', 'illogical')"
22,1.0887953,welcoming,disagreeable,1.2629641,0.17416883,"('welcoming', 'disagreeable')"
10,-1.070903,affectionate,unaffectionate,-0.522086,0.5488169,"('affectionate', 'unaffectionate')"
68,-1.0334554,clever,inept,-1.4908674,-0.457412,"('clever', 'inept')"
62,-1.0302784,creative,uncreative,-0.7731062,0.25717223,"('creative', 'uncreative')"
105,-0.99472106,conventional,modern,-0.743022,0.25169903,"('conventional', 'modern')"
97,-0.99083805,superior,inferior,-0.8849988,0.10583925,"('superior', 'inferior')"
31,-0.97655815,altruistic,egoistic,-0.5661,0.41045815,"('altruistic', 'egoistic')"
16,0.9357024,social,antisocial,0.5475112,-0.38819116,"('social', 'antisocial')"
88,0.8713603,impulsive,meek,1.1724648,0.30110455,"('impulsive', 'meek')"
24,-0.86808383,thoughtful,rough,-0.945835,-0.07775116,"('thoughtful', 'rough')"
64,-0.8600532,clever,incompetent,-1.4694737,-0.60942054,"('clever', 'incompetent')"
35,0.8515452,fair,unfair,0.96186066,0.11031544,"('fair', 'unfair')"
80,0.8511815,independent,dependent,0.64607733,-0.20510417,"('independent', 'dependent')"
74,-0.8496218,insightful,unperceptive,-1.3855,-0.5358782,"('insightful', 'unperceptive')"
47,-0.84912634,forgiving,unforgiving,-0.6079032,0.24122316,"('forgiving', 'unforgiving')"
99,-0.8430909,prestigious,insignificant,-0.052709162,0.7903817,"('prestigious', 'insignificant')"
65,-0.8281985,practical,impractical,-1.6142702,-0.7860717,"('practical', 'impractical')"
70,0.8252766,wise,unwise,0.97949237,0.15421575,"('wise', 'unwise')"
67,-0.8007789,discriminating,undiscriminating,-0.44311103,0.3576679,"('discriminating', 'undiscriminating')"
100,-0.783854,influential,uninfluential,-1.0654618,-0.28160775,"('influential', 'uninfluential')"
101,-0.7740225,successful,unsuccessful,-1.3096895,-0.535667,"('successful', 'unsuccessful')"
82,0.77258193,industrious,meek,1.3518853,0.5793034,"('industrious', 'meek')"
55,-0.7515739,intelligent,unintelligent,-0.8897915,-0.13821757,"('intelligent', 'unintelligent')"
60,-0.7244579,educated,uneducated,-0.74273086,-0.018272936,"('educated', 'uneducated')"
49,-0.6978834,responsible,irresponsible,-1.5881442,-0.89026076,"('responsible', 'irresponsible')"
71,0.6892459,efficient,inefficient,-0.84250176,-1.5317476,"('efficient', 'inefficient')"
77,0.6866559,active,inactive,1.0803258,0.39366996,"('active', 'inactive')"
