,average_male,0,1,average_female,female-male,tuple
75,7.445511,confident,shy,7.712751,0.26724005,"('confident', 'shy')"
6,5.937418,liked,disliked,6.654439,0.717021,"('liked', 'disliked')"
27,-5.8604712,sincere,insincere,-6.3519382,-0.491467,"('sincere', 'insincere')"
95,-5.304034,rich,poor,-6.0086336,-0.7045994,"('rich', 'poor')"
40,-5.0520754,honorable,mean,-5.5626745,-0.51059914,"('honorable', 'mean')"
53,-3.8862638,smart,stupid,-4.3572216,-0.47095776,"('smart', 'stupid')"
86,3.2458334,self-reliant,helpless,3.27274,0.02690649,"('self-reliant', 'helpless')"
48,2.8177881,reliable,unreliable,2.7457597,-0.0720284,"('reliable', 'unreliable')"
66,2.8089752,imaginative,unimaginative,2.9470377,0.13806248,"('imaginative', 'unimaginative')"
13,-2.6062837,helpful,unhelpful,-2.382749,0.22353458,"('helpful', 'unhelpful')"
3,2.276259,likable,unlikable,2.5883546,0.31209564,"('likable', 'unlikable')"
78,2.2510388,active,inactive,1.7071545,-0.5438843,"('active', 'inactive')"
34,-2.1441913,loyal,disloyal,-1.8667748,0.27741647,"('loyal', 'disloyal')"
38,-2.1266165,kind,unkind,-1.6602395,0.46637702,"('kind', 'unkind')"
50,2.1127932,unprejudiced,prejudiced,1.8370118,-0.2757814,"('unprejudiced', 'prejudiced')"
46,1.929573,generous,stingy,1.9366717,0.007098675,"('generous', 'stingy')"
32,-1.9061031,benevolent,hardhearted,-1.3417276,0.5643755,"('benevolent', 'hardhearted')"
24,-1.79757,thoughtful,rough,-1.9292033,-0.13163328,"('thoughtful', 'rough')"
33,-1.7494521,softhearted,hardhearted,-1.7573224,-0.0078703165,"('softhearted', 'hardhearted')"
58,-1.6484088,able,clumsy,-1.5656816,0.082727194,"('able', 'clumsy')"
26,1.5672824,trustworthy,untrustworthy,1.4941819,-0.07310057,"('trustworthy', 'untrustworthy')"
37,1.5256617,good,evil,1.7075224,0.18186069,"('good', 'evil')"
28,-1.4933301,honest,dishonest,-1.659274,-0.16594386,"('honest', 'dishonest')"
1,-1.4890423,friendly,unfriendly,-1.1326706,0.35637164,"('friendly', 'unfriendly')"
81,1.4621892,industrious,lazy,1.5011933,0.039004087,"('industrious', 'lazy')"
22,1.4353583,welcoming,disagreeable,1.4436924,0.00833416,"('welcoming', 'disagreeable')"
11,-1.3110281,caring,unaffectionate,-1.1444879,0.16654027,"('caring', 'unaffectionate')"
29,-1.2683082,honest,immoral,-1.6562063,-0.3878981,"('honest', 'immoral')"
102,-1.2239759,eminent,low,-0.96892107,0.25505483,"('eminent', 'low')"
14,1.22248,supportive,unsupportive,1.5308969,0.30841684,"('supportive', 'unsupportive')"
90,1.1510369,motivated,unmotivated,0.95951164,-0.19152522,"('motivated', 'unmotivated')"
56,1.1483691,intelligent,dumb,1.2879149,0.1395458,"('intelligent', 'dumb')"
35,1.0965261,fair,unfair,1.2070808,0.110554695,"('fair', 'unfair')"
7,1.0930653,outgoing,distant,0.6910111,-0.4020542,"('outgoing', 'distant')"
87,-1.0689918,dedicated,undedicated,-0.9340305,0.1349613,"('dedicated', 'undedicated')"
105,-1.045896,conventional,modern,-1.1909983,-0.14510226,"('conventional', 'modern')"
15,0.99300474,polite,impolite,1.3120093,0.3190046,"('polite', 'impolite')"
21,0.9565542,nice,nasty,1.181113,0.22455883,"('nice', 'nasty')"
88,0.95452636,impulsive,meek,1.1733545,0.21882814,"('impulsive', 'meek')"
9,-0.9347707,sensitive,insensitive,-1.0814475,-0.14667678,"('sensitive', 'insensitive')"
61,0.9262162,rational,irrational,1.342581,0.41636485,"('rational', 'irrational')"
60,-0.9109689,educated,uneducated,-0.49100667,0.41996223,"('educated', 'uneducated')"
16,0.90266323,social,antisocial,1.0470964,0.14443314,"('social', 'antisocial')"
44,-0.9006703,truthful,untruthful,-0.7522078,0.14846247,"('truthful', 'untruthful')"
65,-0.89625335,practical,impractical,-0.84918815,0.0470652,"('practical', 'impractical')"
0,0.8818929,sociable,unsociable,0.93982947,0.05793655,"('sociable', 'unsociable')"
76,0.8769151,secure,insecure,0.22939083,-0.64752424,"('secure', 'insecure')"
80,0.8687438,independent,dependent,0.47346473,-0.39527905,"('independent', 'dependent')"
109,0.8651626,conservative,liberal,0.7750496,-0.090112984,"('conservative', 'liberal')"
108,0.8651626,conservative,liberal,0.7750496,-0.090112984,"('conservative', 'liberal')"
63,-0.8609487,capable,incapable,-0.8853239,-0.0243752,"('capable', 'incapable')"
67,-0.85955083,discriminating,undiscriminating,-0.91340923,-0.0538584,"('discriminating', 'undiscriminating')"
69,0.8579037,wise,foolish,0.90777504,0.049871325,"('wise', 'foolish')"
84,-0.8198656,self-confident,diffident,-0.6343965,0.18546909,"('self-confident', 'diffident')"
73,-0.80470437,brilliant,incompetent,-1.234627,-0.42992264,"('brilliant', 'incompetent')"
49,-0.8002939,responsible,irresponsible,-1.1930542,-0.39276028,"('responsible', 'irresponsible')"
82,0.79315054,industrious,meek,1.2471203,0.45396972,"('industrious', 'meek')"
107,0.7893374,conventional,modern,0.7499058,-0.039431572,"('conventional', 'modern')"
94,0.7415979,aggressive,submissive,0.7508632,0.009265304,"('aggressive', 'submissive')"
101,-0.7046913,successful,unsuccessful,-0.603855,0.10083628,"('successful', 'unsuccessful')"
42,0.69176114,amicable,hostile,1.0247688,0.3330077,"('amicable', 'hostile')"
103,0.66415125,traditional,modern,0.5206157,-0.14353555,"('traditional', 'modern')"
74,-0.6564343,insightful,unperceptive,-0.8148124,-0.15837812,"('insightful', 'unperceptive')"
62,-0.65222085,creative,uncreative,-0.5412857,0.11093515,"('creative', 'uncreative')"
23,0.6514662,hospitable,inhospitable,0.68890953,0.03744334,"('hospitable', 'inhospitable')"
43,-0.6431074,genuine,fake,-0.64332545,-0.00021803379,"('genuine', 'fake')"
31,-0.6398584,altruistic,egoistic,-0.5338867,0.10597175,"('altruistic', 'egoistic')"
52,0.6326424,competitive,uncompetitive,0.5459356,-0.08670682,"('competitive', 'uncompetitive')"
41,0.62486106,incorrupt,corrupt,0.80161893,0.17675787,"('incorrupt', 'corrupt')"
92,-0.6153012,unwavering,wavering,-0.51351154,0.10178965,"('unwavering', 'wavering')"
55,-0.6126218,intelligent,unintelligent,-0.5246821,0.08793968,"('intelligent', 'unintelligent')"
77,0.6114898,active,inactive,0.6941763,0.08268654,"('active', 'inactive')"
85,-0.6107761,ambitious,unambitious,-0.6755336,-0.06475747,"('ambitious', 'unambitious')"
110,0.5810884,narrow-minded,open-minded,0.65398455,0.07289612,"('narrow-minded', 'open-minded')"
96,-0.5670714,powerful,powerless,-0.15046534,0.41660604,"('powerful', 'powerless')"
17,0.54453605,social,antisocial,0.98765004,0.44311398,"('social', 'antisocial')"
99,-0.5251951,prestigious,insignificant,-0.093188465,0.43200666,"('prestigious', 'insignificant')"
10,-0.4969971,affectionate,unaffectionate,-0.16534118,0.33165592,"('affectionate', 'unaffectionate')"
93,-0.48396635,dominating,dominated,-0.44060242,0.04336393,"('dominating', 'dominated')"
104,-0.42230776,conventional,unconventional,-0.37792787,0.04437989,"('conventional', 'unconventional')"
70,0.41484964,wise,unwise,0.47576818,0.06091854,"('wise', 'unwise')"
45,-0.40173137,cooperative,exploitative,-0.43969882,-0.037967443,"('cooperative', 'exploitative')"
64,-0.3838238,clever,incompetent,-0.6314653,-0.2476415,"('clever', 'incompetent')"
19,-0.38177216,funny,boring,0.03705144,0.4188236,"('funny', 'boring')"
47,-0.37307316,forgiving,unforgiving,-0.061925128,0.31114805,"('forgiving', 'unforgiving')"
18,-0.3539031,social,asocial,-0.17704043,0.17686269,"('social', 'asocial')"
57,-0.31280392,able,unable,-0.62035614,-0.30755222,"('able', 'unable')"
