,average_male,0,1,average_female,female-male,tuple
75,6.2805815,confident,shy,6.3257337,0.045152187,"('confident', 'shy')"
6,5.775671,liked,disliked,5.9780865,0.20241547,"('liked', 'disliked')"
27,-5.58856,sincere,insincere,-5.7782617,-0.18970156,"('sincere', 'insincere')"
95,-4.6959496,rich,poor,-5.172213,-0.47626352,"('rich', 'poor')"
53,-4.5183916,smart,stupid,-4.6658072,-0.14741564,"('smart', 'stupid')"
40,-4.342064,honorable,mean,-4.730216,-0.38815212,"('honorable', 'mean')"
86,2.8825316,self-reliant,helpless,2.8782663,-0.0042653084,"('self-reliant', 'helpless')"
13,-2.7112086,helpful,unhelpful,-2.5937583,0.11745024,"('helpful', 'unhelpful')"
34,-2.3823307,loyal,disloyal,-2.0118995,0.37043118,"('loyal', 'disloyal')"
28,-2.3636134,honest,dishonest,-2.3437304,0.019882917,"('honest', 'dishonest')"
46,2.3296523,generous,stingy,2.3673391,0.037686825,"('generous', 'stingy')"
50,2.3165383,unprejudiced,prejudiced,2.2113965,-0.10514188,"('unprejudiced', 'prejudiced')"
11,-2.1966887,caring,unaffectionate,-2.2132182,-0.01652956,"('caring', 'unaffectionate')"
88,2.1675994,impulsive,meek,2.1589518,-0.00864768,"('impulsive', 'meek')"
38,-2.13375,kind,unkind,-1.8845338,0.2492162,"('kind', 'unkind')"
37,2.122277,good,evil,1.9818261,-0.14045095,"('good', 'evil')"
78,2.1117013,active,inactive,1.5193797,-0.5923215,"('active', 'inactive')"
58,-2.0844183,able,clumsy,-1.9456809,0.13873744,"('able', 'clumsy')"
48,1.9759941,reliable,unreliable,1.9671482,-0.008845925,"('reliable', 'unreliable')"
12,-1.8756281,sympathetic,unsympathetic,-1.8589578,0.016670346,"('sympathetic', 'unsympathetic')"
81,1.8714141,industrious,lazy,1.778841,-0.09257305,"('industrious', 'lazy')"
66,1.7746625,imaginative,unimaginative,1.8458377,0.07117522,"('imaginative', 'unimaginative')"
10,-1.7086011,affectionate,unaffectionate,-1.726495,-0.01789391,"('affectionate', 'unaffectionate')"
65,-1.6608821,practical,impractical,-1.7619388,-0.101056695,"('practical', 'impractical')"
82,1.6440969,industrious,meek,1.640928,-0.0031688213,"('industrious', 'meek')"
90,1.4979286,motivated,unmotivated,1.1672199,-0.33070874,"('motivated', 'unmotivated')"
49,-1.4895408,responsible,irresponsible,-1.7284284,-0.23888755,"('responsible', 'irresponsible')"
32,-1.3868688,benevolent,hardhearted,-1.1531252,0.23374367,"('benevolent', 'hardhearted')"
42,1.2992816,amicable,hostile,1.504051,0.20476937,"('amicable', 'hostile')"
3,1.2980661,likable,unlikable,1.4297647,0.13169861,"('likable', 'unlikable')"
36,-1.2303811,tolerant,intolerant,-1.4466984,-0.2163173,"('tolerant', 'intolerant')"
44,-1.2285966,truthful,untruthful,-1.1103349,0.118261695,"('truthful', 'untruthful')"
29,-1.2171755,honest,immoral,-1.38527,-0.16809452,"('honest', 'immoral')"
1,-1.1414094,friendly,unfriendly,-1.2151923,-0.07378292,"('friendly', 'unfriendly')"
63,-1.1187301,capable,incapable,-1.1071985,0.011531591,"('capable', 'incapable')"
87,-1.0470016,dedicated,undedicated,-1.1313719,-0.084370255,"('dedicated', 'undedicated')"
102,-1.0318474,eminent,low,-1.0040153,0.027832031,"('eminent', 'low')"
45,-0.98754776,cooperative,exploitative,-1.0092262,-0.021678448,"('cooperative', 'exploitative')"
68,-0.982536,clever,inept,-1.3664756,-0.38393956,"('clever', 'inept')"
64,-0.97464836,clever,incompetent,-1.2301152,-0.25546682,"('clever', 'incompetent')"
18,-0.96879697,social,asocial,-0.8417598,0.12703717,"('social', 'asocial')"
104,-0.96493065,conventional,unconventional,-0.7250262,0.23990446,"('conventional', 'unconventional')"
97,-0.95894897,superior,inferior,-0.76229084,0.19665813,"('superior', 'inferior')"
103,0.91177446,traditional,modern,0.9003186,-0.011455834,"('traditional', 'modern')"
25,-0.901839,moral,immoral,-1.1560912,-0.2542522,"('moral', 'immoral')"
9,-0.900641,sensitive,insensitive,-1.2651808,-0.3645398,"('sensitive', 'insensitive')"
100,-0.89139664,influential,uninfluential,-0.78815615,0.10324049,"('influential', 'uninfluential')"
109,0.8344311,conservative,liberal,0.8745894,0.04015827,"('conservative', 'liberal')"
108,0.8344311,conservative,liberal,0.8745894,0.04015827,"('conservative', 'liberal')"
47,-0.81551266,forgiving,unforgiving,-0.7334738,0.08203888,"('forgiving', 'unforgiving')"
105,-0.80297613,conventional,modern,-0.97682315,-0.17384702,"('conventional', 'modern')"
80,0.78769547,independent,dependent,0.8504524,0.062756956,"('independent', 'dependent')"
19,-0.7844225,funny,boring,-0.65530336,0.12911916,"('funny', 'boring')"
43,-0.7788799,genuine,fake,-0.9932357,-0.21435583,"('genuine', 'fake')"
55,-0.7748985,intelligent,unintelligent,-0.93107647,-0.15617794,"('intelligent', 'unintelligent')"
54,0.73373187,smart,stupid,0.33178672,-0.40194514,"('smart', 'stupid')"
22,0.7150865,welcoming,disagreeable,0.64270043,-0.072386086,"('welcoming', 'disagreeable')"
106,-0.7132584,conventional,unconventional,-0.7370297,-0.023771286,"('conventional', 'unconventional')"
35,0.71298593,fair,unfair,0.90831053,0.1953246,"('fair', 'unfair')"
14,0.6928786,supportive,unsupportive,0.49367785,-0.19920075,"('supportive', 'unsupportive')"
7,0.6892669,outgoing,distant,0.3469557,-0.34231123,"('outgoing', 'distant')"
73,-0.67857623,brilliant,incompetent,-1.209798,-0.53122175,"('brilliant', 'incompetent')"
4,-0.6601883,likable,unlikable,-0.8128782,-0.15268987,"('likable', 'unlikable')"
21,0.64565134,nice,nasty,0.70289594,0.0572446,"('nice', 'nasty')"
41,0.6442646,incorrupt,corrupt,1.0606484,0.41638386,"('incorrupt', 'corrupt')"
16,0.6068994,social,antisocial,0.45174202,-0.15515736,"('social', 'antisocial')"
99,-0.5962027,prestigious,insignificant,-0.53922904,0.056973636,"('prestigious', 'insignificant')"
56,0.5738755,intelligent,dumb,0.65110177,0.07722628,"('intelligent', 'dumb')"
59,0.5663653,skillful,clumsy,0.7442374,0.17787212,"('skillful', 'clumsy')"
91,0.55828035,resilient,nonresilient,0.31405562,-0.24422473,"('resilient', 'nonresilient')"
30,-0.5514617,honest,dishonest,-0.6300666,-0.07860488,"('honest', 'dishonest')"
33,-0.54716426,softhearted,hardhearted,-0.67508036,-0.1279161,"('softhearted', 'hardhearted')"
92,-0.5114135,unwavering,wavering,-0.41635013,0.09506339,"('unwavering', 'wavering')"
61,0.4911216,rational,irrational,0.74461925,0.25349766,"('rational', 'irrational')"
2,-0.48612326,friendly,unfriendly,-0.40377888,0.08234438,"('friendly', 'unfriendly')"
77,0.48363453,active,inactive,0.66649336,0.18285882,"('active', 'inactive')"
74,-0.44779068,insightful,unperceptive,-0.6079893,-0.16019863,"('insightful', 'unperceptive')"
57,-0.43096754,able,unable,-0.67049193,-0.2395244,"('able', 'unable')"
83,-0.42563242,energetic,lethargic,-0.6247625,-0.19913006,"('energetic', 'lethargic')"
70,0.40581822,wise,unwise,0.7319503,0.32613206,"('wise', 'unwise')"
17,0.3905937,social,antisocial,0.34089664,-0.04969707,"('social', 'antisocial')"
60,-0.36857024,educated,uneducated,-0.1766699,0.19190034,"('educated', 'uneducated')"
79,-0.36506552,determined,doubtful,-0.14542687,0.21963865,"('determined', 'doubtful')"
84,0.36384958,self-confident,diffident,0.21553719,-0.14831239,"('self-confident', 'diffident')"
26,0.33314514,trustworthy,untrustworthy,0.44039118,0.10724604,"('trustworthy', 'untrustworthy')"
69,-0.30701187,wise,foolish,-0.0405567,0.26645517,"('wise', 'foolish')"
62,-0.30539235,creative,uncreative,-0.30093625,0.004456103,"('creative', 'uncreative')"
101,-0.3003047,successful,unsuccessful,-0.2836451,0.016659617,"('successful', 'unsuccessful')"
0,-0.29540503,sociable,unsociable,-0.2551454,0.04025963,"('sociable', 'unsociable')"
110,0.28097102,narrow-minded,open-minded,0.20147823,-0.07949279,"('narrow-minded', 'open-minded')"
15,0.25723973,polite,impolite,0.2795598,0.022320062,"('polite', 'impolite')"
93,-0.24567735,dominating,dominated,-0.024324477,0.22135288,"('dominating', 'dominated')"
89,-0.23277727,daring,anxious,-0.4194374,-0.18666014,"('daring', 'anxious')"
72,-0.2235753,logical,illogical,-0.073976636,0.14959866,"('logical', 'illogical')"
23,0.22006534,hospitable,inhospitable,0.16274163,-0.05732371,"('hospitable', 'inhospitable')"
52,-0.21924663,competitive,uncompetitive,-0.30988538,-0.09063876,"('competitive', 'uncompetitive')"
98,-0.21578448,prestigious,insignificant,-0.21016386,0.0056206137,"('prestigious', 'insignificant')"
107,0.1731266,conventional,modern,0.37011772,0.19699113,"('conventional', 'modern')"
94,0.1538037,aggressive,submissive,0.0097384155,-0.14406529,"('aggressive', 'submissive')"
51,0.148119,competent,incompetent,-0.09793216,-0.24605116,"('competent', 'incompetent')"
31,0.14685068,altruistic,egoistic,0.12440312,-0.022447556,"('altruistic', 'egoistic')"
76,-0.14590594,secure,insecure,-0.121978074,0.023927867,"('secure', 'insecure')"
85,-0.13077033,ambitious,unambitious,-0.16418794,-0.033417612,"('ambitious', 'unambitious')"
24,-0.11456661,thoughtful,rough,-0.17982116,-0.065254554,"('thoughtful', 'rough')"
8,0.10423365,open,distant,-0.13781634,-0.24204999,"('open', 'distant')"
96,-0.0806146,powerful,powerless,0.07561585,0.15623045,"('powerful', 'powerless')"
71,-0.075472414,efficient,inefficient,-0.63348264,-0.5580102,"('efficient', 'inefficient')"
20,0.063325405,popular,unpopular,0.32763833,0.26431292,"('popular', 'unpopular')"
67,0.06227015,discriminating,undiscriminating,0.044347584,-0.017922565,"('discriminating', 'undiscriminating')"
