,average_male,0,1,average_female,female-male,tuple
75,3.5795507,confident,shy,3.4978585,-0.08169222,"('confident', 'shy')"
40,-2.3476365,honorable,mean,-2.5955267,-0.24789023,"('honorable', 'mean')"
27,-2.1583095,sincere,insincere,-2.0353682,0.122941256,"('sincere', 'insincere')"
53,-1.9231235,smart,stupid,-1.9297546,-0.006631136,"('smart', 'stupid')"
6,1.8483424,liked,disliked,1.6169934,-0.23134899,"('liked', 'disliked')"
95,-1.7889081,rich,poor,-1.7313918,0.057516336,"('rich', 'poor')"
94,1.4497678,aggressive,submissive,1.4018867,-0.047881126,"('aggressive', 'submissive')"
45,-1.4365128,cooperative,exploitative,-1.3536317,0.08288109,"('cooperative', 'exploitative')"
33,-1.4205974,softhearted,hardhearted,-1.495703,-0.07510555,"('softhearted', 'hardhearted')"
66,1.3648252,imaginative,unimaginative,1.2807686,-0.084056616,"('imaginative', 'unimaginative')"
105,-1.2979963,conventional,modern,-1.3477237,-0.04972744,"('conventional', 'modern')"
84,-1.230412,self-confident,diffident,-1.41592,-0.18550801,"('self-confident', 'diffident')"
90,1.1964469,motivated,unmotivated,0.9725226,-0.22392428,"('motivated', 'unmotivated')"
3,1.0465293,likable,unlikable,1.0150261,-0.0315032,"('likable', 'unlikable')"
44,-1.0132439,truthful,untruthful,-1.2110277,-0.19778383,"('truthful', 'untruthful')"
32,-0.9857497,benevolent,hardhearted,-0.81790936,0.16784036,"('benevolent', 'hardhearted')"
13,-0.9301591,helpful,unhelpful,-0.932631,-0.0024719238,"('helpful', 'unhelpful')"
11,-0.9239356,caring,unaffectionate,-1.059263,-0.1353274,"('caring', 'unaffectionate')"
1,-0.9199599,friendly,unfriendly,-1.0697904,-0.14983046,"('friendly', 'unfriendly')"
101,-0.8987959,successful,unsuccessful,-0.9559292,-0.057133317,"('successful', 'unsuccessful')"
67,-0.89408183,discriminating,undiscriminating,-0.9925962,-0.09851438,"('discriminating', 'undiscriminating')"
48,0.87336427,reliable,unreliable,0.7898627,-0.08350158,"('reliable', 'unreliable')"
78,0.8669044,active,inactive,0.63783026,-0.22907412,"('active', 'inactive')"
15,0.85875607,polite,impolite,1.1507115,0.29195547,"('polite', 'impolite')"
55,0.8538057,intelligent,unintelligent,0.79652077,-0.05728495,"('intelligent', 'unintelligent')"
107,0.8355322,conventional,modern,1.0038557,0.16832352,"('conventional', 'modern')"
76,0.82118154,secure,insecure,1.0250026,0.20382106,"('secure', 'insecure')"
8,-0.80221164,open,distant,-1.14839,-0.3461784,"('open', 'distant')"
38,-0.77611697,kind,unkind,-0.61873424,0.15738273,"('kind', 'unkind')"
46,0.7462436,generous,stingy,0.5850832,-0.16116041,"('generous', 'stingy')"
10,-0.6881421,affectionate,unaffectionate,-0.6612482,0.026893914,"('affectionate', 'unaffectionate')"
36,-0.6555277,tolerant,intolerant,-0.5671943,0.08833343,"('tolerant', 'intolerant')"
14,0.6269057,supportive,unsupportive,0.41696724,-0.20993844,"('supportive', 'unsupportive')"
28,-0.62446433,honest,dishonest,-0.6197119,0.004752457,"('honest', 'dishonest')"
85,0.6084757,ambitious,unambitious,0.61194324,0.0034675598,"('ambitious', 'unambitious')"
56,0.5953894,intelligent,dumb,0.32230037,-0.27308905,"('intelligent', 'dumb')"
52,0.58137894,competitive,uncompetitive,0.5673002,-0.014078736,"('competitive', 'uncompetitive')"
22,0.57090294,welcoming,disagreeable,0.6373762,0.066473246,"('welcoming', 'disagreeable')"
68,-0.5623603,clever,inept,-0.81971383,-0.25735354,"('clever', 'inept')"
