,catalent_male,catalent_female,tuple,average_male,average_female,female-male
75,1.8166704,1.5742235,"('confident', 'shy')",1.8166704177856445,1.574223518371582,-0.2424468994140625
95,-1.5709252,-1.7110965,"('rich', 'poor')",-1.570925235748291,-1.7110965251922607,-0.14017128944396973
37,1.3436227,1.4455729,"('good', 'evil')",1.3436226844787598,1.445572853088379,0.10195016860961914
6,1.263785,1.4771903,"('liked', 'disliked')",1.2637850046157837,1.4771902561187744,0.21340525150299072
53,-1.1608596,-0.9840468,"('smart', 'stupid')",-1.1608595848083496,-0.9840468168258667,0.1768127679824829
40,-1.1227522,-1.353905,"('honorable', 'mean')",-1.1227521896362305,-1.3539049625396729,-0.23115277290344238
23,1.0131508,1.0809051,"('hospitable', 'inhospitable')",1.0131508111953735,1.0809050798416138,0.06775426864624023
100,0.9794604,1.0631878,"('influential', 'uninfluential')",0.9794604182243347,1.063187837600708,0.08372741937637329
77,0.97939026,1.3225377,"('active', 'inactive')",0.9793902635574341,1.3225376605987549,0.3431473970413208
70,0.9771778,0.84286183,"('wise', 'unwise')",0.9771777987480164,0.8428618311882019,-0.13431596755981445
84,0.96605253,0.6298529,"('self-confident', 'diffident')",0.9660525321960449,0.6298528909683228,-0.33619964122772217
90,0.9659464,0.61328816,"('motivated', 'unmotivated')",0.9659463763237,0.613288164138794,-0.352658212184906
65,-0.9465549,-1.1788815,"('practical', 'impractical')",-0.9465548992156982,-1.1788815259933472,-0.23232662677764893
91,0.8875108,0.74188876,"('resilient', 'nonresilient')",0.8875107765197754,0.7418887615203857,-0.14562201499938965
102,0.87927365,0.5751727,"('eminent', 'low')",0.8792736530303955,0.5751727223396301,-0.3041009306907654
78,0.81522703,0.2894668,"('active', 'inactive')",0.8152270317077637,0.2894667983055115,-0.5257602334022522
26,-0.8079685,-0.45525804,"('trustworthy', 'untrustworthy')",-0.8079684972763062,-0.4552580416202545,0.35271045565605164
14,0.8048986,0.7582022,"('supportive', 'unsupportive')",0.8048986196517944,0.7582021951675415,-0.04669642448425293
27,-0.7913272,-0.9783539,"('sincere', 'insincere')",-0.791327178478241,-0.9783539175987244,-0.1870267391204834
82,0.77535486,0.7339823,"('industrious', 'meek')",0.7753548622131348,0.7339823246002197,-0.04137253761291504
89,-0.7743628,-0.7233474,"('daring', 'anxious')",-0.7743628025054932,-0.7233474254608154,0.051015377044677734
5,0.77027285,0.72322077,"('pleasant', 'repellent')",0.7702728509902954,0.7232207655906677,-0.047052085399627686
54,0.7251902,0.47403365,"('smart', 'stupid')",0.7251902222633362,0.4740336537361145,-0.2511565685272217
4,-0.71214265,-0.48511285,"('likable', 'unlikable')",-0.7121426463127136,-0.48511284589767456,0.22702980041503906
7,0.67866087,0.51766056,"('outgoing', 'distant')",0.6786608695983887,0.5176605582237244,-0.1610003113746643
38,-0.6740376,-0.7839279,"('kind', 'unkind')",-0.6740375757217407,-0.7839279174804688,-0.10989034175872803
58,-0.6686382,-0.48024258,"('able', 'clumsy')",-0.6686382293701172,-0.4802425801753998,0.1883956491947174
110,-0.6608775,-0.5511558,"('narrow-minded', 'open-minded')",-0.660877525806427,-0.5511558055877686,0.10972172021865845
48,-0.63476753,-0.51278204,"('reliable', 'unreliable')",-0.6347675323486328,-0.5127820372581482,0.12198549509048462
55,0.63327885,0.62757003,"('intelligent', 'unintelligent')",0.6332788467407227,0.6275700330734253,-0.005708813667297363
11,0.6330721,0.73885083,"('caring', 'unaffectionate')",0.6330720782279968,0.7388508319854736,0.1057787537574768
8,0.6187438,0.6206675,"('open', 'distant')",0.6187437772750854,0.6206675171852112,0.0019237399101257324
62,0.5982652,0.8340697,"('creative', 'uncreative')",0.5982651710510254,0.8340697288513184,0.23580455780029297
103,0.5862475,0.2714088,"('traditional', 'modern')",0.5862475037574768,0.2714087963104248,-0.314838707447052
13,-0.5745826,-0.6554232,"('helpful', 'unhelpful')",-0.574582576751709,-0.6554232239723206,-0.08084064722061157
43,-0.5557068,-0.4825266,"('genuine', 'fake')",-0.555706799030304,-0.48252660036087036,0.0731801986694336
69,-0.55002075,-0.27581427,"('wise', 'foolish')",-0.5500207543373108,-0.2758142650127411,0.2742064893245697
46,0.52804697,0.75873905,"('generous', 'stingy')",0.5280469655990601,0.7587390542030334,0.2306920886039734
47,-0.5060391,-0.25519317,"('forgiving', 'unforgiving')",-0.5060390830039978,-0.25519317388534546,0.25084590911865234
25,-0.50240976,-0.39297816,"('moral', 'immoral')",-0.5024097561836243,-0.39297816157341003,0.10943159461021423
10,0.49354666,0.80927014,"('affectionate', 'unaffectionate')",0.49354666471481323,0.8092701435089111,0.3157234787940979
1,0.4892904,0.63712174,"('friendly', 'unfriendly')",0.48929038643836975,0.6371217370033264,0.14783135056495667
79,-0.46439442,-0.39115334,"('determined', 'doubtful')",-0.4643944203853607,-0.39115333557128906,0.07324108481407166
21,0.46399534,0.67824495,"('nice', 'nasty')",0.4639953374862671,0.678244948387146,0.2142496109008789
101,0.45907342,0.34193492,"('successful', 'unsuccessful')",0.45907342433929443,0.3419349193572998,-0.11713850498199463
81,0.4440295,-0.04560718,"('industrious', 'lazy')",0.4440295100212097,-0.045607179403305054,-0.48963668942451477
64,-0.44040066,-0.5252609,"('clever', 'incompetent')",-0.4404006600379944,-0.5252609252929688,-0.08486026525497437
63,-0.43561545,-0.14165169,"('capable', 'incapable')",-0.4356154501438141,-0.1416516900062561,0.293963760137558
68,-0.4321108,-0.4500453,"('clever', 'inept')",-0.4321107864379883,-0.45004528760910034,-0.01793450117111206
93,0.40209866,0.74127465,"('dominating', 'dominated')",0.4020986557006836,0.7412746548652649,0.3391759991645813
28,-0.3968323,-0.07968984,"('honest', 'dishonest')",-0.39683228731155396,-0.07968983799219131,0.31714244931936264
22,0.39086592,0.30802676,"('welcoming', 'disagreeable')",0.39086592197418213,0.3080267608165741,-0.08283916115760803
99,0.37575564,0.6908318,"('prestigious', 'insignificant')",0.37575563788414,0.6908317804336548,0.31507614254951477
66,0.37384892,0.74058086,"('imaginative', 'unimaginative')",0.37384891510009766,0.7405808568000793,0.3667319416999817
105,-0.36410987,-0.45227095,"('conventional', 'modern')",-0.3641098737716675,-0.4522709548473358,-0.08816108107566833
52,0.3635483,0.5446661,"('competitive', 'uncompetitive')",0.36354830861091614,0.5446661114692688,0.18111780285835266
36,-0.35889637,-0.37326944,"('tolerant', 'intolerant')",-0.3588963747024536,-0.3732694387435913,-0.014373064041137695
51,0.3503639,0.20597768,"('competent', 'incompetent')",0.35036391019821167,0.2059776782989502,-0.14438623189926147
59,-0.33348712,-0.199302,"('skillful', 'clumsy')",-0.3334871232509613,-0.19930200278759003,0.13418512046337128
97,-0.32216913,-0.19745797,"('superior', 'inferior')",-0.32216912508010864,-0.19745796918869019,0.12471115589141846
42,0.32136297,0.8603189,"('amicable', 'hostile')",0.3213629722595215,0.8603188991546631,0.5389559268951416
94,-0.31053942,-0.069002,"('aggressive', 'submissive')",-0.3105394244194031,-0.06900200247764587,0.2415374219417572
45,-0.29835695,-0.79690456,"('cooperative', 'exploitative')",-0.29835695028305054,-0.7969045639038086,-0.49854761362075806
15,0.28211233,0.68573374,"('polite', 'impolite')",0.28211233019828796,0.6857337355613708,0.4036214053630829
34,-0.28045374,0.13058369,"('loyal', 'disloyal')",-0.28045374155044556,0.13058368861675262,0.4110374301671982
98,0.27469376,0.39514992,"('prestigious', 'insignificant')",0.2746937572956085,0.39514991641044617,0.12045615911483765
16,0.2725313,0.24507439,"('social', 'antisocial')",0.27253130078315735,0.24507439136505127,-0.02745690941810608
29,-0.27177954,-0.19218045,"('honest', 'immoral')",-0.27177953720092773,-0.19218045473098755,0.07959908246994019
3,-0.2584386,0.07001528,"('likable', 'unlikable')",-0.2584385871887207,0.07001528143882751,0.3284538686275482
9,0.2514003,0.19962801,"('sensitive', 'insensitive')",0.25140029191970825,0.19962801039218903,-0.051772281527519226
83,-0.24955618,-0.15970676,"('energetic', 'lethargic')",-0.24955618381500244,-0.15970675647258759,0.08984942734241486
