,teradata_male,teradata_female,tuple,corp_male,corp_female,de_male,de_female,average_male,average_female,female-male
99,-3.2005482,-3.2795806,"('prestigious', 'insignificant')",0.29116943,0.51564914,-0.23429064,-0.13883246,-1.0478897889455159,-0.9675880273183187,0.08030176162719715
76,2.6197824,2.4686503,"('secure', 'insecure')",-0.27963996,-0.35239786,-0.77771556,-0.71264625,0.5208089749018351,0.46786872545878094,-0.052940249443054144
42,-2.6075466,-2.2201853,"('amicable', 'hostile')",1.0745797,1.3420484,1.3959394,1.5649657,-0.04567583401997884,0.2289429505666097,0.27461878458658856
94,2.5599582,2.4993465,"('aggressive', 'submissive')",-0.09218556,-0.26384047,-0.5520321,-0.3417334,0.6385802030563354,0.6312575340270996,-0.00732266902923584
73,2.4160886,1.9577186,"('brilliant', 'incompetent')",-1.5508811,-1.81595,-1.4342567,-1.740499,-0.18968307971954346,-0.532910148302714,-0.34322706858317054
16,2.4098988,2.029312,"('social', 'antisocial')",-0.3652128,-0.106381685,-0.58575547,-0.36970204,0.48631012439727783,0.5177427132924398,0.031432588895161984
71,2.3887277,2.053627,"('efficient', 'inefficient')",-1.1294833,-1.2358482,-1.6230556,-1.6472869,-0.12127041816711426,-0.27650268872578937,-0.1552322705586751
98,-2.2900953,-2.2408905,"('prestigious', 'insignificant')",-0.5078856,-0.44825798,0.27627307,0.052389517,-0.840569257736206,-0.8789196014404297,-0.03835034370422363
2,2.275813,2.2263987,"('friendly', 'unfriendly')",-1.418464,-1.5280867,-0.9213474,-0.67795694,-0.021332740783691406,0.006785035133361816,0.028117775917053223
10,-2.1795201,-1.9302113,"('affectionate', 'unaffectionate')",-0.05168128,0.14470398,0.17296183,0.22062877,-0.6860798199971517,-0.5216261943181356,0.1644536256790161
49,2.062804,1.987091,"('responsible', 'irresponsible')",-1.4365293,-1.2053922,-1.3699844,-1.4030193,-0.2479032278060913,-0.20710686842600504,0.04079635938008627
1,-1.9693515,-1.882838,"('friendly', 'unfriendly')",-1.3676949,-1.0302336,-0.5451833,-0.48930466,-1.2940766016642253,-1.1341253916422527,0.15995121002197266
93,1.9575111,2.0115104,"('dominating', 'dominated')",-0.022973418,-0.17457613,0.057545945,0.39102542,0.6640278498331705,0.7426532109578451,0.07862536112467455
41,-1.9433297,-1.528001,"('incorrupt', 'corrupt')",1.3548378,1.374502,1.9267225,1.9136884,0.4460768699645996,0.5867298046747843,0.1406529347101847
12,1.9359815,1.8520741,"('sympathetic', 'unsympathetic')",-1.3533148,-1.4027944,-1.6405687,-1.4632131,-0.3526339928309123,-0.3379777669906616,0.01465622584025067
75,1.8351989,1.7452574,"('confident', 'shy')",6.66473,6.5372887,3.2391465,3.6716857,3.913025220235189,3.9847437540690103,0.07171853383382132
64,1.6886821,1.3556612,"('clever', 'incompetent')",-1.1046457,-1.0655162,-1.1984961,-1.1048111,-0.204819917678833,-0.2715553840001424,-0.06673546632130939
89,1.6832967,1.527859,"('daring', 'anxious')",-0.35680014,-0.5358988,-0.5006958,-0.500075,0.27526692549387616,0.16396172841389975,-0.11130519707997641
8,-1.677381,-1.529712,"('open', 'distant')",1.4154859,1.2487043,0.95715874,0.75865847,0.2317545215288798,0.15921694040298462,-0.07253758112589517
0,1.6471692,1.5371517,"('sociable', 'unsociable')",-0.78538966,-0.43198916,-0.85237145,-0.48013508,0.0031360387802124023,0.20834247271219888,0.20520643393198648
6,-1.642186,-1.4380958,"('liked', 'disliked')",6.684802,6.6123395,3.5772367,3.9247274,2.873284022013346,3.0329904556274414,0.1597064336140952
30,1.6115575,1.6750691,"('honest', 'dishonest')",-0.7890542,-0.85744035,-0.6665235,-0.49358675,0.05199325084686279,0.1080139974753062,0.056020746628443405
65,1.6108657,1.2500403,"('practical', 'impractical')",-0.9191679,-0.87139773,-2.31738,-2.3980355,-0.5418940385182699,-0.673130989074707,-0.13123695055643714
15,1.6105342,1.7778605,"('polite', 'impolite')",0.51423466,0.6083,0.0039081722,0.096720636,0.7095589637756348,0.8276270230611166,0.11806805928548181
101,1.603288,1.5024371,"('successful', 'unsuccessful')",-1.2861463,-1.4652822,-1.1985098,-0.7944907,-0.2937893470128377,-0.2524452606836955,0.041344086329142216
109,1.6005707,1.5379229,"('conservative', 'liberal')",-0.18954298,-0.3518635,0.034703434,0.088797435,0.48191038767496747,0.42495226860046387,-0.0569581190745036
108,1.6005707,1.5379229,"('conservative', 'liberal')",-0.18954298,-0.3518635,0.034703434,0.088797435,0.48191038767496747,0.42495226860046387,-0.0569581190745036
51,1.5916301,1.3047512,"('competent', 'incompetent')",-0.11847064,-0.098713234,0.10500257,0.16825351,0.5260539849599203,0.4580971399943034,-0.06795684496561688
61,-1.5663918,-1.1359686,"('rational', 'irrational')",1.1557636,1.3685138,0.25975084,0.5908135,-0.05029245217641195,0.27445292472839355,0.3247453769048055
107,1.550378,1.6317523,"('conventional', 'modern')",0.41894037,0.40934473,0.34840268,0.3591674,0.772573709487915,0.800088087717692,0.02751437822977698
27,1.5395923,1.2941724,"('sincere', 'insincere')",-6.6364894,-6.431673,-4.4773736,-4.6770115,-3.1914234161376953,-3.2715040842692056,-0.08008066813151027
36,1.4905959,1.5013069,"('tolerant', 'intolerant')",-1.3469197,-1.1648283,-1.2522167,-1.3459733,-0.369513471921285,-0.336498220761617,0.03301525115966797
59,-1.4771615,-1.4900267,"('skillful', 'clumsy')",0.07095654,0.19477667,-0.0746564,0.003525287,-0.49362043539683026,-0.4305749336878459,0.06304550170898438
32,-1.4277563,-1.7368499,"('benevolent', 'hardhearted')",-1.3220441,-0.75526094,-0.7563387,-0.5337784,-1.168713092803955,-1.0086297194163005,0.16008337338765455
86,-1.3957205,-1.3596339,"('self-reliant', 'helpless')",2.751844,2.6451762,1.1818966,1.2008765,0.846006711324056,0.8288062413533529,-0.017200469970703125
29,1.377424,1.2551593,"('honest', 'immoral')",-1.8260021,-1.7521313,-1.2146916,-1.0620515,-0.5544232527414957,-0.51967453956604,0.03474871317545569
52,1.331124,1.2112308,"('competitive', 'uncompetitive')",-0.29315704,-0.43968332,-0.89676905,-0.7598372,0.04706597328186035,0.0039034088452657065,-0.04316256443659464
31,-1.32475,-1.2847713,"('altruistic', 'egoistic')",-0.277474,-0.047681987,0.75507766,0.7479733,-0.282382071018219,-0.19482664267222086,0.08755542834599814
69,-1.3230999,-1.026335,"('wise', 'foolish')",0.44740218,0.6480955,0.3803494,0.4002798,-0.16511609156926474,0.0073467592398325605,0.1724628508090973
83,1.3145418,1.2811071,"('energetic', 'lethargic')",-0.38989562,-0.51259035,-0.72808284,-0.732047,0.06552112102508545,0.01215656598409017,-0.05336455504099528
5,1.2650712,0.8738017,"('pleasant', 'repellent')",-1.2856472,-1.3148067,-0.07379614,-0.10368943,-0.03145737946033478,-0.1815648078918457,-0.15010742843151093
104,-1.2408717,-0.98155415,"('conventional', 'unconventional')",-0.7870131,-0.6860226,0.6601808,0.7588715,-0.455901304880778,-0.3029017647107442,0.1529995401700338
53,1.2225662,1.2122068,"('smart', 'stupid')",-4.4504747,-4.3025694,-2.6305726,-3.0344205,-1.9528271357218425,-2.0415943463643393,-0.08876721064249682
90,1.2153015,1.022719,"('motivated', 'unmotivated')",0.5462045,0.32156423,0.24412274,0.2141304,0.6685429414113363,0.5194712082544962,-0.14907173315684008
20,-1.1978581,-0.7559993,"('popular', 'unpopular')",-0.1849665,-0.17244402,0.33520874,0.41779113,-0.3492052952448527,-0.1702173948287964,0.17898790041605633
25,1.1903578,1.0632329,"('moral', 'immoral')",-1.5206175,-1.3253146,-1.6663108,-1.5392468,-0.6655234893163046,-0.6004428466161092,0.06508064270019531
88,-1.1586096,-1.0717529,"('impulsive', 'meek')",1.447821,1.2792021,0.9228773,0.9347213,0.4040295680363973,0.3807234764099121,-0.02330609162648517
11,-1.1382983,-0.8934734,"('caring', 'unaffectionate')",-1.484493,-1.4917997,-0.6701155,-0.5147361,-1.0976355870564778,-0.9666697184244791,0.13096586863199866
13,1.1021228,1.0408721,"('helpful', 'unhelpful')",-3.0271235,-3.0961032,-2.7531624,-2.7485008,-1.5593876838684082,-1.6012439727783203,-0.04185628890991211
9,1.0967652,1.0632396,"('sensitive', 'insensitive')",-1.0999589,-1.0613891,-0.575956,-0.71674967,-0.19304990768432617,-0.23829972743988037,-0.0452498197555542
19,-1.0870858,-1.0681974,"('funny', 'boring')",0.41201538,0.5815117,-0.4617141,-0.1588499,-0.37892818450927734,-0.21517852942148843,0.1637496550877889
7,-1.0737827,-1.1213362,"('outgoing', 'distant')",1.2281502,1.04766,1.2149035,0.9065095,0.45642367998758954,0.27761109670003253,-0.178812583287557
39,-1.0694456,-0.80695295,"('right', 'wrong')",0.6349007,0.8346789,0.24758846,0.3606321,-0.06231882174809774,0.1294526755809784,0.19177149732907614
50,1.0210147,0.9448129,"('unprejudiced', 'prejudiced')",2.2759738,2.2260273,1.0604842,0.8634711,1.4524908065795898,1.3447704315185547,-0.10772037506103516
100,0.9423909,0.8417806,"('influential', 'uninfluential')",-0.63892,-0.5221347,-0.5261165,-0.3485012,-0.0742151935895284,-0.009618441263834635,0.06459675232569376
54,0.8576018,0.8557774,"('smart', 'stupid')",0.42693397,0.34929267,1.0337758,0.8018261,0.7727705637613932,0.6689653396606445,-0.10380522410074866
33,-0.8407953,-0.7445049,"('softhearted', 'hardhearted')",-1.0268513,-0.9268272,-0.532462,-0.33544624,-0.8000361919403076,-0.6689260800679525,0.1311101118723551
66,0.8308236,0.70258635,"('imaginative', 'unimaginative')",3.0494213,3.0358052,0.9045691,1.1658943,1.5949379603068035,1.6347619692484539,0.03982400894165039
84,-0.8280821,-0.7445135,"('self-confident', 'diffident')",0.04052466,0.12735969,0.20859471,0.22409801,-0.1929875612258911,-0.13101859887441,0.06196896235148111
102,-0.81583154,-0.8805624,"('eminent', 'low')",-0.53147554,-0.3426346,-0.6238146,-0.36346072,-0.657040556271871,-0.5288859208424886,0.12815463542938232
103,0.8086002,0.51280844,"('traditional', 'modern')",0.6515223,0.51988685,-0.08979887,0.16802391,0.4567745526631673,0.4002397457758586,-0.05653480688730872
55,0.7692117,0.70941806,"('intelligent', 'unintelligent')",-1.5241168,-1.5656445,-0.25830513,-0.18732056,-0.33773672580718994,-0.3478490114212036,-0.010112285614013672
74,0.7681757,0.6372589,"('insightful', 'unperceptive')",-1.2442702,-1.3193259,-1.2323258,-1.187199,-0.5694734255472819,-0.6230886777242025,-0.05361525217692065
78,0.74381024,0.7100544,"('active', 'inactive')",2.3321204,1.9112912,2.7597828,2.3649025,1.9452377955118816,1.6620826721191406,-0.28315512339274096
82,-0.73720586,-0.7198051,"('industrious', 'meek')",1.0922787,1.2331986,0.943828,1.0530357,0.432966947555542,0.5221430857976278,0.08917613824208581
57,0.70736444,0.4511295,"('able', 'unable')",-0.52577424,-0.47968864,-0.5952621,-0.5953824,-0.13789063692092896,-0.20798051357269287,-0.07008987665176392
28,0.70553696,0.95342356,"('honest', 'dishonest')",-2.0855794,-2.0146995,-1.531322,-1.420742,-0.9704548517862955,-0.8273393313090006,0.14311552047729492
35,0.7047577,0.97389853,"('fair', 'unfair')",0.6981856,0.740138,0.5807596,0.8198662,0.6612342993418375,0.844634215037028,0.18339991569519043
92,-0.7010772,-0.5805191,"('unwavering', 'wavering')",0.30593115,0.17524163,0.26306486,0.13665798,-0.04402707020441691,-0.08953981598218282,-0.04551274577776591
63,-0.68173456,-0.67756927,"('capable', 'incapable')",-1.1376256,-1.0196587,-1.0387615,-1.021805,-0.9527072111765543,-0.9063443342844645,0.046362876892089844
97,-0.67389303,-0.4104071,"('superior', 'inferior')",-1.0777923,-1.0853717,-0.38978824,-0.3276264,-0.7138245105743408,-0.6078017552693685,0.1060227553049723
26,0.67195714,0.7903941,"('trustworthy', 'untrustworthy')",0.38654366,0.5214009,-0.25163826,0.031219304,0.26895415782928467,0.44767141342163086,0.1787172555923462
58,-0.6618407,-0.4871773,"('able', 'clumsy')",-2.2373161,-1.8838849,-1.6765567,-1.680394,-1.5252378781636555,-1.3504854838053386,0.1747523943583169
81,-0.65615916,-0.8071421,"('industrious', 'lazy')",2.0935724,2.177915,1.3571601,1.3524959,0.9315244356791178,0.9077563285827637,-0.02376810709635413
45,0.590203,0.3743745,"('cooperative', 'exploitative')",-1.1704645,-0.9724724,-1.7748445,-1.8211155,-0.7850353717803955,-0.8064044316609701,-0.02136905988057458
34,-0.5889282,-0.34410682,"('loyal', 'disloyal')",-2.017921,-1.7827404,-0.58273906,-0.38535714,-1.063196102778117,-0.8374014695485433,0.2257946332295736
77,0.52166176,0.70250154,"('active', 'inactive')",1.3215332,1.4822655,1.542083,1.5466193,1.1284259955088298,1.243795394897461,0.11536939938863111
47,-0.46507424,-0.31329003,"('forgiving', 'unforgiving')",-0.80979,-0.5174874,-1.0440314,-0.8985687,-0.7729651927947998,-0.5764486789703369,0.1965165138244629
79,0.46137145,0.74257743,"('determined', 'doubtful')",0.44676286,0.76036924,-0.1114181,-0.037523456,0.26557207107543945,0.48847436904907227,0.2229022979736328
4,-0.44206756,-0.41355154,"('likable', 'unlikable')",-0.6973594,-0.49110615,-1.2794974,-1.2154608,-0.8063081105550131,-0.7067062060038248,0.09960190455118823
106,0.44104847,0.19751135,"('conventional', 'unconventional')",-0.62033725,-0.33703667,0.6929946,0.580752,0.17123528321584067,0.1470755636692047,-0.024159719546635955
60,0.42964578,0.60250485,"('educated', 'uneducated')",-0.94098175,-0.8681323,-1.58641,-1.3033078,-0.6992486317952474,-0.5229783852895101,0.1762702465057373
87,0.39599055,-0.06275809,"('dedicated', 'undedicated')",-0.80255353,-0.59696186,-1.2187772,-0.82758725,-0.5417800744374593,-0.49576906363169354,0.046011010805765806
22,-0.38900843,-0.48800063,"('welcoming', 'disagreeable')",1.6342537,1.9070294,0.48820412,0.5336454,0.5778164863586426,0.650891383488973,0.07307489713033044
68,0.36341822,-0.06836763,"('clever', 'inept')",-0.914963,-0.89569235,-0.9411911,-1.0577209,-0.49757862091064453,-0.6739269892374674,-0.17634836832682288
91,-0.3514869,-0.31707683,"('resilient', 'nonresilient')",-0.1504333,-0.20740606,0.6681749,0.8234869,0.05541823307673136,0.09966800610224406,0.0442497730255127
18,0.3463632,0.3729976,"('social', 'asocial')",-0.15735155,-0.051664025,-1.7897089,-1.590969,-0.5335657596588135,-0.42321181297302246,0.11035394668579102
110,-0.3210171,-0.3660991,"('narrow-minded', 'open-minded')",0.15512341,0.24599168,0.3822608,0.29437017,0.07212237517038982,0.05808758735656738,-0.014034787813822433
14,0.30468482,0.27941927,"('supportive', 'unsupportive')",1.4877679,1.4867378,0.31021607,0.44595975,0.7008895874023438,0.7373723189036051,0.036482731501261356
56,0.27263474,0.4679957,"('intelligent', 'dumb')",1.6987584,1.7227203,0.59114563,0.77747464,0.8541795412699381,0.989396890004476,0.13521734873453783
37,-0.27047086,-0.20864654,"('good', 'evil')",1.9438914,2.0353565,2.2573404,2.2881978,1.310253620147705,1.371635913848877,0.061382293701171875
23,-0.24597362,-0.17291749,"('hospitable', 'inhospitable')",0.7526314,0.81820834,0.20937645,0.15499997,0.23867809772491455,0.2667636076609294,0.02808550993601483
24,0.22721085,0.20519516,"('thoughtful', 'rough')",-1.4458349,-1.2531471,-0.38222867,-0.3184531,-0.5336175759633383,-0.4554683367411296,0.07814923922220868
62,-0.22535895,-0.09769058,"('creative', 'uncreative')",-0.33273518,-0.144564,-0.81488276,-0.86752534,-0.45765896638234455,-0.369926651318868,0.08773231506347656
72,0.20826773,0.33965683,"('logical', 'illogical')",-1.4069908,-1.3363023,-0.8431649,-0.66571456,-0.6806293328603109,-0.5541199843088785,0.12650934855143237
95,-0.20298326,-0.4538834,"('rich', 'poor')",-6.034153,-6.116641,-3.5194278,-4.1059885,-3.252188046773275,-3.558837572733561,-0.30664952596028616
70,-0.20122546,0.07269931,"('wise', 'unwise')",1.1597657,1.1573492,0.97836447,0.83171844,0.6456348896026611,0.6872557004292806,0.0416208108266195
17,0.1915133,0.2680481,"('social', 'antisocial')",-0.2864834,0.066805124,0.01092869,0.25773022,-0.028013805548350017,0.197527805964152,0.22554161151250202
67,-0.15592428,-0.4563621,"('discriminating', 'undiscriminating')",-0.98974335,-0.78308094,-0.44577187,-0.39542666,-0.5304798285166422,-0.5449565649032593,-0.014476736386617062
46,-0.14480639,-0.05492343,"('generous', 'stingy')",2.3762202,2.3003333,1.1530408,1.3323208,1.128151575724284,1.1925768852233887,0.06442530949910474
80,0.124750435,0.17597327,"('independent', 'dependent')",0.50642145,0.6569986,0.53474545,0.6395077,0.3886391321818034,0.4908265272776286,0.1021873950958252
38,0.104972005,0.19579571,"('kind', 'unkind')",-2.3757577,-1.9031388,-2.2240448,-1.8559803,-1.4982768694559734,-1.1877744992574055,0.31050237019856786
40,0.08351496,-0.15576935,"('honorable', 'mean')",-5.858739,-5.9650583,-2.8442852,-3.3399854,-2.8731695810953775,-3.153604507446289,-0.2804349263509116
3,0.070159264,0.48825142,"('likable', 'unlikable')",1.6233785,1.5548921,0.5045327,0.6214702,0.732690175374349,0.8882045745849609,0.15551439921061194
48,-0.06948137,-0.15997207,"('reliable', 'unreliable')",2.681928,2.5936308,0.6686076,0.7262929,1.0936846733093262,1.0533171494801838,-0.04036752382914233
21,0.05164978,0.13979512,"('nice', 'nasty')",0.38468748,0.27212715,0.9342052,0.8733405,0.45684746901194256,0.4284209410349528,-0.028426527976989746
85,-0.04324375,-0.06763491,"('ambitious', 'unambitious')",-0.31822163,-0.35626906,-0.22841088,-0.21947515,-0.19662543137868246,-0.21445969740549722,-0.01783426602681476
105,0.0303704,-0.25497797,"('conventional', 'modern')",-0.48005888,-0.4712868,0.3759737,0.31709164,-0.024571597576141357,-0.1363910436630249,-0.11181944608688354
44,-0.019778937,0.11165241,"('truthful', 'untruthful')",-0.6980455,-0.76625013,-0.68510145,-0.74101925,-0.46764198939005536,-0.46520566940307617,0.002436319986979185
96,-0.013697945,0.11402926,"('powerful', 'powerless')",-0.0942453,0.08052668,-0.50324917,-0.32083118,-0.20373080174128214,-0.04209174712498983,0.1616390546162923
43,-0.006262213,0.3414551,"('genuine', 'fake')",-0.23435366,-0.21506564,0.037699282,-0.08255942,-0.06763886411984761,0.014610012372334799,0.0822488764921824
