,average_male,0,1,average_female,female-male,tuple
75,6.729621,confident,shy,6.6205287,-0.109092236,"('confident', 'shy')"
27,-6.538354,sincere,insincere,-6.649225,-0.110871315,"('sincere', 'insincere')"
6,5.340606,liked,disliked,5.4548125,0.114206314,"('liked', 'disliked')"
95,-4.995721,rich,poor,-5.2202563,-0.22453547,"('rich', 'poor')"
40,-4.9656763,honorable,mean,-5.2169714,-0.2512951,"('honorable', 'mean')"
53,-4.798847,smart,stupid,-5.0119796,-0.21313238,"('smart', 'stupid')"
86,3.9777367,self-reliant,helpless,3.520415,-0.45732164,"('self-reliant', 'helpless')"
13,-3.1227622,helpful,unhelpful,-3.2791495,-0.15638733,"('helpful', 'unhelpful')"
48,2.7211435,reliable,unreliable,2.5137274,-0.20741606,"('reliable', 'unreliable')"
62,-2.4219127,creative,uncreative,-2.2964354,0.12547731,"('creative', 'uncreative')"
29,-2.3871872,honest,immoral,-2.3332691,0.053918123,"('honest', 'immoral')"
46,2.3757071,generous,stingy,2.5154536,0.13974643,"('generous', 'stingy')"
37,2.3744307,good,evil,2.3573904,-0.017040253,"('good', 'evil')"
65,-2.2512379,practical,impractical,-2.4355006,-0.18426275,"('practical', 'impractical')"
38,-2.245101,kind,unkind,-2.0047338,0.24036717,"('kind', 'unkind')"
58,-2.1673062,able,clumsy,-1.9946778,0.1726284,"('able', 'clumsy')"
82,2.114726,industrious,meek,2.2039695,0.08924341,"('industrious', 'meek')"
50,2.0871441,unprejudiced,prejudiced,2.2768319,0.18968773,"('unprejudiced', 'prejudiced')"
28,-2.0682006,honest,dishonest,-2.2692392,-0.2010386,"('honest', 'dishonest')"
34,-1.995371,loyal,disloyal,-1.683845,0.31152594,"('loyal', 'disloyal')"
81,1.9525769,industrious,lazy,2.0989132,0.14633632,"('industrious', 'lazy')"
51,-1.881282,competent,incompetent,-1.7595993,0.121682644,"('competent', 'incompetent')"
78,1.8782772,active,inactive,1.2284331,-0.64984405,"('active', 'inactive')"
3,1.7351526,likable,unlikable,1.7192914,-0.015861154,"('likable', 'unlikable')"
44,-1.6483756,truthful,untruthful,-1.7968233,-0.14844763,"('truthful', 'untruthful')"
49,-1.6333498,responsible,irresponsible,-1.8785142,-0.2451644,"('responsible', 'irresponsible')"
74,-1.6122779,insightful,unperceptive,-1.8029064,-0.19062853,"('insightful', 'unperceptive')"
1,-1.5992986,friendly,unfriendly,-1.5359867,0.063311934,"('friendly', 'unfriendly')"
100,-1.554544,influential,uninfluential,-1.5624349,-0.00789094,"('influential', 'uninfluential')"
12,-1.5447459,sympathetic,unsympathetic,-1.4119351,0.13281083,"('sympathetic', 'unsympathetic')"
11,-1.425642,caring,unaffectionate,-1.8001747,-0.3745327,"('caring', 'unaffectionate')"
22,1.3342359,welcoming,disagreeable,1.2677504,-0.066485524,"('welcoming', 'disagreeable')"
56,1.3259329,intelligent,dumb,1.2654161,-0.060516715,"('intelligent', 'dumb')"
105,-1.3244647,conventional,modern,-1.1865445,0.13792014,"('conventional', 'modern')"
93,1.3073454,dominating,dominated,1.3107171,0.0033717155,"('dominating', 'dominated')"
67,-1.3044871,discriminating,undiscriminating,-1.1685696,0.13591754,"('discriminating', 'undiscriminating')"
88,1.3012116,impulsive,meek,1.4592255,0.15801394,"('impulsive', 'meek')"
91,1.2996938,resilient,nonresilient,1.3460387,0.046344876,"('resilient', 'nonresilient')"
61,1.2919998,rational,irrational,1.5142196,0.22221982,"('rational', 'irrational')"
36,-1.2827826,tolerant,intolerant,-1.6661707,-0.38338816,"('tolerant', 'intolerant')"
