,average_male,0,1,average_female,female-male,tuple
70,1.6668476,wise,unwise,1.5328062,-0.13404143,"('wise', 'unwise')"
75,1.5540825,confident,shy,1.2798266,-0.27425587,"('confident', 'shy')"
107,1.3343794,conventional,modern,1.6553085,0.32092905,"('conventional', 'modern')"
14,1.2958367,supportive,unsupportive,1.3714099,0.075573206,"('supportive', 'unsupportive')"
100,1.20104,influential,uninfluential,1.4191396,0.2180996,"('influential', 'uninfluential')"
53,-1.164451,smart,stupid,-1.0513932,0.11305785,"('smart', 'stupid')"
5,1.0940905,pleasant,repellent,1.0983242,0.004233718,"('pleasant', 'repellent')"
2,1.0850533,friendly,unfriendly,1.5047481,0.41969478,"('friendly', 'unfriendly')"
55,0.98668206,intelligent,unintelligent,0.96461797,-0.02206409,"('intelligent', 'unintelligent')"
52,0.9671801,competitive,uncompetitive,1.2637845,0.29660445,"('competitive', 'uncompetitive')"
9,0.92025495,sensitive,insensitive,1.1914295,0.27117455,"('sensitive', 'insensitive')"
69,-0.91975856,wise,foolish,-0.87831664,0.041441917,"('wise', 'foolish')"
66,0.9088166,imaginative,unimaginative,1.1479819,0.2391653,"('imaginative', 'unimaginative')"
12,0.90865815,sympathetic,unsympathetic,1.3821546,0.47349644,"('sympathetic', 'unsympathetic')"
60,0.90635866,educated,uneducated,1.2454603,0.3391016,"('educated', 'uneducated')"
99,-0.90497583,prestigious,insignificant,-0.95097804,-0.04600221,"('prestigious', 'insignificant')"
74,0.90292263,insightful,unperceptive,1.1539897,0.25106704,"('insightful', 'unperceptive')"
91,0.9021103,resilient,nonresilient,1.0266818,0.1245715,"('resilient', 'nonresilient')"
90,0.9020301,motivated,unmotivated,0.81632453,-0.08570558,"('motivated', 'unmotivated')"
41,-0.89387316,incorrupt,corrupt,-1.149564,-0.25569087,"('incorrupt', 'corrupt')"
76,0.86227614,secure,insecure,0.9532957,0.09101957,"('secure', 'insecure')"
16,0.8416747,social,antisocial,0.9870089,0.14533424,"('social', 'antisocial')"
19,-0.83015096,funny,boring,-0.7855195,0.04463148,"('funny', 'boring')"
6,0.8099987,liked,disliked,0.53695077,-0.27304792,"('liked', 'disliked')"
51,0.77745736,competent,incompetent,0.9093352,0.13187784,"('competent', 'incompetent')"
79,-0.77627146,determined,doubtful,-0.5776616,0.19860989,"('determined', 'doubtful')"
4,-0.77016956,likable,unlikable,-0.66365415,0.10651541,"('likable', 'unlikable')"
37,0.7701409,good,evil,0.3728698,-0.3972711,"('good', 'evil')"
0,0.74151295,sociable,unsociable,0.95041645,0.20890349,"('sociable', 'unsociable')"
31,-0.71563447,altruistic,egoistic,-0.8085359,-0.09290141,"('altruistic', 'egoistic')"
71,0.7069541,efficient,inefficient,0.6023659,-0.10458821,"('efficient', 'inefficient')"
