,average_male,0,1,average_female,female-male,tuple
75,8.0756855,confident,shy,7.913478,-0.1622076,"('confident', 'shy')"
6,7.3483033,liked,disliked,7.3141584,-0.03414488,"('liked', 'disliked')"
27,-6.7965813,sincere,insincere,-7.1390867,-0.34250546,"('sincere', 'insincere')"
95,-6.388583,rich,poor,-6.6292377,-0.24065447,"('rich', 'poor')"
40,-5.3346004,honorable,mean,-5.452539,-0.11793852,"('honorable', 'mean')"
53,-5.0348496,smart,stupid,-5.081935,-0.047085285,"('smart', 'stupid')"
86,4.09699,self-reliant,helpless,3.647973,-0.44901705,"('self-reliant', 'helpless')"
48,3.1401262,reliable,unreliable,2.831348,-0.3087783,"('reliable', 'unreliable')"
13,-3.0854235,helpful,unhelpful,-3.048933,0.03649044,"('helpful', 'unhelpful')"
66,2.955111,imaginative,unimaginative,3.0210505,0.06593943,"('imaginative', 'unimaginative')"
46,2.6100907,generous,stingy,2.1254435,-0.48464727,"('generous', 'stingy')"
38,-2.5825589,kind,unkind,-2.3528872,0.22967172,"('kind', 'unkind')"
37,2.5380845,good,evil,2.5242076,-0.013876915,"('good', 'evil')"
81,2.377337,industrious,lazy,2.54634,0.16900301,"('industrious', 'lazy')"
78,2.3766394,active,inactive,1.8172201,-0.5594193,"('active', 'inactive')"
3,2.2389646,likable,unlikable,2.298827,0.059862375,"('likable', 'unlikable')"
34,-2.2016053,loyal,disloyal,-2.0816119,0.11999345,"('loyal', 'disloyal')"
58,-2.090104,able,clumsy,-2.130344,-0.04023981,"('able', 'clumsy')"
7,2.0673835,outgoing,distant,1.7117958,-0.35558772,"('outgoing', 'distant')"
50,1.8394358,unprejudiced,prejudiced,1.8508141,0.011378288,"('unprejudiced', 'prejudiced')"
14,1.7739413,supportive,unsupportive,1.5425098,-0.23143148,"('supportive', 'unsupportive')"
29,-1.6350951,honest,immoral,-2.1614494,-0.5263543,"('honest', 'immoral')"
2,-1.6330538,friendly,unfriendly,-1.908627,-0.27557325,"('friendly', 'unfriendly')"
8,1.5428665,open,distant,1.174358,-0.36850846,"('open', 'distant')"
12,-1.5233421,sympathetic,unsympathetic,-1.87394,-0.35059786,"('sympathetic', 'unsympathetic')"
88,1.443711,impulsive,meek,1.5298893,0.0861783,"('impulsive', 'meek')"
28,-1.4108915,honest,dishonest,-1.7542562,-0.34336472,"('honest', 'dishonest')"
42,1.4050137,amicable,hostile,1.8372087,0.43219507,"('amicable', 'hostile')"
32,-1.383965,benevolent,hardhearted,-0.90485454,0.47911048,"('benevolent', 'hardhearted')"
102,-1.3259311,eminent,low,-0.918259,0.40767205,"('eminent', 'low')"
41,1.3006028,incorrupt,corrupt,1.6690671,0.36846435,"('incorrupt', 'corrupt')"
24,-1.2822938,thoughtful,rough,-1.4620397,-0.17974591,"('thoughtful', 'rough')"
23,1.2542543,hospitable,inhospitable,1.2879496,0.03369522,"('hospitable', 'inhospitable')"
64,-1.2497293,clever,incompetent,-1.5432826,-0.29355335,"('clever', 'incompetent')"
60,-1.220897,educated,uneducated,-1.0584588,0.16243815,"('educated', 'uneducated')"
56,1.2155738,intelligent,dumb,1.2217182,0.0061444044,"('intelligent', 'dumb')"
70,1.2004936,wise,unwise,1.3665395,0.1660459,"('wise', 'unwise')"
61,1.1806116,rational,irrational,1.5292809,0.3486693,"('rational', 'irrational')"
22,1.1449218,welcoming,disagreeable,1.083228,-0.061693788,"('welcoming', 'disagreeable')"
33,-1.1067218,softhearted,hardhearted,-1.2646209,-0.15789914,"('softhearted', 'hardhearted')"
35,1.1012522,fair,unfair,1.2172046,0.11595237,"('fair', 'unfair')"
90,1.0760728,motivated,unmotivated,0.55266553,-0.5234073,"('motivated', 'unmotivated')"
49,-1.0448369,responsible,irresponsible,-1.4810995,-0.4362626,"('responsible', 'irresponsible')"
55,-1.032047,intelligent,unintelligent,-0.9179093,0.11413771,"('intelligent', 'unintelligent')"
87,-0.9944592,dedicated,undedicated,-1.0630226,-0.0685634,"('dedicated', 'undedicated')"
101,-0.99265957,successful,unsuccessful,-1.2221992,-0.22953963,"('successful', 'unsuccessful')"
65,-0.9822259,practical,impractical,-1.0252967,-0.043070793,"('practical', 'impractical')"
54,0.9698905,smart,stupid,0.5961101,-0.37378037,"('smart', 'stupid')"
63,-0.9617245,capable,incapable,-1.0838873,-0.12216282,"('capable', 'incapable')"
73,-0.9566932,brilliant,incompetent,-1.728826,-0.7721329,"('brilliant', 'incompetent')"
106,-0.9467442,conventional,unconventional,-0.6933923,0.25335193,"('conventional', 'unconventional')"
1,-0.93804604,friendly,unfriendly,-0.97021294,-0.0321669,"('friendly', 'unfriendly')"
74,-0.9096009,insightful,unperceptive,-1.1570728,-0.24747187,"('insightful', 'unperceptive')"
72,-0.9053112,logical,illogical,-0.90216696,0.0031442642,"('logical', 'illogical')"
82,0.90282446,industrious,meek,1.5362263,0.6334018,"('industrious', 'meek')"
9,-0.9025116,sensitive,insensitive,-1.2915198,-0.38900816,"('sensitive', 'insensitive')"
25,-0.8823422,moral,immoral,-1.0065976,-0.12425542,"('moral', 'immoral')"
36,-0.83553374,tolerant,intolerant,-0.99094284,-0.1554091,"('tolerant', 'intolerant')"
89,-0.8148489,daring,anxious,-0.9410094,-0.1261605,"('daring', 'anxious')"
103,0.8035198,traditional,modern,0.35966212,-0.44385767,"('traditional', 'modern')"
26,0.7942599,trustworthy,untrustworthy,0.60129255,-0.19296736,"('trustworthy', 'untrustworthy')"
11,-0.77432066,caring,unaffectionate,-0.95740473,-0.18308407,"('caring', 'unaffectionate')"
77,0.76464957,active,inactive,1.1302054,0.36555582,"('active', 'inactive')"
21,0.74432606,nice,nasty,0.80984485,0.0655188,"('nice', 'nasty')"
69,0.7392291,wise,foolish,0.7835927,0.044363618,"('wise', 'foolish')"
19,0.7357256,funny,boring,1.1136338,0.37790817,"('funny', 'boring')"
44,-0.73366016,truthful,untruthful,-0.789384,-0.055723846,"('truthful', 'untruthful')"
31,-0.646828,altruistic,egoistic,-0.48455495,0.16227305,"('altruistic', 'egoistic')"
83,-0.6334635,energetic,lethargic,-1.2612147,-0.62775123,"('energetic', 'lethargic')"
104,-0.619528,conventional,unconventional,-0.61828595,0.0012420416,"('conventional', 'unconventional')"
0,-0.59383065,sociable,unsociable,-0.5445526,0.04927802,"('sociable', 'unsociable')"
76,-0.59222025,secure,insecure,-0.66837907,-0.07615882,"('secure', 'insecure')"
100,-0.5772585,influential,uninfluential,-0.68636644,-0.10910791,"('influential', 'uninfluential')"
18,-0.5626124,social,asocial,-0.6271833,-0.064570904,"('social', 'asocial')"
93,-0.55858314,dominating,dominated,-0.5984254,-0.039842248,"('dominating', 'dominated')"
71,-0.558171,efficient,inefficient,-1.3535112,-0.79534024,"('efficient', 'inefficient')"
67,-0.54862857,discriminating,undiscriminating,-0.36037,0.18825856,"('discriminating', 'undiscriminating')"
39,0.5293066,right,wrong,0.7571657,0.22785908,"('right', 'wrong')"
68,-0.5174808,clever,inept,-1.0924916,-0.57501084,"('clever', 'inept')"
97,-0.51373446,superior,inferior,-0.38765967,0.12607479,"('superior', 'inferior')"
45,-0.51216555,cooperative,exploitative,-0.69209284,-0.17992729,"('cooperative', 'exploitative')"
43,-0.45198387,genuine,fake,-0.6136044,-0.16162056,"('genuine', 'fake')"
80,0.44689304,independent,dependent,0.34855375,-0.09833929,"('independent', 'dependent')"
105,-0.43465465,conventional,modern,-0.70070803,-0.26605338,"('conventional', 'modern')"
107,0.43039477,conventional,modern,0.25882035,-0.17157441,"('conventional', 'modern')"
84,0.42603445,self-confident,diffident,0.30998597,-0.116048485,"('self-confident', 'diffident')"
85,-0.42175484,ambitious,unambitious,-0.34535712,0.07639772,"('ambitious', 'unambitious')"
52,-0.41815907,competitive,uncompetitive,-0.80464864,-0.38648957,"('competitive', 'uncompetitive')"
96,-0.36493888,powerful,powerless,-0.05610025,0.30883864,"('powerful', 'powerless')"
47,-0.3388235,forgiving,unforgiving,-0.25346723,0.085356265,"('forgiving', 'unforgiving')"
51,-0.29337126,competent,incompetent,-0.6551905,-0.36181927,"('competent', 'incompetent')"
57,-0.28280452,able,unable,-0.5741681,-0.29136357,"('able', 'unable')"
92,0.2196452,unwavering,wavering,0.14063424,-0.07901096,"('unwavering', 'wavering')"
4,0.21660805,likable,unlikable,0.26110092,0.04449287,"('likable', 'unlikable')"
59,0.19515912,skillful,clumsy,0.29210317,0.09694405,"('skillful', 'clumsy')"
5,-0.18923385,pleasant,repellent,-0.33411416,-0.14488031,"('pleasant', 'repellent')"
79,-0.18833995,determined,doubtful,0.19834808,0.38668802,"('determined', 'doubtful')"
91,0.1828531,resilient,nonresilient,-0.0067335963,-0.1895867,"('resilient', 'nonresilient')"
99,-0.17801718,prestigious,insignificant,0.054702975,0.23272017,"('prestigious', 'insignificant')"
110,-0.14510283,narrow-minded,open-minded,0.09407306,0.23917589,"('narrow-minded', 'open-minded')"
10,-0.11151853,affectionate,unaffectionate,0.3834803,0.49499884,"('affectionate', 'unaffectionate')"
62,-0.10473496,creative,uncreative,-0.23136416,-0.1266292,"('creative', 'uncreative')"
30,0.099540174,honest,dishonest,-0.55186784,-0.651408,"('honest', 'dishonest')"
15,0.09506098,polite,impolite,0.12203397,0.026972987,"('polite', 'impolite')"
98,-0.079529345,prestigious,insignificant,-0.35787076,-0.2783414,"('prestigious', 'insignificant')"
94,0.07240665,aggressive,submissive,-0.13755596,-0.2099626,"('aggressive', 'submissive')"
109,-0.068313375,conservative,liberal,-0.42754793,-0.35923457,"('conservative', 'liberal')"
108,-0.068313375,conservative,liberal,-0.42754793,-0.35923457,"('conservative', 'liberal')"
20,-0.052913606,popular,unpopular,0.09294611,0.14585972,"('popular', 'unpopular')"
16,-0.04178755,social,antisocial,0.1722508,0.21403836,"('social', 'antisocial')"
17,-0.033207387,social,antisocial,0.2927428,0.32595018,"('social', 'antisocial')"
