,average_male,0,1,average_female,female-male,tuple
75,2.2778652,confident,shy,2.1570756,-0.12078953,"('confident', 'shy')"
6,1.9739884,liked,disliked,2.034053,0.060064673,"('liked', 'disliked')"
27,-1.864552,sincere,insincere,-1.842968,0.021584034,"('sincere', 'insincere')"
95,-1.862133,rich,poor,-2.0204153,-0.15828228,"('rich', 'poor')"
53,-1.8487196,smart,stupid,-1.9540584,-0.10533881,"('smart', 'stupid')"
70,1.7459024,wise,unwise,1.7304192,-0.01548326,"('wise', 'unwise')"
38,-1.6984149,kind,unkind,-1.6433003,0.055114627,"('kind', 'unkind')"
37,1.677573,good,evil,1.6774693,-0.00010371208,"('good', 'evil')"
66,1.417542,imaginative,unimaginative,1.5777514,0.16020942,"('imaginative', 'unimaginative')"
77,1.3221519,active,inactive,1.4812496,0.15909767,"('active', 'inactive')"
25,-1.2985461,moral,immoral,-1.3492851,-0.05073905,"('moral', 'immoral')"
8,1.2180563,open,distant,1.28661,0.068553686,"('open', 'distant')"
78,1.208284,active,inactive,1.2313437,0.023059726,"('active', 'inactive')"
40,-1.1632402,honorable,mean,-1.4127536,-0.24951339,"('honorable', 'mean')"
4,-1.0778323,likable,unlikable,-1.2007418,-0.12290943,"('likable', 'unlikable')"
46,1.0716501,generous,stingy,1.4029918,0.33134162,"('generous', 'stingy')"
7,1.0588901,outgoing,distant,1.1220375,0.063147426,"('outgoing', 'distant')"
34,-1.0508913,loyal,disloyal,-0.65385723,0.39703405,"('loyal', 'disloyal')"
13,-0.9363575,helpful,unhelpful,-1.0189432,-0.08258569,"('helpful', 'unhelpful')"
82,0.907411,industrious,meek,0.60163426,-0.30577672,"('industrious', 'meek')"
23,0.89406717,hospitable,inhospitable,0.99980474,0.10573757,"('hospitable', 'inhospitable')"
65,-0.87003195,practical,impractical,-1.4196578,-0.5496259,"('practical', 'impractical')"
81,0.8607988,industrious,lazy,0.41001272,-0.45078605,"('industrious', 'lazy')"
62,0.8414237,creative,uncreative,0.95651203,0.11508834,"('creative', 'uncreative')"
54,0.83459485,smart,stupid,0.64792895,-0.1866659,"('smart', 'stupid')"
32,-0.82471377,benevolent,hardhearted,-0.8473754,-0.022661626,"('benevolent', 'hardhearted')"
22,0.8144789,welcoming,disagreeable,0.6802856,-0.1341933,"('welcoming', 'disagreeable')"
43,-0.781276,genuine,fake,-0.3968665,0.3844095,"('genuine', 'fake')"
