,average_male,0,1,average_female,female-male,tuple
27,-6.692028,sincere,insincere,-6.3178463,0.37418175,"('sincere', 'insincere')"
6,6.474581,liked,disliked,6.0040965,-0.47048426,"('liked', 'disliked')"
75,5.331636,confident,shy,5.231324,-0.100311756,"('confident', 'shy')"
95,-5.104494,rich,poor,-4.9457192,0.15877485,"('rich', 'poor')"
53,-4.9670696,smart,stupid,-4.6689444,0.29812527,"('smart', 'stupid')"
40,-4.5635123,honorable,mean,-4.6248403,-0.061327934,"('honorable', 'mean')"
13,-4.1263494,helpful,unhelpful,-3.846208,0.28014135,"('helpful', 'unhelpful')"
81,4.073669,industrious,lazy,3.6051767,-0.46849227,"('industrious', 'lazy')"
37,3.7276769,good,evil,3.4865084,-0.2411685,"('good', 'evil')"
52,-3.471014,competitive,uncompetitive,-3.2096417,0.26137233,"('competitive', 'uncompetitive')"
12,-3.298679,sympathetic,unsympathetic,-3.0081713,0.2905078,"('sympathetic', 'unsympathetic')"
65,-3.2230306,practical,impractical,-3.0683887,0.15464187,"('practical', 'impractical')"
71,-3.128004,efficient,inefficient,-2.9657197,0.16228437,"('efficient', 'inefficient')"
2,-3.0674367,friendly,unfriendly,-2.6366615,0.43077517,"('friendly', 'unfriendly')"
86,3.0489323,self-reliant,helpless,2.6001875,-0.44874477,"('self-reliant', 'helpless')"
41,3.0171769,incorrupt,corrupt,2.953205,-0.06397176,"('incorrupt', 'corrupt')"
38,-3.001433,kind,unkind,-2.6588879,0.34254503,"('kind', 'unkind')"
64,-2.9729118,clever,incompetent,-2.5349038,0.43800807,"('clever', 'incompetent')"
7,2.894804,outgoing,distant,2.154239,-0.74056506,"('outgoing', 'distant')"
25,-2.8021908,moral,immoral,-2.6424298,0.15976095,"('moral', 'immoral')"
49,-2.7471943,responsible,irresponsible,-2.7003849,0.046809435,"('responsible', 'irresponsible')"
42,2.6949995,amicable,hostile,2.5985506,-0.0964489,"('amicable', 'hostile')"
29,-2.6602755,honest,immoral,-2.694376,-0.034100533,"('honest', 'immoral')"
8,2.6588707,open,distant,2.0826197,-0.57625103,"('open', 'distant')"
0,-2.6448827,sociable,unsociable,-2.1811008,0.46378183,"('sociable', 'unsociable')"
61,2.6194255,rational,irrational,2.7169182,0.097492695,"('rational', 'irrational')"
74,-2.6178927,insightful,unperceptive,-2.6473455,-0.0294528,"('insightful', 'unperceptive')"
73,-2.6090531,brilliant,incompetent,-2.6683412,-0.059288025,"('brilliant', 'incompetent')"
58,-2.6074767,able,clumsy,-2.1892114,0.41826534,"('able', 'clumsy')"
99,2.5994682,prestigious,insignificant,2.3740883,-0.22537994,"('prestigious', 'insignificant')"
82,2.596654,industrious,meek,2.4319527,-0.16470122,"('industrious', 'meek')"
46,2.5580516,generous,stingy,2.550465,-0.007586479,"('generous', 'stingy')"
9,-2.4411974,sensitive,insensitive,-2.3963327,0.044864655,"('sensitive', 'insensitive')"
88,2.3891797,impulsive,meek,2.1169314,-0.27224827,"('impulsive', 'meek')"
50,2.3678422,unprejudiced,prejudiced,2.2649546,-0.10288763,"('unprejudiced', 'prejudiced')"
51,-2.323739,competent,incompetent,-2.1798244,0.1439147,"('competent', 'incompetent')"
76,-2.2897782,secure,insecure,-1.8351377,0.4546405,"('secure', 'insecure')"
98,2.135114,prestigious,insignificant,1.9727765,-0.16233742,"('prestigious', 'insignificant')"
28,-2.1342278,honest,dishonest,-1.9142175,0.22001028,"('honest', 'dishonest')"
78,2.0912333,active,inactive,1.7266338,-0.36459947,"('active', 'inactive')"
83,-2.0712752,energetic,lethargic,-1.829544,0.24173129,"('energetic', 'lethargic')"
15,-2.0625138,polite,impolite,-1.7529175,0.3095963,"('polite', 'impolite')"
34,-2.0359898,loyal,disloyal,-1.7543784,0.28161132,"('loyal', 'disloyal')"
36,-2.0238166,tolerant,intolerant,-1.7473185,0.27649808,"('tolerant', 'intolerant')"
18,-2.0087638,social,asocial,-1.8685808,0.14018297,"('social', 'asocial')"
100,-1.9430225,influential,uninfluential,-1.656368,0.28665447,"('influential', 'uninfluential')"
94,-1.8986318,aggressive,submissive,-1.4404984,0.45813346,"('aggressive', 'submissive')"
93,-1.88979,dominating,dominated,-1.4745288,0.41526127,"('dominating', 'dominated')"
87,-1.8689443,dedicated,undedicated,-1.7037386,0.16520572,"('dedicated', 'undedicated')"
69,1.8417904,wise,foolish,1.8903103,0.04851985,"('wise', 'foolish')"
3,1.7666676,likable,unlikable,1.675472,-0.09119558,"('likable', 'unlikable')"
92,1.6334523,unwavering,wavering,1.388264,-0.24518836,"('unwavering', 'wavering')"
107,-1.592996,conventional,modern,-1.3889861,0.20400989,"('conventional', 'modern')"
89,-1.5258788,daring,anxious,-1.1074532,0.41842556,"('daring', 'anxious')"
39,1.5238681,right,wrong,1.4488194,-0.075048685,"('right', 'wrong')"
101,-1.5227504,successful,unsuccessful,-1.2199552,0.30279517,"('successful', 'unsuccessful')"
30,-1.5002828,honest,dishonest,-1.4111595,0.08912325,"('honest', 'dishonest')"
77,1.4676262,active,inactive,1.6459591,0.17833292,"('active', 'inactive')"
60,-1.4641706,educated,uneducated,-0.9555881,0.5085825,"('educated', 'uneducated')"
35,1.4585993,fair,unfair,1.5222623,0.063663006,"('fair', 'unfair')"
16,-1.4070492,social,antisocial,-0.97376513,0.43328404,"('social', 'antisocial')"
26,-1.4003364,trustworthy,untrustworthy,-1.2819704,0.118366,"('trustworthy', 'untrustworthy')"
48,1.3928916,reliable,unreliable,1.2497983,-0.14309335,"('reliable', 'unreliable')"
21,1.3841989,nice,nasty,1.1985341,-0.18566477,"('nice', 'nasty')"
23,1.3721087,hospitable,inhospitable,1.0728394,-0.29926932,"('hospitable', 'inhospitable')"
72,-1.1823956,logical,illogical,-0.95261574,0.22977984,"('logical', 'illogical')"
67,-1.134409,discriminating,undiscriminating,-0.9896293,0.14477962,"('discriminating', 'undiscriminating')"
104,1.1228015,conventional,unconventional,1.2377149,0.114913344,"('conventional', 'unconventional')"
45,-1.0957499,cooperative,exploitative,-1.0833709,0.012378931,"('cooperative', 'exploitative')"
10,1.0860219,affectionate,unaffectionate,1.0600966,-0.025925279,"('affectionate', 'unaffectionate')"
19,1.0847287,funny,boring,1.3139238,0.22919512,"('funny', 'boring')"
55,-1.0622157,intelligent,unintelligent,-0.70537615,0.35683954,"('intelligent', 'unintelligent')"
109,-1.0427612,conservative,liberal,-0.830263,0.21249819,"('conservative', 'liberal')"
108,-1.0427612,conservative,liberal,-0.830263,0.21249819,"('conservative', 'liberal')"
66,1.0262787,imaginative,unimaginative,1.0329852,0.006706476,"('imaginative', 'unimaginative')"
20,1.0173185,popular,unpopular,1.088173,0.070854545,"('popular', 'unpopular')"
22,1.0002922,welcoming,disagreeable,1.123909,0.123616815,"('welcoming', 'disagreeable')"
33,-0.99272376,softhearted,hardhearted,-0.96172494,0.030998826,"('softhearted', 'hardhearted')"
47,-0.9886233,forgiving,unforgiving,-0.64928174,0.33934158,"('forgiving', 'unforgiving')"
68,-0.9832158,clever,inept,-1.1513958,-0.16817999,"('clever', 'inept')"
32,-0.97364175,benevolent,hardhearted,-0.8134494,0.16019237,"('benevolent', 'hardhearted')"
43,-0.96212155,genuine,fake,-0.89619035,0.0659312,"('genuine', 'fake')"
70,0.90041775,wise,unwise,0.7907356,-0.10968214,"('wise', 'unwise')"
31,0.87742215,altruistic,egoistic,1.064836,0.18741387,"('altruistic', 'egoistic')"
106,0.73630357,conventional,unconventional,0.95170397,0.2154004,"('conventional', 'unconventional')"
24,-0.6773048,thoughtful,rough,-0.6322329,0.0450719,"('thoughtful', 'rough')"
59,0.6721376,skillful,clumsy,0.88049775,0.20836014,"('skillful', 'clumsy')"
11,-0.6275871,caring,unaffectionate,-0.80971265,-0.18212557,"('caring', 'unaffectionate')"
80,0.58114946,independent,dependent,0.5309461,-0.050203383,"('independent', 'dependent')"
97,-0.5438826,superior,inferior,-0.6001978,-0.056315184,"('superior', 'inferior')"
85,-0.51338816,ambitious,unambitious,-0.48271036,0.030677795,"('ambitious', 'unambitious')"
90,-0.50854445,motivated,unmotivated,-0.8427811,-0.33423668,"('motivated', 'unmotivated')"
44,-0.50100315,truthful,untruthful,-0.60070914,-0.099705994,"('truthful', 'untruthful')"
17,-0.45649227,social,antisocial,-0.30292144,0.15357083,"('social', 'antisocial')"
56,0.42624965,intelligent,dumb,0.4896606,0.06341094,"('intelligent', 'dumb')"
62,0.41408616,creative,uncreative,0.29557717,-0.118508995,"('creative', 'uncreative')"
54,0.3061592,smart,stupid,0.17624435,-0.12991485,"('smart', 'stupid')"
96,-0.2882356,powerful,powerless,0.0006502867,0.2888859,"('powerful', 'powerless')"
103,0.28779894,traditional,modern,0.24173655,-0.046062395,"('traditional', 'modern')"
84,0.27882272,self-confident,diffident,0.13371515,-0.14510757,"('self-confident', 'diffident')"
102,-0.25276035,eminent,low,-0.022091389,0.23066896,"('eminent', 'low')"
91,-0.22018343,resilient,nonresilient,-0.4140614,-0.19387797,"('resilient', 'nonresilient')"
110,0.21702352,narrow-minded,open-minded,0.24060719,0.023583665,"('narrow-minded', 'open-minded')"
4,0.16466141,likable,unlikable,0.29241672,0.12775531,"('likable', 'unlikable')"
57,0.14895952,able,unable,0.1852524,0.03629288,"('able', 'unable')"
5,-0.14795455,pleasant,repellent,-0.065256536,0.08269802,"('pleasant', 'repellent')"
79,0.0914935,determined,doubtful,0.33768243,0.24618892,"('determined', 'doubtful')"
105,0.07299252,conventional,modern,-0.24454595,-0.31753847,"('conventional', 'modern')"
14,0.042511374,supportive,unsupportive,-0.19363168,-0.23614305,"('supportive', 'unsupportive')"
63,-0.014770627,capable,incapable,-0.08341327,-0.068642646,"('capable', 'incapable')"
1,0.009976983,friendly,unfriendly,-0.039866,-0.049842983,"('friendly', 'unfriendly')"
