,average_male,0,1,average_female,female-male,tuple
75,5.736027,confident,shy,5.6183367,-0.11769009,"('confident', 'shy')"
27,-5.357806,sincere,insincere,-5.7207775,-0.3629713,"('sincere', 'insincere')"
6,4.823224,liked,disliked,5.373093,0.54986906,"('liked', 'disliked')"
95,-4.81406,rich,poor,-4.9712787,-0.15721846,"('rich', 'poor')"
40,-4.6694803,honorable,mean,-5.155094,-0.48561382,"('honorable', 'mean')"
53,-3.4960175,smart,stupid,-3.9420278,-0.44601035,"('smart', 'stupid')"
13,-3.485567,helpful,unhelpful,-3.738751,-0.25318384,"('helpful', 'unhelpful')"
48,2.987699,reliable,unreliable,2.6701763,-0.31752276,"('reliable', 'unreliable')"
86,2.9688625,self-reliant,helpless,3.0039158,0.035053253,"('self-reliant', 'helpless')"
46,2.5740497,generous,stingy,2.5328367,-0.041213036,"('generous', 'stingy')"
37,2.4805238,good,evil,2.6572366,0.17671275,"('good', 'evil')"
38,-2.2674215,kind,unkind,-2.096673,0.17074847,"('kind', 'unkind')"
78,2.176093,active,inactive,1.8783293,-0.29776382,"('active', 'inactive')"
34,-2.1751616,loyal,disloyal,-2.0724847,0.10267687,"('loyal', 'disloyal')"
66,2.1393888,imaginative,unimaginative,2.1646042,0.025215387,"('imaginative', 'unimaginative')"
50,2.0745173,unprejudiced,prejudiced,2.0106664,-0.06385088,"('unprejudiced', 'prejudiced')"
102,-1.850873,eminent,low,-1.7905481,0.060324907,"('eminent', 'low')"
58,-1.8103436,able,clumsy,-1.8022029,0.008140683,"('able', 'clumsy')"
55,-1.7462103,intelligent,unintelligent,-1.6862545,0.059955835,"('intelligent', 'unintelligent')"
44,-1.6958147,truthful,untruthful,-1.6096913,0.08612347,"('truthful', 'untruthful')"
41,1.6254873,incorrupt,corrupt,1.9745284,0.3490411,"('incorrupt', 'corrupt')"
73,-1.6168882,brilliant,incompetent,-2.1575584,-0.5406703,"('brilliant', 'incompetent')"
32,-1.5521684,benevolent,hardhearted,-1.2793155,0.2728529,"('benevolent', 'hardhearted')"
71,-1.5081726,efficient,inefficient,-2.184255,-0.67608225,"('efficient', 'inefficient')"
60,-1.4428501,educated,uneducated,-1.2049288,0.23792136,"('educated', 'uneducated')"
35,1.4311663,fair,unfair,1.7033477,0.2721814,"('fair', 'unfair')"
100,-1.3591261,influential,uninfluential,-1.2505054,0.10862064,"('influential', 'uninfluential')"
28,-1.3051803,honest,dishonest,-1.5387357,-0.23355544,"('honest', 'dishonest')"
3,1.2674935,likable,unlikable,1.4665539,0.19906044,"('likable', 'unlikable')"
11,-1.241015,caring,unaffectionate,-1.3369415,-0.09592652,"('caring', 'unaffectionate')"
65,-1.2350426,practical,impractical,-1.547424,-0.3123814,"('practical', 'impractical')"
81,1.2327299,industrious,lazy,1.3437239,0.11099398,"('industrious', 'lazy')"
68,-1.2135057,clever,inept,-1.3894682,-0.17596245,"('clever', 'inept')"
25,-1.1966168,moral,immoral,-1.3859808,-0.18936408,"('moral', 'immoral')"
8,1.1853075,open,distant,1.0206392,-0.16466832,"('open', 'distant')"
7,1.1717875,outgoing,distant,0.9407855,-0.23100197,"('outgoing', 'distant')"
103,1.1489618,traditional,modern,1.0017803,-0.14718151,"('traditional', 'modern')"
26,1.1489336,trustworthy,untrustworthy,0.95614815,-0.1927855,"('trustworthy', 'untrustworthy')"
2,-1.1367995,friendly,unfriendly,-1.3929521,-0.25615263,"('friendly', 'unfriendly')"
49,-1.1339529,responsible,irresponsible,-1.5181715,-0.3842187,"('responsible', 'irresponsible')"
74,-1.1334866,insightful,unperceptive,-1.2735256,-0.14003897,"('insightful', 'unperceptive')"
63,-1.1260314,capable,incapable,-1.1911602,-0.0651288,"('capable', 'incapable')"
72,-1.1158965,logical,illogical,-0.85465807,0.2612384,"('logical', 'illogical')"
56,1.1149303,intelligent,dumb,0.99432945,-0.12060082,"('intelligent', 'dumb')"
64,-1.0958207,clever,incompetent,-1.3998485,-0.3040278,"('clever', 'incompetent')"
101,-1.0901158,successful,unsuccessful,-0.8550515,0.23506427,"('successful', 'unsuccessful')"
14,1.0725288,supportive,unsupportive,0.95155835,-0.12097049,"('supportive', 'unsupportive')"
1,-1.0536735,friendly,unfriendly,-0.85367304,0.20000046,"('friendly', 'unfriendly')"
77,1.0340515,active,inactive,1.3827913,0.34873974,"('active', 'inactive')"
24,-1.0241015,thoughtful,rough,-1.0230961,0.0010054111,"('thoughtful', 'rough')"
9,-1.0181216,sensitive,insensitive,-1.4169222,-0.3988006,"('sensitive', 'insensitive')"
12,-0.98027647,sympathetic,unsympathetic,-1.2790964,-0.2988199,"('sympathetic', 'unsympathetic')"
42,0.95339805,amicable,hostile,1.4136864,0.46028835,"('amicable', 'hostile')"
22,0.9447564,welcoming,disagreeable,0.913678,-0.031078398,"('welcoming', 'disagreeable')"
85,-0.906142,ambitious,unambitious,-0.83781755,0.06832445,"('ambitious', 'unambitious')"
51,-0.8887444,competent,incompetent,-0.9737505,-0.08500606,"('competent', 'incompetent')"
57,-0.83426833,able,unable,-1.0791316,-0.24486327,"('able', 'unable')"
96,-0.8330554,powerful,powerless,-0.62587225,0.20718312,"('powerful', 'powerless')"
36,-0.8069991,tolerant,intolerant,-1.2288728,-0.4218737,"('tolerant', 'intolerant')"
87,-0.77477944,dedicated,undedicated,-0.7057847,0.06899476,"('dedicated', 'undedicated')"
88,0.7646085,impulsive,meek,0.9709668,0.20635831,"('impulsive', 'meek')"
4,-0.757581,likable,unlikable,-0.7121167,0.045464277,"('likable', 'unlikable')"
47,-0.749393,forgiving,unforgiving,-0.7904594,-0.04106641,"('forgiving', 'unforgiving')"
33,-0.73182595,softhearted,hardhearted,-0.7049796,0.02684635,"('softhearted', 'hardhearted')"
97,-0.712636,superior,inferior,-0.7558261,-0.04319012,"('superior', 'inferior')"
18,-0.7096329,social,asocial,-0.891806,-0.18217313,"('social', 'asocial')"
52,-0.6951441,competitive,uncompetitive,-0.83876926,-0.14362514,"('competitive', 'uncompetitive')"
110,0.67997825,narrow-minded,open-minded,0.7786821,0.09870386,"('narrow-minded', 'open-minded')"
70,0.6158391,wise,unwise,0.58209884,-0.033740282,"('wise', 'unwise')"
54,0.6003351,smart,stupid,0.20663507,-0.39370006,"('smart', 'stupid')"
31,-0.57975006,altruistic,egoistic,-0.29142272,0.28832734,"('altruistic', 'egoistic')"
17,-0.5684928,social,antisocial,-0.113818705,0.45467412,"('social', 'antisocial')"
20,-0.53496593,popular,unpopular,0.092431426,0.62739736,"('popular', 'unpopular')"
82,0.5262618,industrious,meek,0.8855258,0.35926402,"('industrious', 'meek')"
83,-0.5183704,energetic,lethargic,-0.9465486,-0.4281782,"('energetic', 'lethargic')"
107,0.4986444,conventional,modern,0.4299158,-0.068728626,"('conventional', 'modern')"
10,-0.4816653,affectionate,unaffectionate,-0.31558937,0.16607594,"('affectionate', 'unaffectionate')"
69,0.4660605,wise,foolish,0.60747474,0.14141425,"('wise', 'foolish')"
94,-0.46097475,aggressive,submissive,-0.97641397,-0.5154392,"('aggressive', 'submissive')"
30,-0.45545954,honest,dishonest,-0.688053,-0.23259348,"('honest', 'dishonest')"
16,-0.45330453,social,antisocial,-0.45058584,0.002718687,"('social', 'antisocial')"
109,-0.44988212,conservative,liberal,-0.5913447,-0.1414626,"('conservative', 'liberal')"
108,-0.44988212,conservative,liberal,-0.5913447,-0.1414626,"('conservative', 'liberal')"
90,0.43332824,motivated,unmotivated,0.122199446,-0.3111288,"('motivated', 'unmotivated')"
29,-0.4292357,honest,immoral,-0.6304337,-0.20119798,"('honest', 'immoral')"
23,0.4216294,hospitable,inhospitable,0.47851196,0.05688256,"('hospitable', 'inhospitable')"
89,0.3995578,daring,anxious,0.16773924,-0.23181856,"('daring', 'anxious')"
76,0.3968946,secure,insecure,-0.035362124,-0.43225673,"('secure', 'insecure')"
79,-0.3930875,determined,doubtful,-0.37610352,0.016983986,"('determined', 'doubtful')"
43,-0.35461852,genuine,fake,-0.4874742,-0.13285568,"('genuine', 'fake')"
0,-0.34742907,sociable,unsociable,-0.3194379,0.027991176,"('sociable', 'unsociable')"
62,0.34205985,creative,uncreative,0.47002524,0.12796539,"('creative', 'uncreative')"
91,-0.33347183,resilient,nonresilient,-0.3031942,0.03027764,"('resilient', 'nonresilient')"
84,-0.31413695,self-confident,diffident,-0.08406079,0.23007616,"('self-confident', 'diffident')"
99,-0.3032947,prestigious,insignificant,0.17956737,0.48286206,"('prestigious', 'insignificant')"
45,-0.29011756,cooperative,exploitative,-0.71967506,-0.4295575,"('cooperative', 'exploitative')"
80,0.26173043,independent,dependent,0.4257533,0.16402286,"('independent', 'dependent')"
67,-0.25069687,discriminating,undiscriminating,-0.18739372,0.06330314,"('discriminating', 'undiscriminating')"
15,-0.22934964,polite,impolite,-0.2537979,-0.024448246,"('polite', 'impolite')"
5,-0.21430995,pleasant,repellent,-0.19562751,0.018682435,"('pleasant', 'repellent')"
98,-0.21104889,prestigious,insignificant,-0.06790203,0.14314686,"('prestigious', 'insignificant')"
105,0.16859381,conventional,modern,0.16742902,-0.001164794,"('conventional', 'modern')"
61,0.14997965,rational,irrational,0.6840375,0.53405786,"('rational', 'irrational')"
106,-0.12827659,conventional,unconventional,-0.077215195,0.05106139,"('conventional', 'unconventional')"
19,0.113171965,funny,boring,0.10360876,-0.009563208,"('funny', 'boring')"
92,0.09904106,unwavering,wavering,0.19680455,0.09776349,"('unwavering', 'wavering')"
104,0.09546142,conventional,unconventional,0.3250374,0.22957596,"('conventional', 'unconventional')"
59,-0.07590841,skillful,clumsy,0.2247266,0.300635,"('skillful', 'clumsy')"
93,-0.05644141,dominating,dominated,-0.27511573,-0.21867432,"('dominating', 'dominated')"
39,-0.05298923,right,wrong,0.38006836,0.4330576,"('right', 'wrong')"
21,0.047879577,nice,nasty,0.13467616,0.08679658,"('nice', 'nasty')"
