,average_male,0,1,average_female,female-male,tuple
27,-5.266242,sincere,insincere,-5.1935086,0.0727334,"('sincere', 'insincere')"
75,4.063856,confident,shy,3.9499907,-0.113865376,"('confident', 'shy')"
40,-3.9362273,honorable,mean,-4.2549725,-0.31874514,"('honorable', 'mean')"
13,-3.8429308,helpful,unhelpful,-4.0477533,-0.20482254,"('helpful', 'unhelpful')"
53,-3.7149768,smart,stupid,-3.7195077,-0.0045309067,"('smart', 'stupid')"
6,3.5546436,liked,disliked,3.2659085,-0.28873515,"('liked', 'disliked')"
86,3.2181513,self-reliant,helpless,3.3250911,0.10693979,"('self-reliant', 'helpless')"
95,-3.140813,rich,poor,-3.5460067,-0.40519357,"('rich', 'poor')"
32,-3.0250845,benevolent,hardhearted,-3.0322695,-0.0071849823,"('benevolent', 'hardhearted')"
65,-2.6947727,practical,impractical,-2.7990866,-0.10431385,"('practical', 'impractical')"
37,2.520074,good,evil,2.2657392,-0.2543347,"('good', 'evil')"
38,-2.4343586,kind,unkind,-2.5196705,-0.08531189,"('kind', 'unkind')"
11,-2.3020167,caring,unaffectionate,-2.314356,-0.012339354,"('caring', 'unaffectionate')"
103,2.1692595,traditional,modern,2.142085,-0.027174473,"('traditional', 'modern')"
80,2.1134863,independent,dependent,2.199941,0.08645463,"('independent', 'dependent')"
41,1.9918019,incorrupt,corrupt,2.2472801,0.25547826,"('incorrupt', 'corrupt')"
34,-1.9720564,loyal,disloyal,-1.7945166,0.17753983,"('loyal', 'disloyal')"
0,-1.8775694,sociable,unsociable,-1.5379345,0.3396349,"('sociable', 'unsociable')"
49,-1.857228,responsible,irresponsible,-1.8366742,0.020553827,"('responsible', 'irresponsible')"
1,-1.7871977,friendly,unfriendly,-1.7876059,-0.0004081726,"('friendly', 'unfriendly')"
81,1.777986,industrious,lazy,1.6129665,-0.16501951,"('industrious', 'lazy')"
16,-1.7307817,social,antisocial,-1.6292043,0.1015774,"('social', 'antisocial')"
88,1.7205955,impulsive,meek,1.4020742,-0.31852126,"('impulsive', 'meek')"
50,1.5887913,unprejudiced,prejudiced,1.5897279,0.0009366274,"('unprejudiced', 'prejudiced')"
58,-1.5563259,able,clumsy,-1.3133087,0.2430172,"('able', 'clumsy')"
46,1.5552033,generous,stingy,1.6264172,0.07121384,"('generous', 'stingy')"
10,-1.5406071,affectionate,unaffectionate,-1.5191319,0.021475196,"('affectionate', 'unaffectionate')"
74,-1.5395688,insightful,unperceptive,-1.747467,-0.20789826,"('insightful', 'unperceptive')"
44,-1.4365693,truthful,untruthful,-1.4080218,0.028547525,"('truthful', 'untruthful')"
42,1.4310329,amicable,hostile,1.3638396,-0.06719327,"('amicable', 'hostile')"
36,-1.3562133,tolerant,intolerant,-1.2183664,0.13784695,"('tolerant', 'intolerant')"
14,-1.2576005,supportive,unsupportive,-1.6349437,-0.37734318,"('supportive', 'unsupportive')"
73,-1.2353295,brilliant,incompetent,-1.4449375,-0.20960796,"('brilliant', 'incompetent')"
25,-1.2286401,moral,immoral,-1.2961645,-0.06752443,"('moral', 'immoral')"
47,-1.2009805,forgiving,unforgiving,-1.3541737,-0.15319312,"('forgiving', 'unforgiving')"
101,-1.1922445,successful,unsuccessful,-1.2061951,-0.013950586,"('successful', 'unsuccessful')"
48,1.168591,reliable,unreliable,1.0079386,-0.1606524,"('reliable', 'unreliable')"
28,-1.1403235,honest,dishonest,-0.9648874,0.17543614,"('honest', 'dishonest')"
4,-1.1397443,likable,unlikable,-1.3707474,-0.23100317,"('likable', 'unlikable')"
12,-1.1236126,sympathetic,unsympathetic,-1.1585568,-0.034944177,"('sympathetic', 'unsympathetic')"
66,1.0574844,imaginative,unimaginative,0.88874847,-0.16873592,"('imaginative', 'unimaginative')"
33,-1.0365951,softhearted,hardhearted,-0.98090804,0.05568707,"('softhearted', 'hardhearted')"
78,1.0230191,active,inactive,0.8997515,-0.12326759,"('active', 'inactive')"
