,average_male,0,1,average_female,female-male,tuple
75,5.9220943,confident,shy,6.0296755,0.10758114,"('confident', 'shy')"
27,-5.570958,sincere,insincere,-5.6036177,-0.03265953,"('sincere', 'insincere')"
95,-4.9497166,rich,poor,-5.1797523,-0.23003578,"('rich', 'poor')"
40,-4.4696693,honorable,mean,-4.830524,-0.36085463,"('honorable', 'mean')"
6,4.3137302,liked,disliked,4.2169585,-0.09677172,"('liked', 'disliked')"
13,-3.2168279,helpful,unhelpful,-3.386884,-0.1700561,"('helpful', 'unhelpful')"
53,-2.8267002,smart,stupid,-2.9582772,-0.13157701,"('smart', 'stupid')"
37,2.5232954,good,evil,2.3101912,-0.21310425,"('good', 'evil')"
46,2.3958743,generous,stingy,2.42807,0.032195807,"('generous', 'stingy')"
78,2.294045,active,inactive,1.8017277,-0.49231732,"('active', 'inactive')"
49,-2.1609764,responsible,irresponsible,-2.451562,-0.29058552,"('responsible', 'irresponsible')"
41,2.1380475,incorrupt,corrupt,2.0889707,-0.049076796,"('incorrupt', 'corrupt')"
48,2.056337,reliable,unreliable,1.7375963,-0.31874084,"('reliable', 'unreliable')"
81,1.8751493,industrious,lazy,1.7210622,-0.15408707,"('industrious', 'lazy')"
61,1.8732262,rational,irrational,1.8971614,0.023935199,"('rational', 'irrational')"
77,1.8345582,active,inactive,1.934036,0.09947777,"('active', 'inactive')"
38,-1.8134937,kind,unkind,-1.3749888,0.43850493,"('kind', 'unkind')"
65,-1.8052756,practical,impractical,-1.9411855,-0.13590991,"('practical', 'impractical')"
86,1.6880898,self-reliant,helpless,1.4292226,-0.25886726,"('self-reliant', 'helpless')"
54,1.6394839,smart,stupid,1.2870464,-0.3524375,"('smart', 'stupid')"
58,-1.6123936,able,clumsy,-1.3491926,0.263201,"('able', 'clumsy')"
9,-1.5738639,sensitive,insensitive,-1.5451894,0.028674483,"('sensitive', 'insensitive')"
28,-1.5678651,honest,dishonest,-1.4364669,0.1313982,"('honest', 'dishonest')"
42,1.4784033,amicable,hostile,1.5106988,0.032295465,"('amicable', 'hostile')"
74,-1.4383602,insightful,unperceptive,-1.5507774,-0.11241722,"('insightful', 'unperceptive')"
66,1.4179361,imaginative,unimaginative,1.3872125,-0.030723572,"('imaginative', 'unimaginative')"
50,1.4138921,unprejudiced,prejudiced,1.2309661,-0.18292606,"('unprejudiced', 'prejudiced')"
102,-1.3734605,eminent,low,-1.1469674,0.22649312,"('eminent', 'low')"
32,-1.3712716,benevolent,hardhearted,-1.1162486,0.255023,"('benevolent', 'hardhearted')"
56,1.354062,intelligent,dumb,1.2573546,-0.096707344,"('intelligent', 'dumb')"
44,-1.3064997,truthful,untruthful,-1.5136234,-0.20712364,"('truthful', 'untruthful')"
22,1.2846633,welcoming,disagreeable,1.358748,0.07408464,"('welcoming', 'disagreeable')"
7,1.2614498,outgoing,distant,0.62731445,-0.63413537,"('outgoing', 'distant')"
12,-1.2493184,sympathetic,unsympathetic,-1.1569093,0.092409015,"('sympathetic', 'unsympathetic')"
82,1.1600652,industrious,meek,1.2989283,0.13886309,"('industrious', 'meek')"
55,-1.1499982,intelligent,unintelligent,-1.0596321,0.090366125,"('intelligent', 'unintelligent')"
71,-1.1483165,efficient,inefficient,-1.1288468,0.019469738,"('efficient', 'inefficient')"
29,-1.1465938,honest,immoral,-1.2405176,-0.09392381,"('honest', 'immoral')"
36,-1.1401558,tolerant,intolerant,-1.1501473,-0.009991527,"('tolerant', 'intolerant')"
69,1.1381004,wise,foolish,0.9775201,-0.16058028,"('wise', 'foolish')"
52,-1.1370045,competitive,uncompetitive,-0.84827983,0.28872466,"('competitive', 'uncompetitive')"
11,-1.0990472,caring,unaffectionate,-1.2832799,-0.18423271,"('caring', 'unaffectionate')"
35,1.0957575,fair,unfair,1.1466933,0.050935864,"('fair', 'unfair')"
103,1.0948157,traditional,modern,1.0507941,-0.044021606,"('traditional', 'modern')"
33,-1.0721271,softhearted,hardhearted,-1.1032737,-0.031146646,"('softhearted', 'hardhearted')"
101,-1.0654247,successful,unsuccessful,-0.5772252,0.48819947,"('successful', 'unsuccessful')"
87,-1.0520151,dedicated,undedicated,-1.1672463,-0.115231276,"('dedicated', 'undedicated')"
8,1.0425172,open,distant,0.31018674,-0.73233044,"('open', 'distant')"
1,-1.0015103,friendly,unfriendly,-1.022417,-0.020906687,"('friendly', 'unfriendly')"
100,-0.94789517,influential,uninfluential,-0.58529186,0.3626033,"('influential', 'uninfluential')"
34,-0.9286941,loyal,disloyal,-0.8124531,0.11624104,"('loyal', 'disloyal')"
80,0.9190508,independent,dependent,0.8692113,-0.049839497,"('independent', 'dependent')"
3,0.91886693,likable,unlikable,1.0409484,0.12208146,"('likable', 'unlikable')"
97,-0.91144395,superior,inferior,-0.7089491,0.20249486,"('superior', 'inferior')"
24,-0.91111773,thoughtful,rough,-1.0513898,-0.14027208,"('thoughtful', 'rough')"
70,0.9046396,wise,unwise,0.6094759,-0.2951637,"('wise', 'unwise')"
88,0.8886644,impulsive,meek,0.6651485,-0.22351593,"('impulsive', 'meek')"
90,0.86135566,motivated,unmotivated,0.71639395,-0.14496171,"('motivated', 'unmotivated')"
83,-0.8549894,energetic,lethargic,-0.9468061,-0.091816664,"('energetic', 'lethargic')"
63,-0.82975906,capable,incapable,-1.2158786,-0.38611954,"('capable', 'incapable')"
110,0.8161085,narrow-minded,open-minded,0.74398446,-0.072124064,"('narrow-minded', 'open-minded')"
18,-0.8073487,social,asocial,-0.77677274,0.03057599,"('social', 'asocial')"
30,-0.7738097,honest,dishonest,-0.74129236,0.032517314,"('honest', 'dishonest')"
25,-0.7677002,moral,immoral,-0.48015603,0.28754416,"('moral', 'immoral')"
73,-0.7427626,brilliant,incompetent,-1.0323794,-0.28961676,"('brilliant', 'incompetent')"
21,0.73617244,nice,nasty,0.50202584,-0.2341466,"('nice', 'nasty')"
64,-0.72526413,clever,incompetent,-0.7118019,0.013462245,"('clever', 'incompetent')"
0,-0.7139255,sociable,unsociable,-0.27249372,0.44143176,"('sociable', 'unsociable')"
92,0.69511604,unwavering,wavering,0.24372122,-0.45139483,"('unwavering', 'wavering')"
98,0.66465664,prestigious,insignificant,0.43394673,-0.23070991,"('prestigious', 'insignificant')"
47,-0.6533551,forgiving,unforgiving,-0.48731422,0.1660409,"('forgiving', 'unforgiving')"
105,-0.63203996,conventional,modern,-0.87788844,-0.24584848,"('conventional', 'modern')"
67,-0.59501374,discriminating,undiscriminating,-0.45243537,0.14257836,"('discriminating', 'undiscriminating')"
104,0.57833207,conventional,unconventional,0.68800086,0.10966879,"('conventional', 'unconventional')"
89,-0.55917454,daring,anxious,-0.63447356,-0.075299025,"('daring', 'anxious')"
109,-0.5483179,conservative,liberal,-0.37621397,0.17210394,"('conservative', 'liberal')"
108,-0.5483179,conservative,liberal,-0.37621397,0.17210394,"('conservative', 'liberal')"
107,-0.5389705,conventional,modern,-0.38719752,0.15177295,"('conventional', 'modern')"
79,-0.5295012,determined,doubtful,-0.3551453,0.1743559,"('determined', 'doubtful')"
19,-0.5218539,funny,boring,-0.528551,-0.0066970587,"('funny', 'boring')"
10,-0.48952907,affectionate,unaffectionate,-0.6686583,-0.17912924,"('affectionate', 'unaffectionate')"
85,-0.48880035,ambitious,unambitious,-0.24890217,0.23989818,"('ambitious', 'unambitious')"
59,0.48746717,skillful,clumsy,0.5187491,0.031281948,"('skillful', 'clumsy')"
43,-0.47821125,genuine,fake,-0.5061574,-0.027946144,"('genuine', 'fake')"
2,-0.46376818,friendly,unfriendly,-0.12880331,0.33496487,"('friendly', 'unfriendly')"
5,-0.45120147,pleasant,repellent,-0.3813653,0.06983617,"('pleasant', 'repellent')"
91,0.43838954,resilient,nonresilient,0.08150026,-0.35688928,"('resilient', 'nonresilient')"
51,-0.43384594,competent,incompetent,-0.40083647,0.03300947,"('competent', 'incompetent')"
20,-0.4259448,popular,unpopular,-0.3555261,0.070418715,"('popular', 'unpopular')"
39,0.39199153,right,wrong,0.6888064,0.2968149,"('right', 'wrong')"
60,-0.3533775,educated,uneducated,-0.112320274,0.24105722,"('educated', 'uneducated')"
106,-0.34777617,conventional,unconventional,-0.42012677,-0.07235059,"('conventional', 'unconventional')"
23,0.33707258,hospitable,inhospitable,0.0430741,-0.29399848,"('hospitable', 'inhospitable')"
26,0.32298976,trustworthy,untrustworthy,0.51972806,0.1967383,"('trustworthy', 'untrustworthy')"
76,0.3159088,secure,insecure,0.66693366,0.35102487,"('secure', 'insecure')"
62,0.3140209,creative,uncreative,-0.050368965,-0.36438987,"('creative', 'uncreative')"
96,-0.28995496,powerful,powerless,-0.035958737,0.25399622,"('powerful', 'powerless')"
68,-0.28259104,clever,inept,-0.72612166,-0.44353062,"('clever', 'inept')"
4,-0.26836216,likable,unlikable,-0.05441591,0.21394625,"('likable', 'unlikable')"
45,-0.2345917,cooperative,exploitative,-0.41207942,-0.17748773,"('cooperative', 'exploitative')"
14,0.23200493,supportive,unsupportive,-0.14260265,-0.37460756,"('supportive', 'unsupportive')"
31,0.22329727,altruistic,egoistic,0.44547802,0.22218075,"('altruistic', 'egoistic')"
99,0.21705459,prestigious,insignificant,-0.23315197,-0.45020658,"('prestigious', 'insignificant')"
72,-0.17007226,logical,illogical,0.1781079,0.34818017,"('logical', 'illogical')"
57,-0.14564355,able,unable,-0.51252955,-0.36688602,"('able', 'unable')"
17,-0.10141809,social,antisocial,0.22195163,0.32336974,"('social', 'antisocial')"
16,0.06945506,social,antisocial,0.4685362,0.39908114,"('social', 'antisocial')"
94,-0.056889147,aggressive,submissive,0.10809088,0.16498002,"('aggressive', 'submissive')"
93,-0.04545749,dominating,dominated,0.44340542,0.4888629,"('dominating', 'dominated')"
84,0.039454818,self-confident,diffident,-0.19636601,-0.23582083,"('self-confident', 'diffident')"
15,-0.012759775,polite,impolite,0.5365683,0.5493281,"('polite', 'impolite')"
