,average_male,0,1,average_female,female-male,tuple
75,6.4763412,confident,shy,6.549741,0.073399544,"('confident', 'shy')"
27,-5.8974514,sincere,insincere,-6.4755573,-0.5781059,"('sincere', 'insincere')"
6,5.2895613,liked,disliked,6.0740104,0.7844491,"('liked', 'disliked')"
95,-4.526144,rich,poor,-5.0407815,-0.5146375,"('rich', 'poor')"
40,-4.510564,honorable,mean,-5.0466795,-0.53611565,"('honorable', 'mean')"
53,-4.3906837,smart,stupid,-5.179181,-0.78849745,"('smart', 'stupid')"
86,3.08389,self-reliant,helpless,3.2741132,0.19022322,"('self-reliant', 'helpless')"
38,-2.9683988,kind,unkind,-2.788136,0.1802628,"('kind', 'unkind')"
78,2.825008,active,inactive,2.6244051,-0.20060277,"('active', 'inactive')"
32,-2.8029568,benevolent,hardhearted,-2.8767834,-0.07382655,"('benevolent', 'hardhearted')"
58,-2.6641111,able,clumsy,-2.4691992,0.19491196,"('able', 'clumsy')"
50,2.6015077,unprejudiced,prejudiced,2.3270187,-0.27448893,"('unprejudiced', 'prejudiced')"
7,2.5216017,outgoing,distant,2.1047585,-0.41684318,"('outgoing', 'distant')"
34,-2.5207782,loyal,disloyal,-2.0334198,0.48735833,"('loyal', 'disloyal')"
13,-2.450892,helpful,unhelpful,-2.6255674,-0.17467546,"('helpful', 'unhelpful')"
81,2.2637174,industrious,lazy,2.142916,-0.12080145,"('industrious', 'lazy')"
37,2.2227194,good,evil,2.2605066,0.0377872,"('good', 'evil')"
29,-2.0396562,honest,immoral,-1.8155475,0.2241087,"('honest', 'immoral')"
12,-1.9534123,sympathetic,unsympathetic,-1.6322709,0.32114136,"('sympathetic', 'unsympathetic')"
88,1.9148223,impulsive,meek,1.8562258,-0.05859649,"('impulsive', 'meek')"
11,-1.8395123,caring,unaffectionate,-1.9494684,-0.109956026,"('caring', 'unaffectionate')"
8,1.7782626,open,distant,1.4575197,-0.32074296,"('open', 'distant')"
25,-1.7770689,moral,immoral,-1.5497715,0.2272973,"('moral', 'immoral')"
41,1.7519908,incorrupt,corrupt,2.0671976,0.31520677,"('incorrupt', 'corrupt')"
28,-1.7101673,honest,dishonest,-1.7903284,-0.080161095,"('honest', 'dishonest')"
48,1.667165,reliable,unreliable,1.9792047,0.3120396,"('reliable', 'unreliable')"
80,1.6220219,independent,dependent,1.7940971,0.17207515,"('independent', 'dependent')"
66,1.5609006,imaginative,unimaginative,1.9429283,0.38202775,"('imaginative', 'unimaginative')"
9,-1.5126632,sensitive,insensitive,-1.5523264,-0.039663196,"('sensitive', 'insensitive')"
1,-1.5050272,friendly,unfriendly,-1.2354897,0.26953745,"('friendly', 'unfriendly')"
65,-1.4899601,practical,impractical,-1.6614268,-0.17146671,"('practical', 'impractical')"
47,-1.4493345,forgiving,unforgiving,-1.3770689,0.072265625,"('forgiving', 'unforgiving')"
55,-1.3890672,intelligent,unintelligent,-1.2931525,0.09591472,"('intelligent', 'unintelligent')"
46,1.3172479,generous,stingy,1.7792511,0.46200323,"('generous', 'stingy')"
35,1.257808,fair,unfair,1.3468862,0.08907819,"('fair', 'unfair')"
64,-1.2412432,clever,incompetent,-1.1917942,0.049449086,"('clever', 'incompetent')"
33,-1.218406,softhearted,hardhearted,-0.8567189,0.36168706,"('softhearted', 'hardhearted')"
36,-1.2156959,tolerant,intolerant,-1.5743164,-0.35862052,"('tolerant', 'intolerant')"
54,1.1695211,smart,stupid,0.77904177,-0.39047933,"('smart', 'stupid')"
3,1.112376,likable,unlikable,1.3613801,0.24900413,"('likable', 'unlikable')"
56,1.1038713,intelligent,dumb,1.2597766,0.15590525,"('intelligent', 'dumb')"
103,1.0741432,traditional,modern,1.2305083,0.15636516,"('traditional', 'modern')"
0,-1.0220132,sociable,unsociable,-0.63751113,0.38450205,"('sociable', 'unsociable')"
82,1.0113252,industrious,meek,1.0625863,0.051261067,"('industrious', 'meek')"
16,-1.0033672,social,antisocial,-1.1468179,-0.14345074,"('social', 'antisocial')"
2,-0.995525,friendly,unfriendly,-0.9759687,0.019556284,"('friendly', 'unfriendly')"
102,-0.9887992,eminent,low,-0.6647973,0.3240019,"('eminent', 'low')"
74,-0.97160125,insightful,unperceptive,-0.8987181,0.07288313,"('insightful', 'unperceptive')"
105,-0.94901186,conventional,modern,-0.99827397,-0.049262106,"('conventional', 'modern')"
90,0.93656904,motivated,unmotivated,0.77711546,-0.15945357,"('motivated', 'unmotivated')"
61,0.9316074,rational,irrational,1.0832626,0.15165514,"('rational', 'irrational')"
10,-0.92778766,affectionate,unaffectionate,-0.87067,0.05711764,"('affectionate', 'unaffectionate')"
101,-0.9037033,successful,unsuccessful,-0.5833115,0.32039177,"('successful', 'unsuccessful')"
104,-0.8846575,conventional,unconventional,-0.38274646,0.50191104,"('conventional', 'unconventional')"
45,-0.87957126,cooperative,exploitative,-1.2571142,-0.3775429,"('cooperative', 'exploitative')"
63,-0.86624324,capable,incapable,-1.0367033,-0.1704601,"('capable', 'incapable')"
24,-0.8621336,thoughtful,rough,-0.7803565,0.081777096,"('thoughtful', 'rough')"
20,-0.84760743,popular,unpopular,-0.16100389,0.68660355,"('popular', 'unpopular')"
96,-0.82052726,powerful,powerless,-0.63531816,0.1852091,"('powerful', 'powerless')"
5,-0.81496483,pleasant,repellent,-0.75987554,0.055089295,"('pleasant', 'repellent')"
100,-0.80879843,influential,uninfluential,-0.4596743,0.34912413,"('influential', 'uninfluential')"
49,-0.7902144,responsible,irresponsible,-1.2760253,-0.48581088,"('responsible', 'irresponsible')"
51,-0.7688313,competent,incompetent,-0.60011023,0.16872108,"('competent', 'incompetent')"
31,-0.744776,altruistic,egoistic,-0.443961,0.30081502,"('altruistic', 'egoistic')"
43,-0.738723,genuine,fake,-0.53494895,0.20377403,"('genuine', 'fake')"
77,0.70531815,active,inactive,1.1035403,0.39822215,"('active', 'inactive')"
18,-0.6900423,social,asocial,-1.0668397,-0.37679738,"('social', 'asocial')"
69,0.67598224,wise,foolish,0.59060806,-0.08537418,"('wise', 'foolish')"
67,-0.66384834,discriminating,undiscriminating,-0.39518565,0.2686627,"('discriminating', 'undiscriminating')"
85,-0.6596273,ambitious,unambitious,-0.911028,-0.2514007,"('ambitious', 'unambitious')"
