,average_male,0,1,average_female,female-male,tuple
2,2.9275353,friendly,unfriendly,3.0517051,0.12416983,"('friendly', 'unfriendly')"
75,2.3563702,confident,shy,2.3504698,-0.005900383,"('confident', 'shy')"
64,2.2746804,clever,incompetent,2.254434,-0.020246267,"('clever', 'incompetent')"
12,2.2595518,sympathetic,unsympathetic,2.3774538,0.11790204,"('sympathetic', 'unsympathetic')"
52,2.0086484,competitive,uncompetitive,1.9707823,-0.037866116,"('competitive', 'uncompetitive')"
76,1.9594839,secure,insecure,2.157526,0.19804215,"('secure', 'insecure')"
0,1.8448671,sociable,unsociable,1.9467961,0.10192895,"('sociable', 'unsociable')"
94,1.7759393,aggressive,submissive,1.9035089,0.12756956,"('aggressive', 'submissive')"
14,1.7339185,supportive,unsupportive,1.5291903,-0.20472825,"('supportive', 'unsupportive')"
93,1.7300943,dominating,dominated,1.942993,0.21289873,"('dominating', 'dominated')"
16,1.7207022,social,antisocial,1.8290533,0.10835111,"('social', 'antisocial')"
62,-1.6832546,creative,uncreative,-1.7234329,-0.0401783,"('creative', 'uncreative')"
51,1.6723769,competent,incompetent,1.5682801,-0.10409677,"('competent', 'incompetent')"
95,-1.664112,rich,poor,-1.7543126,-0.09020066,"('rich', 'poor')"
36,1.6498711,tolerant,intolerant,1.6314132,-0.01845789,"('tolerant', 'intolerant')"
15,1.59707,polite,impolite,1.739371,0.14230096,"('polite', 'impolite')"
99,-1.5437232,prestigious,insignificant,-1.6998736,-0.15615034,"('prestigious', 'insignificant')"
49,1.4808966,responsible,irresponsible,1.3412168,-0.13967979,"('responsible', 'irresponsible')"
103,1.4739268,traditional,modern,1.5306178,0.05669105,"('traditional', 'modern')"
83,1.455511,energetic,lethargic,1.4749111,0.01940012,"('energetic', 'lethargic')"
46,1.4291179,generous,stingy,1.3931925,-0.03592539,"('generous', 'stingy')"
5,1.4046009,pleasant,repellent,1.2883303,-0.11627054,"('pleasant', 'repellent')"
26,1.395692,trustworthy,untrustworthy,1.5251367,0.12944472,"('trustworthy', 'untrustworthy')"
107,1.3145001,conventional,modern,1.3701098,0.055609703,"('conventional', 'modern')"
40,-1.3091332,honorable,mean,-1.4641874,-0.15505421,"('honorable', 'mean')"
98,-1.270538,prestigious,insignificant,-1.3203826,-0.049844623,"('prestigious', 'insignificant')"
39,-1.2624255,right,wrong,-1.4236951,-0.16126955,"('right', 'wrong')"
63,-1.2610569,capable,incapable,-1.362215,-0.10115814,"('capable', 'incapable')"
71,1.2263021,efficient,inefficient,1.0792587,-0.14704347,"('efficient', 'inefficient')"
