,Value_Male,0,1,Value_Female,female-male,tuple
0,0.6942991,unsociable,sociable,-0.2669684,-0.9612675,"('unsociable', 'sociable')"
1,1.534012,unfriendly,friendly,1.8051012,0.2710892,"('unfriendly', 'friendly')"
2,1.1672361,unlikable,likable,0.27586418,-0.8913719,"('unlikable', 'likable')"
3,0.41314057,repellent,pleasant,0.4668823,0.053741723,"('repellent', 'pleasant')"
4,-0.61447334,disliked,liked,-0.42501852,0.18945482,"('disliked', 'liked')"
5,-0.33419254,distant,outgoing,0.17294213,0.5071347,"('distant', 'outgoing')"
6,-0.32083747,distant,open,0.29455942,0.61539686,"('distant', 'open')"
7,2.1077073,insensitive,sensitive,1.9776949,-0.1300124,"('insensitive', 'sensitive')"
8,0.91118854,unaffectionate,affectionate,1.4290596,0.5178711,"('unaffectionate', 'affectionate')"
9,0.75444967,unaffectionate,caring,1.5480068,0.7935571,"('unaffectionate', 'caring')"
10,1.9478953,unsympathetic,sympathetic,1.2867264,-0.66116893,"('unsympathetic', 'sympathetic')"
11,0.04559089,unhelpful,helpful,-0.24820209,-0.29379296,"('unhelpful', 'helpful')"
12,0.9986991,unsupportive,supportive,1.434277,0.43557793,"('unsupportive', 'supportive')"
13,0.42916062,impolite,polite,0.21046358,-0.21869704,"('impolite', 'polite')"
14,-0.6021951,antisocial,social,-0.12459714,0.47759795,"('antisocial', 'social')"
15,-0.053232256,boring,funny,0.007842056,0.061074313,"('boring', 'funny')"
16,0.062016945,unpopular,popular,-0.06552108,-0.12753803,"('unpopular', 'popular')"
17,-0.33453888,nasty,nice,-0.042108092,0.2924308,"('nasty', 'nice')"
18,0.5948141,disagreeable,welcoming,1.2555728,0.6607587,"('disagreeable', 'welcoming')"
19,0.24537516,inhospitable,hospitable,-0.10723591,-0.35261106,"('inhospitable', 'hospitable')"
20,-0.23850513,rough,thoughtful,-0.12715884,0.11134629,"('rough', 'thoughtful')"
21,1.3371216,immoral,moral,0.43820408,-0.89891756,"('immoral', 'moral')"
22,0.444212,untrustworthy,trustworthy,0.1958293,-0.24838269,"('untrustworthy', 'trustworthy')"
23,1.3536811,insincere,sincere,1.230355,-0.12332606,"('insincere', 'sincere')"
24,2.1339536,dishonest,honest,1.9422846,-0.19166899,"('dishonest', 'honest')"
25,0.4152798,egoistic,altruistic,0.6493022,0.23402238,"('egoistic', 'altruistic')"
26,0.12166871,hardhearted,benevolent,0.59268355,0.47101486,"('hardhearted', 'benevolent')"
27,0.6651143,hardhearted,softhearted,1.5483911,0.8832768,"('hardhearted', 'softhearted')"
28,0.4178956,disloyal,loyal,0.079050235,-0.33884534,"('disloyal', 'loyal')"
29,-1.2982355,unfair,fair,-0.6795025,0.61873305,"('unfair', 'fair')"
30,1.0769212,intolerant,tolerant,0.8363217,-0.24059951,"('intolerant', 'tolerant')"
