,tail_male,tail_female,tuple,average_male,average_female,female-male
0,0.8135018,0.6696081,"('unsociable', 'sociable')",0.8135018,0.6696081,-0.1438937
1,0.79063207,0.7748046,"('unfriendly', 'friendly')",0.7906321,0.7748046,-0.0158275
2,0.037162766,0.13973355,"('unlikable', 'likable')",0.0371628,0.1397336,0.1025708
3,0.773491,0.86573595,"('repellent', 'pleasant')",0.773491,0.8657359,0.0922449
4,-7.2202697,-7.3760586,"('disliked', 'liked')",-7.2202697,-7.3760586,-0.1557889
5,-0.9870217,-0.9244274,"('distant', 'outgoing')",-0.9870217,-0.9244274,0.0625943
6,-0.48029432,-0.524978,"('distant', 'open')",-0.4802943,-0.524978,-0.0446837
7,1.7724224,1.7033893,"('insensitive', 'sensitive')",1.7724224,1.7033893,-0.0690331
8,0.72294974,0.69318926,"('unaffectionate', 'affectionate')",0.7229497,0.6931893,-0.0297604
9,1.1224405,1.1002492,"('unaffectionate', 'caring')",1.1224405,1.1002492,-0.0221913
10,1.8010151,1.7819349,"('unsympathetic', 'sympathetic')",1.8010151,1.7819349,-0.0190802
11,1.8598882,1.9112111,"('unhelpful', 'helpful')",1.8598882,1.9112111,0.0513229
12,-1.3299989,-1.3373654,"('unsupportive', 'supportive')",-1.3299989,-1.3373654,-0.0073665
13,0.47314513,0.5417704,"('impolite', 'polite')",0.4731451,0.5417704,0.0686253
14,0.7754686,0.7567988,"('antisocial', 'social')",0.7754686,0.7567988,-0.0186698
15,0.50985277,0.44840884,"('boring', 'funny')",0.5098528,0.4484088,-0.061444
16,-0.9457901,-1.0262439,"('unpopular', 'popular')",-0.9457901,-1.0262439,-0.0804538
17,0.030618783,0.03200213,"('nasty', 'nice')",0.0306188,0.0320021,0.0013833
18,-0.5830467,-0.5107097,"('disagreeable', 'welcoming')",-0.5830467,-0.5107097,0.072337
19,-0.8789896,-0.8283292,"('inhospitable', 'hospitable')",-0.8789896,-0.8283292,0.0506604
20,0.7246165,0.58493423,"('rough', 'thoughtful')",0.7246165,0.5849342,-0.1396823
21,0.33950344,0.4920208,"('immoral', 'moral')",0.3395034,0.4920208,0.1525174
22,0.22243373,0.18328439,"('untrustworthy', 'trustworthy')",0.2224337,0.1832844,-0.0391493
23,6.1123905,6.233383,"('insincere', 'sincere')",6.1123905,6.2333832,0.1209927
24,1.5482298,1.5209277,"('dishonest', 'honest')",1.5482298,1.5209277,-0.0273021
25,0.44989938,0.52800816,"('egoistic', 'altruistic')",0.4498994,0.5280082,0.0781088
26,1.3484142,1.1702262,"('hardhearted', 'benevolent')",1.3484142,1.1702262,-0.178188
27,1.7607306,1.582734,"('hardhearted', 'softhearted')",1.7607306,1.582734,-0.1779966
28,1.4928329,1.3125205,"('disloyal', 'loyal')",1.4928329,1.3125205,-0.1803124
29,-0.27001926,-0.44971132,"('unfair', 'fair')",-0.2700193,-0.4497113,-0.179692
30,1.1274173,1.2109151,"('intolerant', 'tolerant')",1.1274173,1.2109151,0.0834978
31,-1.8183798,-1.895197,"('evil', 'good')",-1.8183798,-1.895197,-0.0768172
32,1.4661661,1.3149999,"('unkind', 'kind')",1.4661661,1.3149999,-0.1511662
33,-0.45593214,-0.511327,"('wrong', 'right')",-0.4559321,-0.511327,-0.0553949
34,4.06691,4.2623076,"('mean', 'honorable')",4.0669098,4.2623076,0.1953978
35,-1.4046226,-1.6969063,"('corrupt', 'incorrupt')",-1.4046226,-1.6969063,-0.2922837
36,-1.2863865,-1.444127,"('hostile', 'amicable')",-1.2863865,-1.444127,-0.1577405
37,1.1212534,1.064933,"('fake', 'genuine')",1.1212534,1.0649329,-0.0563205
38,-0.5664876,-0.44917342,"('untruthful', 'truthful')",-0.5664876,-0.4491734,0.1173142
39,0.5539469,0.53028107,"('exploitative', 'cooperative')",0.5539469,0.5302811,-0.0236658
40,-1.0554966,-1.1572785,"('stingy', 'generous')",-1.0554966,-1.1572785,-0.1017819
41,0.8418009,0.67998683,"('unforgiving', 'forgiving')",0.8418009,0.6799868,-0.1618141
42,-1.6114047,-1.6620609,"('unreliable', 'reliable')",-1.6114047,-1.6620609,-0.0506562
43,1.3400158,1.4453701,"('irresponsible', 'responsible')",1.3400158,1.4453701,0.1053543
44,-1.1382759,-1.1214913,"('prejudiced', 'unprejudiced')",-1.1382759,-1.1214913,0.0167846
45,0.90942,0.64538634,"('incompetent', 'competent')",0.90942,0.6453863,-0.2640337
46,0.14321904,0.08402869,"('uncompetitive', 'competitive')",0.143219,0.0840287,-0.0591903
47,4.648975,4.764155,"('stupid', 'smart')",4.6489749,4.7641549,0.11518
48,0.66882277,0.64642656,"('unintelligent', 'intelligent')",0.6688228,0.6464266,-0.0223962
49,-0.29393458,-0.2113067,"('unable', 'able')",-0.2939346,-0.2113067,0.0826279
