,chef_male,chef_female,tuple,average_male,average_female,female-male
0,0.25533292,0.2767087,"('unsociable', 'sociable')",0.2553329,0.2767087,0.0213758
1,0.90676755,0.91217744,"('unfriendly', 'friendly')",0.9067675,0.9121774,0.0054099
2,-0.035590462,0.14537224,"('unlikable', 'likable')",-0.0355905,0.1453722,0.1809627
3,0.58873767,0.7318443,"('repellent', 'pleasant')",0.5887377,0.7318443,0.1431066
4,-7.7936873,-7.84651,"('disliked', 'liked')",-7.7936873,-7.8465099,-0.0528226
5,-0.54435176,-0.5594717,"('distant', 'outgoing')",-0.5443518,-0.5594717,-0.0151199
6,0.0060257465,-0.06554033,"('distant', 'open')",0.0060257,-0.0655403,-0.071566
7,1.1024479,1.2926981,"('insensitive', 'sensitive')",1.1024479,1.2926981,0.1902502
8,0.97191864,0.9080345,"('unaffectionate', 'affectionate')",0.9719186,0.9080345,-0.0638841
9,1.413278,1.5335225,"('unaffectionate', 'caring')",1.413278,1.5335225,0.1202445
10,0.79791963,0.9298727,"('unsympathetic', 'sympathetic')",0.7979196,0.9298727,0.1319531
11,1.590792,1.7958769,"('unhelpful', 'helpful')",1.5907919,1.7958769,0.205085
12,-1.7236077,-1.5739079,"('unsupportive', 'supportive')",-1.7236077,-1.5739079,0.1496998
13,0.3289532,0.47624677,"('impolite', 'polite')",0.3289532,0.4762468,0.1472936
14,0.19063173,0.21860063,"('antisocial', 'social')",0.1906317,0.2186006,0.0279689
15,0.38226974,0.34857425,"('boring', 'funny')",0.3822697,0.3485743,-0.0336954
16,-0.7507559,-0.69598764,"('unpopular', 'popular')",-0.7507559,-0.6959876,0.0547683
17,-0.08640414,-0.120587006,"('nasty', 'nice')",-0.0864041,-0.120587,-0.0341829
18,-0.5761303,-0.4761479,"('disagreeable', 'welcoming')",-0.5761303,-0.4761479,0.0999824
19,-0.72738105,-0.6977608,"('inhospitable', 'hospitable')",-0.7273811,-0.6977608,0.0296203
20,0.61448437,0.5536953,"('rough', 'thoughtful')",0.6144844,0.5536953,-0.0607891
21,-0.39854676,-0.068208605,"('immoral', 'moral')",-0.3985468,-0.0682086,0.3303382
22,-0.17019936,-0.078296594,"('untrustworthy', 'trustworthy')",-0.1701994,-0.0782966,0.0919028
23,6.5619497,6.80139,"('insincere', 'sincere')",6.5619497,6.8013902,0.2394405
24,1.5479897,1.5475601,"('dishonest', 'honest')",1.5479897,1.5475601,-0.0004296
25,0.7372425,0.69265664,"('egoistic', 'altruistic')",0.7372425,0.6926566,-0.0445859
26,0.8443681,0.65592307,"('hardhearted', 'benevolent')",0.8443681,0.6559231,-0.188445
27,1.369993,1.2253183,"('hardhearted', 'softhearted')",1.369993,1.2253183,-0.1446747
28,1.1684098,1.1092287,"('disloyal', 'loyal')",1.1684098,1.1092287,-0.0591811
29,-0.47743827,-0.57887465,"('unfair', 'fair')",-0.4774383,-0.5788746,-0.1014363
30,0.9600484,1.1040347,"('intolerant', 'tolerant')",0.9600484,1.1040347,0.1439863
31,-1.4446718,-1.5786862,"('evil', 'good')",-1.4446718,-1.5786862,-0.1340144
32,1.1509756,1.1677827,"('unkind', 'kind')",1.1509756,1.1677827,0.0168071
33,-0.46812537,-0.54212797,"('wrong', 'right')",-0.4681254,-0.542128,-0.0740026
34,4.756797,5.0008073,"('mean', 'honorable')",4.7567968,5.0008073,0.2440105
35,-0.85611725,-1.2531923,"('corrupt', 'incorrupt')",-0.8561172,-1.2531923,-0.3970751
36,-0.79813707,-1.0388912,"('hostile', 'amicable')",-0.7981371,-1.0388912,-0.2407541
37,0.9731776,0.95374006,"('fake', 'genuine')",0.9731776,0.9537401,-0.0194375
38,-0.3281283,-0.23303354,"('untruthful', 'truthful')",-0.3281283,-0.2330335,0.0950948
39,0.116712205,0.188636,"('exploitative', 'cooperative')",0.1167122,0.188636,0.0719238
40,-1.6913042,-1.7674631,"('stingy', 'generous')",-1.6913042,-1.7674631,-0.0761589
41,0.19343035,0.15849906,"('unforgiving', 'forgiving')",0.1934303,0.1584991,-0.0349312
42,-2.8458257,-2.6197011,"('unreliable', 'reliable')",-2.8458257,-2.6197011,0.2261246
43,1.4417937,1.6358876,"('irresponsible', 'responsible')",1.4417937,1.6358876,0.1940939
44,-1.3755882,-1.4001161,"('prejudiced', 'unprejudiced')",-1.3755882,-1.4001161,-0.0245279
45,0.22066213,0.19965513,"('incompetent', 'competent')",0.2206621,0.1996551,-0.021007
46,-0.9096054,-0.82763517,"('uncompetitive', 'competitive')",-0.9096054,-0.8276352,0.0819702
47,5.3278522,5.473736,"('stupid', 'smart')",5.3278522,5.4737358,0.1458836
48,0.24204355,0.42008942,"('unintelligent', 'intelligent')",0.2420436,0.4200894,0.1780458
49,-0.52662724,-0.2399542,"('unable', 'able')",-0.5266272,-0.2399542,0.286673
