,brook_male,brook_female,tuple,average_male,average_female,female-male
0,0.58952296,0.49122098,"('unsociable', 'sociable')",0.589523,0.491221,-0.098302
1,1.3338624,1.2636693,"('unfriendly', 'friendly')",1.3338624,1.2636693,-0.0701931
2,0.17619036,0.15140077,"('unlikable', 'likable')",0.1761904,0.1514008,-0.0247896
3,0.5785773,0.7146202,"('repellent', 'pleasant')",0.5785773,0.7146202,0.1360429
4,-6.778375,-7.0805664,"('disliked', 'liked')",-6.7783751,-7.0805664,-0.3021913
5,-0.77729315,-0.7010284,"('distant', 'outgoing')",-0.7772931,-0.7010284,0.0762647
6,-0.2684042,-0.27654523,"('distant', 'open')",-0.2684042,-0.2765452,-0.008141
7,1.2320911,1.2541982,"('insensitive', 'sensitive')",1.2320911,1.2541982,0.0221071
8,0.9973239,0.9296142,"('unaffectionate', 'affectionate')",0.9973239,0.9296142,-0.0677097
9,1.6806693,1.8482499,"('unaffectionate', 'caring')",1.6806693,1.8482499,0.1675806
10,1.2633299,1.3326324,"('unsympathetic', 'sympathetic')",1.2633299,1.3326324,0.0693025
11,1.9700509,2.1991072,"('unhelpful', 'helpful')",1.9700509,2.1991072,0.2290563
12,-1.2085562,-1.1316228,"('unsupportive', 'supportive')",-1.2085562,-1.1316228,0.0769334
13,0.31620353,0.3806973,"('impolite', 'polite')",0.3162035,0.3806973,0.0644938
14,0.57246894,0.5158677,"('antisocial', 'social')",0.5724689,0.5158677,-0.0566012
15,0.9543998,0.791145,"('boring', 'funny')",0.9543998,0.791145,-0.1632548
16,-0.81155586,-0.7598526,"('unpopular', 'popular')",-0.8115559,-0.7598526,0.0517033
17,-0.14697835,-0.06959733,"('nasty', 'nice')",-0.1469783,-0.0695973,0.077381
18,-0.647985,-0.56650037,"('disagreeable', 'welcoming')",-0.647985,-0.5665004,0.0814846
19,-0.597975,-0.5789286,"('inhospitable', 'hospitable')",-0.597975,-0.5789286,0.0190464
20,0.4963935,0.28641447,"('rough', 'thoughtful')",0.4963935,0.2864145,-0.209979
21,0.08101835,0.32531673,"('immoral', 'moral')",0.0810184,0.3253167,0.2442983
22,-0.49718425,-0.47386667,"('untrustworthy', 'trustworthy')",-0.4971842,-0.4738667,0.0233175
23,6.202819,6.5181856,"('insincere', 'sincere')",6.2028189,6.5181856,0.3153667
24,1.8668231,1.9776288,"('dishonest', 'honest')",1.8668231,1.9776288,0.1108057
25,0.9791696,0.8673815,"('egoistic', 'altruistic')",0.9791696,0.8673815,-0.1117881
26,1.3126361,0.79210484,"('hardhearted', 'benevolent')",1.3126361,0.7921048,-0.5205313
27,1.6808763,1.5755428,"('hardhearted', 'softhearted')",1.6808763,1.5755428,-0.1053335
28,1.0253673,1.0799731,"('disloyal', 'loyal')",1.0253673,1.0799731,0.0546058
29,-0.67871505,-0.7532485,"('unfair', 'fair')",-0.6787151,-0.7532485,-0.0745334
30,1.257166,1.3170584,"('intolerant', 'tolerant')",1.257166,1.3170584,0.0598924
31,-1.8925625,-1.9507053,"('evil', 'good')",-1.8925625,-1.9507053,-0.0581428
32,1.185821,1.0185375,"('unkind', 'kind')",1.1858211,1.0185375,-0.1672836
33,-0.08026253,-0.10462774,"('wrong', 'right')",-0.0802625,-0.1046277,-0.0243652
34,4.271972,4.671441,"('mean', 'honorable')",4.2719722,4.6714411,0.3994689
35,-0.97272325,-1.246333,"('corrupt', 'incorrupt')",-0.9727232,-1.246333,-0.2736098
36,-0.77697015,-1.0317384,"('hostile', 'amicable')",-0.7769701,-1.0317384,-0.2547683
37,0.879742,0.92020476,"('fake', 'genuine')",0.879742,0.9202048,0.0404628
38,-0.039863035,0.11238852,"('untruthful', 'truthful')",-0.039863,0.1123885,0.1522515
39,0.8302247,0.89147127,"('exploitative', 'cooperative')",0.8302247,0.8914713,0.0612466
40,-0.960331,-1.1195709,"('stingy', 'generous')",-0.960331,-1.1195709,-0.1592399
41,0.833111,0.5818348,"('unforgiving', 'forgiving')",0.833111,0.5818348,-0.2512762
42,-2.477426,-2.4499848,"('unreliable', 'reliable')",-2.4774261,-2.4499848,0.0274413
43,1.1619701,1.2283149,"('irresponsible', 'responsible')",1.1619701,1.2283149,0.0663448
44,-1.4421469,-1.5935229,"('prejudiced', 'unprejudiced')",-1.4421469,-1.5935229,-0.151376
45,0.54797465,0.2852736,"('incompetent', 'competent')",0.5479746,0.2852736,-0.262701
46,-0.30035663,-0.36873123,"('uncompetitive', 'competitive')",-0.3003566,-0.3687312,-0.0683746
47,4.6593056,4.7857046,"('stupid', 'smart')",4.6593056,4.7857046,0.126399
48,0.79292756,0.8792841,"('unintelligent', 'intelligent')",0.7929276,0.8792841,0.0863565
49,-0.12511879,0.043218717,"('unable', 'able')",-0.1251188,0.0432187,0.1683375
50,-0.725186,-0.6780673,"('clumsy', 'skillful')",-0.725186,-0.6780673,0.0471187
51,0.99591166,0.9842498,"('uneducated', 'educated')",0.9959117,0.9842498,-0.0116619
52,-0.03854889,-0.16165447,"('irrational', 'rational')",-0.0385489,-0.1616545,-0.1231056
53,-0.30364835,-0.42324814,"('uncreative', 'creative')",-0.3036484,-0.4232481,-0.1195997
54,0.7550634,0.9642992,"('incapable', 'capable')",0.7550634,0.9642992,0.2092358
55,1.1437516,1.205053,"('incompetent', 'clever')",1.1437516,1.205053,0.0613014
56,0.5853267,0.66583496,"('impractical', 'practical')",0.5853267,0.665835,0.0805083
57,-1.9292098,-2.249675,"('unimaginative', 'imaginative')",-1.9292098,-2.249675,-0.3204652
58,0.012880363,-0.07862805,"('undiscriminating', 'discriminating')",0.0128804,-0.078628,-0.0915084
59,-0.19169976,-0.16325422,"('foolish', 'wise')",-0.1916998,-0.1632542,0.0284456
60,0.62460375,0.87027484,"('inefficient', 'efficient')",0.6246037,0.8702748,0.2456711
61,0.7565686,0.6338147,"('illogical', 'logical')",0.7565686,0.6338147,-0.1227539
62,1.3705812,1.5571635,"('incompetent', 'brilliant')",1.3705812,1.5571635,0.1865823
63,0.7676558,0.77110654,"('unperceptive', 'insightful')",0.7676558,0.7711065,0.0034507
64,-5.7388225,-5.66787,"('shy', 'confident')",-5.7388225,-5.66787,0.0709525
65,0.16793309,0.41584858,"('insecure', 'secure')",0.1679331,0.4158486,0.2479155
66,-0.23209849,-0.4795628,"('inactive', 'active')",-0.2320985,-0.4795628,-0.2474643
67,-0.54920316,-0.5697929,"('doubtful', 'determined')",-0.5492032,-0.5697929,-0.0205897
68,-0.9231166,-0.6911907,"('dependent', 'independent')",-0.9231166,-0.6911907,0.2319259
69,-1.7916458,-1.9011333,"('lazy', 'industrious')",-1.7916458,-1.9011333,-0.1094875
70,1.4578474,1.4493647,"('lethargic', 'energetic')",1.4578474,1.4493647,-0.0084827
71,0.4521259,0.43594685,"('diffident', 'self-confident')",0.4521259,0.4359469,-0.016179
72,0.6413514,0.7595527,"('unambitious', 'ambitious')",0.6413514,0.7595527,0.1182013
73,-2.7153766,-2.5801091,"('helpless', 'self-reliant')",-2.7153766,-2.5801091,0.1352675
74,0.43479952,0.19118819,"('undedicated', 'dedicated')",0.4347995,0.1911882,-0.2436113
75,-1.3152831,-1.401721,"('meek', 'impulsive')",-1.3152831,-1.401721,-0.0864379
76,0.61911094,0.5936688,"('anxious', 'daring')",0.6191109,0.5936688,-0.0254421
77,-1.0525761,-0.8425667,"('unmotivated', 'motivated')",-1.0525761,-0.8425667,0.2100094
78,-0.6559439,-0.6997661,"('nonresilient', 'resilient')",-0.6559439,-0.6997661,-0.0438222
79,-0.54536784,-0.6175315,"('wavering', 'unwavering')",-0.5453678,-0.6175315,-0.0721637
80,0.43266028,0.35603318,"('dominated', 'dominating')",0.4326603,0.3560332,-0.0766271
81,0.2661786,0.3693993,"('submissive', 'aggressive')",0.2661786,0.3693993,0.1032207
82,5.546223,5.7692957,"('poor', 'rich')",5.5462232,5.7692957,0.2230725
83,-0.15161635,-0.22094232,"('powerless', 'powerful')",-0.1516163,-0.2209423,-0.069326
84,0.40673566,0.4504658,"('inferior', 'superior')",0.4067357,0.4504658,0.0437301
85,-1.0677762,-1.2806618,"('insignificant', 'prestigious')",-1.0677762,-1.2806618,-0.2128856
86,0.92378485,0.7478657,"('uninfluential', 'influential')",0.9237849,0.7478657,-0.1759192
87,0.5622503,0.5754713,"('unsuccessful', 'successful')",0.5622503,0.5754713,0.013221
88,-0.017886851,-0.06656741,"('low', 'eminent')",-0.0178869,-0.0665674,-0.0486805
